timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.1862201   1.18148311 -0.3043841   1.10938956 -0.30623565  0.39836835
  0.04093084  0.31827323  1.8332916  -0.74077189  0.        ]","[[-0.00191811  0.08684719 -0.03585578  0.04669483]
 [ 0.00346222  0.00094867  0.          0.        ]]",[ 3.09291915  0.64744508],-2.22366,-0.248315540797,[-0.7571373  -0.54493946],[ 2.83994174  0.40370354]
1,"[ 1.18514764  1.17853002 -0.24639815  1.17791422 -0.30623556  0.39836822
  0.1503246   0.74364773  1.82437976 -0.6071357   0.        ]","[[ 0.03783106  0.11257215 -0.03585578  0.04669483]
 [ 3.9582933   2.56301293  0.          0.        ]]",[ 2.16355642 -1.57214385],-2.21366,-0.245967598195,[-0.7571373  -0.54493946],[ 2.40968204 -0.56251001]
2,"[ 1.16800524  1.17703418 -0.07500235  1.20717824 -0.30623547  0.3983681
  0.25762492  0.07756801  1.78383947 -0.29933499  0.        ]","[[ 0.15591767  0.12358023 -0.03585578  0.04669483]
 [ 7.83744222 -1.44883443  0.          0.        ]]",[ 2.65747616 -0.11042016],-2.11012,-0.240375710943,[-0.7571373  -0.54493946],[ 1.91163611 -0.30827516]
3,"[ 1.09476432  1.18110899  0.19984675  1.11909971 -0.30623538  0.39836797
  0.36276392  0.00948851  1.67545102  0.12692529  0.        ]","[[  0.35080322   0.09048938  -0.03585578   0.04669483]
 [ 11.63845469  -1.85888212   0.           0.        ]]",[ 1.1198664  -0.61016544],-2.04762,-0.231832682971,[-0.7571373  -0.54493946],[ 1.39675963 -0.90393627]
4,"[ 0.90588647  1.18532622  0.54736077  0.95594139 -0.30623529  0.39836785
  0.4658441  -0.38577377  1.43723165  0.64895139  0.        ]","[[  0.62096225   0.02942538  -0.03585578   0.04669483]
 [ 15.36503708  -4.23957557   0.           0.        ]]",[ 0.41075141 -1.62096403],-1.8572,-0.21911945679,[-0.7571373  -0.54493946],[ 0.68607515 -1.25465441]
5,"[ 0.56835719  1.1807068   0.87806074  0.62521108 -0.3062352   0.39836773
  0.50242524 -1.02932117  1.0754852   1.11166676  0.        ]","[[  0.94153187  -0.09425691  -0.03585578   0.04669483]
 [ 16.68753234  -8.11570968   0.           0.        ]]",[ 0.66647956 -0.87818226],-1.70586,-0.20411199874,[-0.7571373  -0.54493946],[-0.1940401  -1.30226684]
6,"[ 0.08850203  1.13772982  1.10375593  0.11201624 -0.30623511  0.3983676
  0.5662647  -1.58006688  0.62678742  1.42523163  0.        ]","[[  1.29843834  -0.28985416  -0.03585578   0.04669483]
 [ 18.99547631 -11.4328983    0.           0.        ]]",[-1.02961635 -0.55588772],-1.40261,-0.187339437155,[-0.7571373  -0.54493946],[-1.32249641 -0.93181205]
7,"[-0.41164685  1.02277434  1.15454294 -0.49534245 -0.30623503  0.39836748
  0.44647694 -1.9075817   0.22109215  1.5246792   0.        ]","[[  1.63489806  -0.53830431  -0.03585578   0.04669483]
 [ 14.66489127 -13.40555789   0.           0.        ]]",[-1.02518524  0.00471334],-1.30981,-0.170698536907,[-0.7571373  -0.54493946],[-1.306862    0.29997751]
8,"[-0.7804083   0.83320748  1.08583573 -1.04988875 -0.30623494  0.39836736
  0.32902811 -1.86010732 -0.00391235  1.45917806  0.        ]","[[  1.88559497  -0.80354611  -0.03585578   0.04669483]
 [ 10.41886269 -13.11962948   0.           0.        ]]",[-0.79019987  0.68381493],-1.25781,-0.156110264603,[-0.7571373  -0.54493946],[-1.21167994  1.06957161]
9,"[-1.02182465  0.62034743  0.9860306  -1.42636931 -0.30623485  0.39836723
  0.23682756 -1.36722972 -0.10662728  1.33925419  0.        ]","[[  2.06052924  -1.0361529   -0.03585578   0.04669483]
 [  7.08561476 -10.15099448   0.           0.        ]]",[-0.84041499  0.96426207],-1.14502,-0.143118797745,[-0.7571373  -0.54493946],[-1.26704311  1.00021243]
10,"[-1.15922139  0.45191111  0.90542195 -1.61689155 -0.30623476  0.39836711
  0.14093948 -0.69978365 -0.14553486  1.23282985  0.        ]","[[ 2.16746081 -1.19883756 -0.03585578  0.04669483]
 [ 3.61905422 -6.13091404  0.          0.        ]]",[-1.11288242  1.12549639],-1.04911,-0.133450266919,[-0.7571373  -0.54493946],[-1.10835254  0.60627306]
11,"[-1.19847252  0.36289878  0.87861477 -1.68794615 -0.30623467  0.39836699
  0.02947619 -0.02206559 -0.12790019  1.17219833  0.        ]","[[ 2.19941146 -1.28050006 -0.03585578  0.04669483]
 [-0.41058425 -2.04896344  0.          0.        ]]",[-1.08636332 -1.04986011],-0.913944,-0.129273661749,[-0.7571373  -0.54493946],[-0.58228165  0.01981947]
12,"[-1.13939477  0.27323383  0.91828355 -1.74114081 -0.30623458  0.39836686
 -0.07973755 -0.67257966  0.01366009  1.0938241   0.        ]","[[ 2.1515861  -1.36079089 -0.03585578  0.04669483]
 [-4.35889622 -5.96706279  0.          0.        ]]",[ 0.61861046  0.29880715],-1.11294,-0.12905193065,[-0.7571373  -0.54493946],[ 0.25809613  1.32547367]
13,"[-1.06034094  0.15224995  0.96536843 -1.78557011 -0.30623449  0.39836674
 -0.00965144 -0.45660804  0.18150739  0.96384347  0.        ]","[[ 2.0898296  -1.46708067 -0.03585578  0.04669483]
 [-1.82513378 -4.66624969  0.          0.        ]]",[-0.42195077 -0.03510446],-1.04387,-0.128814663954,[-0.7571373  -0.54493946],[ 0.49598604  1.04363489]
14,"[-0.99035908  0.04433079  1.00186364 -1.79982217 -0.3062344   0.39836661
 -0.05484784 -0.46429265  0.30866084  0.82869833  0.        ]","[[ 2.03693326 -1.56087006 -0.03585578  0.04669483]
 [-3.45908047 -4.71253559  0.          0.        ]]",[ 1.63910394  1.37351255],-1.28595,-0.12853784975,[-0.7571373  -0.54493946],[ 1.076231    1.25822878]
15,"[-0.95145686 -0.01744278  1.02020351 -1.79740003 -0.30623431  0.39836649
  0.05649626  0.2084918   0.37100961  0.74502262  0.        ]","[[ 2.00813834 -1.61446342 -0.03585578  0.04669483]
 [ 0.56624547 -0.66030358  0.          0.        ]]",[ 0.89467669 -0.32271724],-1.18202,-0.128268876621,[-0.7571373  -0.54493946],[ 0.82657665  0.16564327]
16,"[ -1.01432207e+00  -4.72566580e-02   9.89884455e-01  -1.79347427e+00
  -3.06234218e-01   3.98366368e-01   1.54135502e-01  -1.58179990e-03
   3.21521620e-01   7.45410458e-01   0.00000000e+00]","[[ 2.05487936 -1.64036472 -0.03585578  0.04669483]
 [ 4.09611168 -1.92559244  0.          0.        ]]",[ 0.15823503  0.78001168],-1.2065,-0.124565422133,[-0.7571373  -0.54493946],[ 0.31433558  0.33035299]
17,"[-1.12765683 -0.055468    0.92568869 -1.79207523 -0.30623413  0.39836624
  0.16920291  0.51752944  0.21043411  0.78780239  0.        ]","[[ 2.14226709 -1.64750595 -0.03585578  0.04669483]
 [ 4.640832    1.20105328  0.          0.        ]]",[ 0.30590014 -0.48200525],-1.08246,-0.119209169273,[-0.7571373  -0.54493946],[-0.12512203 -0.51709092]
18,"[-1.25444252 -0.05014143  0.83708741 -1.79299502 -0.30623404  0.39836612
  0.20015875  0.19670019  0.06767496  0.83733579  0.        ]","[[ 2.24631208 -1.64287314 -0.03585578  0.04669483]
 [ 5.75995218 -0.73132384  0.          0.        ]]",[ 0.0387211   0.31283967],-1.06677,-0.113469159852,[-0.7571373  -0.54493946],[-0.524315 -0.0034  ]
19,"[-1.38333317 -0.05250022  0.72425862 -1.79259189 -0.30623395  0.398366
  0.20123958  0.4047888  -0.0902375   0.86288347  0.        ]","[[ 2.36190328 -1.64492452 -0.03585578  0.04669483]
 [ 5.79902834  0.52200914  0.          0.        ]]",[-2.00432326  0.91466588],-0.993913,-0.107083733755,[-0.7571373  -0.54493946],[-0.98726267 -0.32425886]
20,"[ -1.45954877e+00   1.24643519e-03   6.43498434e-01  -1.79893357e+00
  -3.06233859e-01   3.98365873e-01   8.85735505e-02   1.00449565e+00
  -2.30984938e-01   9.10987728e-01   0.00000000e+00]","[[ 2.43701716 -1.598243   -0.03585578  0.04669483]
 [ 1.72591883  4.13408784  0.          0.        ]]",[-2.41048664 -0.51620522],-0.901937,-0.105264166275,[-0.7571373  -0.54493946],[-1.17232287 -1.191926  ]
21,"[-1.45415221  0.07197898  0.64963037 -1.79840051 -0.30623377  0.39836575
 -0.02183248  0.65166681 -0.2730249   0.96382692  0.        ]","[[ 2.43148804 -1.53688325 -0.03585578  0.04669483]
 [-2.26548713  2.00897706  0.          0.        ]]",[ 0.00157378 -0.53908282],-0.990363,-0.108213308461,[-0.7571373  -0.54493946],[-0.94792491 -0.57426035]
22,"[-1.40917267  0.09313158  0.6982209  -1.79628049 -0.30623368  0.39836563
 -0.02040895  0.29067016 -0.22205776  0.98162499  0.        ]","[[ 2.38669469 -1.51851924 -0.03585578  0.04669483]
 [-2.21402389 -0.16532968  0.          0.        ]]",[ 0.15201422 -0.77130606],-0.98409,-0.111136279941,[-0.7571373  -0.54493946],[-0.7796461  -0.07063463]
23,"[-1.36950505  0.05405349  0.73766814 -1.79948455 -0.30623359  0.3983655
 -0.00254229 -0.21586268 -0.13964968  0.95031362  0.        ]","[[ 2.34889507 -1.55243632 -0.03585578  0.04669483]
 [-1.56810757 -3.21621084  0.          0.        ]]",[-0.26542642  1.6278525 ],-1.09856,-0.111609589434,[-0.7571373  -0.54493946],[-0.6406253   0.65954208]
24,"[-1.32411363  0.02643536  0.77936094 -1.7998918  -0.3062335   0.39836538
 -0.03076029  0.45214518 -0.06175599  0.92204512  0.        ]","[[ 2.30729734 -1.57639191 -0.03585578  0.04669483]
 [-2.58824602  0.80724456  0.          0.        ]]",[-0.27981406  0.9392507 ],-1.05954,-0.112796869367,[-0.7571373  -0.54493946],[-0.26039219 -0.17464225]
25,"[-1.25281402  0.08786748  0.83834586 -1.79688594 -0.30623341  0.39836526
 -0.05999164  1.06699621 -0.00914343  0.96166537  0.        ]","[[ 2.24492943 -1.52309075 -0.03585578  0.04669483]
 [-3.64501923  4.51053486  0.          0.        ]]",[ 0.08367158 -1.59291898],-0.946899,-0.11821783625,[-0.7571373  -0.54493946],[ 0.02912234 -1.05782783]
26,"[-1.16988748  0.14488188  0.89830188 -1.78726916 -0.30623332  0.39836513
 -0.04881504  0.39476151  0.05800847  0.99180456  0.        ]","[[ 2.1760831  -1.47350409 -0.03585578  0.04669483]
 [-3.24096309  0.46162336  0.          0.        ]]",[-0.03900442 -0.31240514],-1.01734,-0.123794429775,[-0.7571373  -0.54493946],[ 0.28127414 -0.09804502]
27,"[-1.0869415   0.14112923  0.95023685 -1.78810322 -0.30623323  0.39836501
 -0.05130434  0.1878782   0.1574382   0.9629882   0.        ]","[[ 2.11036098 -1.47677386 -0.03585578  0.04669483]
 [-3.33095671 -0.78444737  0.          0.        ]]",[ 0.68622172  0.60144464],-1.12771,-0.127319873515,[-0.7571373  -0.54493946],[ 0.62210274  0.26114365]
28,"[-1.03649715  0.15071658  0.97831378 -1.78590804 -0.30623314  0.39836488
  0.02562432  0.58576359  0.20895881  0.95339113  0.        ]","[[ 2.0716457  -1.46841798 -0.03585578  0.04669483]
 [-0.54983166  1.6120417   0.          0.        ]]",[ 0.01699357 -0.22359217],-1.07089,-0.129797768884,[-0.7571373  -0.54493946],[ 0.39736754 -0.58958995]
29,"[-1.02300909  0.1771049   0.98540052 -1.77889685 -0.30623305  0.39836476
  0.02779041  0.43347174  0.209812    0.97314924  0.        ]","[[ 2.06143476 -1.44538033 -0.03585578  0.04669483]
 [-0.47152297  0.69477964  0.          0.        ]]",[ 0.81466297 -0.95214669],-1.0606,-0.131164162261,[-0.7571373  -0.54493946],[ 0.4009577  -0.38844433]
30,"[-1.05330545  0.14952605  0.96923544 -1.78618659 -0.30623296  0.39836464
  0.11724665 -0.194862    0.19085734  0.95870042  0.        ]","[[ 2.08445218 -1.46945588 -0.03585578  0.04669483]
 [ 2.76249802 -3.08971135  0.          0.        ]]",[-0.6163894   0.73150772],-1.08446,-0.12903705329,[-0.7571373  -0.54493946],[ 0.01954158  0.40998802]
31,"[-1.09248815  0.11263621  0.94699019 -1.79350747 -0.30623287  0.39836451
  0.04824513  0.29627078  0.16663163  0.93831547  0.        ]","[[ 2.1146737  -1.50157021 -0.03585578  0.04669483]
 [ 0.26795763 -0.13159027  0.          0.        ]]",[ 0.29150049 -0.74356884],-1.03188,-0.126197449315,[-0.7571373  -0.54493946],[ 0.16087216 -0.17015302]
32,"[-1.11407398  0.07562516  0.9340628  -1.79807756 -0.30623278  0.39836439
  0.08002343 -0.19215704  0.16195127  0.91110026  0.        ]","[[ 2.13155964 -1.53371838 -0.03585578  0.04669483]
 [ 1.41680641 -3.07341834  0.          0.        ]]",[-0.45801321  1.08455507],-1.10906,-0.124085018351,[-0.7571373  -0.54493946],[ 0.04641896  0.54928279]
33,"[-1.12657465  0.05127626  0.92634996 -1.79957494 -0.30623269  0.39836427
  0.02908966  0.47540453  0.16058182  0.89236601  0.        ]","[[ 2.14142085 -1.5548451  -0.03585578  0.04669483]
 [-0.42454858  0.94734174  0.          0.        ]]",[ 0.42562519 -0.63564934],-1.0419,-0.122749028988,[-0.7571373  -0.54493946],[ 0.21746676 -0.32373291]
34,"[-1.13728423  0.04378586  0.91960725 -1.79979384 -0.3062326   0.39836414
  0.07592762  0.05436239  0.15246389  0.88903783  0.        ]","[[ 2.14991913 -1.5613424  -0.03585578  0.04669483]
 [ 1.26873519 -1.58861702  0.          0.        ]]",[ 0.49097455  0.8225223 ],-1.134,-0.12202867717,[-0.7571373  -0.54493946],[ 0.05768364  0.25437453]
35,"[-1.19251678  0.04518902  0.88277744 -1.79975901 -0.30623251  0.39836402
  0.12896462  0.60026377  0.08856951  0.9082786   0.        ]","[[ 2.19453171 -1.5601253  -0.03585578  0.04669483]
 [ 3.18612659  1.699376    0.          0.        ]]",[-0.82584373 -1.15090469],-0.958153,-0.119568132202,[-0.7571373  -0.54493946],[-0.42615151 -0.76073521]
36,"[-1.22904617  0.03818876  0.85641051 -1.79988107 -0.30623242  0.3983639
  0.03683412 -0.06262914  0.04924622  0.91217011  0.        ]","[[ 2.22483634 -1.56619711 -0.03585578  0.04669483]
 [-0.14456769 -2.29326106  0.          0.        ]]",[ 0.1796286   1.00210389],-1.10661,-0.117658023769,[-0.7571373  -0.54493946],[-0.16364934  0.45122293]
37,"[-1.23411762  0.03163651  0.85261515 -1.79990577 -0.30623233  0.39836377
  0.05655837  0.60229447  0.0469363   0.90751862  0.        ]","[[ 2.2290994  -1.57188019 -0.03585578  0.04669483]
 [ 0.5685024   1.71160717  0.          0.        ]]",[ 0.08237783 -0.43826722],-1.00947,-0.117203917532,[-0.7571373  -0.54493946],[-0.26209122 -0.58418024]
38,"[-1.25128026  0.05063656  0.83952199 -1.79958801 -0.30623224  0.39836365
  0.06527338  0.30854009  0.01513281  0.92882162  0.        ]","[[ 2.24363056 -1.55539997 -0.03585578  0.04669483]
 [ 0.88356711 -0.05768877  0.          0.        ]]",[-0.16604819 -0.3899735 ],-0.99612,-0.117045974283,[-0.7571373  -0.54493946],[-0.3419677  -0.15060198]
39,"[-1.26403054  0.03145927  0.8295374  -1.79990121 -0.30623216  0.39836353
  0.0466197   0.05237836  0.01074878  0.91473591  0.        ]","[[ 2.25453582 -1.57203389 -0.03585578  0.04669483]
 [ 0.20920162 -1.60056245  0.          0.        ]]",[-0.75438526 -0.24765946],-0.975909,-0.115805612069,[-0.7571373  -0.54493946],[-0.3032155   0.27518144]
40,"[-1.23366967 -0.01640423  0.85294857 -1.79745363 -0.30623207  0.3983634
 -0.03607588 -0.10508889  0.07391671  0.86310633  0.        ]","[[ 2.22872451 -1.61356107 -0.03585578  0.04669483]
 [-2.78039915 -2.54899479  0.          0.        ]]",[ 0.60167186  0.67905693],-1.10863,-0.115605425302,[-0.7571373  -0.54493946],[ 0.14684395  0.70060527]
41,"[-1.1961933  -0.04345735  0.88019285 -1.7940238  -0.30623198  0.39836328
  0.03130069  0.34964411  0.13065236  0.82539009  0.        ]","[[ 2.19755532 -1.63706089 -0.03585578  0.04669483]
 [-0.34461005  0.18988202  0.          0.        ]]",[ 1.05024881 -0.32826842],-1.07936,-0.116445443122,[-0.7571373  -0.54493946],[ 0.15925947  0.0105308 ]
42,"[-1.23570808 -0.05413854  0.85141318 -1.7922602  -0.30623189  0.39836315
  0.14096971  0.13311408  0.09138986  0.8279292   0.        ]","[[ 2.23044254 -1.64634854 -0.03585578  0.04669483]
 [ 3.62013072 -1.11428707  0.          0.        ]]",[-0.38144151 -1.04182631],-0.973282,-0.114222748947,[-0.7571373  -0.54493946],[-0.29757464  0.17645961]
43,"[-1.30129688 -0.12496382  0.79903541 -1.77468626 -0.3062318   0.39836303
  0.09724634 -0.52058476  0.05195892  0.77901726  0.        ]","[[ 2.28698596 -1.70813794 -0.03585578  0.04669483]
 [ 2.03945071 -5.05154204  0.          0.        ]]",[-0.21462537  1.27703846],-1.12424,-0.108558550935,[-0.7571373  -0.54493946],[-0.2849226   1.21980631]
44,"[-1.33687329 -0.19350111  0.76796607 -1.7477777  -0.30623171  0.39836291
  0.0726178   0.15344836  0.04522247  0.72162963  0.        ]","[[ 2.31884154 -1.76843616 -0.03585578  0.04669483]
 [ 1.14908446 -0.99181451  0.          0.        ]]",[-0.45660654 -0.18822369],-1.02727,-0.104272420167,[-0.7571373  -0.54493946],[-0.14375632  0.45291969]
45,"[-1.34194905 -0.22406721  0.76336693 -1.7325596  -0.30623162  0.39836278
  0.02200127  0.03300741  0.05427173  0.69235154  0.        ]","[[ 2.32346356 -1.7955508  -0.03585578  0.04669483]
 [-0.68079563 -1.71723472  0.          0.        ]]",[ 0.25001163  0.58925857],-1.10559,-0.102879441085,[-0.7571373  -0.54493946],[ 0.01967996  0.72017384]
46,"[-1.33804487 -0.23596055  0.7669061  -1.72609017 -0.30623153  0.39836266
  0.04973774  0.42601472  0.06435305  0.67902311  0.        ]","[[ 2.31990824 -1.80614563 -0.03585578  0.04669483]
 [ 0.32192865  0.64986295  0.          0.        ]]",[ 0.19933155  0.0832863 ],-1.07216,-0.102639550016,[-0.7571373  -0.54493946],[ 0.01690982  0.15992549]
47,"[-1.35365305 -0.21779015  0.7525979  -1.73584515 -0.30623144  0.39836254
  0.07138345  0.47861598  0.03779253  0.70201594  0.        ]","[[ 2.33419823 -1.78996962 -0.03585578  0.04669483]
 [ 1.10446105  0.96668306  0.          0.        ]]",[-0.69867664 -0.64028531],-1.00321,-0.102504778354,[-0.7571373  -0.54493946],[-0.12909161  0.0280318 ]
48,"[-1.347263   -0.22486588  0.75850355 -1.73212928 -0.30623135  0.39836241
 -0.00570492  0.05456807  0.04857427  0.69309094  0.        ]","[[ 2.32832584 -1.79626162 -0.03585578  0.04669483]
 [-1.68242271 -1.58737124  0.          0.        ]]",[ 0.11664313  0.58446723],-1.09773,-0.102573554826,[-0.7571373  -0.54493946],[ 0.06288862  0.71607459]
49,"[-1.31554575 -0.23408651  0.78682334 -1.72712411 -0.30623126  0.39836229
  0.00797835  0.44401048  0.08853361  0.67390699  0.        ]","[[ 2.29964053 -1.80447461 -0.03585578  0.04669483]
 [-1.18774785  0.75825334  0.          0.        ]]",[-0.03735879 -0.2452381 ],-1.05775,-0.103868662358,[-0.7571373  -0.54493946],[ 0.17906249  0.17284244]
