timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.19502324  1.1401557  -0.21099769  0.84096534  1.40103827 -0.37115438
  0.03192767  0.31087784 -0.0938791   0.35252334  0.        ]","[[ 0.05297168 -0.01455233  0.16239524 -0.04240329]
 [ 0.00445841 -0.00227033  0.          0.        ]]",[-0.8486273  -2.00487045],-1.31699,-0.0702935601865,[-0.79069155 -0.58578467],[-0.4055889  -1.56850684]
1,"[ 1.19686318  1.13857463 -0.2593931   0.73509517  1.40103723 -0.37115427
 -0.063207   -0.35652683 -0.09254044  0.21361978  0.        ]","[[ 0.01939295 -0.05431202  0.16239524 -0.04240329]
 [-3.35116546 -3.96051095  0.          0.        ]]",[ 0.16753622 -0.79653159],-1.29167,-0.0624408891327,[-0.79069155 -0.58578467],[ 0.05918361 -0.0926912 ]
2,"[ 1.19591676  1.12471051 -0.34547433  0.44371024  1.4010362  -0.37115417
 -0.04250533 -0.87514254 -0.11515054 -0.08436687  0.        ]","[[-0.04030395 -0.16438281  0.16239524 -0.04240329]
 [-2.62096929 -7.03631581  0.          0.        ]]",[ 0.8463678   0.87177477],-1.26252,-0.0479795745336,[-0.79069155 -0.58578467],[ 0.21396467  0.95262933]
3,"[ 1.19454335  1.09872115 -0.37186453  0.17136745  1.40103517 -0.37115406
  0.05384778 -0.26984824 -0.15116267 -0.26545497  0.        ]","[[-0.05862441 -0.2690908   0.16239524 -0.04240329]
 [ 0.77762985 -3.44644107  0.          0.        ]]",[-0.28220983  0.03852902],-1.24251,-0.0415931095727,[-0.79069155 -0.58578467],[-0.33075747 -0.08570844]
4,"[ 1.19490187  1.07578086 -0.36582225  0.00171988  1.40103414 -0.37115396
  0.02175782 -0.23254803 -0.17474821 -0.3386147   0.        ]","[[-0.05442834 -0.33580004  0.16239524 -0.04240329]
 [-0.35425741 -3.22522164  0.          0.        ]]",[ 0.13580528  0.82637659],-1.26022,-0.0394899821231,[-0.79069155 -0.58578467],[-0.16834581  0.09811303]
5,"[ 1.19476415  1.06344783 -0.36817979 -0.07592058  1.40103311 -0.37115385
  0.03715227  0.32989968 -0.1888695  -0.38079953  0.        ]","[[-0.05606552 -0.36683571  0.16239524 -0.04240329]
 [ 0.18874078  0.11053825  0.          0.        ]]",[-0.2801887   0.16303202],-1.26684,-0.0386677851567,[-0.79069155 -0.58578467],[-0.12556031 -0.67777228]
6,"[ 1.19409495  1.0669974  -0.37881352 -0.05432093  1.40103207 -0.37115375
  0.00561486  0.43844617 -0.1887252  -0.38817258  0.        ]","[[-0.06345173 -0.3581658   0.16239524 -0.04240329]
 [-0.92365618  0.75430538  0.          0.        ]]",[-0.28058329  0.43275092],-1.28232,-0.0388173328396,[-0.79069155 -0.58578467],[ 0.02696821 -0.76612592]
7,"[ 1.19061138  1.07944349 -0.42113248  0.02633186  1.40103104 -0.37115364
 -0.02535406  0.72491617 -0.18979921 -0.42058053  0.        ]","[[-0.0928847  -0.32603313  0.16239524 -0.04240329]
 [-2.01600136  2.45329974  0.          0.        ]]",[ 0.01541204 -1.61418311],-1.23113,-0.039412713981,[-0.79069155 -0.58578467],[ 0.19148456 -1.20436001]
8,"[ 1.18392459  1.08267331 -0.47744128  0.04870487  1.40103001 -0.37115354
 -0.02245216  0.04908831 -0.20804166 -0.50503021  0.        ]","[[-0.13217768 -0.31718263  0.16239524 -0.04240329]
 [-1.91364497 -1.55489129  0.          0.        ]]",[-0.12551189  0.60112231],-1.22971,-0.0403354156863,[-0.79069155 -0.58578467],[ 0.06391922 -0.07276028]
9,"[ 1.17398064  1.08015946 -0.53855836  0.03124196  1.40102898 -0.37115343
 -0.03548162  0.45563791 -0.2392035  -0.61589442  0.        ]","[[-0.17506173 -0.3240885   0.16239524 -0.04240329]
 [-2.37322392  0.85626804  0.          0.        ]]",[-0.39867919 -0.34744379],-1.18823,-0.0428007882237,[-0.79069155 -0.58578467],[ 0.18342295 -0.56434214]
10,"[ 1.15446964  1.08131466 -0.62721172  0.03922263  1.40102795 -0.37115333
 -0.07884978  0.22091406 -0.28456381 -0.75957435  0.        ]","[[-0.23787405 -0.3209305   0.16239524 -0.04240329]
 [-3.90291817 -0.53582815  0.          0.        ]]",[ 0.18313296  0.52321467],-1.17338,-0.0484325843797,[-0.79069155 -0.58578467],[ 0.32380703  0.0522075 ]
