timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.71944439 -0.53785795],"[[-0.00648896  0.03960728 -0.17722856  0.10319037]
 [ 0.00190361  0.00254356  0.          0.        ]]",[ 5.08509652  2.65841029],"[ 1.17358688  1.2556715  -0.31264623  0.98907568 -1.51967465  0.89482743
  0.05597821  0.32828061  3.13380831 -1.45815869  0.        ]",-3.15956,-0.39992128593,[ 5.57197571  1.6387012 ]
1,[-0.71944439 -0.53785795],"[[ 0.03322383  0.07937005 -0.17722856  0.10319037]
 [ 3.95621836  3.96054667  0.          0.        ]]",[ 4.04969036  1.73165217],"[ 1.17279677  1.25293623 -0.25416291  1.0959858  -1.51967315  0.89482695
  0.16224381  0.97355342  3.1272534  -1.3092652   0.        ]",-3.19135,-0.396261954184,[ 4.92061424  1.04247141]
2,[-0.71944439 -0.53785795],"[[ 0.15123906  0.19750687 -0.17722856  0.10319037]
 [ 7.83243253  7.84020519  0.          0.        ]]",[ 4.45287469 -0.08898047],"[ 1.15664346  1.23408912 -0.08117944  1.41097709 -1.51967165  0.89482647
  0.26641059  1.60605258  3.06063242 -0.87517104  0.        ]",-3.02265,-0.382817572855,[ 4.05947638 -0.11870235]
3,[-0.71944439 -0.53785795],"[[  0.34602844   0.34920309  -0.17722856   0.10319037]
 [ 11.63388822   7.33109975   0.           0.        ]]",[ 3.3988075  -1.44909296],"[ 1.08548115  1.18676386  0.19646084  1.80404372 -1.51967016  0.89482599
  0.36856835  1.52305163  2.83549084 -0.26790391  0.        ]",-2.76693,-0.355774344611,[ 3.23498511 -0.89593089]
4,[-0.71944439 -0.53785795],"[[  0.61610758   0.45462428  -0.17722856   0.10319037]
 [ 15.36159259   3.22467303   0.           0.        ]]",[ 2.31135685 -0.91534204],"[ 0.90021905  1.13908423  0.54803587  2.06525965 -1.51966866  0.89482551
  0.46874414  0.85358088  2.41564417  0.31840448  0.        ]",-2.38869,-0.315752237831,[ 2.74391341 -0.74300814]
5,[-0.71944439 -0.53785795],"[[  0.95999798   0.48209379  -0.17722856   0.10319037]
 [ 19.01523743  -0.46546424   0.           0.        ]]",[ 1.43421578 -1.22377309],"[ 0.53947095  1.12474038  0.90348308  2.13127909 -1.51966716  0.89482503
  0.56692967  0.25197806  1.8181344   0.74918439  0.        ]",-1.97335,-0.263749681463,[ 1.72718477 -0.84163922]
6,[-0.71944439 -0.53785795],"[[  1.37623442   0.43312792  -0.17722856   0.10319037]
 [ 22.59642487  -4.41798333   0.           0.        ]]",[-0.57647069 -1.05626305],"[-0.02583819  1.14976054  1.14200427  2.01296172 -1.51966567  0.89482455
  0.66316798 -0.39240081  1.07577013  0.91341984  0.        ]",-1.456,-0.19864199698,[-0.51976925 -1.16063154]
7,[-0.71944439 -0.53785795],"[[  1.80080815   0.30592024  -0.17722856   0.10319037]
 [ 19.87003518  -8.28980967   0.           0.        ]]",[-2.70629866 -1.86728014],"[-0.65232088  1.20286719  1.13100287  1.69365168 -1.51966417  0.89482407
  0.58990044 -1.02362401  0.38867342  0.76014232  0.        ]",-0.909855,-0.132404318969,[-1.91042638 -0.70455539]
8,[-0.71944439 -0.53785795],"[[  2.15458635   0.10205594  -0.17722856   0.10319037]
 [ 15.52231611 -12.08390632   0.           0.        ]]",[-2.63135652  0.69058885],"[-1.13289852  1.25055317  0.92585301  1.15682871 -1.51966267  0.89482359
  0.47306233 -1.64217375 -0.04665088  0.48565461  0.        ]",-0.891383,-0.0838049547225,[-2.40398121  0.23864353]
9,[-0.71944439 -0.53785795],"[[  2.42224983  -0.10976991  -0.17722856   0.10319037]
 [ 11.25825971  -9.1085726    0.           0.        ]]",[-1.86773729 -0.057318  ],"[-1.43184309  1.24960895  0.66737746  0.58731488 -1.51966118  0.89482311
  0.35847255 -1.15710456 -0.28175981  0.23244159  0.        ]",-0.839322,-0.0518241447422,[-2.51247525  0.06524295]
10,[-0.71944439 -0.53785795],"[[ 2.60549088 -0.2923923  -0.17722856  0.10319037]
 [ 7.0797461  -9.15352727  0.          0.        ]]",[-1.22442274  0.19041905],"[-1.59163826  1.20747601  0.44924026  0.10597567 -1.51965968  0.89482264
  0.24618161 -1.1644327  -0.38435366  0.05801364  0.        ]",-0.840112,-0.0335171104249,[-1.84577179  0.7982378 ]
11,[-0.71944439 -0.53785795],"[[ 2.705986   -0.46606374 -0.17722856  0.10319037]
 [ 2.98337387 -8.21676093  0.          0.        ]]",[-1.01399806  1.16510454],"[-1.66138516  1.13319991  0.31840662 -0.32805045 -1.51965818  0.89482216
  0.13609809 -1.01171119 -0.37071787  0.01500963  0.        ]",-0.875422,-0.0312300225235,[-1.1012857   1.26748896]
12,[-0.71944439 -0.53785795],"[[ 2.72535323 -0.58902433 -0.17722856  0.10319037]
 [-1.03328411 -4.09305795  0.          0.        ]]",[-0.42271316  1.62142117],"[-1.67328119  1.06164453  0.29242976 -0.61405292 -1.51965669  0.89482168
  0.02815676 -0.3394243  -0.29005995  0.07172198  0.        ]",-0.91181,-0.040326390253,[-0.53235143  0.79923141]
13,[-0.71944439 -0.53785795],"[[ 2.68809903 -0.63033874 -0.17722856  0.10319037]
 [-2.68661482 -0.05185186  0.          0.        ]]",[-0.02188583 -1.11950911],"[-1.64994365  1.03428185  0.34219089 -0.70528219 -1.51965519  0.8948212
 -0.01627389  0.3194131  -0.20414729  0.16235515  0.        ]",-0.768586,-0.0521301362722,[-0.26712617 -0.1477389 ]
14,[-0.71944439 -0.53785795],"[[ 2.6340447  -0.67109301 -0.17722856  0.10319037]
 [-2.71873704 -4.01038256  0.          0.        ]]",[-0.36295598  1.27689333],"[-1.61279384  1.00572754  0.41278188 -0.79262046 -1.51965369  0.89482072
 -0.01713712 -0.3259459  -0.09079403  0.27069894  0.        ]",-0.900492,-0.0670747209713,[ 0.11015736  0.99285626]
15,[-0.71944439 -0.53785795],"[[ 2.5657878  -0.71077121 -0.17722856  0.10319037]
 [-4.10232172  0.02910165  0.          0.        ]]",[ 1.38205431  0.09932784],"[-1.56047528  0.97648148  0.49890766 -0.87498129 -1.5196522   0.89482024
 -0.05431878  0.33261112  0.04903017  0.3855802   0.        ]",-0.897919,-0.0844925637917,[ 0.50441265  0.03671941]
16,[-0.71944439 -0.53785795],"[[ 2.52424893 -0.70626228 -0.17722856  0.10319037]
 [-0.06501052  0.4204837   0.          0.        ]]",[-0.03784455 -0.30887446],"[-1.52577578  0.97987468  0.5495176  -0.86575844 -1.5196507   0.89481976
  0.05417767  0.39641801  0.10856463  0.43850155  0.        ]",-0.830161,-0.092165096329,[ 0.11006774 -0.40862775]
17,[-0.71944439 -0.53785795],"[[ 2.52146356 -0.71020654 -0.17722856  0.10319037]
 [-0.21303572 -0.81080661  0.          0.        ]]",[ 0.55748053  1.07072588],"[-1.5233721   0.97690634  0.55285936 -0.87382738 -1.51964921  0.89481928
  0.05019971  0.19568059  0.11689091  0.44323899  0.        ]",-0.932356,-0.0930880724755,[ 0.15783773 -0.09539682]
18,[-0.71944439 -0.53785795],"[[ 2.53936062 -0.68654122 -0.17722856  0.10319037]
 [ 1.99537815  3.16409394  0.          0.        ]]",[ 0.00599166 -1.19232249],"[-1.53864102  0.99450591  0.53127106 -0.82500569 -1.51964771  0.8948188
  0.1095474   0.84370873  0.06520722  0.41218953  0.        ]",-0.79348,-0.087278724914,[-0.27809429 -1.26653123]
19,[-0.71944439 -0.53785795],"[[ 2.57912347 -0.66361554 -0.17722856  0.10319037]
 [ 1.98096344 -0.8581204   0.          0.        ]]",[ 0.56163903 -0.27105789],"[-1.57115501  1.01107771  0.48236124 -0.77679779 -1.51964621  0.89481832
  0.10916     0.18796647 -0.01793746  0.34822583  0.        ]",-0.849141,-0.0771746033819,[-0.46255052 -0.31267011]
20,[-0.71944439 -0.53785795],"[[ 2.64064717 -0.69138332 -0.17722856  0.10319037]
 [ 4.16414244 -1.91512465  0.          0.        ]]",[-0.4010538   0.22140703],"[-1.61752743  0.99094405  0.40426629 -0.8350728  -1.51964472  0.89481784
  0.16782956  0.01564285 -0.08054329  0.270575    0.        ]",-0.835951,-0.0678404165035,[-0.78816283 -0.10805151]
21,[-0.71944439 -0.53785795],"[[ 2.70718105 -0.72050334 -0.17722856  0.10319037]
 [ 2.49479954 -0.99993633  0.          0.        ]]",[-0.49064829  0.09735377],"[-1.66211689  0.96909221  0.31680852 -0.89476243 -1.51964322  0.89481736
  0.12296846  0.16484618 -0.14510987  0.1821535   0.        ]",-0.818933,-0.0577259300236,[-0.67933357 -0.12623781]
22,[-0.71944439 -0.53785795],"[[ 2.73710439 -0.73642901 -0.17722856  0.10319037]
 [ 0.50416047 -0.59398912  0.          0.        ]]",[-0.20142188 -0.36851593],"[-1.68023473  0.95682829  0.27655679 -0.92677206 -1.51964172  0.89481688
  0.06947301  0.2310278  -0.17003325  0.1426471   0.        ]",-0.802196,-0.0535142377038,[-0.45931101 -0.02714944]
23,[-0.71944439 -0.53785795],"[[ 2.73909687 -0.76282846 -0.17722856  0.10319037]
 [-0.30223311 -2.04113397  0.          0.        ]]",[-0.55269613 -0.16301387],"[-1.68139606  0.93602194  0.27385767 -0.97881903 -1.51964023  0.8948164
  0.04780238 -0.00490071 -0.14746145  0.15328513  0.        ]",-0.791218,-0.0558856816335,[-0.23865494  0.48818213]
24,[-0.71944439 -0.53785795],"[[ 2.71117435 -0.80971469 -0.17722856  0.10319037]
 [-2.48277198 -2.64547672  0.          0.        ]]",[ 0.71024959  0.57896859],"[-1.66459951  0.89764268  0.31146794 -1.06803632 -1.51963873  0.89481592
 -0.01079635 -0.10342692 -0.06379983  0.21801154  0.        ]",-0.886484,-0.0661543326932,[ 0.24734169  0.89752603]
25,[-0.71944439 -0.53785795],"[[ 2.69019794 -0.83910663 -0.17722856  0.10319037]
 [ 0.37563182 -0.30152747  0.          0.        ]]",[ 0.91471954 -0.33463241],"[-1.65128718  0.87268376  0.33940854 -1.12179038 -1.51963723  0.89481544
  0.06601899  0.27870806 -0.00505124  0.25987874  0.        ]",-0.846002,-0.0731924705702,[-0.06173357  0.04764023]
26,[-0.71944439 -0.53785795],"[[ 2.73395124 -0.85838287 -0.17722856  0.10319037]
 [ 3.98767649 -1.62168175  0.          0.        ]]",[-0.78050468 -0.18554585],"[-1.67837525  0.85595086  0.28082296 -1.15610658 -1.51963574  0.89481496
  0.16308732  0.06348266 -0.04686893  0.20406458  0.        ]",-0.78908,-0.0667853296526,[-0.52532721  0.19352537]
27,[-0.71944439 -0.53785795],"[[ 2.78193231 -0.89785549 -0.17722856  0.10319037]
 [ 0.82096133 -2.32325821  0.          0.        ]]",[ 0.14255953 -0.3105153 ],"[-1.70507538  0.82081704  0.21529576 -1.22400069 -1.51963424  0.89481448
  0.07798647 -0.05089571 -0.07243909  0.14845053  0.        ]",-0.804603,-0.061771729989,[-0.09774753  0.74935353]
28,[-0.71944439 -0.53785795],"[[ 2.80385135 -0.95619691 -0.17722856  0.10319037]
 [ 1.36911508 -3.50693596  0.          0.        ]]",[ 0.18127934 -0.72889063],"[-1.71620902  0.76684828  0.1849549  -1.31831088 -1.51963274  0.894814
  0.09271727 -0.2438713  -0.04311584  0.13796653  0.        ]",-0.778078,-0.0637771807118,[-0.02463666  1.14285362]
29,[-0.71944439 -0.53785795],"[[ 2.83816639 -1.05459819 -0.17722856  0.10319037]
 [ 2.06007403 -6.3238001   0.          0.        ]]",[ 0.33974755  0.59277112],"[-1.73228478  0.67077911  0.13698992 -1.46025808 -1.51963125  0.89481352
  0.11128576 -0.7031061   0.01157693  0.11978964  0.        ]",-0.875184,-0.0678256403262,[ 0.09255429  1.65415549]
30,[-0.71944439 -0.53785795],"[[ 2.89244    -1.15627183 -0.17722856  0.10319037]
 [ 3.36298242 -3.85179224  0.          0.        ]]",[-0.12723522  0.07675823],"[-1.75429402  0.56572423  0.06009192 -1.58310289 -1.51962975  0.89481305
  0.1462995  -0.30009296  0.04619105  0.07000736  0.        ]",-0.851123,-0.069052019488,[ 0.02469075  1.27010739]
31,[-0.71944439 -0.53785795],"[[ 2.95398011 -1.22949126 -0.17722856  0.10319037]
 [ 2.79292316 -3.47142251  0.          0.        ]]",[ 0.70520058  1.29297098],"[-1.77411334  0.48702476 -0.02838326 -1.65585837 -1.51962825  0.89481257
  0.13097994 -0.23808095  0.04555797  0.00186799  0.        ]",-0.953128,-0.0666762320075,[ 0.11869211  1.24677145]
32,[-0.71944439 -0.53785795],"[[ 3.03727282 -1.25850835 -0.17722856  0.10319037]
 [ 5.52724409  0.55631145  0.          0.        ]]",[-0.21526713  1.16271989],"[-1.79211956  0.4552379  -0.14972478 -1.68094635 -1.51962676  0.89481209
  0.20446085  0.41856334 -0.02171421 -0.10743329  0.        ]",-0.956127,-0.0570318116617,[-0.36689579  0.25600404]
33,[-0.71944439 -0.53785795],"[[ 3.13816338 -1.20776134 -0.17722856  0.10319037]
 [ 4.56497978  4.50522203  0.          0.        ]]",[-1.18469685  0.43422368],"[-1.80019198  0.51061639 -0.29804722 -1.63566508 -1.51962526  0.89481161
  0.1786013   1.06235662 -0.17889488 -0.28045865  0.        ]",-0.977276,-0.0385210406887,[-0.597624   -0.70424616]
