timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.13890173  1.82796635 -0.10269594  0.41343062  0.36528349  0.84397689
 -0.18341975  0.31842838  0.92521616 -0.90919519  0.        ]","[[-0.02439144 -0.06366295  0.04046207  0.09692826]
 [-0.00244603 -0.00433039  0.          0.        ]]",[-0.53790353 -2.48636886],-0.514143,-0.201192905541,[-0.17592309 -0.11316251],[ 1.66687012 -0.83397663]
1,"[ 1.137862    1.82370502 -0.1349104   0.3097384   0.36528221  0.8439724
 -0.27531547 -0.2228518   0.91913141 -0.98146349  0.        ]","[[-0.04577415 -0.10346824  0.04046207  0.09692826]
 [-2.12875398 -3.96300813  0.          0.        ]]",[ 2.71352572  0.22367949],-0.407145,-0.205389838058,[-0.17592309 -0.11316251],[ 1.71945047 -0.82497108]
2,"[ 1.13769452  1.81144939 -0.1386232   0.12955269  0.36528092  0.84396792
 -0.1025419  -0.09123262  0.90884853 -1.04740503  0.        ]","[[-0.04823997 -0.17307042  0.04046207  0.09692826]
 [ 1.86886838 -3.00041134  0.          0.        ]]",[ 2.06754712 -0.49072254],-0.435732,-0.208931756562,[-0.17592309 -0.11316251],[ 1.71136069 -0.82660913]
3,"[ 1.13872934  1.7902014  -0.02302089 -0.0720774   0.36527963  0.84396343
  0.06686336 -0.34899375  0.90899988 -0.98647124  0.        ]","[[ 0.0284647  -0.25199303  0.04046207  0.09692826]
 [ 5.78855515 -4.88555433  0.          0.        ]]",[ 2.80471945 -1.95036077],-0.343011,-0.204557834883,[-0.17592309 -0.11316251],[ 1.63671422 -0.84392512]
4,"[ 1.11636259  1.73543307  0.20811162 -0.41047687  0.36527835  0.84395894
  0.23295447 -0.87736015  0.90057132 -0.84503742  0.        ]","[[ 0.18279362 -0.38847549  0.04046207  0.09692826]
 [ 9.63156039 -8.74978279  0.          0.        ]]",[ 1.2660683  -2.27572211],-0.287198,-0.194043965734,[-0.17592309 -0.11316251],[ 1.48156905 -0.87428093]
5,"[ 1.02349927  1.60663475  0.53944815 -0.89955006  0.36527706  0.84395445
  0.39576967 -1.39522016  0.8560749  -0.64942737  0.        ]","[[  0.41322181  -0.60147249   0.04046207   0.09692826]
 [ 13.39877226 -12.53722843   0.           0.        ]]",[ 1.12448287  0.45923221],-0.23559,-0.176980691704,[-0.17592309 -0.11316251],[ 1.2198782  -0.91155678]
6,"[ 0.79948095  1.41440744  0.92612024 -1.35201434  0.36527578  0.84394997
  0.55529889 -1.1127175   0.75105741 -0.37231256  0.        ]","[[  0.71823094  -0.83148905   0.04046207   0.09692826]
 [ 17.0899636  -10.47120494   0.           0.        ]]",[ 1.54802078  0.02560863],-0.0321787,-0.15056917954,[-0.17592309 -0.11316251],[ 0.84892374 -0.95053172]
7,"[ 0.39216845  1.20312489  1.27509466 -1.67187998  0.36527449  0.84394548
  0.7117239  -1.07047631  0.54800614 -0.0278403   0.        ]","[[  1.09634347  -1.03781545   0.04046207   0.09692826]
 [ 20.70934768 -10.16232644   0.           0.        ]]",[ 1.86829572 -0.2552695 ],0.131422,-0.115046530613,[-0.17592309 -0.11316251],[ 0.34009278 -0.9723407 ]
8,"[-0.20231308  0.95827514  1.44114348 -1.90041272  0.36527321  0.84394099
  0.86509734 -1.18101589  0.21409852  0.27361716  0.        ]","[[  1.54613536  -1.24917553   0.04046207   0.09692826]
 [ 24.25815182 -10.97082162   0.           0.        ]]",[-0.47471087  0.30661632],0.23051,-0.0758657816822,[-0.17592309 -0.11316251],[-0.15553036 -0.95126057]
9,"[-0.8181873   0.70351025  1.30001371 -2.01667919  0.36527192  0.8439365
  0.76321308 -0.98492938 -0.17939959  0.40701519  0.        ]","[[  2.0076479   -1.45420302   0.04046207   0.09692826]
 [ 21.90088183  -9.53678571   0.           0.        ]]",[-0.94094877 -1.12024847],0.261856,-0.0526205105725,[-0.17592309 -0.11316251],[-0.45884013 -0.90003049]
