timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.1639224   2.00638315  0.0099631   0.6587168  -1.68293094  1.50052125
 -0.09107898  0.34838255  2.6671048  -1.36044072  0.        ]","[[ 0.07489177 -0.00294242 -0.19575121  0.17332432]
 [ 0.00255117 -0.00386176  0.          0.        ]]",[ 4.6042029  0.131201 ],-1.742,-0.434878441522,[-0.2622973  -0.11915249],[ 3.62969255 -0.97442842]
1,"[ 1.15872237  2.00636655  0.06909522  0.67389353 -1.68291866  1.50051196
  0.03520855  0.41931479  2.66104127 -1.28433731  0.        ]","[[  1.14630759e-01   2.17800319e-03  -1.95751208e-01   1.73324317e-01]
 [  3.95817792e+00   5.14182332e-01   0.00000000e+00   0.00000000e+00]]",[ 3.57789489 -0.49037415],-1.76425,-0.430949458533,[-0.2622973  -0.11915249],[ 3.5277071  -1.01440525]
2,"[ 1.13054329  2.00631677  0.2428417   0.6462788  -1.68290639  1.50050268
  0.15902876  0.15184983  2.63179638 -1.08338733  0.        ]","[[  2.32706921e-01  -7.13713574e-03  -1.95751208e-01   1.73324317e-01]
 [  7.83652248e+00  -1.43918083e+00   0.00000000e+00   0.00000000e+00]]",[ 2.34039534 -1.99930684],-1.72265,-0.419531830609,[-0.2622973  -0.11915249],[ 3.32922602 -1.10169303]
3,"[ 1.04338731  2.00257103  0.51798547  0.44420192 -1.68289411  1.50049339
  0.28042467 -0.38661587  2.55814934 -0.81080619  0.        ]","[[  0.42758809  -0.07537746  -0.19575121   0.17332432]
 [ 11.63893357  -5.37173309   0.           0.        ]]",[ 2.3728997  -0.52506051],-1.5856,-0.40114359816,[-0.2622973  -0.11915249],[ 3.06155729 -1.21692502]
4,"[ 0.84486259  1.97922206  0.85853797  0.07090659 -1.68288184  1.50048411
  0.39939771 -0.6569052   2.40890549 -0.49230176  0.        ]","[[  0.69775587  -0.20261824  -0.19575121   0.17332432]
 [ 15.36545816  -7.34573173   0.           0.        ]]",[ 3.40289423 -0.66539871],-1.34155,-0.373516005666,[-0.2622973  -0.11915249],[ 2.66511655 -1.34886587]
5,"[ 0.48348739  1.91450153  1.18855075 -0.41699616 -1.68286957  1.50047482
  0.516031   -0.99788638  2.14713272 -0.16713178  0.        ]","[[  1.04171858  -0.37451949  -0.19575121   0.17332432]
 [ 19.0187018   -9.83602126   0.           0.        ]]",[ 1.66369594 -1.01660909],-1.17076,-0.33317624294,[-0.2622973  -0.11915249],[ 2.11485863 -1.4731555 ]
6,"[-0.05841892  1.7681901   1.38343232 -1.02835403 -1.68285729  1.50046554
  0.63038839 -1.51343881  1.76772355  0.06929869  0.        ]","[[  1.45803041  -0.60901939  -0.19575121   0.17332432]
 [ 22.60066818 -13.60128513   0.           0.        ]]",[ 1.67205696 -2.64101544],-0.762138,-0.279817621398,[-0.2622973  -0.11915249],[ 1.5793891  -1.52557814]
7,"[-0.71929743  1.48630809  1.28932404 -1.68751138 -1.68284502  1.50045625
  0.74251231 -2.01863106  1.31190207  0.11463558  0.        ]","[[  1.94527901  -0.91806703  -0.19575121   0.17332432]
 [ 26.11268957 -17.29096852   0.           0.        ]]",[ 1.43330577 -1.33123649],-0.412296,-0.216512138322,[-0.2622973  -0.11915249],[ 1.17213225 -1.46056187]
8,"[-1.32252767  1.03603715  0.79020682 -2.18897129 -1.68283274  1.50044696
  0.85246014 -2.51360464  0.87563161 -0.09940594  0.        ]","[[  2.50208378  -1.30016143  -0.19575121   0.17332432]
 [ 29.55656776 -20.90615696   0.           0.        ]]",[ 0.95382322 -1.91710733],-0.110039,-0.155567592212,[-0.2622973  -0.11915249],[ 1.05493557 -1.27115762]
9,"[-1.59536693  0.44097618 -0.07749836 -2.24732907 -1.68282047  1.50043768
  0.95444294 -2.99854329  0.60604644 -0.5529066   0.        ]","[[  3.12526365  -1.75382571  -0.19575121   0.17332432]
 [ 32.75098406 -24.44825405   0.           0.        ]]",[ 0.38126456  0.20586717],-0.170205,-0.133779466959,[-0.2622973  -0.11915249],[ 1.21615362 -1.13484848]
10,"[-1.31599577 -0.12878892 -1.00341685 -1.67627388 -1.6828082   1.5004284
  0.9820498  -2.82003113  0.60393871 -1.06602541  0.        ]","[[  3.78896116  -2.22971224  -0.19575121   0.17332432]
 [ 33.61580143 -23.14484691   0.           0.        ]]",[-0.0368676  -0.92495267],-0.345267,-0.170398423365,[-0.2622973  -0.11915249],[ 1.66677582 -1.08843708]
11,"[-0.56803424 -0.52885048 -1.54677706 -0.53277526 -1.68279593  1.50041911
  0.95622996 -3.25827476  0.85894971 -1.38972597  0.        ]","[[  4.45316741  -2.7247251   -0.19575121   0.17332432]
 [ 32.80718106 -26.34611427   0.           0.        ]]",[ 2.22141829  0.22361759],-0.499266,-0.222250926037,[-0.2622973  -0.11915249],[ 2.20750284 -1.04148781]
12,"[ 0.36228632 -0.64175959 -1.46054027  0.74867265 -1.68278365  1.50040983
  1.0619451  -0.89003389  1.10718132 -1.43148748  0.        ]","[[  5.14253389  -3.16899373  -0.19575121   0.17332432]
 [ 36.11852659  -9.0492166    0.           0.        ]]",[ 2.87629962 -0.68546112],-0.542948,-0.250561411454,[-0.2622973  -0.11915249],[ 2.63451028 -0.86831689]
13,"[ 1.06627769 -0.6406238  -0.66428361  0.8145392  -1.68277138  1.50040054
  1.16553536  0.76415128  1.11760583 -1.41203288  0.        ]","[[  5.89746221  -3.19123155  -0.19575121   0.17332432]
 [ 39.36334647   3.032467     0.           0.        ]]",[ 2.93225759  0.5383113 ],-0.62079,-0.250162122994,[-0.2622973  -0.11915249],[ 2.75100613 -0.81718534]
14,"[ 1.04001463 -0.64147506  0.52594418  0.56584568 -1.68275911  1.50039126
  1.26706008  1.06465299  1.11307078 -1.55770564  0.        ]","[[  6.71663697  -3.10730855  -0.19575121   0.17332432]
 [ 42.54350451   5.22727013   0.           0.        ]]",[ 2.57743588 -1.79510667],-0.740846,-0.261141615688,[-0.2622973  -0.11915249],[ 2.77070928 -0.83034563]
15,"[ 0.13490815 -0.63543099  1.344512    0.36698491 -1.68274684  1.50038197
  1.36656229  0.61105209  1.22730324 -1.59516665  0.        ]","[[  7.59877923  -3.04005586  -0.19575121   0.17332432]
 [ 45.66035374   1.91432017   0.           0.        ]]",[ 2.32326147 -1.70405127],-0.86382,-0.275776869925,[-0.2622973  -0.11915249],[ 2.60293913 -0.90663701]
16,"[-1.09193685 -0.63189613  1.05225033  0.29749967 -1.68273457  1.50037269
  1.46409705  0.43980845  1.28405758 -1.47795494  0.        ]","[[  8.54264066  -3.0164635   -0.19575121   0.17332432]
 [ 48.71562425   0.66361805   0.           0.        ]]",[ 2.82598376 -1.77732131],-0.804737,-0.272908908951,[-0.2622973  -0.11915249],[ 2.21928763 -0.96064758]
17,"[-1.58523603 -0.63050042 -0.28414626  0.27348417 -1.6827223   1.50036341
  1.55970126  0.38035924  1.21769314 -1.35837204  0.        ]","[[  9.54700141  -3.00829401  -0.19575121   0.17332432]
 [ 51.71047706   0.22942653   0.           0.        ]]",[ 0.57750861 -0.3829752 ],-0.790538,-0.256996774776,[-0.2622973  -0.11915249],[ 2.02712369 -0.95412147]
18,"[-0.75407211 -0.62987918 -1.47772548  0.26327581 -1.68271003  1.50035412
  1.60000756  0.36596336  1.09253224 -1.37124275  0.        ]","[[ 10.59388127  -3.0048188   -0.19575121   0.17332432]
 [ 52.97330212   0.12428966   0.           0.        ]]",[ 1.32164018 -2.30928793],-0.57028,-0.244414458613,[-0.2622973  -0.11915249],[ 2.19877386 -0.95976114]
19,"[ 0.66238707 -0.62967286 -1.25763246  0.25996077 -1.68269776  1.50034484
  1.69291904  0.35103191  1.04182178 -1.5153822   0.        ]","[[  1.16825503e+01  -3.00369003e+00  -1.95751208e-01   1.73324317e-01]
 [  5.58839002e+01   1.52410725e-02   0.00000000e+00   0.00000000e+00]]",[ 2.46356652 -0.17064341],-0.553303,-0.250583248347,[-0.2622973  -0.11915249],[ 2.53349185 -0.92221701]
20,"[ 1.12047152 -0.62950502  0.28598572  0.25728907 -1.68268549  1.50033556
  1.7839891   0.35649831  1.13271028 -1.63853324  0.        ]","[[  1.28288532e+01  -3.00278023e+00  -1.95751208e-01   1.73324317e-01]
 [  5.87368855e+01   5.51712287e-02   0.00000000e+00   0.00000000e+00]]",[ 2.00978309 -0.44463491],-0.768307,-0.269693409146,[-0.2622973  -0.11915249],[ 2.68745351 -0.92671061]
21,"[-0.0683562  -0.62938016  1.3846106   0.25531964 -1.68267322  1.50032627
  1.87325368  0.35147486  1.2685228  -1.58252623  0.        ]","[[  1.40316491e+01  -3.00210955e+00  -1.95751208e-01   1.73324317e-01]
 [  6.15333891e+01   1.84873504e-02   0.00000000e+00   0.00000000e+00]]",[ 3.56204586 -0.99652602],-0.786615,-0.279100524804,[-0.2622973  -0.11915249],[ 2.36994767 -1.02103484]
22,"[-1.47650415 -0.62944492  0.5050978   0.2563797  -1.68266095  1.50031699
  1.9607485   0.34424702  1.26918863 -1.4039002   0.        ]","[[  1.52898197e+01  -3.00247082e+00  -1.95751208e-01   1.73324317e-01]
 [  6.42745350e+01  -3.42966571e-02   0.00000000e+00   0.00000000e+00]]",[ 0.81634217 -0.6457506 ],-0.826626,-0.265932482177,[-0.2622973  -0.11915249],[ 1.94058418 -1.02351046]
23,"[-1.08671406 -0.62949467 -1.26065405  0.25720206 -1.68264868  1.50030771
  2.02329422  0.34866142  1.1222101  -1.35037965  0.        ]","[[  1.65949730e+01  -3.00275112e+00  -1.95751208e-01   1.73324317e-01]
 [  6.62342649e+01  -2.05016976e-03   0.00000000e+00   0.00000000e+00]]",[ 3.2654397  -0.70449776],-0.507435,-0.246022512008,[-0.2622973  -0.11915249],[ 1.98564482 -1.02610815]
24,"[ 0.64138509 -0.62949883 -1.27590289  0.25729511 -1.68263641  1.50029843
  2.10781334  0.34878176  1.04097455 -1.51301122  0.        ]","[[  1.79462274e+01  -3.00278299e+00  -1.95751208e-01   1.73324317e-01]
 [  6.88823512e+01  -1.16584697e-03   0.00000000e+00   0.00000000e+00]]",[ 1.21925171 -2.78813795],-0.531552,-0.250311497854,[-0.2622973  -0.11915249],[ 2.37180519 -1.00284493]
25,"[ 0.99841924 -0.62955761  0.6152402   0.25826423 -1.68262414  1.50028914
  2.19065598  0.34589679  1.16222451 -1.64364006  0.        ]","[[  1.93499176e+01  -3.00311326e+00  -1.95751208e-01   1.73324317e-01]
 [  7.14780153e+01  -2.22310709e-02   0.00000000e+00   0.00000000e+00]]",[ 1.92710249 -0.88883971],-0.75938,-0.273049508996,[-0.2622973  -0.11915249],[ 2.52330494 -1.0066787 ]
26,"[-0.73232703 -0.62960691  1.28369535  0.25908326 -1.68261187  1.50027986
  2.27185514  0.34783609  1.29096541 -1.51482074  0.        ]","[[  2.08050055e+01  -3.00339240e+00  -1.95751208e-01   1.73324317e-01]
 [  7.40222957e+01  -8.06181985e-03   0.00000000e+00   0.00000000e+00]]",[ 2.07044851 -0.79957395],-0.811372,-0.276385303905,[-0.2622973  -0.11915249],[ 2.01819515 -1.11171329]
27,"[-1.52568824 -0.62960643 -0.57115355  0.25910194 -1.6825996   1.50027058
  2.35144307  0.34943482  1.19307248 -1.34477634  0.        ]","[[  2.23104736e+01  -3.00339894e+00  -1.95751208e-01   1.73324317e-01]
 [  7.65162072e+01   3.62000366e-03   0.00000000e+00   0.00000000e+00]]",[ 2.38418833 -1.92596799],-0.610306,-0.253325139474,[-0.2622973  -0.11915249],[ 1.78650177 -1.06723547]
