timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.44420922 -0.2848379 ],"[[-0.08537515  0.08375699  0.16542478 -0.03534333]
 [-0.00409364 -0.00149389  0.          0.        ]]",[ 0.33770594 -0.4363879 ],"[ 1.15138769  1.6211832  -0.37173977  0.9407249   1.43929944 -0.29618291
  0.04850717  0.35235504 -0.02380762  0.06083153  0.        ]",-0.236371,-0.0516158117277,[ 0.0658332  -1.16439402]
1,[-0.44420922 -0.2848379 ],"[[-0.07204575  0.06638546  0.16542478 -0.03534333]
 [ 1.332581   -1.72989803  0.          0.        ]]",[-0.90737693 -0.04563482],"[ 1.15287924  1.62274828 -0.35182777  0.89177688  1.43929691 -0.29618272
  0.08131494  0.09731291 -0.02294594  0.06966579  0.        ]",-0.219053,-0.0521650249513,[ 0.07911696 -0.87188649]
2,[-0.44420922 -0.2848379 ],"[[-0.08167228  0.03033225  0.16542478 -0.03534333]
 [-2.28319389 -1.8749435   0.          0.        ]]",[ 0.8621293  -1.45961183],"[ 1.15182471  1.62484288 -0.36620999  0.79002683  1.43929437 -0.29618254
 -0.00743197  0.07591005 -0.02475729  0.00990558  0.        ]",-0.216239,-0.0490783201464,[ 0.38753873 -0.5630731 ]
3,[-0.44420922 -0.2848379 ],"[[-0.0926494  -0.04653552  0.16542478 -0.03534333]
 [ 1.1739648  -5.79875156  0.          0.        ]]",[ 0.59553118  0.53717237],"[ 1.15046189  1.62408998 -0.38259616  0.57288513  1.43929184 -0.29618235
  0.07742181 -0.50308454 -0.03323359 -0.09719054  0.        ]",-0.226206,-0.0444226906202,[ 0.50882035  0.30064467]
4,[-0.44420922 -0.2848379 ],"[[-0.04577485 -0.14002706  0.16542478 -0.03534333]
 [ 3.50573302 -3.55786629  0.          0.        ]]",[ 0.14141762 -0.30373299],"[ 1.15507804  1.61360685 -0.31253016  0.30995419  1.43928931 -0.29618217
  0.13465358 -0.1724205  -0.03745792 -0.10104762  0.        ]",-0.220086,-0.0438388998438,[ 0.25605801 -0.13112547]
5,[-0.44420922 -0.2848379 ],"[[ 0.02926153 -0.22254611  0.16542478 -0.03534333]
 [ 3.9962717  -4.69026266  0.          0.        ]]",[ 0.95353711  1.10907855],"[ 1.15595888  1.59569799 -0.20011997  0.08066963  1.43928678 -0.29618198
  0.14669347 -0.33951623 -0.03823179 -0.03411115  0.        ]",-0.254897,-0.0458113454326,[ 0.15647876  0.08029541]
6,[-0.44420922 -0.2848379 ],"[[ 0.14622544 -0.27570572  0.16542478 -0.03534333]
 [ 7.68783745 -0.63918381  0.          0.        ]]",[-0.96196583 -2.52306516],"[ 1.14136407  1.57991793 -0.0256259  -0.06488691  1.43928425 -0.2961818
  0.23730068  0.25825946 -0.03737238  0.15146967  0.        ]",-0.15959,-0.0555747149589,[-0.55438727 -1.07975709]
7,[-0.44420922 -0.2848379 ],"[[ 0.26029018 -0.32807467  0.16542478 -0.03534333]
 [ 3.73179883 -4.58457771  0.          0.        ]]",[-0.51150784 -1.37289347],"[ 1.10857875  1.56117227  0.14168825 -0.2061555   1.43928172 -0.29618161
  0.14020186 -0.32392166 -0.051014    0.33067965  0.        ]",-0.149704,-0.0674821423018,[-0.38996804 -0.32390991]
8,[-0.44420922 -0.2848379 ],"[[ 0.31389747 -0.45857536  0.16542478 -0.03534333]
 [ 1.63587293 -8.452609    0.          0.        ]]",[-1.23546685  1.81161262],"[ 1.08695493  1.50100047  0.2187205  -0.54650656  1.43927919 -0.29618143
  0.08875846 -0.89468675 -0.07118035  0.29799785  0.        ]",-0.199972,-0.063418522451,[-0.09275268  0.64295936]
9,[-0.44420922 -0.2848379 ],"[[ 0.30658168 -0.58620619  0.16542478 -0.03534333]
 [-2.35417191 -4.3242454   0.          0.        ]]",[-0.01207041  0.15387246],"[ 1.09013527  1.42438659  0.20828118 -0.85883625  1.43927665 -0.29618124
 -0.00917505 -0.2855059  -0.09541029  0.14607006  0.        ]",-0.207577,-0.0500677159221,[ 0.12582605  0.37382218]
10,[-0.44420922 -0.2848379 ],"[[ 0.25948302 -0.66571897  0.16542478 -0.03534333]
 [-2.35568522 -3.62934821  0.          0.        ]]",[ 0.11748928  1.20883221],"[ 1.10887009  1.36831805  0.14051893 -1.04086475  1.43927412 -0.29618106
 -0.00921219 -0.18296682 -0.12351403 -0.03017229  0.        ]",-0.229741,-0.0367303789589,[ 0.3029241   0.56257653]
11,[-0.44420922 -0.2848379 ],"[[ 0.21748631 -0.69785878  0.16542478 -0.03534333]
 [-1.8456608   0.40193226  0.          0.        ]]",[ 0.12247921  0.0568193 ],"[ 1.12300088  1.34393423  0.07937322 -1.11137431  1.43927159 -0.29618088
  0.0033061   0.41188864 -0.14444694 -0.14459885  0.        ]",-0.236142,-0.0303850105423,[ 0.30588266 -0.03836283]
12,[-0.44420922 -0.2848379 ],"[[ 0.18580046 -0.68764436  0.16542478 -0.03534333]
 [-1.32465943  0.61878682  0.          0.        ]]",[ 0.99400565  0.08307857],"[ 1.13203955  1.35178532  0.03285646 -1.08916358  1.43926906 -0.29618069
  0.01609381  0.44388741 -0.14844374 -0.19643144  0.        ]",-0.239095,-0.0293045070724,[ 0.34370416 -0.04079029]
13,[-0.44420922 -0.2848379 ],"[[ 0.1990255  -0.6721045   0.16542478 -0.03534333]
 [ 2.63397613  0.93415334  0.          0.        ]]",[ 0.28086872 -1.24368988],"[ 1.12843531  1.36354437  0.05230808 -1.05501564  1.43926653 -0.29618051
  0.11325656  0.49042259 -0.13818014 -0.15554073  0.        ]",-0.23604,-0.0309248763836,[ 0.04324687 -0.34366721]
14,[-0.44420922 -0.2848379 ],"[[ 0.26234481 -0.69333822  0.16542478 -0.03534333]
 [ 3.69442685 -3.04426155  0.          0.        ]]",[ 0.90098114 -0.8484186 ],"[ 1.1078126   1.34741516  0.14466211 -1.10156439  1.439264   -0.29618032
  0.13928475 -0.09663305 -0.13337095 -0.05226802  0.        ]",-0.229452,-0.034665699124,[-0.05690353  0.25867221]
