timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.44920161 -0.2919161 ],"[[ 0.05274439  0.01287174  0.06440578  0.15875032]
 [ 0.00155471 -0.00277043  0.          0.        ]]",[ 3.62469829  3.44138095],"[ 1.15520395  1.61423889 -0.16956584  0.74488663  0.56428422  1.38209042
  0.04913111  0.35172981  0.81919985 -1.67950894  0.        ]",-1.2334,-0.206111758821,[ 3.0747261   2.10722566]
1,[-0.44920161 -0.2919161 ],"[[ 0.09245024  0.05252928  0.06440578  0.15875032]
 [ 3.95587176  3.9553376   0.          0.        ]]",[ 2.53617169 -0.03518397],"[ 1.15109469  1.61267784 -0.11022864  0.85654338  0.56428381  1.38208816
  0.14626715  0.93717334  0.80910065 -1.55260002  0.        ]",-1.11982,-0.19646228791,[ 2.53026175  1.01964831]
2,[-0.44920161 -0.2919161 ],"[[ 0.21047422  0.12943735  0.06440578  0.15875032]
 [ 7.83362154  3.73620023  0.          0.        ]]",[ 1.76444079 -0.19853635],"[ 1.12570691  1.6042808   0.06449982  1.07226092  0.56428339  1.3820859
  0.24152235  0.90475977  0.7510948  -1.2266936   0.        ]",-0.950735,-0.170392697458,[ 1.92961478  0.37612829]
3,[-0.44920161 -0.2919161 ],"[[  0.40528657   0.19551646   0.06440578   0.15875032]
 [ 11.63496183   2.87457619   0.           0.        ]]",[ 0.07154112  0.96074546],"[ 1.04163049  1.59143672  0.34225269  1.25593434  0.56428297  1.38208364
  0.33490056  0.77731606  0.59296282 -0.78426308  0.        ]",-0.751302,-0.131315691247,[ 1.07345819 -0.34456176]
4,[-0.44920161 -0.2919161 ],"[[  0.63850303   0.29060383   0.06440578   0.15875032]
 [ 11.6865501    6.62166308   0.           0.        ]]",[-0.03713506 -2.51183496],"[ 0.87616712  1.56394717  0.64451052  1.51584288  0.56428255  1.38208138
  0.3361676   1.33154656  0.2870059  -0.32111064  0.        ]",-0.377279,-0.0824762003005,[-0.10752572 -1.8627317 ]
5,[-0.44920161 -0.2919161 ],"[[  0.86845835   0.38199349   0.06440578   0.15875032]
 [ 11.31020046   2.53092921   0.           0.        ]]",[-2.49591391 -2.18343636],"[ 0.65224456  1.52772126  0.89526272  1.75879764  0.56428213  1.38207912
  0.3269225   0.72648472 -0.10619904  0.01057279  0.        ]",-0.00903645,-0.0411904267204,[-1.10247505 -1.85171485]
6,[-0.44920161 -0.2919161 ],"[[ 1.05274138  0.39239547  0.06440578  0.15875032]
 [ 7.13198454 -1.47735722  0.          0.        ]]",[-2.10389322 -1.31815231],"[ 0.4371257   1.52299922  1.05327481  1.78592872  0.56428172  1.38207686
  0.224286    0.13361809 -0.40746113  0.16400044  0.        ]",0.0287751,-0.0372784935797,[-1.40110087 -1.29557467]
7,[-0.44920161 -0.2919161 ],"[[ 1.15428834  0.32342877  0.06440578  0.15875032]
 [ 3.03635995 -5.40620869  0.          0.        ]]",[-1.03900702 -1.02905187],"[ 0.30786305  1.55201964  1.12178817  1.60397917  0.5642813   1.3820746
  0.12367832 -0.44749925 -0.51329359  0.21385476  0.        ]",-0.0278275,-0.0444014828709,[-1.19231069 -0.41341367]
8,[-0.44920161 -0.2919161 ],"[[ 1.17473674  0.17666592  0.06440578  0.15875032]
 [-0.97812808 -9.25723946  0.          0.        ]]",[ 0.32087017  1.37728819],"[ 0.28107021  1.59561217  1.13389586  1.20373162  0.56428088  1.38207235
  0.02506374 -1.01710549 -0.41405293  0.20027322  0.        ]",-0.255463,-0.0409169761221,[-0.42740917  0.75590432]
9,[-0.44920161 -0.2919161 ],"[[ 1.16808815  0.03308282  0.06440578  0.15875032]
 [ 0.30897391 -5.11487566  0.          0.        ]]",[-0.71600747 -0.90148732],"[ 0.28980718  1.61365292  1.13002043  0.8017932   0.56428046  1.38207009
  0.05668096 -0.40440666 -0.27640464  0.14951217  0.        ]",-0.0306661,-0.0386536247025,[-0.3346858   0.20545569]
