timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.21407904 -0.11853392],"[[-0.06567975 -0.075462   -0.11858838 -0.00792869]
 [-0.00350728 -0.00336782  0.          0.        ]]",[ 1.25951618 -1.25062364],"[ 1.14461769  1.91140169 -0.17275728  0.40604617 -1.0030733  -0.09123348
 -0.12551659  0.33090223  2.05341191 -0.10225532  0.        ]",-1.12244,-0.327582892417,[ 1.18195093 -1.43319094]
1,[-0.21407904 -0.11853392],"[[-0.02604321 -0.11527193 -0.11858838 -0.00792869]
 [ 3.95398056 -3.96441768  0.          0.        ]]",[ 1.07955746 -0.27155599],"[ 1.14712955  1.90645336 -0.11356402  0.29753151 -1.00306818 -0.09123325
  0.0244931  -0.21251921  2.05464398 -0.06923374  0.        ]",-1.07803,-0.327615792632,[ 1.1455456  -1.44316673]
2,[-0.21407904 -0.11853392],"[[ 0.09194644 -0.204576   -0.11858838 -0.00792869]
 [ 7.83208071 -4.96264725  0.          0.        ]]",[ 1.19983666 -1.65772433],"[ 1.14173779  1.88795735  0.06264031  0.05617952 -1.00306305 -0.09123301
  0.17149356 -0.34946707  2.0546948   0.05580612  0.        ]",-1.07386,-0.327503376289,[ 0.99643636 -1.49099219]
3,[-0.21407904 -0.11853392],"[[  2.86740378e-01  -3.42584697e-01  -1.18588380e-01  -7.92869453e-03]
 [  1.16346752e+01  -8.82531579e+00   0.00000000e+00   0.00000000e+00]]",[ 1.40190061 -1.66419788],"[ 1.09099274  1.83952098  0.34821329 -0.30740348 -1.00305793 -0.09123278
  0.31563187 -0.8793905   2.03261177  0.26813467  0.        ]",-1.03292,-0.325725420062,[ 0.76520431 -1.55194843]
4,[-0.21407904 -0.11853392],"[[  5.56833660e-01  -5.57076756e-01  -1.18588380e-01  -7.92869453e-03]
 [  1.53623052e+01  -1.26111981e+01   0.00000000e+00   0.00000000e+00]]",[ 1.32432724 -0.51392172],"[ 0.93818506  1.71854131  0.715511   -0.83532877 -1.0030528  -0.09123255
  0.45692842 -1.39877322  1.95622819  0.52535578  0.        ]",-0.972253,-0.319314762253,[ 0.53041482 -1.58920658]
5,[-0.21407904 -0.11853392],"[[  9.00737901e-01  -8.27218042e-01  -1.18588380e-01  -7.92869453e-03]
 [  1.90160793e+01  -1.43968492e+01   0.00000000e+00   0.00000000e+00]]",[ 0.47311593 -0.00519246],"[ 0.62228474  1.49517793  1.09717478 -1.40311745 -1.00304768 -0.09123231
  0.59542505 -1.64373441  1.79376039  0.8073425   0.        ]",-0.888043,-0.305349364116,[ 0.28014556 -1.58796537]
6,[-0.21407904 -0.11853392],"[[  1.29607793e+00  -1.11249288e+00  -1.18588380e-01  -7.92869453e-03]
 [  2.05130328e+01  -1.41314232e+01   0.00000000e+00   0.00000000e+00]]",[ 0.67636506 -2.32925322],"[ 0.13748002  1.19044683  1.36435918 -1.84330958 -1.00304256 -0.09123208
  0.65216577 -1.60730562  1.53672634  1.05779558  0.        ]",-0.77011,-0.282647088316,[ 0.05420095 -1.53106749]
7,[-0.21407904 -0.11853392],"[[  1.72914555e+00  -1.43202935e+00  -1.18588380e-01  -7.92869453e-03]
 [  2.27862738e+01  -1.78098378e+01   0.00000000e+00   0.00000000e+00]]",[-1.56898287 -3.94763336],"[-0.45711683  0.79526878  1.40170643 -2.09954994 -1.00303743 -0.09123184
  0.73833181 -2.11192034  1.21397789  1.18038996  0.        ]",-0.442128,-0.250105130019,[ 0.00963029 -1.36244428]
8,[-0.21407904 -0.11853392],"[[  2.14066524e+00  -1.82438878e+00  -1.18588380e-01  -7.92869453e-03]
 [  1.83800680e+01  -2.14142942e+01   0.00000000e+00   0.00000000e+00]]",[-0.7135885   0.12401523],"[-0.98638195  0.28950818  1.18414091 -2.0382655  -1.00303231 -0.09123161
  0.57130907 -2.60636196  0.94080121  1.07524285  0.        ]",-0.439274,-0.211147479196,[ 0.14585619 -1.12772727]
9,[-0.21407904 -0.11853392],"[[  2.47628777e+00  -2.24347922e+00  -1.18588380e-01  -7.92869453e-03]
 [  1.51926142e+01  -2.04979555e+01   0.00000000e+00   0.00000000e+00]]",[ 1.27262529 -2.9049966 ],"[-1.32903317 -0.19415915  0.8482364  -1.52928583 -1.00302718 -0.09123137
  0.45048446 -2.48060664  0.78437537  0.81278207  0.        ]",-0.317611,-0.175001107062,[ 0.28300679 -0.95354533]
10,[-0.21407904 -0.11853392],"[[  2.81685063e+00  -2.68908708e+00  -1.18588380e-01  -7.92869453e-03]
 [  1.88515075e+01  -2.40509693e+01   0.00000000e+00   0.00000000e+00]]",[ 0.39135291 -0.64097435],"[-1.55219211 -0.55316027  0.40235391 -0.58473296 -1.00302206 -0.09123114
  0.58917628 -2.96795489  0.68566728  0.4674931   0.        ]",-0.324616,-0.143413844393,[ 0.38723743 -0.85365289]
11,[-0.21407904 -0.11853392],"[[  3.20568921e+00  -3.12049226e+00  -1.18588380e-01  -7.92869453e-03]
 [  2.00287528e+01  -9.68009633e+00   0.00000000e+00   0.00000000e+00]]",[ 0.35397325 -1.69104461],"[-1.62177903 -0.68365502 -0.17043296  0.55475931 -1.00301694 -0.09123091
  0.6337987  -0.99651201  0.64732101  0.17143499  0.        ]",-0.240302,-0.128810810213,[ 0.54197478 -0.76737905]
12,[-0.21407904 -0.11853392],"[[  3.61635465e+00  -3.16054906e+00  -1.18588380e-01  -7.92869453e-03]
 [  2.10342775e+01   2.11975604e+00   0.00000000e+00   0.00000000e+00]]",[ 0.8716592  -0.59856412],"[-1.47131135 -0.68370827 -0.7581053   0.66443996 -1.00301181 -0.09123067
  0.67191171  0.62222362  0.65592365  0.10044288  0.        ]",-0.189208,-0.129086090768,[ 0.5384506  -0.79247749]
13,[-0.21407904 -0.11853392],"[[  4.06748961e+00  -3.10307333e+00  -1.18588380e-01  -7.92869453e-03]
 [  2.40690658e+01   2.90115194e+00   0.00000000e+00   0.00000000e+00]]",[ 0.27832663 -2.55367597],"[-1.07171254 -0.68297526 -1.26946322  0.50707727 -1.00300669 -0.09123044
  0.78694554  0.72941508  0.60373373  0.16963146  0.        ]",-0.132638,-0.122652311679,[ 0.55400884 -0.79891014]
14,[-0.21407904 -0.11853392],"[[  4.55514595e+00  -3.05553758e+00  -1.18588380e-01  -7.92869453e-03]
 [  2.46944801e+01   1.81978670e+00   0.00000000e+00   0.00000000e+00]]",[ 0.0798059   0.13600881],"[-0.45555434 -0.67912799 -1.55127506  0.37716976 -1.00300157 -0.0912302
  0.81064917  0.58106789  0.52976104  0.17431175  0.        ]",-0.0307034,-0.11236114643,[ 0.56963944 -0.81830931]
15,[-0.21407904 -0.11853392],"[[  5.04730068e+00  -3.01409746e+00  -1.18588380e-01  -7.92869453e-03]
 [  2.45215646e+01   2.32256726e+00   0.00000000e+00   0.00000000e+00]]",[-0.0907492  -0.55010659],"[ 0.21710036 -0.67338691 -1.48664089  0.26434423 -1.00299644 -0.09122997
  0.80409123  0.65003873  0.47081355  0.11603991  0.        ]",0.016394,-0.103078795847,[ 0.56237286 -0.85401583]
16,[-0.21407904 -0.11853392],"[[  5.52925496e+00  -2.98995884e+00  -1.18588380e-01  -7.92869453e-03]
 [  2.36766903e+01   9.87126053e-02   0.00000000e+00   0.00000000e+00]]",[ 1.53481466 -1.33766403],"[ 0.77198515 -0.66902091 -1.09802249  0.19888692 -1.00299132 -0.09122973
  0.77206209  0.34496114  0.45996494  0.03105122  0.        ]",0.0111617,-0.100860185371,[ 0.60197771 -0.86690849]
17,[-0.21407904 -0.11853392],"[[  6.03780997e+00  -3.01512075e+00  -1.18588380e-01  -7.92869453e-03]
 [  2.71672647e+01  -8.08379742e-01   0.00000000e+00   0.00000000e+00]]",[ 1.63507409  0.92996282],"[ 1.10609163 -0.67355035 -0.43781765  0.26712273 -1.0029862  -0.0912295
  0.90437256  0.22052199  0.4977764  -0.02300282  0.        ]",-0.0557477,-0.106319880233,[ 0.68235648 -0.87121946]
18,[-0.21407904 -0.11853392],"[[  6.61548552e+00  -2.99417642e+00  -1.18588380e-01  -7.92869453e-03]
 [  3.05888628e+01   2.89051641e+00   0.00000000e+00   0.00000000e+00]]",[ 0.11097458 -0.5590611 ],"[ 1.07177695 -0.66983239  0.41308156  0.21030604 -1.00298107 -0.09122927
  1.0340672   0.72794978  0.56331803 -0.06965669  0.        ]",-0.0829719,-0.115983733541,[ 0.6493113  -0.91158366]
19,[-0.21407904 -0.11853392],"[[  7.22559363e+00  -2.95914404e+00  -1.18588380e-01  -7.92869453e-03]
 [  3.04225183e+01   6.20308983e-01   0.00000000e+00   0.00000000e+00]]",[ 1.67092213  1.84934282],"[ 0.57630341 -0.66235592  1.13483182  0.11567927 -1.00297595 -0.09122903
  1.02775632  0.41651126  0.66461904 -0.07134016  0.        ]",-0.183157,-0.130346769736,[ 0.59824848 -0.94432324]
