timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.58864468 -0.44604877],"[[ 0.0302493  -0.02679016  0.13069011  0.01664543]
 [ 0.00474191 -0.00442087  0.          0.        ]]",[ 1.4863282  -1.11030426],"[ 1.1599311   1.4042669  -0.24588966  0.75207681  1.13705253  0.14743177
  0.06719892  0.34064853  0.22766167 -0.4027172   0.        ]",-0.664557,-0.0803617400243,[ 0.96102118 -0.74049067]
1,[-0.58864468 -0.44604877],"[[ 0.07004915 -0.06662098  0.13069011  0.01664543]
 [ 3.9620628  -3.96545361  0.          0.        ]]",[-0.48577521  0.02291533],"[ 1.15702083  1.40209489 -0.18663712  0.64321079  1.13705152  0.14743171
  0.16759652 -0.27644026  0.22587187 -0.35904595  0.        ]",-0.695919,-0.0796057883234,[ 0.48869404 -0.19579098]
2,[-0.58864468 -0.44604877],"[[ 0.12922281 -0.14422415  0.13069011  0.01664543]
 [ 1.96196069 -3.79543351  0.          0.        ]]",[ 0.5267518 -1.3209922],"[ 1.14843749  1.39256456 -0.09887521  0.43209174  1.13705051  0.14743165
  0.11685365 -0.24995273  0.22048147 -0.31654492  0.        ]",-0.611453,-0.0786497636615,[ 0.67092729 -0.06065986]
3,[-0.58864468 -0.44604877],"[[ 0.18899488 -0.2591146   0.13069011  0.01664543]
 [ 4.00842774 -7.68065583  0.          0.        ]]",[-0.60952953  1.39776155],"[ 1.13462834  1.36571741 -0.0109095   0.12424994  1.1370495   0.14743159
  0.16877272 -0.855231    0.20966871 -0.31827858  0.        ]",-0.67815,-0.0774593243118,[ 0.34909162  0.82028282]
4,[-0.58864468 -0.44604877],"[[ 0.2441593  -0.37146459  0.13069011  0.01664543]
 [ 1.51631514 -3.56805826  0.          0.        ]]",[ 0.00617757  1.22628009],"[ 1.11734284  1.32507435  0.0693947  -0.16787303  1.13704849  0.14743154
  0.10554743 -0.21452921  0.19345915 -0.32786913  0.        ]",-0.700651,-0.0757275336329,[ 0.74744201  0.21398637]
5,[-0.58864468 -0.44604877],"[[ 0.27441482 -0.40238909  0.13069011  0.01664543]
 [ 1.50926749  0.46217568  0.          0.        ]]",[ 0.7436833  -0.48971185],"[ 1.10603005  1.31145353  0.11298832 -0.24623494  1.13704748  0.14743148
  0.10536859  0.4133411   0.1864126  -0.29652419  0.        ]",-0.684587,-0.0747546546405,[ 0.81558406 -0.66987622]
6,[-0.58864468 -0.44604877],"[[ 0.33382611 -0.41270333  0.13069011  0.01664543]
 [ 4.42216436 -1.4870938   0.          0.        ]]",[ 0.41196032 -0.46243762],"[ 1.08008874  1.30668062  0.19747812 -0.27214667  1.13704647  0.14743142
  0.17926917  0.1096641   0.17545426 -0.17507963  0.        ]",-0.622132,-0.0738248210432,[ 0.37915921 -0.5912869 ]
7,[-0.58864468 -0.44604877],"[[ 0.43775029 -0.46052674  0.13069011  0.01664543]
 [ 5.96512092 -3.2892322   0.          0.        ]]",[ 0.71729194  0.52736214],"[ 1.02308666  1.28307742  0.34095044 -0.39072139  1.13704546  0.14743136
  0.21841415 -0.17109133  0.14317849 -0.00139555  0.        ]",-0.585297,-0.0736166938378,[-0.00863487 -0.44020772]
8,[-0.58864468 -0.44604877],"[[ 0.58433261 -0.50471605  0.13069011  0.01664543]
 [ 8.68406304 -1.13685125  0.          0.        ]]",[-0.26671732 -0.75108754],"[ 0.91863344  1.25914125  0.53137678 -0.49781972  1.13704445  0.1474313
  0.28739408  0.16422858  0.07601206  0.26290931  0.        ]",-0.522221,-0.0782557428325,[-0.46010509 -1.38002515]
9,[-0.58864468 -0.44604877],"[[ 0.74571497 -0.55706042  0.13069011  0.01664543]
 [ 7.4582562  -4.08775961  0.          0.        ]]",[-0.37534826 -0.78469444],"[ 0.77356687  1.2282112   0.72048293 -0.62132404  1.13704344  0.14743124
  0.25629502 -0.29549424 -0.02769392  0.53322512  0.        ]",-0.428178,-0.0879932524953,[-0.70621729 -0.81323647]
