timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.69033664 -0.56164527],"[[ 0.08335277  0.09534374  0.18578052 -0.19918163]
 [ 0.00129214 -0.0049135   0.          0.        ]]",[-1.81395323 -3.43691389],"[ 1.16458521  1.27863743 -0.18170602  1.13101708  1.61366985 -1.73251054
  0.05995721  0.32984574 -0.32747516  2.35707029  0.        ]",-2.03218,-0.228134403998,[-2.15335417 -1.72427392]
1,[-0.69033664 -0.56164527],"[[ 0.04370322  0.05553401  0.18578052 -0.19918163]
 [-3.95308164 -3.96287443  0.          0.        ]]",[-2.06621624 -0.21652275],"[ 1.1683108   1.28211031 -0.2402212   1.02391604  1.61366803 -1.73250838
 -0.04508533 -0.3095668  -0.31372265  2.21063615  0.        ]",-1.83812,-0.215746737841,[-1.51107931 -0.5864917 ]
2,[-0.69033664 -0.56164527],"[[-0.07426132 -0.03152317  0.18578052 -0.19918163]
 [-7.83046708 -4.74025555  0.          0.        ]]",[-0.82079725 -0.27125076],"[ 1.16564314  1.28331905 -0.41455641  0.78911269  1.61366622 -1.73250622
 -0.14808277 -0.43515339 -0.31610336  1.81216012  0.        ]",-1.66462,-0.181655734448,[-0.85584134  0.20869535]
3,[-0.69033664 -0.56164527],"[[ -0.26189109  -0.1361506    0.18578052  -0.19918163]
 [-10.9222328   -5.71921891   0.           0.        ]]",[-0.648844    1.01944391],"[ 1.11924036  1.27317767 -0.68772906  0.50793092  1.6136644  -1.73250405
 -0.23021129 -0.59330576 -0.42070957  1.23720215  0.        ]",-1.34439,-0.131225697622,[-0.11774807  1.16460896]
4,[-0.69033664 -0.56164527],"[[ -0.50393791  -0.20966096   0.18578052  -0.19918163]
 [-13.27460225  -1.64538342   0.           0.        ]]",[-0.48775525  1.48294644],"[ 0.98567627  1.25853558 -1.01895608  0.31258964  1.61366259 -1.73250189
 -0.29269873  0.06482701 -0.67720369  0.6358931   0.        ]",-0.975192,-0.080315447744,[ 0.35124058  1.0857904 ]
5,[-0.69033664 -0.56164527],"[[ -0.78617044  -0.20250575   0.18578052  -0.19918163]
 [-14.94307416   2.34760041   0.           0.        ]]",[ 0.1687704  1.0016178],"[ 0.7352805   1.26022993 -1.35137304  0.33148686  1.61366078 -1.73249973
 -0.33701935  0.70989798 -1.04975285  0.14382951  0.        ]",-0.739911,-0.0657344292567,[ 0.81369781  0.77582031]
6,[-0.69033664 -0.56164527],"[[ -1.0753822   -0.11629428   0.18578052  -0.19918163]
 [-13.98130027   6.26049035   0.           0.        ]]",[ 1.17135332  1.30942185],"[ 0.39303807  1.27606895 -1.60591712  0.56107901  1.61365896 -1.73249757
 -0.31147099  1.34202895 -1.45323676 -0.17584265  0.        ]",-0.845974,-0.097947724871,[ 1.07421374  0.10735476]
7,[-0.69033664 -0.56164527],"[[ -1.31255757   0.0473838    0.18578052  -0.19918163]
 [ -9.75033711  10.09452455   0.           0.        ]]",[ 0.68229129 -1.28062622],"[ 0.06729828  1.28258948 -1.73468109  1.00195359  1.61365715 -1.73249541
 -0.19908096  1.96141873 -1.73190187 -0.30851482  0.        ]",-0.904605,-0.127173173581,[ 0.86873621 -1.29673183]
8,[-0.69033664 -0.56164527],"[[-1.47853295  0.20752969  0.18578052 -0.19918163]
 [-6.85684203  5.93393292  0.          0.        ]]",[-0.12570037 -1.46610456],"[-0.1743892   1.25904251 -1.77742685  1.43008878  1.61365534 -1.73249324
 -0.12221901  1.28926977 -1.89120576 -0.34429423  0.        ]",-0.865295,-0.144186866028,[ 0.77951545 -0.79757196]
9,[-0.69033664 -0.56164527],"[[-1.61928297  0.28530268  0.18578052 -0.19918163]
 [-7.21696736  1.85694919  0.          0.        ]]",[ 0.26952435  0.14150897],"[-0.38254982  1.23707998 -1.78197655  1.63354083  1.61365352 -1.73249108
 -0.13178523  0.63062869 -2.08629632 -0.3691944   0.        ]",-0.974972,-0.164994715449,[ 0.86062992  0.01240733]
10,[-0.69033664 -0.56164527],"[[-1.75149459  0.32768945  0.18578052 -0.19918163]
 [-6.00821834  2.37998904  0.          0.        ]]",[ 0.09496099 -1.09002316],"[-0.57686563  1.22227158 -1.75963375  1.74256687  1.61365171 -1.73248892
 -0.09967635  0.71512598 -2.30103681 -0.37353608  0.        ]",-1.10364,-0.187813217611,[ 0.54564458 -0.36542526]
11,[-0.69033664 -0.56164527],"[[-1.86668245  0.33508627  0.18578052 -0.19918163]
 [-5.51221394 -1.62695113  0.          0.        ]]",[ 1.15609178  0.02249167],"[-0.74249221  1.219484   -1.71944387  1.76143649  1.61364989 -1.73248676
 -0.0865006   0.06780054 -2.51728077 -0.35476527  0.        ]",-1.40812,-0.210723796653,[ 0.0529885   0.17469233]
12,[-0.69033664 -0.56164527],"[[-1.93614163  0.3037483   0.18578052 -0.19918163]
 [-1.44724554 -1.5072337   0.          0.        ]]",[-0.17587199 -0.57791628],"[-0.83973838  1.23087712 -1.68610229  1.68115997  1.61364808 -1.73248459
  0.02148009  0.087141   -2.68338789 -0.32712868  0.        ]",-1.43189,-0.228317797841,[-0.33666807 -0.01454377]
13,[-0.69033664 -0.56164527],"[[-1.97177114  0.25094617  0.18578052 -0.19918163]
 [-2.11348351 -3.76545465  0.          0.        ]]",[-0.29027986 -0.01788473],"[-0.88866035  1.24761479 -1.6664023   1.54415037  1.61364627 -1.73248243
  0.00378232 -0.27767712 -2.8054016  -0.29973753  0.        ]",-1.56202,-0.241257490379,[-0.46158856  0.48438764]
14,[-0.69033664 -0.56164527],"[[-2.02514255  0.17567872  0.18578052 -0.19918163]
 [-3.21997317 -3.76130538  0.          0.        ]]",[-0.01241664  1.57353669],"[-0.9605521   1.26605969 -1.63366856  1.34571583  1.61364445 -1.73248027
 -0.02561017 -0.27700671 -2.98108213 -0.23908693  0.        ]",-1.8579,-0.259949853208,[-0.49614453  0.63671148]
15,[-0.69033664 -0.56164527],"[[-2.0894113   0.14092747  0.18578052 -0.19918163]
 [-3.20694516  0.27273627  0.          0.        ]]",[-1.10662696 -0.63916437],"[-1.04464884  1.27240174 -1.58923875  1.25312774  1.61364264 -1.73247811
 -0.02526409  0.37469763 -3.13150946 -0.16341125  0.        ]",-1.94973,-0.276099167346,[-0.70606989 -0.21074428]
16,[-0.69033664 -0.56164527],"[[-2.19259455  0.12095039  0.18578052 -0.19918163]
 [-7.09842231 -2.2620049   0.          0.        ]]",[-1.40664108  0.24607543],"[-1.17318651  1.27542085 -1.50690149  1.19968793  1.61364083 -1.73247595
 -0.1286363  -0.03479307 -3.32841662 -0.03188704  0.        ]",-2.22445,-0.297615873084,[-1.03600955  0.26197451]
17,[-0.69033664 -0.56164527],"[[ -2.37284869   0.08595018   0.18578052  -0.19918163]
 [-10.91428565  -1.2414245    0.           0.        ]]",[-1.91788339 -0.21517928],"[-1.37496002  1.27960468 -1.33298464  1.10576098  1.61363901 -1.73247378
 -0.22999993  0.13008302 -3.6390789   0.26164865  0.        ]",-2.7671,-0.333152207731,[-1.78077519 -0.16930848]
18,[-0.69033664 -0.56164527],"[[ -2.62865564   0.05283377   0.18578052  -0.19918163]
 [-14.65395662  -2.06746898   0.           0.        ]]",[-2.29140891 -0.4079008 ],"[ -1.60077024e+00   1.28226228e+00  -1.03056048e+00   1.01662637e+00
   1.61363720e+00  -1.73247162e+00  -3.29339584e-01  -3.36561320e-03
  -3.97684129e+00   7.78136446e-01   0.00000000e+00]",-3.35421,-0.376951867532,[-2.89037395 -0.44490057]
19,[-0.69033664 -0.56164527],"[[ -2.95851090e+00  -4.29602356e-03   1.85780518e-01  -1.99181626e-01]
 [ -1.83193694e+01  -3.64026420e+00   0.00000000e+00   0.00000000e+00]]",[-3.96369631 -1.04040469],"[-1.76655659  1.28386627 -0.57406207  0.86254744  1.61363538 -1.73246946
 -0.42670665 -0.25745287 -4.2269518   1.59445389  0.        ]",-3.86401,-0.424259032042,[-4.03449726 -0.73639596]
20,[-0.69033664 -0.56164527],"[[ -3.36093851  -0.11609141   0.18578052  -0.19918163]
 [-21.91147072  -7.52628955   0.           0.        ]]",[-5.41006662 -1.03895216],"[-1.75582461  1.27608191  0.01697635  0.56160943  1.61363357 -1.7324673
 -0.52212625 -0.88524556 -4.17894643  2.70656378  0.        ]",-4.21411,-0.464855628917,[-4.64974642 -0.5037542 ]
21,[-0.69033664 -0.56164527],"[[ -3.83449931  -0.30483233   0.18578052  -0.19918163]
 [-25.43302454 -11.33501829   0.           0.        ]]",[-5.06778403 -0.11115307],"[-1.4498789   1.23049181  0.63985971  0.06433349  1.61363176 -1.73246514
 -0.61567182 -1.50054989 -3.56843571  3.84887643  0.        ]",-4.50072,-0.479883633365,[-5.08089447 -0.13744278]
22,[-0.69033664 -0.56164527],"[[ -4.37781528  -0.53367254   0.18578052  -0.19918163]
 [-28.88723765 -11.5481397    0.           0.        ]]",[-4.80769664  1.12127589],"[-0.79693375  1.12285959  1.0920634  -0.49840753  1.61362994 -1.73246297
 -0.70742851 -1.53497835 -2.3876788   4.38297083  0.        ]",-3.88299,-0.447133383114,[-4.50317574  0.00771818]
23,[-0.69033664 -0.56164527],"[[ -4.98955254  -0.72257935   0.18578052  -0.19918163]
 [-32.27517053  -7.35633586   0.           0.        ]]",[-3.03187378 -0.53312405],"[ 0.0943279   0.99451288  1.11762521 -0.91020733  1.61362813 -1.73246081
 -0.79742448 -0.85778623 -1.15528454  3.84115253  0.        ]",-2.96815,-0.3608850823,[-2.38869572  0.29178941]
24,[-0.69033664 -0.56164527],"[[ -5.66835736  -0.88937981   0.18578052  -0.19918163]
 [-35.59446743  -9.31697925   0.           0.        ]]",[ 0.44331238  2.25935396],"[ 0.89860773  0.85532081  0.54822897 -1.22146429  1.61362632 -1.73245865
 -0.88559714 -1.17453001 -0.51873399  2.35684054  0.        ]",-2.24178,-0.227051187465,[-0.05982707  2.26869154]
25,[-0.69033664 -0.56164527],"[[ -6.3556172   -1.03410568   0.18578052  -0.19918163]
 [-33.13945428  -5.1694468    0.           0.        ]]",[-0.02057527  3.65882436],"[ 1.16584737  0.71799253 -0.41184248 -1.44466543  1.6136245  -1.73245649
 -0.82038222 -0.50449029 -0.88168919  0.80654919  0.        ]",-1.24708,-0.100557899292,[ 1.09449959  3.07914138]
26,[-0.69033664 -0.56164527],"[[ -7.01266644  -1.09670031   0.18578052  -0.19918163]
 [-32.56717687  -1.10356615   0.           0.        ]]",[ 1.57127889  3.84264965],"[ 0.79296833  0.65458426 -1.29046779 -1.52641879  1.61362269 -1.73245433
 -0.80517994  0.15235838 -1.84345711  0.02263612  0.        ]",-1.45485,-0.141447768083,[ 1.72503483  3.22325087]
27,[-0.69033664 -0.56164527],"[[ -7.61785592  -1.0787998    0.18578052  -0.19918163]
 [-27.96694943   2.88015634   0.           0.        ]]",[ 1.96346443  2.20454192],"[ 0.03556311  0.67293949 -1.74266206 -1.50398402  1.61362088 -1.73245216
 -0.68298004  0.79593413 -2.83581982  0.05348798  0.        ]",-2.44411,-0.246183408135,[ 1.62162209  2.78657699]
28,[-0.69033664 -0.56164527],"[[ -8.13194772  -0.98202709   0.18578052  -0.19918163]
 [-23.45721833   6.78392582   0.           0.        ]]",[ 2.20756052  1.55696929],"[-0.71703814  0.76898996 -1.7269304  -1.36970481  1.61361906 -1.73245
 -0.56318414  1.42659247 -3.52688486  0.5254147   0.        ]",-3.28087,-0.325435674759,[ 0.75371116  1.49211884]
29,[-0.69033664 -0.56164527],"[[ -8.55674028  -0.80796476   0.18578052  -0.19918163]
 [-19.03682863  10.60939749   0.           0.        ]]",[-1.21509341 -0.49197952],"[-1.26767711  0.92604151 -1.43329192 -1.07630083  1.61361725 -1.73244784
 -0.44576152  2.04459954 -3.92448107  1.07013217  0.        ]",-3.54418,-0.378518099292,[-0.92166632 -0.47402102]
30,[-0.69033664 -0.56164527],"[[ -8.97337755  -0.61740565   0.18578052  -0.19918163]
 [-22.61496674   8.45373552   0.           0.        ]]",[-1.91847185 -1.24370054],"[-1.6430032   1.07009971 -0.94993956 -0.68787318  1.61361543 -1.73244568
 -0.54081036  1.69634759 -4.15058637  1.73754885  0.        ]",-4.0459,-0.421701578457,[-2.38138342 -1.10806131]
31,[-0.69033664 -0.56164527],"[[ -9.46086046  -0.48971233   0.18578052  -0.19918163]
 [-26.12168596   4.32936368   0.           0.        ]]",[-3.27725873 -1.40551349],"[-1.7903297   1.1477779  -0.25146247 -0.3949898   1.61361362 -1.73244352
 -0.63396199  1.03004986 -4.11864376  2.7163493   0.        ]",-4.37551,-0.460015573393,[-3.59259915 -1.42036891]
32,[-0.69033664 -0.56164527],"[[-10.01778458  -0.44368569   0.18578052  -0.19918163]
 [-29.55934109   0.2868105    0.           0.        ]]",[-4.82846409 -1.76484861],"[-1.53851525  1.17175453  0.52167053 -0.28409344  1.61361181 -1.73244135
 -0.72527897  0.37697057 -3.5903628   3.78212717  0.        ]",-4.3465,-0.47723841204,[-4.33625078 -1.46000504]
33,[-0.69033664 -0.56164527],"[[-10.6427839   -0.47770408   0.18578052  -0.19918163]
 [-32.92947087  -3.67536097   0.           0.        ]]",[-3.56848199 -1.58499067],"[-0.82232251  1.15424268  1.08298767 -0.36630676  1.61360999 -1.73243919
 -0.81480215 -0.26312291 -2.47949925  4.39103883  0.        ]",-4.03613,-0.452143896703,[-4.01220417 -0.97665364]
34,[-0.69033664 -0.56164527],"[[-11.33452445  -0.59017249   0.18578052  -0.19918163]
 [-36.23376629  -7.55838045   0.           0.        ]]",[-2.19802785 -0.06658026],"[ 0.18148643  1.08799969  1.08992586 -0.62738734  1.61360818 -1.73243703
 -0.90257644 -0.89042906 -1.14151263  3.89348303  0.        ]",-3.10658,-0.365061909141,[-2.13256121  0.35043472]
35,[-0.69033664 -0.56164527],"[[-12.09171824  -0.74243628   0.18578052  -0.19918163]
 [-39.47492529  -7.66741452   0.           0.        ]]",[ 0.6469007   2.19264605],"[ 1.00606375  0.97913044  0.37107802 -0.95003366  1.61360637 -1.73243487
 -0.98867348 -0.90804314 -0.44854505  2.2259625   0.        ]",-2.15949,-0.215979716913,[ 0.63837284  2.37870002]
36,[-0.69033664 -0.56164527],"[[-12.84773222  -0.85449934   0.18578052  -0.19918163]
 [-36.1373696   -3.552643     0.           0.        ]]",[ 2.13644068  2.78093483],"[ 1.11151484  0.88623323 -0.71544681 -1.16091299  1.61360455 -1.73243271
 -0.90001465 -0.24329649 -0.94351092  0.55176175  0.        ]",-1.29685,-0.0837556025942,[ 1.76859128  3.25585961]
37,[-0.69033664 -0.56164527],"[[-13.52362821  -0.8850935    0.18578052  -0.19918163]
 [-31.4675994    0.4796378    0.           0.        ]]",[ 2.94142527  4.14247902],"[ 0.54164495  0.85916173 -1.51397063 -1.21415175  1.61360274 -1.73243054
 -0.77596719  0.40812363 -2.0192823  -0.14755817  0.        ]",-1.62588,-0.158129917003,[ 2.26708484  3.13314486]
