timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.15329458  1.5970346  -0.39523995  0.81224944  1.57604807 -0.00286821
  0.0586712   0.35316534 -0.17197854 -0.37332556  0.        ]","[[-0.09346274  0.02740387  0.18314131 -0.00020179]
 [-0.002696    0.00405562  0.          0.        ]]",[ 0.13262187 -0.8673991 ],-0.302332,-0.0308903587196,[-0.48604923 -0.31293699],[ 0.75895524 -0.55664933]
1,"[ 1.15397146  1.59745195 -0.38745522  0.71457494  1.57604512 -0.00286821
  0.07147593 -0.15605143 -0.17374754 -0.40055614  0.        ]","[[ -8.82389035e-02  -6.97776455e-03   1.83141311e-01  -2.01786930e-04]
 [  5.23324181e-01  -3.43077114e+00   0.00000000e+00   0.00000000e+00]]",[ 0.88909258 -0.89150093],-0.276589,-0.0322193965523,[-0.48604923 -0.31293699],[ 0.9062953   0.19492877]
2,"[ 1.15824141  1.5901966  -0.31927632  0.42153336  1.57604218 -0.00286821
  0.15687347 -0.66950565 -0.1778342  -0.41830284  0.        ]","[[ -4.25742385e-02  -1.10342786e-01   1.83141311e-01  -2.01786930e-04]
 [  4.03145845e+00  -6.89418190e+00   0.00000000e+00   0.00000000e+00]]",[ 0.35880774  2.01249177],-0.30535,-0.0329023201303,[-0.48604923 -0.31293699],[ 0.87438828  0.91638845]
3,"[ 1.15764072  1.57188206 -0.17858982  0.15009638  1.57603923 -0.00286821
  0.18944661 -0.06233096 -0.17857603 -0.32565389  0.        ]","[[  5.14804448e-02  -2.07134191e-01   1.83141311e-01  -2.01786930e-04]
 [  5.36956657e+00  -2.79860254e+00   0.00000000e+00   0.00000000e+00]]",[ 0.07683699  0.36242599],-0.299636,-0.0279650008231,[-0.48604923 -0.31293699],[ 0.38184565 -0.0331434 ]
4,"[ 1.14106007  1.56079647 -0.0159355   0.03657136  1.57603628 -0.00286821
  0.19424694  0.15862539 -0.18064955 -0.13905161  0.        ]","[[  1.60850346e-01  -2.48152404e-01   1.83141311e-01  -2.01786930e-04]
 [  5.56676845e+00  -1.30818439e+00   0.00000000e+00   0.00000000e+00]]",[-0.00594033 -0.54857623],-0.272816,-0.0260070055685,[-0.48604923 -0.31293699],[ 0.02205814 -0.54297668]
5,"[ 1.10735477  1.54545275  0.14476824 -0.09394848  1.57603334 -0.00286821
  0.19101483 -0.15954436 -0.19718086  0.03991129  0.        ]","[[  2.70853598e-01  -2.95849132e-01   1.83141311e-01  -2.01786930e-04]
 [  5.43399814e+00  -3.45433531e+00   0.00000000e+00   0.00000000e+00]]",[-0.5125328  -0.67966575],-0.212913,-0.033516081222,[-0.48604923 -0.31293699],[-0.13288753 -0.25852054]
6,"[ 1.06872947  1.50699401  0.26890959 -0.34904413  1.57603039 -0.0028682
  0.13906616 -0.54825615 -0.2200438   0.11527637  0.        ]","[[  3.58122225e-01  -3.91242924e-01   1.83141311e-01  -2.01786930e-04]
 [  3.29995449e+00  -6.07631396e+00   0.00000000e+00   0.00000000e+00]]",[-0.85749247  1.18692439],-0.207713,-0.0376535628074,[-0.48604923 -0.31293699],[ 0.01256135  0.40043259]
7,"[ 1.05237537  1.46664998  0.31250094 -0.55693722  1.57602744 -0.0028682
  0.0548631   0.05678233 -0.23225908  0.08982557  0.        ]","[[  3.89415634e-01  -4.71821448e-01   1.83141311e-01  -2.01786930e-04]
 [ -1.59096844e-01  -1.99515159e+00   0.00000000e+00   0.00000000e+00]]",[-0.62452192 -0.99195887],-0.205175,-0.0347635242201,[-0.48604923 -0.31293699],[ 0.05790919 -0.17899722]
8,"[ 1.06702984  1.42043466  0.27362618 -0.75240308  1.5760245  -0.0028682
 -0.00517071 -0.51952357 -0.23700559 -0.05503597  0.        ]","[[  3.61490168e-01  -5.50727525e-01   1.83141311e-01  -2.01786930e-04]
 [ -2.62527814e+00  -5.88250439e+00   0.00000000e+00   0.00000000e+00]]",[ 1.21287695  1.94830201],-0.307715,-0.0236890863759,[-0.48604923 -0.31293699],[ 0.53914285  0.99607307]
9,"[ 1.07315644  1.36937575  0.25636163 -0.93370252  1.57602155 -0.0028682
  0.09236177  0.08454979 -0.25245674 -0.1638508   0.        ]","[[  3.49183738e-01  -6.27495420e-01   1.83141311e-01  -2.01786930e-04]
 [  1.38134344e+00  -1.80785575e+00   0.00000000e+00   0.00000000e+00]]",[ 0.42211455  0.14786594],-0.27504,-0.0171114475723,[-0.48604923 -0.31293699],[ 0.25765654  0.1881879 ]
