timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.323304229322,"[[ 0.03034129 -0.07911994 -0.11251127 -0.02735293]
 [-0.00270531  0.0019462   0.          0.        ]]",[-2.56493878 -2.07975578],-5.28687,"[ 1.00328401  1.26756578 -0.27587709  1.34557114 -0.97867149 -0.24225588
  0.33745602  0.37785751  2.75712982  0.21874742  0.        ]",[-0.76115638 -0.72477692],[-3.13740267 -1.67012665]
1,-0.321842260838,"[[-0.00938746 -0.11879382 -0.11251127 -0.02735293]
 [-3.95701421 -3.95614736  0.          0.        ]]",[-2.07767439 -1.38349509],-5.29242,"[ 1.00391078  1.26228904 -0.33821343  1.23562164 -0.97867062 -0.24225576
  0.16570993 -0.45634419  2.7492668   0.05303922  0.        ]",[-0.76115638 -0.72477692],[-2.11350682 -1.78454503]
2,-0.315440485489,"[[-0.12741872 -0.23684352 -0.11251127 -0.02735293]
 [-7.83324574 -7.83589187  0.          0.        ]]",[-1.62249696 -0.76101065],-4.86489,"[  9.91750139e-01   1.23419912e+00  -5.22892446e-01   9.12212442e-01
  -9.78669740e-01  -2.42255648e-01  -2.64504632e-03  -1.27403217e+00
   2.67261484e+00  -4.29710571e-01   0.00000000e+00]",[-0.76115638 -0.72477692],[-2.10456507  0.0884948 ]
3,-0.300523339038,"[[ -0.32222469  -0.38847358  -0.11251127  -0.02735293]
 [-11.63473524  -7.32878859   0.           0.        ]]",[-0.87191355 -0.68864912],-4.51004,"[ 0.92635637  1.17148309 -0.82042558  0.51076537 -0.97866886 -0.24225553
 -0.16775378 -1.16715457  2.41697825 -1.10397911  0.        ]",[-0.76115638 -0.72477692],[-0.92010266  0.10138953]
4,-0.274888691448,"[[ -0.5891375   -0.52954993  -0.11251127  -0.02735293]
 [-15.04523352  -6.78063883   0.           0.        ]]",[-0.07196226 -0.60582244],-4.32097,"[ 0.7497327   1.08742225 -1.19542107  0.15881508 -0.97866799 -0.24225541
 -0.31588071 -1.05162633  1.91079871 -1.77237985  0.        ]",[-0.76115638 -0.72477692],[-0.78176561 -0.88735726]
5,-0.233475455156,"[[ -0.91808272  -0.69905255  -0.11251127  -0.02735293]
 [-17.8401441  -10.15831381   0.           0.        ]]",[ 0.7261523   0.04429284],-4.04338,"[ 0.41179417  0.95608043 -1.57014527 -0.22649793 -0.97866711 -0.2422553
 -0.43727098 -1.76349671  1.09752305 -2.22788577  0.        ]",[-0.76115638 -0.72477692],[ 1.02272908 -0.02509754]
6,-0.182220432493,"[[ -1.23166281  -0.90120416  -0.11251127  -0.02735293]
 [-13.5321585  -10.05720202   0.           0.        ]]",[ 0.76993978  0.39368823],-3.4886,"[-0.00245412  0.76120511 -1.80333845 -0.61803367 -0.97866624 -0.24225518
 -0.25016334 -1.74218335  0.22562667 -2.20243819  0.        ]",[-0.76115638 -0.72477692],[ 1.02362178  0.11206104]
7,-0.136620885472,"[[-1.45993589 -1.09590575 -0.11251127 -0.02735293]
 [-9.30911604 -9.41511616  0.          0.        ]]",[ 0.64249122  0.65900874],-2.89991,"[-0.33731712  0.54124254 -1.88308021 -0.91121528 -0.97866536 -0.24225506
 -0.06674503 -1.60685592 -0.36899488 -1.84674184  0.        ]",[-0.76115638 -0.72477692],[-0.32850922  1.46200295]
8,-0.0986396029988,"[[ -1.6573319   -1.24260338  -0.11251127  -0.02735293]
 [-10.4266739   -5.26845427   0.           0.        ]]",[ 1.09853554  0.62504005],-2.74895,"[-0.63451338  0.35966247 -1.88683753 -1.07075521 -0.97866449 -0.24225494
 -0.1152836  -0.73291349 -0.7440494  -1.39866305  0.        ]",[-0.76115638 -0.72477692],[ 1.00894384  0.53680191]
9,-0.072172278501,"[[-1.8241024  -1.32560637 -0.11251127 -0.02735293]
 [-6.26414572 -3.03930587  0.          0.        ]]",[ 0.60850966  0.48884276],-2.59812,"[-0.88211734  0.25253486 -1.84263009 -1.1361062  -0.97866361 -0.24225483
  0.06550652 -0.26310253 -0.95515225 -1.00567311  0.        ]",[-0.76115638 -0.72477692],[ 0.55895217  0.92516772]
10,-0.0604910807202,"[[-1.92595855 -1.34903776 -0.11251127 -0.02735293]
 [-3.92920013  0.68374597  0.          0.        ]]",[ 0.37304014 -0.06929076],-2.55022,"[-1.02861244  0.22185357 -1.79476635 -1.15120286 -0.97866274 -0.24225471
  0.16691965  0.52156041 -1.04921438 -0.78602261  0.        ]",[-0.76115638 -0.72477692],[ 0.64926    -0.41621301]
11,-0.056208307186,"[[-1.97798065 -1.35203933 -0.11251127 -0.02735293]
 [-1.28183459 -0.9783717   0.          0.        ]]",[ 0.09260961  0.29210857],-2.56248,"[-1.10142905  0.21791109 -1.7643975  -1.15302807 -0.97866186 -0.24225459
  0.28190204  0.17125549 -1.0907515  -0.68257422  0.        ]",[-0.76115638 -0.72477692],[ 1.10418515 -0.38856907]
12,-0.0538165176745,"[[-1.96365548 -1.38685807 -0.11251127 -0.02735293]
 [ 2.70110022 -2.49842389  0.          0.        ]]",[-0.5347991   0.47313741],-2.50811,"[-1.08152933  0.17199568 -1.77314846 -1.17241962 -0.97866098 -0.24225448
  0.45489193 -0.14910797 -1.07176344 -0.66094748  0.        ]",[-0.76115638 -0.72477692],[-0.50235746  0.15867214]
13,-0.0519705231006,"[[-1.93011698 -1.43002211 -0.11251127 -0.02735293]
 [ 0.65953962 -1.82025011  0.          0.        ]]",[-0.26586154  0.39992008],-2.5376,"[-1.03448484  0.11466726 -1.79247426 -1.19184904 -0.97866011 -0.24225436
  0.36622095 -0.00617719 -1.03574832 -0.66355996  0.        ]",[-0.76115638 -0.72477692],[-0.00893364  0.67693333]
14,-0.0520165189857,"[[-1.9174173  -1.43917233 -0.11251127 -0.02735293]
 [ 0.61059277  0.89617522  0.          0.        ]]",[-0.32204154 -0.11661109],-2.45616,"[-1.01651185  0.10246553 -1.79935982 -1.19530792 -0.97865923 -0.24225424
  0.36409486  0.56633201 -1.02382847 -0.67426488  0.        ]",[-0.76115638 -0.72477692],[-1.1431148 -0.9244916]
15,-0.048044159857,"[[-1.94502489 -1.45814686 -0.11251127 -0.02735293]
 [-3.35816034 -2.78136907  0.          0.        ]]",[ 0.43671069  0.63168001],-2.5319,"[-1.05547058  0.07711725 -1.78407824 -1.20174489 -0.97865836 -0.24225412
  0.19172039 -0.20874159 -1.03861241 -0.5964517   0.        ]",[-0.76115638 -0.72477692],[ 0.55241423  0.64139337]
16,-0.0423731948193,"[[-1.98959287 -1.48774464 -0.11251127 -0.02735293]
 [-1.10611132 -0.18705859  0.          0.        ]]",[ 0.1918463   0.28606483],-2.54385,"[-1.1174643   0.03747192 -1.75706717 -1.20979647 -0.97865748 -0.24225401
  0.28953326  0.33803145 -1.05703353 -0.47185492  0.        ]",[-0.76115638 -0.72477692],[-0.64443413  0.97219844]
17,-0.0433719250973,"[[-2.03709078 -1.45282029 -0.11251127 -0.02735293]
 [-3.63524099  3.66666059  0.          0.        ]]",[ 0.49218336 -0.61229277],-2.53299,"[-1.18218976  0.08423893 -1.72514814 -1.20003531 -0.97865661 -0.24225389
  0.17968569  1.15023496 -1.09822182 -0.4282271   0.        ]",[-0.76115638 -0.72477692],[-0.04275539 -0.37498999]
18,-0.0459033312657,"[[-2.11076781 -1.39511218 -0.11251127 -0.02735293]
 [-3.73213802  2.10934052  0.          0.        ]]",[ 0.7279309  -0.19813091],-2.54787,"[-1.27951193  0.16106507 -1.66941114 -1.17652302 -0.97865573 -0.24225377
  0.17547709  0.82201567 -1.1611017  -0.36022823  0.        ]",[-0.76115638 -0.72477692],[ 0.62324475  0.00325701]
19,-0.0482264167054,"[[-2.15992365 -1.35322003 -0.11251127 -0.02735293]
 [-1.19192233  2.07996183  0.          0.        ]]",[ 0.40654266 -0.24343954],-2.55239,"[-1.34213459  0.2163595  -1.62814188 -1.15372939 -0.97865486 -0.24225366
  0.28580603  0.81582324 -1.20270537 -0.31603467  0.        ]",[-0.76115638 -0.72477692],[-0.01470425 -0.56573507]
20,-0.0493275243512,"[[-2.18410419 -1.33450925 -0.11251127 -0.02735293]
 [-1.22601938 -0.20128084  0.          0.        ]]",[ 0.56844485  0.36113486],-2.61226,"[-1.37220507  0.24089728 -1.60667652 -1.14200386 -0.97865398 -0.24225354
  0.28432495  0.33503132 -1.2217983  -0.29084689  0.        ]",[-0.76115638 -0.72477692],[ 0.28463585  0.98875345]
21,-0.0516241671358,"[[-2.19708895 -1.29921639 -0.11251127 -0.02735293]
 [-0.07629895  3.71750414  0.          0.        ]]",[ 0.14034744 -0.73366106],-2.5717,"[-1.38814344  0.28687417 -1.59483821 -1.11731119 -0.9786531  -0.24225342
  0.33426058  1.16094845 -1.24261437 -0.31091378  0.        ]",[-0.76115638 -0.72477692],[ 0.63954512 -0.56799095]
22,-0.0556415327051,"[[-2.17320314 -1.24817572 -0.11251127 -0.02735293]
 [ 2.45644052  1.39430732  0.          0.        ]]",[-0.25562012 -0.26733434],-2.56732,"[-1.35870608  0.35255582 -1.6164407  -1.07569941 -0.97865223 -0.2422533
  0.44426484  0.67131393 -1.24928636 -0.43138245  0.        ]",[-0.76115638 -0.72477692],[-0.63559066 -0.16179045]
23,-0.0579833359056,"[[-2.14979486 -1.22698777 -0.11251127 -0.02735293]
 [-0.10706542  0.72670841  0.          0.        ]]",[ 0.13648036 -0.08473355],-2.56082,"[-1.32938418  0.37950464 -1.63689554 -1.05639743 -0.97865135 -0.24225319
  0.33292385  0.53061127 -1.24178885 -0.51053852  0.        ]",[-0.76115638 -0.72477692],[ 0.23819512  0.20291766]
24,-0.0600472691421,"[[-2.14246015 -1.20453881 -0.11251127 -0.02735293]
 [ 0.83738706  1.51555958  0.          0.        ]]",[-0.11233723 -0.35672146],-2.51067,"[-1.32010157  0.40783488 -1.64315535 -1.0346627  -0.97865048 -0.24225307
  0.3739441   0.69686819 -1.24287695 -0.55754846  0.        ]",[-0.76115638 -0.72477692],[-0.44445991 -1.08294805]
25,-0.0592312090948,"[[-2.14351442 -1.21425203 -0.11251127 -0.02735293]
 [-0.9369152  -2.47358956  0.          0.        ]]",[ 0.3898637   0.62907469],-2.53361,"[-1.32143665  0.39560561 -1.64225677 -1.04422696 -0.9786496  -0.24225295
  0.29688057 -0.14388054 -1.24115967 -0.5416995   0.        ]",[-0.76115638 -0.72477692],[ 0.53742808  0.23505365]
26,-0.0561885846719,"[[-2.14073243 -1.25389955 -0.11251127 -0.02735293]
 [ 1.20798686 -1.49442048  0.          0.        ]]",[ 0.04348581  0.48251686],-2.55005,"[-1.31790571  0.34524143 -1.64461465 -1.08070633 -0.97864873 -0.24225283
  0.39004007  0.06248815 -1.22849798 -0.49200204  0.        ]",[-0.76115638 -0.72477692],[ 1.05456469 -0.41684394]
27,-0.055041309369,"[[-2.07710579 -1.30006047 -0.11251127 -0.02735293]
 [ 5.1415993  -3.11623889  0.          0.        ]]",[-0.67568076  0.58358932],-2.5692,"[-1.23552183  0.28577829 -1.6957754  -1.11793456 -0.97864785 -0.24225272
  0.5608887  -0.27932473 -1.17470974 -0.55905289  0.        ]",[-0.76115638 -0.72477692],[-0.14000799  0.99371656]
28,-0.0588874013313,"[[-1.98086181 -1.32228551 -0.11251127 -0.02735293]
 [ 4.48496953  0.88040896  0.          0.        ]]",[-0.97194684 -0.28891641],-2.58157,"[-1.10539295  0.25686718 -1.76254912 -1.13382354 -0.97864698 -0.2422526
  0.53236892  0.56300526 -1.09910043 -0.71914983  0.        ]",[-0.76115638 -0.72477692],[ 0.16021816  0.15486573]
29,-0.0691096743659,"[[-1.88569338 -1.29870006 -0.11251127 -0.02735293]
 [ 5.03005037  1.47615444  0.          0.        ]]",[-1.35373712 -0.58228171],-2.51384,"[-0.97124194  0.28754206 -1.81548056 -1.11691646 -0.9786461  -0.24225248
  0.55604315  0.68856368 -1.01769551 -0.93322046  0.        ]",[-0.76115638 -0.72477692],[-1.14844077 -1.76800628]
30,-0.0737300244764,"[[-1.8257849  -1.30918803 -0.11251127 -0.02735293]
 [ 0.97431016 -2.51168307  0.          0.        ]]",[-0.64807069  0.22604573],-2.49414,"[-0.88454699  0.27392519 -1.84189904 -1.12461784 -0.97864522 -0.24225237
  0.37988942 -0.15191018 -0.95685809 -1.02642106  0.        ]",[-0.76115638 -0.72477692],[-1.71373211  0.12334298]
31,-0.0670682045486,"[[-1.84619716 -1.35401362 -0.11251127 -0.02735293]
 [-3.00231301 -1.97267544  0.          0.        ]]",[ 0.05819988  0.28153864],-2.52593,"[-0.91425406  0.2153141  -1.83350029 -1.15419224 -0.97864435 -0.24225225
  0.20717203 -0.03830923 -0.97605419 -0.92554853  0.        ]",[-0.76115638 -0.72477692],[-0.11558769 -0.28066183]
32,-0.056173541133,"[[-1.91023526 -1.40422409 -0.11251127 -0.02735293]
 [-3.40018696 -3.04479721  0.          0.        ]]",[ 0.32634962  0.58460438],-2.51919,"[-1.00628795  0.14897714 -1.803094   -1.18082871 -0.97864347 -0.24225213
  0.18989101 -0.26426897 -1.02614227 -0.73693914  0.        ]",[-0.76115638 -0.72477692],[ 0.17687406  0.5102209 ]
33,-0.0477056943795,"[[-1.97054631 -1.44424639 -0.11251127 -0.02735293]
 [-2.63344795 -0.96436809  0.          0.        ]]",[ 0.350382    0.38438836],-2.52911,"[-1.09108946  0.09568951 -1.76890825 -1.19710445 -0.9786426  -0.24225201
  0.22319283  0.17420137 -1.0604004  -0.56764219  0.        ]",[-0.76115638 -0.72477692],[ 0.54236346  0.29945804]
34,-0.0452017630659,"[[-2.00116009 -1.45144957 -0.11251127 -0.02735293]
 [-0.43524465  0.24003263  0.          0.        ]]",[ 0.08395222  0.16754147],-2.52119,"[-1.13333634  0.08606743 -1.74953435 -1.19956344 -0.97864172 -0.2422519
  0.3186677   0.42804027 -1.07766339 -0.49936531  0.        ]",[-0.76115638 -0.72477692],[-0.81023086  0.34554093]
35,-0.0449422520945,"[[-2.04195192 -1.43296252 -0.11251127 -0.02735293]
 [-3.63327561  1.60413638  0.          0.        ]]",[ 0.63303673 -0.09103715],-2.52205,"[-1.18870612  0.11074456 -1.72164701 -1.19295955 -0.97864085 -0.24225178
  0.1797668   0.71553797 -1.10880606 -0.44570846  0.        ]",[-0.76115638 -0.72477692],[ 0.2563749  -0.21915991]
36,-0.0448924126353,"[[-2.10371458 -1.40990694 -0.11251127 -0.02735293]
 [-2.54661582  0.70441479  0.          0.        ]]",[ 0.62032735  0.16242144],-2.54237,"[-1.27034437  0.14143038 -1.67501346 -1.18340328 -0.97863997 -0.24225166
  0.22696386  0.5259125  -1.15125697 -0.35452829  0.        ]",[-0.76115638 -0.72477692],[ 0.98343943 -0.16457739]
37,-0.0452362649811,"[[-2.11509251 -1.40250497 -0.11251127 -0.02735293]
 [ 1.3956868   0.03800138  0.          0.        ]]",[ 0.0429302   0.26459768],-2.61063,"[-1.28507286  0.15125846 -1.66585247 -1.18002423 -0.9786391  -0.24225155
  0.39819073  0.38545908 -1.16005416 -0.34153985  0.        ]",[-0.76115638 -0.72477692],[-0.54585093  0.98312433]
38,-0.0485233653543,"[[-2.10913705 -1.36269046 -0.11251127 -0.02735293]
 [-0.79285416  3.93047812  0.          0.        ]]",[ 0.08692184 -0.78268778],-2.54715,"[-1.27737378  0.20389775 -1.67066488 -1.15927852 -0.97863822 -0.24225143
  0.30313506  1.20583603 -1.17327818 -0.40738471  0.        ]",[-0.76115638 -0.72477692],[ 0.7543667  -1.06995341]
39,-0.0521521851032,"[[-2.09487684 -1.32459611 -0.11251127 -0.02735293]
 [ 2.20887822 -0.10758386  0.          0.        ]]",[-0.25211772  0.15497088],-2.54161,"[-1.2588298   0.2538513  -1.68199755 -1.13538538 -0.97863734 -0.24225131
  0.43350998  0.35477418 -1.1786241  -0.48872379  0.        ]",[-0.76115638 -0.72477692],[-0.19991988 -0.01165314]
40,-0.0535600933399,"[[-2.05907519 -1.32718733 -0.11251127 -0.02735293]
 [ 1.37406722 -0.15139505  0.          0.        ]]",[-0.18558839  0.15083116],-2.51519,"[-1.21160781  0.25046754 -1.70923117 -1.137134   -0.97863647 -0.24225119
  0.39725115  0.34554036 -1.15506226 -0.55761659  0.        ]",[-0.76115638 -0.72477692],[-0.555586   -0.20024791]
41,-0.0528490210238,"[[-2.05392362 -1.33813555 -0.11251127 -0.02735293]
 [-0.85150234 -0.94079946  0.          0.        ]]",[ 0.2077463   0.37934443],-2.53209,"[-1.20473574  0.23614737 -1.71300185 -1.14432549 -0.97863559 -0.24225108
  0.30058709  0.17916532 -1.14847257 -0.55269039  0.        ]",[-0.76115638 -0.72477692],[-0.04587976  0.43391272]
42,-0.0518233368539,"[[-2.07261012 -1.33952584 -0.11251127 -0.02735293]
 [-1.01659392  0.79598182  0.          0.        ]]",[ 0.21122989 -0.01917729],-2.52332,"[-1.22956685  0.23432608 -1.69913515 -1.14521444 -0.97863472 -0.24225096
  0.29341647  0.54520936 -1.16007447 -0.51317853  0.        ]",[-0.76115638 -0.72477692],[-0.03452489 -0.27625869]
43,-0.0513308143001,"[[-2.09410845 -1.33473917 -0.11251127 -0.02735293]
 [-1.13285395 -0.31361672  0.          0.        ]]",[ 0.34326628  0.29885629],-2.5499,"[-1.25782064  0.2405936  -1.68258848 -1.14212646 -0.97863384 -0.24225084
  0.28836676  0.31134992 -1.17479619 -0.47627756  0.        ]",[-0.76115638 -0.72477692],[ 0.9504267   0.06650953]
44,-0.0516536167787,"[[-2.07880576 -1.33831533 -0.11251127 -0.02735293]
 [ 2.65052438 -0.04488755  0.          0.        ]]",[-0.35286295  0.12974033],-2.53421,"[-1.23774183  0.23591156 -1.69442632 -1.14443727 -0.97863297 -0.24225072
  0.45269146  0.36798718 -1.16432915 -0.50232281  0.        ]",[-0.76115638 -0.72477692],[-0.86627065  0.04557388]
45,-0.0525740395127,"[[-2.06071606 -1.33738575 -0.11251127 -0.02735293]
 [-0.82996178  0.13723224  0.          0.        ]]",[ 0.19064291  0.13872191],-2.54024,"[-1.2137853   0.23712885 -1.7080063  -1.14383841 -0.97863209 -0.24225061
  0.30152194  0.40637061 -1.15313167 -0.54012004  0.        ]",[-0.76115638 -0.72477692],[ 0.03225563  0.30189642]
46,-0.0531363049445,"[[-2.07587251 -1.32267497 -0.11251127 -0.02735293]
 [-0.68616202  1.32987099  0.          0.        ]]",[ 0.11347842 -0.18859614],-2.513,"[-1.2338708   0.25635774 -1.69665335 -1.13406795 -0.97863122 -0.24225049
  0.3077675   0.65773134 -1.16734133 -0.52999927  0.        ]",[-0.76115638 -0.72477692],[ 0.18104049 -1.05123631]
47,-0.051699862463,"[[-2.0822626  -1.33607119 -0.11251127 -0.02735293]
 [ 0.04470901 -2.65620844  0.          0.        ]]",[ 0.15237029  0.64954078],-2.55031,"[-1.24228821  0.23884971 -1.69177045 -1.14298687 -0.97863034 -0.24225037
  0.33951157 -0.18237693 -1.16717964 -0.49848607  0.        ]",[-0.76115638 -0.72477692],[-0.34903911  0.90246608]
48,-0.0497785638129,"[[-2.09524366 -1.35281165 -0.11251127 -0.02735293]
 [-1.33819958  0.97007698  0.          0.        ]]",[ 0.31796569 -0.0187622 ],-2.58329,"[-1.25929589  0.21689241 -1.68168244 -1.15344913 -0.97862946 -0.24225026
  0.27944693  0.58190101 -1.16918553 -0.44908155  0.        ]",[-0.76115638 -0.72477692],[ 0.54583942  0.98443832]
49,-0.0544621269622,"[[-2.10007889 -1.29449803 -0.11251127 -0.02735293]
 [ 0.84735946  4.84835584  0.          0.        ]]",[-0.38992381 -1.17699397],-2.52487,"[-1.26559764  0.29298535 -1.6778644  -1.11372303 -0.97862859 -0.24225014
  0.37437317  1.39928798 -1.19117243 -0.51983588  0.        ]",[-0.76115638 -0.72477692],[-0.44365592 -1.80043253]
