timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.298375512703,"[[ 0.06861762  0.09053684 -0.0127714  -0.17601636]
 [ 0.00258502 -0.00478637  0.          0.        ]]",[-3.35857272 -1.79832673],-3.65911,"[ 0.97704423  1.45051052 -0.21880899  1.5065404  -0.12437828 -1.52135004
  0.40434027  0.37567557  1.49538633  2.09539236  0.        ]",[-0.52872002 -0.51086628],[-4.41203173 -1.05537456]
1,-0.290992819731,"[[ 0.02899369  0.05072963 -0.0127714  -0.17601636]
 [-3.95181368 -3.96274936  0.          0.        ]]",[-2.18242979 -0.68310761],-3.70574,"[ 0.97992576  1.45406671 -0.28210185  1.39925099 -0.12437818 -1.52134583
  0.24568271 -0.33940931  1.50696312  1.95997004  0.        ]",[-0.52872002 -0.51086628],[-2.36772071 -0.94376568]
2,-0.267297851013,"[[-0.08893455 -0.06521685 -0.0127714  -0.17601636]
 [-7.82811764 -7.61971266  0.          0.        ]]",[-0.47275156  0.32758227],-3.45589,"[ 0.97465635  1.45299921 -0.47051665  1.08613926 -0.12437807 -1.52134162
  0.09015847 -1.00011171  1.49468974  1.55848879  0.        ]",[-0.52872002 -0.51086628],[ 0.2158212   0.08906535]
3,-0.234060192381,"[[-0.23538009 -0.2125628  -0.0127714  -0.17601636]
 [-6.81980541 -7.11655313  0.          0.        ]]",[ 0.24472068  0.34724012],-3.07687,"[ 0.93942132  1.42716808 -0.70145532  0.69219255 -0.12437797 -1.52133741
  0.13061367 -0.90920442  1.38288004  1.07369684  0.        ]",[-0.52872002 -0.51086628],[ 0.75457693 -0.01570438]
4,-0.204704541496,"[[-0.34047455 -0.35411572 -0.0127714  -0.17601636]
 [-3.7000224  -7.03899265  0.          0.        ]]",[ 0.43315482  0.3594909 ],-2.84479,"[ 0.89492793  1.37705756 -0.86254428  0.32526596 -0.12437786 -1.5213332
  0.25578485 -0.89519021  1.21752175  0.7214713   0.        ]",[-0.52872002 -0.51086628],[ 0.09706609 -0.73470906]
5,-0.176621081396,"[[-0.40987973 -0.52268725 -0.0127714  -0.17601636]
 [-3.24206062 -9.80892636  0.          0.        ]]",[ 0.94947541  0.98090255],-2.3175,"[ 0.85700032  1.28648073 -0.96580459 -0.08666034 -0.12437775 -1.52132899
  0.27415889 -1.39563124  1.01552326  0.4598401   0.        ]",[-0.52872002 -0.51086628],[ 0.96736075  1.04357753]
6,-0.156059721457,"[[-0.43569692 -0.67720319 -0.0127714  -0.17601636]
 [ 0.64748079 -5.6564932   0.          0.        ]]",[ 0.19048896  0.2421622 ],-2.2235,"[ 0.84119972  1.17603416 -1.00345706 -0.43091673 -0.12437765 -1.52132478
  0.43021423 -0.64541016  0.84682655  0.32384202  0.        ]",[-0.52872002 -0.51086628],[-0.36032935 -0.04856396]
7,-0.143493581155,"[[-0.43717958 -0.79113394 -0.0127714  -0.17601636]
 [-0.79097625 -5.73632149  0.          0.        ]]",[ 0.37244916  0.4049814 ],-2.10092,"[ 0.8402637   1.07935492 -1.00560441 -0.65933475 -0.12437754 -1.52132057
  0.37250022 -0.65983196  0.73659512  0.26942075  0.        ]",[-0.52872002 -0.51086628],[ 0.71582917  0.96708163]
8,-0.137419421941,"[[-0.42443982 -0.86630996 -0.0127714  -0.17601636]
 [ 2.05552166 -1.79440742  0.          0.        ]]",[-0.30539942 -0.38110554],-2.10816,"[ 0.84819778  1.00915152 -0.98708921 -0.79658041 -0.12437744 -1.52131636
  0.48670677  0.0523545   0.68018893  0.25925003  0.        ]",[-0.52872002 -0.51086628],[-0.02121331 -0.01503965]
9,-0.140180680414,"[[-0.38457926 -0.90243864 -0.0127714  -0.17601636]
 [ 1.93094825 -1.81838092  0.          0.        ]]",[-0.38327485 -0.3769193 ],-2.2203,"[ 0.87159412  0.97373698 -0.92848536 -0.85844598 -0.12437733 -1.52131215
  0.48170814  0.04802316  0.69864686  0.29979704  0.        ]",[-0.52872002 -0.51086628],[ 0.04112556 -0.79859169]
