timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.157236726201,[-0.0063748 -0.0129383],[-0.00016587 -0.11189383],-1.52329,"[ 1.03544312  1.1738016   0.10929067 -0.08294917  0.74363607  0.86091153
  0.12101311  0.0022907   0.45622792 -0.5787864   0.        ]","[[ 0.06787928 -0.04497894  0.08235976  0.10148311]
 [-0.00097788 -0.00042239  0.          0.        ]]",[ 1.58386217 -0.46701742]
1,-0.153292997708,[-0.0063748 -0.0129383],[ 0.00026553 -0.11242183],-1.49611,"[ 1.03048364  1.17242328  0.16998247 -0.11364996  0.74359097  0.86085299
  0.48805122 -0.24311928  0.4536136  -0.53558588  0.        ]","[[ 0.10755765 -0.06355633  0.08235976  0.10148311]
 [ 3.95563918 -1.85114245  0.          0.        ]]",[ 1.1948156  -0.25218708]
2,-0.141019318089,[-0.0063748 -0.0129383],[ 0.00027245 -0.11269985],-1.50808,"[ 1.00296771  1.1672105   0.34861659 -0.19063051  0.74354587  0.86079446
  0.84777565 -0.37086122  0.43785343 -0.40161191  0.        ]","[[ 0.22557979 -0.11024533  0.08235976  0.10148311]
 [ 7.83366456 -2.81453723  0.          0.        ]]",[ 1.65341221 -1.35598747]
3,-0.122218791976,[-0.0063748 -0.0129383],[-0.00055297 -0.11447746],-1.31519,"[ 0.91628169  1.14818903  0.63188841 -0.34663684  0.74350079  0.86073595
  1.20044006 -0.88870441  0.38921618 -0.20035212  0.        ]","[[  0.42040464  -0.20571909   0.08235976   0.10148311]
 [ 11.63616943  -6.71980209   0.           0.        ]]",[-0.82143336  0.23483197]
4,-0.105284850507,[-0.0063748 -0.0129383],[-0.0017423  -0.11493631],-1.29004,"[ 0.77873012  1.10690697  0.89515744 -0.54400596  0.74345571  0.86067744
  0.87752567 -0.74751209  0.31700549 -0.027902    0.        ]","[[ 0.61821213 -0.32943644  0.08235976  0.10148311]
 [ 8.15615899 -5.65549322  0.          0.        ]]",[-0.28291858  0.08646587]
5,-0.093656666707,[-0.0063748 -0.0129383],[-0.00281232 -0.11534549],-1.26524,"[ 0.6440736   1.05564843  1.07241913 -0.7105146   0.74341064  0.86061895
  0.75866804 -0.68714299  0.24991477  0.08171854  0.        ]","[[ 0.76848629 -0.43798206  0.08235976  0.10148311]
 [ 6.87551811 -5.20058943  0.          0.        ]]",[-0.17512566  0.3316577 ]
6,-0.0841705364994,[-0.0063748 -0.0129383],[-0.00361387 -0.11549807],-1.26129,"[ 0.51000966  1.0030543   1.20567195 -0.84208236  0.74336558  0.86056047
  0.68169459 -0.49924798  0.18254046  0.16954355  0.        ]","[[ 0.89767657 -0.52778087  0.08235976  0.10148311]
 [ 6.04626992 -3.78401595  0.          0.        ]]",[ 0.15523518  0.03437386]
7,-0.0757775862212,[-0.0063748 -0.0129383],[-0.00431594 -0.11590099],-1.25448,"[ 0.36533368  0.95340487  1.31624986 -0.94488059  0.74332053  0.860502
  0.72753313 -0.47124925  0.10607304  0.25575262  0.        ]","[[ 1.02356373 -0.60134483  0.08235976  0.10148311]
 [ 6.54080446 -3.57307696  0.          0.        ]]",[ 0.15482213 -0.27531263]
8,-0.0686841650796,[-0.0063748 -0.0129383],[-0.00519374 -0.11662728],-1.24105,"[ 0.19655577  0.891715    1.41211884 -1.05306532  0.74327548  0.86044354
  0.77235123 -0.60642542  0.01693306  0.33564787  0.        ]","[[ 1.15923165 -0.68303473  0.08235976  0.10148311]
 [ 7.02438199 -4.59250921  0.          0.        ]]",[ 0.03125505 -0.1741311 ]
9,-0.0635348937422,[-0.0063748 -0.0129383],[-0.00624988 -0.11728202],-1.25725,"[ 0.01115473  0.80929888  1.4840338  -1.17341802  0.74323045  0.8603851
  0.77091427 -0.6857569  -0.07731118  0.39625559  0.        ]","[[ 1.29956908 -0.78088906  0.08235976  0.10148311]
 [ 7.00941147 -5.19092693  0.          0.        ]]",[ 1.72052631  0.09340344]
10,-0.0626084909015,[-0.0063748 -0.0129383],[-0.00661895 -0.11750658],-1.23979,"[-0.23483898  0.71713303  1.53337621 -1.28389619  0.74318542  0.86032667
  1.12504348 -0.62316363 -0.21251842  0.46945876  0.        ]","[[  1.47806231  -0.87997584   0.08235976   0.10148311]
 [ 10.82724159  -4.71926827   0.           0.        ]]",[-0.55008339 -0.16112133]
11,-0.0685248091019,[-0.0063748 -0.0129383],[-0.00780991 -0.11826874],-1.2673,"[-0.50461474  0.61631309  1.53212862 -1.38252352  0.7431404   0.86026824
  0.90321012 -0.69521359 -0.36726232  0.52513183  0.        ]","[[ 1.67062552 -0.97981401  0.08235976  0.10148311]
 [ 8.43701593 -5.26276933  0.          0.        ]]",[-0.54144256 -0.39910692]
12,-0.071773625473,[-0.0063748 -0.0129383],[-0.00892997 -0.1188769 ],-1.27186,"[-0.70565095  0.48592493  1.49357817 -1.48291504  0.74309539  0.86020984
  0.68896842 -0.89083414 -0.46578312  0.52264277  0.        ]","[[ 1.81620284 -1.09987086  0.08235976  0.10148311]
 [ 6.12836716 -6.73802835  0.          0.        ]]",[ 1.3450588   1.20294957]
13,-0.0809930959846,[-0.0063748 -0.0129383],[-0.0089576  -0.11843365],-1.29334,"[-0.91945371  0.37833941  1.41432273 -1.54651195  0.74305039  0.86015144
  1.04469136 -0.34800508 -0.58954976  0.52444277  0.        ]","[[ 1.9772453  -1.19357306  0.08235976  0.10148311]
 [ 9.96315452 -2.64577217  0.          0.        ]]",[ 1.18279575 -0.60564088]
14,-0.103121207984,[-0.0063748 -0.0129383],[-0.00959671 -0.11924686],-1.39438,"[-1.20647075  0.28749445  1.23225931 -1.58836769  0.74300539  0.86009305
  1.39347169 -0.6591681  -0.79628085  0.52172587  0.        ]","[[  2.21424086  -1.27002792   0.08235976   0.10148311]
 [ 13.72393496  -4.9918179    0.           0.        ]]",[-1.08245164 -0.8780283 ]
15,-0.118624699954,[-0.0063748 -0.0129383],[-0.0106523  -0.12051159],-1.35433,"[-1.44193634  0.12371052  0.9874003  -1.6393914   0.74296041  0.86003468
  1.00116122 -1.1069424  -0.95405098  0.45253554  0.        ]","[[ 2.44630424 -1.40373881  0.08235976  0.10148311]
 [ 9.49641028 -8.36810827  0.          0.        ]]",[ 0.58553648  1.42395528]
