timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.252386875312,[-0.62728214 -0.4839372 ],[ 3.15381932  4.62950897],-0.718544,"[ 1.11993407  2.06136705 -0.19065713 -0.91806779  0.30692138  1.37130281
 -0.08377066 -0.35505005  1.1217016  -1.65583427  0.        ]","[[-0.0907891  -0.06359091  0.03569884  0.15817912]
 [ 0.001052   -0.00442437  0.          0.        ]]",[ 3.65533015  4.34418569]
1,-0.244240802414,[-0.62728214 -0.4839372 ],[ 2.3650341   4.04630327],-0.69317,"[  1.12383986e+00   2.06365179e+00  -1.31241810e-01  -7.70291737e-01
   3.06921328e-01   1.37130224e+00  -7.03379153e-04   1.67645171e-01
   1.13209665e+00  -1.54452836e+00   0.00000000e+00]","[[-0.05109319 -0.02396611  0.03569884  0.15817912]
 [ 3.95537613  3.95371894  0.          0.        ]]",[ 3.42734572  5.08151065]
2,-0.218476348786,[-0.62728214 -0.4839372 ],[ 1.16138279  3.02557945],-0.647335,"[ 1.12254511  2.05820369  0.04572178 -0.33029361  0.30692128  1.37130167
  0.08072197  0.67999504  1.12231424 -1.21229302  0.        ]","[[ 0.06690481  0.09403559  0.03569884  0.15817912]
 [ 7.83153766  7.8335218   0.          0.        ]]",[ 1.48419406  2.97721743]
3,-0.171774430961,[-0.62728214 -0.4839372 ],[-0.22991252  1.60584712],-0.493769,"[ 1.07839447  2.00940075  0.33358637  0.38261662  0.30692123  1.3713011
  0.16054305  1.18219709  0.97599586 -0.69102679  0.        ]","[[  0.2616591    0.2888625    0.03569884   0.15817912]
 [ 11.63133032  11.63648136   0.           0.        ]]",[ 0.55418533  1.35618663]
4,-0.104644686304,[-0.62728214 -0.4839372 ],[-1.40224493  0.40312272],-0.258995,"[ 0.94627691  1.86333557  0.6831631   1.29902538  0.30692118  1.37130053
  0.20175556  1.67452638  0.56378467 -0.14064826  0.        ]","[[  0.51396775   0.55899873   0.03569884   0.15817912]
 [ 13.59320549  15.3646829    0.           0.        ]]",[-1.64481418 -0.07181337]
5,-0.0394071419817,[-0.62728214 -0.4839372 ],[-1.54743373  0.22071362],-0.185064,"[  7.59310520e-01   1.60537298e+00   9.61081987e-01   2.14931415e+00
   3.06921133e-01   1.37129995e+00   1.13035931e-01   1.59694377e+00
  -1.97902457e-03   1.39956778e-01   0.00000000e+00]","[[  0.74345773   0.86039799   0.03569884   0.15817912]
 [  9.36981122  14.77718976   0.           0.        ]]",[-2.24454245 -0.52050531]
6,-0.0277127738805,[-0.62728214 -0.4839372 ],[-1.34066653  0.58918345],-0.254051,"[ 0.61188034  1.30529729  1.11085263  2.69922982  0.30692108  1.37129938
  0.02606877  1.28627616 -0.44814252  0.13155299  0.        ]","[[  0.88931816   1.13233798   0.03569884   0.15817912]
 [  5.22984076  12.42464227   0.           0.        ]]",[-1.05559356  0.32705767]
7,-0.0547004056442,[-0.62728214 -0.4839372 ],[-0.57306075  1.4041369 ],-0.323715,"[ 0.54128167  0.98085247  1.16880751  2.99242382  0.30692104  1.37129881
 -0.05921359  1.424927   -0.72456332 -0.0136535   0.        ]","[[  0.95318306   1.39136552   0.03569884   0.15817912]
 [  1.17007376  13.47458989   0.           0.        ]]",[-1.16871389  1.31036193]
8,-0.0765406867284,[-0.62728214 -0.4839372 ],[ 0.43252563  2.36948299],-0.386799,"[ 0.55988634  0.57838983  1.1542715   3.02223159  0.30692099  1.37129824
 -0.14282973  1.91267551 -0.87039443 -0.24505406  0.        ]","[[  0.93664801   1.69791612   0.03569884   0.15817912]
 [ -2.81037511  17.16810867   0.           0.        ]]",[ 1.41689785  2.63536142]
9,-0.104955472545,[-0.62728214 -0.4839372 ],[ 1.41447031  3.11739206],-0.441256,"[ 0.57759743  0.10558325  1.13995487  2.5831078   0.30692094  1.37129767
 -0.05849389  2.39061692 -0.96328136 -0.58602533  0.        ]","[[  0.92071813   2.07759095   0.03569884   0.15817912]
 [  1.20433241  20.78737175   0.           0.        ]]",[ 1.37364082  2.71281398]
