timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.190437315391,"[[ 0.08742067 -0.01813092  0.06719665 -0.11037191]
 [-0.00259261  0.00148999  0.          0.        ]]",[ 0.16236381  0.80146527],-0.493979,"[ 1.0626775   1.55034296  0.11244181 -0.55161087  0.57406215 -0.95618307
 -0.19875667 -0.26239757  0.68494502  0.87093391  0.        ]",[ 0.01270353 -0.06870569],[-2.55223785 -0.15405083]
1,-0.184961094744,"[[ 0.04768121 -0.02420608  0.06719665 -0.11037191]
 [-3.95818403 -0.60698272  0.          0.        ]]",[ 0.16462898  0.80406368],-0.494029,"[ 1.06639993  1.55015598  0.05196347 -0.56497188  0.57405786 -0.95617279
 -0.55355527 -0.34507445  0.68825226  0.80499477  0.        ]",[ 0.01270353 -0.06870569],[-0.88768693  0.67416679]
2,-0.17135471019,"[[-0.06594016 -0.00942854  0.06719665 -0.11037191]
 [-7.39251382  2.07579124  0.          0.        ]]",[ 0.16748883  0.80398732],-0.491514,"[ 1.06494342  1.5504304  -0.12125928 -0.53245527  0.57405357 -0.9561625
 -0.86159536  0.0194616   0.68570188  0.64209737  0.        ]",[ 0.01270353 -0.06870569],[ 0.79634183  1.56102052]
3,-0.161886994201,"[[-0.18073146  0.07138991  0.06719665 -0.11037191]
 [-4.09758226  5.99300217  0.          0.        ]]",[ 0.16666898  0.79860103],-0.488646,"[ 1.04527575  1.5473386  -0.29494144 -0.35474669  0.57404928 -0.95615222
 -0.56604579  0.55173239  0.67409642  0.53131264  0.        ]",[ 0.01270353 -0.06870569],[ 0.73105984  0.50106656]
4,-0.163729878692,"[[-0.23286092  0.20995419  0.06719665 -0.11037191]
 [-1.12524548  7.85721996  0.          0.        ]]",[ 0.16448766  0.79517961],-0.488242,"[ 1.03035992  1.52355774 -0.37275774 -0.05308921  0.57404499 -0.95614194
 -0.29943334  0.80503784  0.671173    0.5634442   0.        ]",[ 0.01270353 -0.06870569],[-0.77287654  1.05725035]
5,-0.167669015106,"[[ -0.2858329    0.40527723   0.06719665  -0.11037191]
 [ -4.16183662  11.66238653   0.           0.        ]]",[ 0.16417903  0.7913295 ],-0.488347,"[ 1.01143284  1.45128425 -0.4508506   0.35589212  0.57404071 -0.95613165
 -0.57180453  1.32207059  0.65721917  0.64049459  0.        ]",[ 0.01270353 -0.06870569],[ 0.26854508 -0.84436508]
6,-0.16779941296,"[[-0.35757079  0.60265908  0.06719665 -0.11037191]
 [-3.01578158  8.08771863  0.          0.        ]]",[ 0.16045292  0.78867823],-0.47157,"[ 0.97984185  1.33482753 -0.55464497  0.73561126  0.57403642 -0.95612137
 -0.46900235  0.83633208  0.62570419  0.69017639  0.        ]",[ 0.01270353 -0.06870569],[ 2.60142463  2.50865188]
7,-0.173188567347,"[[ -0.37760515   0.80252084   0.06719665  -0.11037191]
 [  0.99911477  11.88582618   0.           0.        ]]",[ 0.15503386  0.77795267],-0.475156,"[ 0.96980528  1.17705312 -0.58316063  1.07068368  0.57403213 -0.95611109
 -0.10887154  1.35240326  0.57807002  0.81317961  0.        ]",[ 0.01270353 -0.06870569],[-0.28918327  1.46137667]
8,-0.182429907823,"[[ -0.36930598   1.0776078    0.06719665  -0.11037191]
 [ -0.16523866  15.61044664   0.           0.        ]]",[ 0.15004832  0.76466817],-0.480993,"[ 0.97401113  0.90607775 -0.57136873  1.42652329  0.57402784 -0.95610081
 -0.21331162  1.85846154  0.46994971  1.01101389  0.        ]",[ 0.01270353 -0.06870569],[ 0.5244221  -0.21386279]
9,-0.189480559077,"[[ -0.35174489   1.37821425   0.06719665  -0.11037191]
 [  1.91448662  14.4540727    0.           0.        ]]",[ 0.14319502  0.75090152],-0.465823,"[ 0.98262719  0.56098018 -0.54629789  1.64804874  0.57402356 -0.95609053
 -0.0267612   1.70129735  0.29853042  1.18828065  0.        ]",[ 0.01270353 -0.06870569],[ 0.05537382  0.370712  ]
10,-0.194050249745,"[[ -0.31162679   1.67915162   0.06719665  -0.11037191]
 [  2.09677021  15.63572811   0.           0.        ]]",[ 0.1394539  0.7375989],-0.445763,"[ 1.00080746  0.19447906 -0.48843373  1.67578748  0.57401927 -0.95608025
 -0.0104103   1.86181111  0.07765781  1.31600213  0.        ]",[ 0.01270353 -0.06870569],[ 0.2528485   1.48913435]
11,-0.192676968723,"[[ -0.26005581   2.0284867    0.06719665  -0.11037191]
 [  3.05729353  19.28562471   0.           0.        ]]",[ 0.13698812  0.72271168],-0.446251,"[ 1.02104342 -0.21386341 -0.41295939  1.46218447  0.57401498 -0.95606997
  0.07574868  2.35765649 -0.20198119  1.3531522   0.        ]",[ 0.01270353 -0.06870569],[ 1.66529661  0.36063981]
12,-0.183174161991,"[[ -0.15978039   2.42469303   0.06719665  -0.11037191]
 [  6.95736914  20.33155001   0.           0.        ]]",[ 0.13235369  0.70682621],-0.444881,"[ 1.05011751 -0.59557396 -0.26340647  0.93401069  0.57401069 -0.95605969
  0.4255865   2.4996669  -0.51022138  1.25412155  0.        ]",[ 0.01270353 -0.06870569],[-0.64690668  2.20395776]
13,-0.157665029451,"[[ -0.04769404   2.86701207   0.06719665  -0.11037191]
 [  4.26005893  23.88849802   0.           0.        ]]",[ 0.13451494  0.69708401],-0.453708,"[ 1.06625959 -0.85091597 -0.09342344  0.08483765  0.57400641 -0.95604941
  0.18363292  2.98277723 -0.72686992  0.97142871  0.        ]",[ 0.01270353 -0.06870569],[ 2.03157211  0.15311377]
14,-0.125201419471,"[[ 0.07638424  3.21445229  0.06719665 -0.11037191]
 [ 8.13439464  4.3463857   0.          0.        ]]",[ 0.12717691  0.69645947],-0.420105,"[ 1.06376983 -0.89349697  0.09572098 -0.67198287  0.57400212 -0.95603913
  0.53116433  0.32774111 -0.75514091  0.67164806  0.        ]",[ 0.01270353 -0.06870569],[ 2.82111534  0.81402078]
15,-0.126664260247,"[[  0.2771764    3.1903034    0.06719665  -0.11037191]
 [ 11.93230292  -3.86317053   0.           0.        ]]",[ 0.12438435  0.69762963],-0.42317,"[ 1.01466649 -0.89528284  0.39675539 -0.61893844  0.57399783 -0.95602885
  0.87183663 -0.78762556 -0.74937557  0.68982844  0.        ]",[ 0.01270353 -0.06870569],[-0.12384196  1.19867635]
16,-0.133057629398,"[[  0.50853284   3.11258523   0.06719665  -0.11037191]
 [ 11.2057803   -3.41958765   0.           0.        ]]",[ 0.12445261  0.70023733],-0.436443,"[ 0.89159168 -0.89621035  0.72208116 -0.44796919  0.57399355 -0.95601857
  0.80665835 -0.72735274 -0.76484294  0.73525617  0.        ]",[ 0.01270353 -0.06870569],[ 1.30567144  0.61950636]
17,-0.136485752335,"[[  0.77014818   3.05832392   0.06719665  -0.11037191]
 [ 14.94329478  -2.02274312   0.           0.        ]]",[ 0.12349381  0.70121449],-0.452162,"[ 0.67482661 -0.89247659  1.04143686 -0.3287682   0.57398926 -0.95600829
  1.14190814 -0.53756864 -0.78510065  0.74999732  0.        ]",[ 0.01270353 -0.06870569],[-0.60570799 -0.1216463 ]
18,-0.138049013657,"[[  1.04198383   3.01343608   0.06719665  -0.11037191]
 [ 12.24924797  -2.46456828   0.           0.        ]]",[ 0.12409387  0.70244628],-0.520221,"[ 0.37778546 -0.88667284  1.29643692 -0.23055058  0.57398497 -0.95599801
  0.90023654 -0.59759224 -0.80790835  0.74536184  0.        ]",[ 0.01270353 -0.06870569],[ 1.18853792  2.97332463]
19,-0.135134791268,"[[  1.32426201   3.00010904   0.06719665  -0.11037191]
 [ 15.96617619   0.76417128   0.           0.        ]]",[ 0.12362342  0.70087093],-0.532331,"[ 0.01506362 -0.88447219  1.45866444 -0.20148937  0.57398069 -0.95598773
  1.23363678 -0.15892009 -0.81112436  0.71542974  0.        ]",[ 0.01270353 -0.06870569],[-0.89244771  2.18618692]
20,-0.129751436651,"[[  1.60496164   3.00691821   0.06719665  -0.11037191]
 [ 12.11661961   0.07181014   0.           0.        ]]",[ 0.12467092  0.70057845],-0.52964,"[-0.37236172 -0.88561007  1.50387278 -0.21632923  0.5739764  -0.95597746
  0.88831405 -0.25298642 -0.79266583  0.68125578  0.        ]",[ 0.01270353 -0.06870569],[ 0.73269595  0.84585662]
21,-0.125155229403,"[[  1.87399354   3.00650703   0.06719665  -0.11037191]
 [ 14.77770319  -0.06466981   0.           0.        ]]",[ 0.12431372  0.69955128],-0.568253,"[-0.74058244 -0.88553354  1.43515411 -0.21543136  0.57397211 -0.95596718
  1.12700509 -0.27152777 -0.77299143  0.65557635  0.        ]",[ 0.01270353 -0.06870569],[ 0.84322815  3.57021023]
22,-0.119875672259,"[[  2.20010949   3.00536805   0.06719665  -0.11037191]
 [ 17.82374167  -0.0460489    0.           0.        ]]",[ 0.12388922  0.69769388],-0.517288,"[-1.14444962 -0.8853362   1.21248044 -0.21294675  0.57396783 -0.9559569
  1.40021815 -0.26899619 -0.74225646  0.63326051  0.        ]",[ 0.01270353 -0.06870569],[ 0.26379834  0.12421558]
23,-0.115036266004,"[[  2.5635234    3.00373874   0.06719665  -0.11037191]
 [ 18.5153453   -0.08933079   0.           0.        ]]",[ 0.12360851  0.69573128],-0.525823,"[-1.4910856  -0.88505499  0.81275123 -0.20939374  0.57396354 -0.95594663
  1.46223041 -0.27487513 -0.70239789  0.62227987  0.        ]",[ 0.01270353 -0.06870569],[-0.6122957  0.9757272]
24,-0.112226022091,"[[  2.90582940e+00   3.00312728e+00   6.71966475e-02  -1.10371913e-01]
 [  1.57245547e+01   2.85418810e-03   0.00000000e+00   0.00000000e+00]]",[ 0.12477836  0.69478935],-0.518313,"[-1.67879667 -0.88494308  0.33553242 -0.20805979  0.57395925 -0.95593635
  1.2118765  -0.26234855 -0.6633873   0.62735785  0.        ]",[ 0.01270353 -0.06870569],[-0.4927325   1.51772683]
25,-0.111634747701,"[[  3.19762351   3.00337938   0.06719665  -0.11037191]
 [ 13.46239462   0.01597868   0.           0.        ]]",[ 0.1258533   0.69422144],-0.492329,"[-1.71509744 -0.88497676 -0.10623896 -0.20860803  0.57395497 -0.95592607
  1.00894726 -0.26056378 -0.63278281  0.64366628  0.        ]",[ 0.01270353 -0.06870569],[-0.4314725   1.02864668]
26,-0.112506009378,"[[  3.44705727e+00   3.00366084e+00   6.71966475e-02  -1.10371913e-01]
 [  1.14875625e+01   1.13802449e-02   0.00000000e+00   0.00000000e+00]]",[ 0.12687078  0.69423836],-0.47432,"[-1.65278214 -0.88501529 -0.47958688 -0.20922028  0.57395068 -0.9559158
  0.83179515 -0.261187   -0.61096309  0.66491875  0.        ]",[ 0.01270353 -0.06870569],[ 0.92362493 -0.02701373]
27,-0.114555919688,"[[  3.7112176    3.00254365   0.06719665  -0.11037191]
 [ 14.91704179  -0.11078265   0.           0.        ]]",[ 0.12579556  0.69220501],-0.48082,"[-1.49733932 -0.88481772 -0.84354217 -0.20678412  0.5739464  -0.95590552
  1.13940834 -0.27778363 -0.59339312  0.692129    0.        ]",[ 0.01270353 -0.06870569],[ 1.72290037  0.79824192]
28,-0.118789631215,"[[  4.04632045e+00   3.00190373e+00   6.71966475e-02  -1.10371913e-01]
 [  1.85810312e+01   1.17178356e-02   0.00000000e+00   0.00000000e+00]]",[ 0.12448417  0.68995804],-0.450317,"[-1.18510791 -0.88470009 -1.22024385 -0.20538835  0.57394211 -0.95589525
  1.46804547 -0.2611378  -0.58140983  0.73295478  0.        ]",[ 0.01270353 -0.06870569],[ 0.46541767  0.50106467]
29,-0.125162084906,"[[  4.43273906e+00   3.00201614e+00   6.71966475e-02  -1.10371913e-01]
 [  2.00559156e+01   1.85035488e-03   0.00000000e+00   0.00000000e+00]]",[ 0.12389533  0.68939388],-0.42559,"[-0.70901651 -0.88471038 -1.48702638 -0.2056321   0.57393783 -0.95588497
  1.60031106 -0.26247693 -0.58397874  0.78285054  0.        ]",[ 0.01270353 -0.06870569],[ 0.20875482 -0.32747768]
30,-0.131697880304,"[[  4.83816586   2.98904048   0.06719665  -0.11037191]
 [ 20.48532798  -1.2950997    0.           0.        ]]",[ 0.12386829  0.69056708],-0.418065,"[-0.14995466 -0.88239076 -1.53421012 -0.1773805   0.57393354 -0.9558747
  1.63879523 -0.43869369 -0.59509969  0.8296936   0.        ]",[ 0.01270353 -0.06870569],[-0.51635887  0.64320197]
31,-0.138383720449,"[[  5.22329229   2.98894508   0.06719665  -0.11037191]
 [ 18.03548964   1.27699889   0.           0.        ]]",[ 0.1256592   0.69217801],-0.422335,"[ 0.35626669 -0.8823642  -1.3514358  -0.17717198  0.57392925 -0.95586443
  1.41902394 -0.08921443 -0.62918204  0.86660002  0.        ]",[ 0.01270353 -0.06870569],[ 0.58988193  0.90683429]
32,-0.142510990015,"[[  5.60385361   3.02351659   0.06719665  -0.11037191]
 [ 20.01397267   0.57259957   0.           0.        ]]",[ 0.12349309  0.69125777],-0.419621,"[ 0.75875016 -0.88806356 -0.97915493 -0.25255126  0.57392497 -0.95585415
  1.59645843 -0.18492274 -0.69212082  0.86613589  0.        ]",[ 0.01270353 -0.06870569],[-0.46891026  1.34019763]
33,-0.14478890806,"[[  5.98152987   3.0225377    0.06719665  -0.11037191]
 [ 17.7611716   -0.35675081   0.           0.        ]]",[ 0.1233309   0.69351214],-0.412862,"[ 1.00501947 -0.88791296 -0.4739455  -0.25041066  0.57392068 -0.95584388
  1.39436499 -0.31119584 -0.7300277   0.86202048  0.        ]",[ 0.01270353 -0.06870569],[ 1.16379999  1.19221559]
34,-0.14571052623,"[[  6.37295028   3.01500697   0.06719665  -0.11037191]
 [ 21.36884905  -0.34022866   0.           0.        ]]",[ 0.12171963  0.6945172 ],-0.416958,"[ 1.06228024 -0.88677516  0.11604105 -0.23396134  0.5739164  -0.95583361
  1.71792441 -0.30894899 -0.76556181  0.84617417  0.        ]",[ 0.01270353 -0.06870569],[-0.58726824  1.43085044]
35,-0.144422684169,"[[  6.77275373   3.00959425   0.06719665  -0.11037191]
 [ 18.62065545  -0.20222118   0.           0.        ]]",[ 0.12263072  0.6990208 ],-0.436293,"[ 0.90430073 -0.88591236  0.69665107 -0.22214765  0.57391211 -0.95582333
  1.47139647 -0.29019533 -0.7950111   0.81333187  0.        ]",[ 0.01270353 -0.06870569],[ 1.50733228  0.35263787]
36,-0.140746534825,"[[  7.18119315   3.00594188   0.06719665  -0.11037191]
 [ 22.21132096  -0.15026671   0.           0.        ]]",[ 0.1212512   0.69954604],-0.488379,"[ 0.5431102  -0.88530721  1.17235963 -0.21418045  0.57390783 -0.95581306
  1.79341998 -0.28313422 -0.81115242  0.76724363  0.        ]",[ 0.01270353 -0.06870569],[ 0.64895965  0.97992366]
37,-0.134089856015,"[[  7.64678772   3.00430405   0.06719665  -0.11037191]
 [ 24.34103768  -0.03729919   0.           0.        ]]",[ 0.12104187  0.69885063],-0.537995,"[-0.03822723 -0.8850257   1.47213756 -0.21060831  0.57390354 -0.95580279
  1.98438825 -0.26778289 -0.80682691  0.70923195  0.        ]",[ 0.01270353 -0.06870569],[ 0.12820264  2.47092377]
38,-0.125702972057,"[[  8.13386659e+00   3.00394977e+00   6.71966475e-02  -1.10371913e-01]
 [  2.43667639e+01  -5.64734198e-03   0.00000000e+00   0.00000000e+00]]",[ 0.1216481   0.69763434],-0.516715,"[-0.70939101 -0.88495743  1.44537812 -0.20983475  0.57389926 -0.95579252
  1.98664052 -0.26348052 -0.77678246  0.65713728  0.        ]",[ 0.01270353 -0.06870569],[ 0.31997946  0.31778183]
39,-0.117761855563,"[[  8.62907313   3.00319792   0.06719665  -0.11037191]
 [ 25.15127682  -0.04910029   0.           0.        ]]",[ 0.12151169  0.69539833],-0.516824,"[-1.29918333 -0.884822    1.06897653 -0.20819462  0.57389498 -0.95578225
  2.05694405 -0.26938323 -0.72753682  0.62613398  0.        ]",[ 0.01270353 -0.06870569],[-0.73980146  0.43115   ]
40,-0.112730741873,"[[  9.09771453   3.00244714   0.06719665  -0.11037191]
 [ 21.72428283  -0.02708472   0.           0.        ]]",[ 0.12235092  0.69325131],-0.528219,"[-1.64340744 -0.88468607  0.46930684 -0.20655702  0.57389069 -0.95577198
  1.7495383  -0.26639016 -0.67379428  0.62385723  0.        ]",[ 0.01270353 -0.06870569],[ 0.25907012  1.67561276]
