timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.291211891929,[-0.40134734 -0.28876981],[ 1.71318293  3.61465287],-0.689209,"[ 1.19985543  2.57931012 -0.1109462  -1.1659737  -0.68039364  0.26919958
 -0.22510762 -0.36991057  2.03855862 -0.44347792  0.        ]","[[-0.02349385 -0.07954216 -0.07836613  0.03107324]
 [ 0.00173506  0.00401124  0.          0.        ]]",[ 1.41501966  3.39410547]
1,-0.290097856913,[-0.40134734 -0.28876981],[ 1.40173328  3.4890554 ],-0.684845,"[ 1.20005477  2.58293661 -0.05226157 -1.00206152 -0.68039341  0.26919951
 -0.13940886  0.13848991  2.0429256  -0.33620946  0.        ]","[[ 0.01621561 -0.03975031 -0.07836613  0.03107324]
 [ 3.95604702  3.9619887   0.          0.        ]]",[ 1.77749977  4.04131143]
2,-0.285043486696,[-0.40134734 -0.28876981],[ 0.81102085  3.2172296 ],-0.638569,"[ 1.18778467  2.5794371   0.12155983 -0.51478631 -0.68039318  0.26919945
 -0.05540426  0.63682809  2.01725727 -0.0186953   0.        ]","[[ 0.13422684  0.07841516 -0.07836613  0.03107324]
 [ 7.83218719  7.84163003  0.          0.        ]]",[-0.0314202   2.67504707]
3,-0.273140367514,[-0.40134734 -0.28876981],[ 0.04517296  2.75501037],-0.550907,"[ 1.14320056  2.5272698   0.34364432  0.27628687 -0.68039295  0.26919938
 -0.06148298  1.12550175  1.88145899  0.40717115  0.        ]","[[  0.28805581   0.27341868  -0.07836613   0.03107324]
 [  7.55170265  11.64603411   0.           0.        ]]",[-0.98492208  1.8691584 ]
4,-0.254311831038,[-0.40134734 -0.28876981],[-0.22935821  2.48141193],-0.508924,"[ 1.09177466  2.36332636  0.49725934  1.2970183  -0.68039272  0.26919931
 -0.14918096  1.60467747  1.63382267  0.75208807  0.        ]","[[  0.39848895   0.5437685   -0.07836613   0.03107324]
 [  3.50514192  15.37650115   0.           0.        ]]",[-0.60677784  2.39867429]
5,-0.228067351207,[-0.40134734 -0.28876981],[-0.22342989  2.38519454],-0.457051,"[ 1.0661303   2.01920465  0.55838044  2.36353172 -0.68039249  0.26919925
 -0.20271347  2.07428349  1.32199981  0.9382977   0.        ]","[[  0.44380764   0.88798032  -0.07836613   0.03107324]
 [  1.03504414  19.03247752   0.           0.        ]]",[-0.43051783  3.56999341]
6,-0.191340416579,[-0.40134734 -0.28876981],[-0.21111685  2.32233477],-0.352993,"[ 1.06409567  1.45599346  0.56292815  3.14339162 -0.68039226  0.26919918
 -0.24005975  2.53454555  0.96779122  0.95213957  0.        ]","[[  0.44721763   1.30458202  -0.07836613   0.03107324]
 [ -0.68818949  22.61572641   0.           0.        ]]",[-0.34945761  2.41859438]
7,-0.1427163976,[-0.40134734 -0.28876981],[-0.44694468  1.99171448],-0.23047,"[ 1.08007679  0.71716466  0.526061    3.18808008 -0.68039203  0.26919911
 -0.2697016   2.98566246  0.62251943  0.76164614  0.        ]","[[  0.41973004   1.79213464  -0.07836613   0.03107324]
 [ -2.05592549  26.12780268   0.           0.        ]]",[-0.05544441  1.1230583 ]
8,-0.0866775939371,[-0.40134734 -0.28876981],[-0.58772254  1.35285783],-0.155582,"[ 1.1031012  -0.02168236  0.46763689  2.10029273 -0.6803918   0.26919905
 -0.27352803  3.42781334  0.36688947  0.35838199  0.        ]","[[  0.37683969   2.3492285   -0.07836613   0.03107324]
 [ -2.23248735  29.5701085    0.           0.        ]]",[-0.30691972  1.70087575]
9,-0.0666096905353,[-0.40134734 -0.28876981],[-0.60062355  0.67448044],-0.189857,"[ 1.12975925 -0.45630866  0.3893346  -0.15164296 -0.68039157  0.26919898
 -0.29886937  3.8612013   0.3195639  -0.20374786  0.        ]","[[  3.20460665e-01   2.97448448e+00  -7.83661342e-02   3.10732435e-02]
 [ -3.40178927e+00   3.29442337e+01   0.00000000e+00   0.00000000e+00]]",[-2.08704144  0.57812717]
10,-0.0872998635731,[-0.40134734 -0.28876981],[-0.14052588  1.89527678],-0.25173,"[ 1.16884302 -0.46578299  0.23672211 -1.35055998 -0.68039134  0.26919891
 -0.3832472  -0.31815954  0.38384852 -0.47115904  0.        ]","[[ 0.21336002  3.26610151 -0.07836613  0.03107324]
 [-7.29514961  0.4069429   0.          0.        ]]",[ 0.69196416  2.16149117]
11,-0.0793822110394,[-0.40134734 -0.28876981],[-0.26833463  2.01870394],-0.223845,"[ 1.19380504 -0.47506063  0.0660128  -1.07723101 -0.68039111  0.26919885
 -0.3207473  -0.98723089  0.35582106 -0.39300852  0.        ]","[[ 0.09639076  3.19958025 -0.07836613  0.03107324]
 [-4.41128852 -4.8019347   0.          0.        ]]",[-1.03587882  1.66300882]
12,-0.0738753283849,[-0.40134734 -0.28876981],[-0.66239685  1.96491432],-0.218372,"[ 1.19957858 -0.47698676 -0.12157019 -0.71810661 -0.68039088  0.26919878
 -0.40466062 -0.83168857  0.34995367 -0.29893619  0.        ]","[[-0.03068348  3.11252154 -0.07836613  0.03107324]
 [-8.28321401 -3.59100455  0.          0.        ]]",[-0.00502784  2.59691617]
13,-0.0735399108316,[-0.40134734 -0.28876981],[-0.9367308   1.91070557],-0.219633,"[ 1.17402073 -0.47221405 -0.36246447 -0.4911232  -0.68039065  0.26919871
 -0.40153631 -0.62655024  0.36704573 -0.23550687  0.        ]","[[-0.19490136  3.05742425 -0.07836613  0.03107324]
 [-8.13905718 -1.99395729  0.          0.        ]]",[ 0.10303381  2.89686805]
14,-0.0756758716761,[-0.40134734 -0.28876981],[-1.11031854  1.87036133],-0.210362,"[ 1.1153654  -0.46787848 -0.58575467 -0.37292789 -0.68039042  0.26919865
 -0.38920204 -0.49656066  0.39159352 -0.20241276  0.        ]","[[-0.35197227  3.0286428  -0.07836613  0.03107324]
 [-7.56993556 -0.98195988  0.          0.        ]]",[-1.80657847  2.15192906]
