timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.123485089647,"[[-0.01124271  0.02390773  0.09890873 -0.05368167]
 [ 0.00013735  0.00040107  0.          0.        ]]",[-1.83704901  1.28475618],-0.249023,"[ 1.20130306  2.60284217 -0.10646134 -0.7420312   0.84190924 -0.45984798
 -0.29160133 -0.37069752  0.68993452  0.37208278  0.        ]",[-0.33113363 -0.22314742],[-2.11676223  2.09056051]
1,-0.1216940375,"[[-0.05094594  0.06365895  0.09890873 -0.05368167]
 [-3.95727991  3.96151359  0.          0.        ]]",[-1.62111068  1.28427172],-0.245762,"[ 1.19959825  2.60015837 -0.1653048  -0.57731301  0.84190877 -0.4598478
 -0.38470811  0.13763062  0.68898638  0.33886967  0.        ]",[-0.33113363 -0.22314742],[-1.29822456  1.37514529]
2,-0.116145150505,"[[-0.16901202  0.18184512  0.09890873 -0.05368167]
 [-7.83641603  7.84414931  0.          0.        ]]",[-1.14274085  1.40524507],-0.227793,"[ 1.18171878  2.57789601 -0.33922585 -0.09105231  0.8419083  -0.45984762
 -0.47597313  0.63588778  0.67903939  0.240642    0.        ]",[-0.33113363 -0.22314742],[-0.95163934  1.84795815]
3,-0.106478375437,"[[ -0.36197217   0.37691077   0.09890873  -0.05368167]
 [-11.44760339  11.64969424   0.           0.        ]]",[-0.45292255  1.59703493],-0.197679,"[ 1.11193383  2.49524569 -0.61491242  0.68546929  0.84190783 -0.45984744
 -0.56093404  1.12425145  0.64019168  0.08670348  0.        ]",[-0.33113363 -0.22314742],[-1.11923298  1.54776772]
4,-0.0920209028455,"[[ -0.62836152   0.64732892   0.09890873  -0.05368167]
 [-15.17898584  15.37960253   0.           0.        ]]",[ 0.42492127  1.78995168],-0.177385,"[ 0.93770678  2.29194712 -0.96146642  1.66027371  0.84190736 -0.45984726
 -0.64872277  1.60290762  0.54320489 -0.10552953  0.        ]",[-0.33113363 -0.22314742],[ 1.12324577  2.73037761]
5,-0.074611293954,"[[ -0.88925061   0.99157417   0.09890873  -0.05368167]
 [-10.92391057  19.03281867   0.           0.        ]]",[ 1.09062958  1.82023787],-0.133967,"[ 0.69060656  1.9067359  -1.24140683  2.63018991  0.8419069  -0.45984708
 -0.54861246  2.07171997  0.40144792 -0.18714669  0.        ]",[-0.33113363 -0.22314742],[ 0.33017666  1.88347237]
6,-0.0516936209761,"[[ -1.09246218   1.40816944   0.09890873  -0.05368167]
 [ -9.40212281  22.61480256   0.           0.        ]]",[ 1.29597592  1.59530032],-0.133304,"[ 0.45635073  1.3135718  -1.40624909  3.25202625  0.84190643 -0.4598469
 -0.51280881  2.53138808  0.23379231 -0.08817776  0.        ]",[-0.33113363 -0.22314742],[ 1.56671594  1.38268225]
7,-0.0335215833644,"[[ -1.23892835   1.89569113   0.09890873  -0.05368167]
 [ -5.25786684  26.12578493   0.           0.        ]]",[ 1.18847883  1.17200613],-0.146764,"[ 0.27069002  0.57320694 -1.49176989  3.08974355  0.84190596 -0.45984672
 -0.4153058   2.98194032 -0.00349216  0.14021242  0.        ]",[-0.33113363 -0.22314742],[ 1.71594948  1.3290134 ]
8,-0.0638350399623,"[[ -1.30330802   2.45274167   0.09890873  -0.05368167]
 [ -1.19335471  29.56788469   0.           0.        ]]",[ 1.14067125  0.78256601],-0.165152,"[ 0.18579163 -0.12352831 -1.5199469   1.79544503  0.84190549 -0.45984653
 -0.31967896  3.42364719 -0.37426229  0.40280493  0.        ]",[-0.33113363 -0.22314742],[ 1.31704555  0.36208284]
9,-0.1131553503,"[[ -1.28719727   3.0526115    0.09890873  -0.05368167]
 [  2.79068238  25.06121532   0.           0.        ]]",[ 1.37825835  0.76482135],-0.27534,"[ 0.20719272 -0.46833037 -1.51344543 -0.47259005  0.84190503 -0.45984635
 -0.22594549  2.84530466 -0.87128595  0.4697549   0.        ]",[-0.33113363 -0.22314742],[ 2.17182683  0.60959884]
10,-0.12639254941,"[[-1.19222742  3.22298754  0.09890873 -0.05368167]
 [ 6.69359376 -0.88109695  0.          0.        ]]",[ 0.82558751  1.06343102],-0.302868,"[ 0.33112864 -0.46932346 -1.4676816  -1.17843825  0.84190456 -0.45984617
 -0.13412068 -0.48382549 -1.0225815   0.41247241  0.        ]",[-0.33113363 -0.22314742],[ 1.02496535  0.27281888]
11,-0.122254247835,"[[ -1.01996214   3.15768758   0.09890873  -0.05368167]
 [ 10.52025407  -4.06720014   0.           0.        ]]",[ 0.65124989  1.12092364],-0.282683,"[ 0.54345414 -0.47421865 -1.35333974 -0.90794757  0.84190409 -0.45984599
 -0.04408985 -0.89269197 -0.97639317  0.43210778  0.        ]",[-0.33113363 -0.22314742],[ 0.48514096  1.63310162]
12,-0.120523568306,"[[ -0.79237396   3.08712306   0.09890873  -0.05368167]
 [ 12.23286112  -2.82227017   0.           0.        ]]",[ 0.64552367  1.10065496],-0.284427,"[ 0.79022445 -0.47213552 -1.14563557 -0.61536491  0.84190362 -0.45984581
 -0.0037969  -0.73293193 -0.94331555  0.46361046  0.        ]",[-0.33113363 -0.22314742],[ 0.89205825  1.83714057]
13,-0.122311184185,"[[ -0.51470906   3.0443952    0.09890873  -0.05368167]
 [ 15.52265989  -1.52740066   0.           0.        ]]",[ 0.73195565  1.07588863],-0.304938,"[ 1.02252753 -0.46715434 -0.81978288 -0.43865517  0.84190315 -0.45984563
  0.07360306 -0.56676333 -0.9457854   0.4869353   0.        ]",[-0.33113363 -0.22314742],[ 2.37467625  2.21906272]
14,-0.125846033328,"[[ -0.16761394   3.02248832   0.09890873  -0.05368167]
 [ 19.17467899  -0.74251386   0.           0.        ]]",[ 0.86389363  1.02629697],-0.270761,"[ 1.18203921 -0.46351544 -0.33717228 -0.3483194   0.84190269 -0.45984545
  0.15952508 -0.46603996 -0.97585832  0.49087819  0.        ]",[-0.33113363 -0.22314742],[ 0.330044    1.48976364]
15,-0.128826261662,"[[  0.22518212   3.01214328   0.09890873  -0.05368167]
 [ 20.10183575  -0.33991459   0.           0.        ]]",[ 1.05629218  0.93351585],-0.284281,"[ 1.16653265 -0.46154195  0.24132626 -0.30573987  0.84190222 -0.45984527
  0.1813385  -0.41437491 -1.01513743  0.4689451   0.        ]",[-0.33113363 -0.22314742],[ 0.94222857  1.6536062 ]
16,-0.129649362082,"[[  0.66065604   3.00749231   0.09890873  -0.05368167]
 [ 23.43445023  -0.14974532   0.           0.        ]]",[ 1.327986    0.82283837],-0.279362,"[ 0.91091972 -0.46060138  0.82017608 -0.2866151   0.84190175 -0.45984509
  0.25974581 -0.38997065 -1.04678724  0.42085308  0.        ]",[-0.33113363 -0.22314742],[ 1.15959497  1.24501024]
17,-0.127008452939,"[[  1.16441525   3.00546846   0.09890873  -0.05368167]
 [ 26.92982219  -0.06423612   0.           0.        ]]",[ 1.56416965  0.72688991],-0.266505,"[ 0.36659829 -0.46018168  1.27234334 -0.27829669  0.84190128 -0.4598449
  0.34198235 -0.37899726 -1.05539887  0.35013153  0.        ]",[-0.33113363 -0.22314742],[ 1.59454199  1.33008858]
18,-0.119958309332,"[[  1.73738763e+00   3.00460798e+00   9.89087291e-02  -5.36816739e-02]
 [  3.03559973e+01  -2.70243394e-02   0.00000000e+00   0.00000000e+00]]",[ 1.71308386  0.70433128],-0.277772,"[-0.40799535 -0.46000124  1.37258344 -0.27476061  0.84190082 -0.45984472
  0.42259086 -0.37422179 -1.02516027  0.27477888  0.        ]",[-0.33113363 -0.22314742],[ 0.91680262  1.5984439 ]
