timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.326281437253,[-0.23704611 -0.27422184],[ 0.98562521  2.72643542],-0.864196,"[ 1.19101163  2.51555704 -0.1739229  -0.92336479 -0.90940805 -0.86398266
 -0.46155552 -0.36875541  2.21108413  0.64265948  0.        ]","[[-0.03909334 -0.02873735 -0.10442356 -0.09970658]
 [-0.00198778 -0.00059511  0.          0.        ]]",[ 0.23945602  2.12051204]
1,-0.328310817328,[-0.23704611 -0.27422184],[ 1.01905608  2.72382522],-0.864736,"[ 1.1914562   2.51607755 -0.15979495 -0.76618463 -0.90940715 -0.86398184
 -0.43475643  0.14292446  2.21309724  0.69479174  0.        ]","[[-0.02964401  0.01097501 -0.10442356 -0.09970658]
 [ 0.94377626  3.95863723  0.          0.        ]]",[ 0.62918565  2.2130843 ]
2,-0.334350370891,[-0.23704611 -0.27422184],[ 0.98387998  2.69474816],-0.877621,"[ 1.19192363  2.50364355 -0.09450742 -0.30010001 -0.90940625 -0.86398102
 -0.36480014  0.64439757  2.20496809  0.87641736  0.        ]","[[ 0.01400191  0.1290796  -0.10442356 -0.09970658]
 [ 3.41261348  7.83889365  0.          0.        ]]",[ 1.08299428  1.99369023]
3,-0.342234766239,[-0.23704611 -0.27422184],[ 0.84096211  2.62149668],-0.89009,"[ 1.18196825  2.43787288  0.06549994  0.45061141 -0.90940535 -0.8639802
 -0.25465438  1.13586949  2.12661017  1.22473768  0.        ]","[[  0.12125453   0.32401298  -0.10442356  -0.09970658]
 [  7.29978836  11.64176973   0.           0.        ]]",[-0.23756133  2.39894724]
4,-0.343617062714,[-0.23704611 -0.27422184],[ 0.6710586  2.47542  ],-0.884548,"[ 1.1471498   2.25824178  0.26388249  1.40666715 -0.90940444 -0.86397938
 -0.28539434  1.61784572  1.90453061  1.62391308  0.        ]","[[  0.25636446   0.59426691  -0.10442356  -0.09970658]
 [  6.21493148  15.37118526   0.           0.        ]]",[ 1.37662814  1.57878396]
5,-0.330824976099,[-0.23704611 -0.27422184],[ 0.43409449  2.21900558],-0.830545,"[ 1.07312504  1.90105538  0.49336641  2.3831192  -0.90940354 -0.86397856
 -0.17675615  2.0900473   1.48985579  1.95391728  0.        ]","[[  0.4191268    0.93835053  -0.10442356  -0.09970658]
 [ 10.04890041  19.02499307   0.           0.        ]]",[ 0.64755963  2.46411002]
6,-0.29455478307,[-0.23704611 -0.27422184],[ 0.11668354  1.81659889],-0.686784,"[ 0.91696879  1.3342524   0.78255729  3.05672198 -0.90940264 -0.86397774
 -0.10971025  2.55293958  0.88053307  2.0518019   0.        ]","[[  0.64384042   1.35478808  -0.10442356  -0.09970658]
 [ 12.41502713  22.60680828   0.           0.        ]]",[ 0.17698485  1.05689153]
7,-0.230490620463,[-0.23704611 -0.27422184],[ 0.07180107  1.4135077 ],-0.531386,"[ 0.6756324   0.60861973  1.05337826  3.00385044 -0.90940174 -0.86397692
 -0.09669335  3.00670577  0.32557535  1.7323519   0.        ]","[[  0.89674734   1.84215382  -0.10442356  -0.09970658]
 [ 12.87440676  26.118065     0.           0.        ]]",[ 0.95811991  3.26216201]
8,-0.15104678849,[-0.23704611 -0.27422184],[ 0.14974445  1.09540415],-0.295799,"[ 0.32897088 -0.09645882  1.27327326  1.86685554 -0.90940083 -0.8639761
  0.00371272  3.45144841  0.14943615  1.10795529  0.        ]","[[  1.18978654   2.39904448  -0.10442356  -0.09970658]
 [ 16.41785186  29.55957526   0.           0.        ]]",[-0.39953788  0.83083748]
9,-0.128503788048,[-0.23704611 -0.27422184],[-0.19083974  0.97525454],-0.293385,"[-0.08348009 -0.48087651  1.37670234 -0.31916416 -0.90939993 -0.86397528
 -0.05022682  3.06922064  0.51174977  0.66904167  0.        ]","[[  1.49905422   3.01736584  -0.10442356  -0.09970658]
 [ 14.51426408  26.60209577   0.           0.        ]]",[ 0.67522749  2.42958936]
10,-0.147638539252,[-0.23704611 -0.27422184],[-1.17213464  0.93849492],-0.273465,"[-0.51187556 -0.48907305  1.33678712 -1.07544    -0.90939903 -0.86397446
  0.01735335 -0.39509575  0.70125398  0.67604893  0.        ]","[[  1.81326638   3.20879585  -0.10442356  -0.09970658]
 [ 16.8992432   -0.20432293   0.           0.        ]]",[-2.55295571  1.12977551]
11,-0.144014144242,[-0.23704611 -0.27422184],[-1.29253006  0.94404548],-0.272827,"[-0.88530489 -0.49237064  1.16969546 -0.85474346 -0.90939813 -0.86397364
 -0.10432028 -0.8536874   0.66879448  0.6720192   0.        ]","[[  2.10816746   3.1529906   -0.10442356  -0.09970658]
 [ 12.6052468   -3.75284832   0.           0.        ]]",[-1.35737696 -0.07514374]
12,-0.137330260792,[-0.23704611 -0.27422184],[-1.3754859   0.94733143],-0.286043,"[-1.11578611 -0.48920268  0.98195301 -0.54895955 -0.90939723 -0.86397282
 -0.22358154 -0.88256285  0.6299241   0.6367294   0.        ]","[[ 2.31804355  3.07569182 -0.10442356 -0.09970658]
 [ 8.39638497 -3.97628916  0.          0.        ]]",[-1.27142196  1.58382808]
13,-0.133293352214,[-0.23704611 -0.27422184],[-1.40589476  0.94080669],-0.263848,"[-1.2355186  -0.48266132  0.84486927 -0.35839121 -0.90939632 -0.86397201
 -0.34047807 -0.53915242  0.61238308  0.60758151  0.        ]","[[ 2.44457986  3.02734747 -0.10442356 -0.09970658]
 [ 4.27097633 -1.31903008  0.          0.        ]]",[-1.18478748  0.77012471]
14,-0.132116958773,[-0.23704611 -0.27422184],[-1.42422628  0.94029874],-0.252985,"[-1.27400032 -0.47970595  0.79247721 -0.2951276  -0.90939542 -0.86397119
 -0.45506231 -0.42641357  0.60859939  0.59727319  0.        ]","[[ 2.48942662  3.01124464 -0.10442356 -0.09970658]
 [ 0.22716981 -0.446675    0.          0.        ]]",[-1.2495025   0.45344039]
15,-0.131079804154,[-0.23704611 -0.27422184],[-1.41276264  0.93479854],-0.225034,"[-1.24395158 -0.47855163  0.83378821 -0.2724715  -0.90939452 -0.86397037
 -0.56737874 -0.39110894  0.60067184  0.59433829  0.        ]","[[ 2.45420018  3.00546984 -0.10442356 -0.09970658]
 [-3.73660542 -0.17349479  0.          0.        ]]",[-1.90095871  0.17485217]
16,-0.129559155442,[-0.23704611 -0.27422184],[-1.36953855  0.92332083],-0.201812,"[-1.13816248 -0.47802868  0.95885824 -0.26252492 -0.90939362 -0.86396955
 -0.67747179 -0.38001846  0.58427684  0.59628961  0.        ]","[[ 2.34048546  3.00293314 -0.10442356 -0.09970658]
 [-7.62191894 -0.08768015  0.          0.        ]]",[-1.7175213  -1.06672629]
17,-0.123588901988,[-0.23704611 -0.27422184],[-1.346807    0.92776215],-0.246614,"[-0.93385414 -0.46812855  1.13667596 -0.10048029 -0.90939271 -0.86396873
 -0.78538916 -0.8915393   0.52888     0.59086948  0.        ]","[[  2.14983464   2.96146696  -0.10442356  -0.09970658]
 [-11.43045444  -4.04575691   0.           0.        ]]",[-0.7034904   0.78594764]
18,-0.118810937631,[-0.23704611 -0.27422184],[-1.22256589  0.89876115],-0.214447,"[-0.6203811  -0.45318923  1.30234132  0.08898782 -0.90939181 -0.86396791
 -0.85789516 -0.47903735  0.45754802  0.61502957  0.        ]","[[  1.89555202   2.91257708  -0.10442356  -0.09970658]
 [-13.98929102  -0.85388272   0.           0.        ]]",[-1.42036208  0.8327164 ]
19,-0.122741567941,[-0.23704611 -0.27422184],[-1.12117958  0.89471167],-0.233863,"[-0.19298773 -0.45851939  1.38048931  0.02653717 -0.90939091 -0.86396709
 -0.96223294 -0.05078788  0.44401527  0.67271567  0.        ]","[[  1.57882148   2.92874729  -0.10442356  -0.09970658]
 [-17.67150933   2.45984418   0.           0.        ]]",[-0.88569699  0.25883562]
20,-0.129952920077,[-0.23704611 -0.27422184],[-1.13947332  0.95800865],-0.256371,"[ 0.32396396 -0.47469539  1.27543201 -0.20300595 -0.90939001 -0.86396627
 -1.05168602  0.07531411  0.47664365  0.72055719  0.        ]","[[  1.19371684   2.98773428  -0.10442356  -0.09970658]
 [-20.82843865   3.43560134   0.           0.        ]]",[-1.52301966  0.82986972]
21,-0.136022679473,[-0.23704611 -0.27422184],[-1.33764517  1.09023714],-0.263408,"[ 0.83126758 -0.48192361  0.89498707 -0.34183845 -0.90938911 -0.86396545
 -1.15219587 -0.33358008  0.50239012  0.76241169  0.        ]","[[  0.74155823   3.02313726  -0.10442356  -0.09970658]
 [-24.37558115   0.27164423   0.           0.        ]]",[-1.96650586  1.27850395]
