timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.346344136962,[-0.37697425 -0.25039932],[ 0.23062563  2.2879684 ],-0.963497,"[ 1.20153054  2.59961733 -0.01159988 -1.2534354  -0.85948644 -1.36447627
 -0.26814681 -0.37124457  2.1977638   1.25145812  0.        ]","[[ 0.04837931 -0.09588599 -0.09888248 -0.15753341]
 [ 0.00060288  0.00320756  0.          0.        ]]",[ 0.06992892  1.92739539]
1,-0.348716649149,[-0.37697425 -0.25039932],[ 0.14161026  2.22840405],-0.96446,"[ 1.20133917  2.60426375 -0.00750171 -1.08756777 -0.85948602 -1.36447517
 -0.2619237   0.13688514  2.19859746  1.29306529  0.        ]","[[ 0.05115135 -0.05609571 -0.09888248 -0.15753341]
 [ 0.27568855  3.96262492  0.          0.        ]]",[-0.55741081  1.99196246]
2,-0.352842011289,[-0.37697425 -0.25039932],[ 0.18765074  2.22920036],-0.990673,"[ 1.20232477  2.60371129 -0.03216904 -0.59367089 -0.8594856  -1.36447407
 -0.31196398  0.63507857  2.19521445  1.37273059  0.        ]","[[ 0.03447133  0.06210612 -0.09888248 -0.15753341]
 [-1.93631759  7.84461794  0.          0.        ]]",[ 0.54109561  2.0542849 ]
3,-0.358662581086,[-0.37697425 -0.25039932],[ 0.43700987  2.3540225 ],-0.981097,"[ 1.20293105  2.55602992 -0.05714661  0.21017833 -0.85948518 -1.36447297
 -0.26270596  1.12319073  2.16779164  1.52007281  0.        ]","[[  0.01759129   0.2571596   -0.09888248  -0.15753341]
 [  0.24110101  11.64805931   0.           0.        ]]",[-0.51796779  1.92572479]
4,-0.36306254756,[-0.37697425 -0.25039932],[ 0.54300249  2.39955091],-0.982478,"[ 1.20314179  2.39728486 -0.08052779  1.25153641 -0.85948476 -1.36447187
 -0.3091938   1.60184364  2.08393202  1.72267575  0.        ]","[[  1.79473307e-03   5.27542610e-01  -9.88824789e-02  -1.57533412e-01]
 [ -1.81387059e+00   1.53778002e+01   0.00000000e+00   0.00000000e+00]]",[ 0.45865084  1.91121085]
5,-0.361324510176,[-0.37697425 -0.25039932],[ 0.41838372  2.30820799],-0.94039,"[ 1.20296801  2.05757493 -0.10675382  2.3471484  -0.85948434 -1.36447078
 -0.26734362  2.07084049  1.90841658  1.93885928  0.        ]","[[ -1.59234894e-02   8.71765354e-01  -9.88824789e-02  -1.57533412e-01]
 [  3.60877434e-02   1.90323128e+01   0.00000000e+00   0.00000000e+00]]",[ 0.65527967  2.32218349]
6,-0.349521986076,[-0.37697425 -0.25039932],[ 0.0681712   1.98991215],-0.865537,"[ 1.20306162  1.49577894 -0.06718206  3.16203454 -0.85948392 -1.36446968
 -0.20868455  2.53053755  1.58114842  2.15364521  0.        ]","[[  1.08108779e-02   1.28835135e+00  -9.88824789e-02  -1.57533412e-01]
 [  2.62907312e+00   2.26143805e+01   0.00000000e+00   0.00000000e+00]]",[-0.03181065  3.18629112]
7,-0.318736743345,[-0.37697425 -0.25039932],[-0.51558018  1.36169827],-0.719246,"[ 1.20051815  0.75290093  0.00798437  3.24007282 -0.8594835  -1.36446858
 -0.21265392  2.98122255  1.130195    2.19751453  0.        ]","[[  0.06162986   1.77587476  -0.09888248  -0.15753341]
 [  2.45360722  26.12625383   0.           0.        ]]",[-1.14966958  1.27600989]
8,-0.265858979738,[-0.37697425 -0.25039932],[-1.11112499  0.57891977],-0.565815,"[  1.19970528e+00   3.11985127e-03   2.11292720e-02   2.17107529e+00
  -8.59483077e-01  -1.36446748e+00  -3.03236409e-01   3.42301596e+00
   7.27267372e-01   1.93547997e+00   0.00000000e+00]","[[  0.07052961   2.33294154  -0.09888248  -0.15753341]
 [ -1.55053838  29.5688809    0.           0.        ]]",[-1.09643675  0.3811112 ]
9,-0.202030470428,[-0.37697425 -0.25039932],[-1.06347561  0.19144207],-0.450385,"[ 1.20313988 -0.44038992 -0.08300218  0.01022279 -0.85948266 -1.36446638
 -0.39207117  3.54152585  0.52739847  1.445456    0.        ]","[[  1.23094618e-04   2.93358597e+00  -9.88824789e-02  -1.57533412e-01]
 [ -5.47742733e+00   3.04924387e+01   0.00000000e+00   0.00000000e+00]]",[-0.28475281  0.96626595]
