timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.200489029525,[-0.20683469 -0.27429643],[ 0.62635338  2.6657548 ],-0.514416,"[ 1.18602431  2.47671917 -0.2115302  -1.09055387  0.44867102  0.90356052
 -0.50972891 -0.36833967  1.00658332 -1.10933872  0.        ]","[[-0.05942212 -0.07507369  0.05222512  0.1044941 ]
 [ 0.00390209 -0.00352396  0.          0.        ]]",[ 0.47579102  1.61732948]
1,-0.196033940042,[-0.20683469 -0.27429643],[ 0.71150953  2.66775584],-0.480001,"[ 1.18732095  2.47997192 -0.18315079 -0.93699116  0.44867068  0.90355948
 -0.45286954  0.14541984  1.01240316 -1.04153883  0.        ]","[[-0.04047589 -0.03542296  0.05222512  0.1044941 ]
 [ 1.88446312  3.95540484  0.          0.        ]]",[ 0.0754097   3.09035718]
2,-0.184084287394,[-0.20683469 -0.27429643],[ 0.70726067  2.6432364 ],-0.463299,"[ 1.18844337  2.47580999 -0.12273636 -0.47946764  0.44867034  0.90355845
 -0.44502191  0.6490892   1.0125933  -0.86645003  0.        ]","[[ -1.82682603e-04   8.26262594e-02   5.22251187e-02   1.04494098e-01]
 [  2.14400523e+00   7.83658235e+00   0.00000000e+00   0.00000000e+00]]",[ 2.45271925  0.84071774]
3,-0.161529053444,[-0.20683469 -0.27429643],[ 0.5746544   2.56812286],-0.363255,"[  1.18383482e+00   2.42640277e+00   3.08964669e-04   2.39479268e-01
   4.48670000e-01   9.03557412e-01  -3.26729132e-01   1.06075572e+00
   9.61643680e-01  -5.62620230e-01   0.00000000e+00]","[[  0.08195125   0.27118588   0.05222512   0.1044941 ]
 [  6.05642136  11.00881012   0.           0.        ]]",[ 1.31190197  2.61886353]
4,-0.123873616535,[-0.20683469 -0.27429643],[ 0.36424077  2.40189481],-0.237486,"[ 1.14858628  2.27718804  0.23631198  1.15764213  0.44866966  0.90355638
 -0.21076266  1.5461146   0.75899911 -0.11892456  0.        ]","[[  0.24156032   0.52888783   0.05222512   0.1044941 ]
 [  9.89189786  14.74891071   0.           0.        ]]",[ 0.21378895  2.51015288]
5,-0.0803788200922,[-0.20683469 -0.27429643],[ 0.21333694  2.17113543],-0.122864,"[ 1.05421097  1.96198369  0.52437958  2.1417418   0.44866932  0.90355534
 -0.1910914   2.02199405  0.32804134  0.27966241  0.        ]","[[  0.4459234    0.86065928   0.05222512   0.1044941 ]
 [ 10.54250135  18.41599257   0.           0.        ]]",[-0.27264901  2.48285332]
6,-0.0599481103726,[-0.20683469 -0.27429643],[ 0.55978167  1.96626568],-0.170188,"[ 0.9135996   1.43881806  0.77785395  2.89949086  0.44866898  0.90355431
 -0.22995336  2.48851082 -0.24163946  0.3980625   0.        ]","[[  0.64387501   1.26504889   0.05222512   0.1044941 ]
 [  9.25717563  22.01097147   0.           0.        ]]",[ 1.57383379  4.11684503]
7,-0.0867407090959,[-0.20683469 -0.27429643],[ 1.18023038  1.74884689],-0.201894,"[ 0.70413273  0.73814088  1.02088027  3.0235757   0.44866864  0.90355327
 -0.11571419  2.94562272 -0.79614432  0.14009318  0.        ]","[[  0.86692257   1.74061137   0.05222512   0.1044941 ]
 [ 13.03551854  25.5335412    0.           0.        ]]",[ 1.8013803   2.35918461]
8,-0.126231845789,[-0.20683469 -0.27429643],[ 1.57831764  1.57965553],-0.308259,"[ 0.35787542  0.0125543   1.25540548  2.12904328  0.4486683   0.90355224
 -0.00366117  3.39368519 -1.06286784 -0.463081    0.        ]","[[  1.16481428   2.28592615   0.05222512   0.1044941 ]
 [ 16.74155659  28.98646215   0.           0.        ]]",[ 0.98341762  1.04085084]
9,-0.135604153951,[-0.20683469 -0.27429643],[ 1.65845156  1.51594901],-0.332083,"[-0.13568404 -0.45726715  1.37637518  0.1298687   0.44866796  0.9035512
  0.10417512  3.83291985 -0.77063868 -0.98816546  0.        ]","[[  1.5354346    2.89961701   0.05222512   0.1044941 ]
 [ 20.30813094  32.37146531   0.           0.        ]]",[ 2.50361293  1.25281695]
