timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.136534853404,[-0.35152245 -0.23254091],[-0.26344162  2.67189002],-0.32537,"[ 1.20227028  2.60039255 -0.10211176 -0.64568116  0.76752991  0.58320512
 -0.29452277 -0.3709847   0.7527145  -0.61077785  0.        ]","[[-0.00986833  0.04843665  0.08946183  0.06754463]
 [-0.00493305  0.00272366  0.          0.        ]]",[-0.81418909  1.63795861]
1,-0.137592460102,[-0.35152245 -0.23254091],[-0.13207328  2.70242405],-0.320003,"[ 1.20110178  2.59620675 -0.15015763 -0.48035426  0.76752953  0.58320488
 -0.36988495  0.13756619  0.75180298 -0.63112101  0.        ]","[[-0.04229704  0.08823098  0.08946183  0.06754463]
 [-3.22720498  3.96350435  0.          0.        ]]",[-0.10345726  3.13902599]
2,-0.137424976289,[-0.35152245 -0.23254091],[ 0.05641994  2.76420546],-0.309056,"[ 1.19394243  2.56952079 -0.25066841  0.00632476  0.76752915  0.58320463
 -0.37799881  0.63590485  0.74481747 -0.64181342  0.        ]","[[-0.11032208  0.20644289  0.08946183  0.06754463]
 [-3.57413573  7.84474909  0.          0.        ]]",[ 0.24209005  3.7410556 ]
3,-0.130541454544,[-0.35152245 -0.23254091],[ 0.37124848  2.83087015],-0.276111,"[ 1.18208066  2.47984633 -0.34043204  0.78018883  0.76752877  0.58320439
 -0.35397905  1.12430941  0.71989049 -0.57099242  0.        ]","[[ -0.17150089   0.40150339   0.08946183   0.06754463]
 [ -2.54712681  11.64862681   0.           0.        ]]",[-0.19686653  2.95399767]
4,-0.115721697553,[-0.35152245 -0.23254091],[ 0.6805619   2.81308365],-0.184811,"[ 1.16605144  2.26782232 -0.42504226  1.74496371  0.76752839  0.58320414
 -0.3710414   1.6031259   0.65203484 -0.43475993  0.        ]","[[ -0.22976369   0.67189239   0.08946183   0.06754463]
 [ -3.27666832  15.37783715   0.           0.        ]]",[ 0.71769437  4.08449545]
5,-0.0895206285238,[-0.35152245 -0.23254091],[ 0.92090404  2.68064499],-0.0802697,"[ 1.15371743  1.87406658 -0.47733878  2.69279765  0.76752801  0.5832039
 -0.30312342  2.07231071  0.49987731 -0.2307476   0.        ]","[[ -0.26616314   1.01611266   0.08946183   0.06754463]
 [ -0.37270177  19.03204711   0.           0.        ]]",[ 0.75186331  3.92044164]
6,-0.0496720933485,[-0.35152245 -0.23254091],[ 1.03428721  2.38742137],-0.022371,"[ 1.16154205  1.27566235 -0.44510088  3.27753264  0.76752763  0.58320365
 -0.23334324  2.53222769  0.20103258  0.01426376  0.        ]","[[ -0.24368571   1.4326931    0.08946183   0.06754463]
 [  2.61088733  22.61409845   0.           0.        ]]",[ 0.59433037  2.72180778]
7,-0.0261780516446,[-0.35152245 -0.23254091],[ 0.95948255  1.9423815 ],-0.0554191,"[ 1.18281029  0.53727852 -0.33584471  3.0655325   0.76752724  0.58320341
 -0.17947247  2.98307782 -0.25370493  0.12719199  0.        ]","[[ -0.1683611    1.92020647   0.08946183   0.06754463]
 [  4.91423738  26.12556596   0.           0.        ]]",[ 0.64539633  1.03729147]
8,-0.0730039248243,[-0.35152245 -0.23254091],[ 1.43102181  1.63910794],-0.134176,"[ 1.20090892 -0.14722306 -0.15472509  1.72025119  0.76752686  0.58320317
 -0.12190818  3.42501731 -0.73202358 -0.07616613  0.        ]","[[ -0.04538247   2.47725329   0.08946183   0.06754463]
 [  7.37551183  29.56767668   0.           0.        ]]",[ 1.19318756  2.19030255]
9,-0.118990147674,[-0.35152245 -0.23254091],[ 2.07342052  1.62638068],-0.32842,"[ 1.18874157 -0.47319867  0.11994857 -0.684396    0.76752648  0.58320292
 -0.0326784   3.0645433  -0.93832053 -0.61395403  0.        ]","[[  0.14041419   3.1024608    0.08946183   0.06754463]
 [ 11.19070709  26.76022657   0.           0.        ]]",[ 1.96189315  1.04239864]
