timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.327611863052,[-0.16278903 -0.14466806],[-0.72604549  1.09984851],-1.63672,"[ 1.11359933  1.80278018 -0.04491063 -0.51538408 -0.89349897  0.70472736
  0.36451218 -0.3243194   1.89976268 -0.73341312  0.        ]","[[-0.07700463  0.05107059 -0.10446308  0.08247103]
 [ 0.00396737 -0.00044468  0.          0.        ]]",[-2.18399269  2.47898024]
1,-0.328383912899,[-0.16278903 -0.14466806],[-0.71575671  1.09021282],-1.73917,"[ 1.10828304  1.79916982 -0.10441657 -0.41081941 -0.8934923   0.70472298
  0.1462096   0.22501867  1.89708345 -0.76500414  0.        ]","[[-0.11663204  0.09080505 -0.10446308  0.08247103]
 [-3.95352745  3.96068282  0.          0.        ]]",[-2.16484619  1.22367802]
2,-0.330044888743,[-0.16278903 -0.14466806],[-0.64142114  1.08126807],-1.69631,"[ 1.07973145  1.77672774 -0.27960317 -0.10272064 -0.89348563  0.70471861
 -0.06777503  0.76347068  1.88281722 -0.85817789  0.        ]","[[-0.23462387  0.20897471 -0.10446308  0.08247103]
 [-7.83274491  7.84332789  0.          0.        ]]",[-1.12912181  0.87719364]
3,-0.330860063378,[-0.16278903 -0.14466806],[-0.51529717  1.06633937],-1.64361,"[ 0.99190176  1.70445569 -0.55703445  0.37528188 -0.89347896  0.70471423
 -0.27752255  1.22379675  1.83888613 -1.01007592  0.        ]","[[ -0.42942911   0.39914583  -0.10446308   0.08247103]
 [-11.63515166  11.16268074   0.           0.        ]]",[-1.43330703  1.75687414]
4,-0.327846486285,[-0.16278903 -0.14466806],[-0.34110272  1.03365088],-1.40879,"[ 0.79233891  1.53751704 -0.90029838  0.96738423 -0.89347229  0.70470985
 -0.4831489   1.74237537  1.73908292 -1.20119864  0.        ]","[[ -0.69953252   0.65992017  -0.10446308   0.08247103]
 [-15.36285634  14.90220057   0.           0.        ]]",[ 0.51189503  1.60004126]
5,-0.316041997669,[-0.16278903 -0.14466806],[-0.16077983  0.98871553],-1.34626,"[ 0.50007887  1.22578623 -1.18477308  1.56245141 -0.89346562  0.70470547
 -0.35476078  2.25033549  1.59383404 -1.3077955   0.        ]","[[ -0.98343889   0.99471784  -0.10446308   0.08247103]
 [-13.03543316  18.56538256   0.           0.        ]]",[-0.17116277  1.06978642]
6,-0.292757891433,[-0.16278903 -0.14466806],[-0.04509956  0.91135138],-1.15288,"[ 0.17136809  0.7469589  -1.35987336  1.95075909 -0.89345895  0.7047011
 -0.37797002  2.74829614  1.42097494 -1.275671    0.        ]","[[ -1.24836981   1.40205985  -0.10446308   0.08247103]
 [-13.45620735  22.15681653   0.           0.        ]]",[-0.39503707  1.17069506]
7,-0.256512223755,[-0.16278903 -0.14466806],[-0.02568465  0.82803673],-0.848761,"[-0.21179397  0.14623575 -1.43638197  1.86265996 -0.89345228  0.70469672
 -0.44957761  3.2363193   1.19275447 -1.14858879  0.        ]","[[ -1.53051897   1.88051674  -0.10446308   0.08247103]
 [-14.75435971  25.67709611   0.           0.        ]]",[ 0.33964885  1.38182397]
8,-0.20601809391,[-0.16278903 -0.14466806],[-0.10618153  0.75876057],-0.715051,"[-0.5946877  -0.42772058 -1.39491679  1.07544234 -0.89344561  0.70469234
 -0.35931325  3.71456513  0.90664011 -0.91630109  0.        ]","[[ -1.809191     2.42867713  -0.10446308   0.08247103]
 [-13.11807156  29.12754026   0.           0.        ]]",[-0.31815395  0.07324023]
9,-0.146539967738,[-0.16278903 -0.14466806],[-0.16941822  0.73157775],-0.53308,"[-0.94476397 -0.72593592 -1.24499088 -0.29961458 -0.89343895  0.70468796
 -0.41447729  3.00641747  0.56959225 -0.64270456  0.        ]","[[ -2.08158355   3.00834775  -0.10446308   0.08247103]
 [-14.11812212  24.02147063   0.           0.        ]]",[ 0.76837512 -0.45132987]
10,-0.12887767065,[-0.16278903 -0.14466806],[ 0.00433964  0.78115553],-0.598938,"[-1.22171731 -0.7361725  -1.02256807 -0.75594068 -0.89343228  0.70468359
 -0.23129912 -0.34506842  0.47013152 -0.56034434  0.        ]","[[ -2.33063211   3.18171584  -0.10446308   0.08247103]
 [-10.79749715  -0.14937426   0.           0.        ]]",[-0.16385916  0.43229991]
11,-0.13714149147,[-0.16278903 -0.14466806],[ 0.00339691  0.7819196 ],-0.605763,"[-1.41810086 -0.73714243 -0.76900349 -0.627154   -0.89342561  0.70467921
 -0.25530312 -0.78167132  0.51108697 -0.60846092  0.        ]","[[ -2.55094884   3.13289234  -0.10446308   0.08247103]
 [-11.23265898  -3.29816978   0.           0.        ]]",[-0.41088088  2.25968698]
12,-0.144517964562,[-0.16278903 -0.14466806],[-0.02171709  0.77697301],-0.550633,"[-1.56787532 -0.73433013 -0.44881135 -0.47333003 -0.89341894  0.70467483
 -0.33277263 -0.6525206   0.53176206 -0.67687377  0.        ]","[[ -2.78969272   3.0745394   -0.10446308   0.08247103]
 [-12.6370387   -2.36677077   0.           0.        ]]",[ 1.38875235  0.76681694]
