timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.356838444254,"[[ 0.00651022  0.02248373 -0.08834682  0.1996758 ]
 [-0.0025167   0.00214902  0.          0.        ]]",[ 1.26494467  2.87435794],-2.30096,"[ 1.17858772  2.22423654  0.10672703 -0.71520226 -0.76205844  1.73592238
  0.14458232 -0.37817509  1.94372509 -1.67501367  0.        ]",[-0.35114399 -0.26956064],[ 1.95959328  2.39317347]
1,-0.349449344007,"[[ 0.04613547  0.06223868 -0.08834682  0.1996758 ]
 [ 3.95188236  3.96015966  0.          0.        ]]",[ 1.06826556  2.78292203],-2.22081,"[ 1.17714585  2.22186843  0.16583876 -0.5783592  -0.76205699  1.73591398
  0.24795221  0.16925828  1.93861227 -1.56448342  0.        ]",[-0.35114399 -0.26956064],[ 1.00333542  4.85095412]
2,-0.325257088554,"[[ 0.16406472  0.18036784 -0.08834682  0.1996758 ]
 [ 7.82816896  7.83982672  0.          0.        ]]",[ 0.65548694  2.53159189],-2.17906,"[ 1.16008754  2.2018918   0.34076232 -0.17457522 -0.76205554  1.73590558
  0.34928016  0.70585548  1.88742926 -1.24187398  0.        ]",[-0.35114399 -0.26956064],[-0.08419956  3.91565536]
3,-0.285691954226,"[[  0.31572035   0.3753362   -0.08834682   0.1996758 ]
 [  7.33908994  11.64432101   0.           0.        ]]",[ 0.07126843  2.13607478],-2.15443,"[ 1.11042936  2.12727431  0.56039924  0.47039406 -0.76205409  1.73589718
  0.33649488  1.23205336  1.72501532 -0.82570916  0.        ]",[-0.35114399 -0.26956064],[-1.97475937  2.62373248]
4,-0.240935118751,"[[  0.42134577   0.64565183  -0.08834682   0.1996758 ]
 [  3.23715955  15.37479539   0.           0.        ]]",[-0.38573489  1.75099397],-1.64862,"[ 1.05796447  1.94327992  0.70738023  1.28053621 -0.76205264  1.73588878
  0.22926748  1.74800838  1.46761317 -0.5108758   0.        ]",[-0.35114399 -0.26956064],[-0.23454467  2.2567658 ]
5,-0.193898484315,"[[  0.47613519   0.98982457  -0.08834682   0.1996758 ]
 [  2.24523031  19.03028726   0.           0.        ]]",[-0.64151394  1.41907215],-1.32692,"[ 1.02517945  1.59414569  0.78104149  2.08748703 -0.76205118  1.73588039
  0.20333752  2.25358331  1.14850849 -0.3538113   0.        ]",[-0.35114399 -0.26956064],[ 0.87223058  1.14548619]
6,-0.138998902442,"[[  0.55523389   1.40636843  -0.08834682   0.1996758 ]
 [  5.65371818  22.61219157   0.           0.        ]]",[-0.47736624  1.18464112],-1.20269,"[ 0.97138774  1.0560031   0.88370805  2.60628711 -0.76204973  1.73587199
  0.29243742  2.74896607  0.73256158 -0.36088483  0.        ]",[-0.35114399 -0.26956064],[-1.54768964  0.24726858]
7,-0.1105119484,"[[  0.62750821   1.86395033  -0.08834682   0.1996758 ]
 [  1.58700718  23.14417724   0.           0.        ]]",[ 0.04122388  1.1214081 ],-0.835767,"[ 0.9158192   0.42353236  0.97323074  2.50574496 -0.76204828  1.73586359
  0.18613038  2.8225136   0.37191209 -0.6150599   0.        ]",[-0.35114399 -0.26956064],[ 0.28783319  0.31628979]
8,-0.135500260203,"[[  0.67038879   2.33480102  -0.08834682   0.1996758 ]
 [  2.6973411   23.9382601    0.           0.        ]]",[ 0.51762575  1.13356149],-0.838493,"[ 0.88007405 -0.1393346   1.02421022  1.69515046 -0.76204683  1.73585519
  0.21515508  2.93230702  0.19767544 -1.03576848  0.        ]",[-0.35114399 -0.26956064],[ 0.53751903  2.08927222]
9,-0.190596849431,"[[  0.74517139   2.84853872  -0.08834682   0.1996758 ]
 [  4.77391985  27.42391175   0.           0.        ]]",[ 0.73381478  1.18968773],-1.14525,"[ 0.81302359 -0.51036465  1.10898593  0.20262455 -0.76204537  1.73584679
  0.26943815  3.4143411   0.23518937 -1.53609783  0.        ]",[-0.35114399 -0.26956064],[ 0.02018111  1.87356958]
10,-0.236307951025,"[[ 0.84050262  3.26151074 -0.08834682  0.1996758 ]
 [ 4.7586278   5.22268425  0.          0.        ]]",[ 1.16795707  1.68629599],-1.32004,"[ 0.71938651 -0.55989883  1.20879481 -1.20484677 -0.76204392  1.73583839
  0.26903806  0.34381937  0.46179146 -1.85755628  0.        ]",[-0.35114399 -0.26956064],[ 1.23999459  1.49600565]
11,-0.232297266232,"[[ 0.97444894  3.23150284 -0.08834682  0.1996758 ]
 [ 8.6232911  -4.71046757  0.          0.        ]]",[ 1.42903101  1.79766989],-1.21353,"[ 0.57391157 -0.56428854  1.33178459 -1.10202694 -0.76204247  1.73582999
  0.37006315 -1.02997537  0.44424664 -1.82853201  0.        ]",[-0.35114399 -0.26956064],[ 1.98623699  2.61277016]
12,-0.225112714227,"[[  1.18492708   3.13664943  -0.08834682   0.1996758 ]
 [ 12.41192113  -4.1757831    0.           0.        ]]",[ 1.409168    1.76308107],-1.23995,"[ 0.31837028 -0.56991426  1.47964388 -0.77563485 -0.76204102  1.7358216
  0.46910058 -0.95602402  0.38970861 -1.78791502  0.        ]",[-0.35114399 -0.26956064],[ 0.92014814  2.00493294]
13,-0.223223706468,"[[  1.46725376   3.07086796  -0.08834682   0.1996758 ]
 [ 15.80941923  -2.43694822   0.           0.        ]]",[ 1.39024627  1.74872518],-1.26683,"[-0.05820695 -0.56643742  1.58137742 -0.54919348 -0.76203956  1.7358132
  0.55791338 -0.71553442  0.35649382 -1.78587087  0.        ]",[-0.35114399 -0.26956064],[ 0.6730745   0.38787173]
