timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.242790508664,[-0.52451742 -0.33036995],[-0.33054438  1.96102142],-2.7686,"[ 1.11924628  1.81807129  0.24538094 -0.30280224 -0.24210726  0.48285908
 -0.09063234 -0.33765197  1.56744644 -0.23453638  0.        ]","[[ 0.03530384  0.05091967 -0.02939945  0.05613489]
 [-0.00295981 -0.00088058  0.          0.        ]]",[ 0.21147461  1.43959323]
1,-0.241178172783,[-0.52451742 -0.33036995],[-0.73414862  1.69762444],-2.90519,"[ 1.1187818   1.81454539  0.25792405 -0.19511855 -0.24210714  0.4828588
 -0.07169023  0.21156325  1.56260344 -0.17585692  0.        ]","[[ 0.04362335  0.09062681 -0.02939945  0.05613489]
 [ 0.83213733  3.95840061  0.          0.        ]]",[-1.54734302  1.41654222]
2,-0.238287740371,[-0.52451742 -0.33036995],[-0.83726996  1.51310182],-2.73542,"[ 1.11982987  1.79245526  0.22289467  0.12227898 -0.24210702  0.48285852
 -0.16182674  0.75016205  1.54831128 -0.09916058  0.        ]","[[ 0.02039536  0.20875181 -0.02939945  0.05613489]
 [-3.14170197  7.84114964  0.          0.        ]]",[ 0.23701466  1.26459236]
3,-0.232666868407,[-0.52451742 -0.33036995],[-1.16581702  1.14464211],-2.76288,"[ 1.11938044  1.71882203  0.14321087  0.62697358 -0.2421069   0.48285824
 -0.13918071  1.27783102  1.51161311 -0.00609405  0.        ]","[[ -0.03242194   0.40374117  -0.02939945   0.05613489]
 [ -2.14331284  11.64511249   0.           0.        ]]",[-1.00527677  2.38153161]
4,-0.222160797058,[-0.52451742 -0.33036995],[-1.26476991  0.87310696],-2.75742,"[ 1.11086784  1.54530816  0.01963329  1.25589166 -0.24210678  0.48285796
 -0.22798047  1.79529269  1.43367729  0.09318726  0.        ]","[[ -0.11456742   0.67407208  -0.02939945   0.05613489]
 [ -6.05821681  15.37550661   0.           0.        ]]",[-1.93371064  1.9175577 ]
5,-0.206778771788,[-0.52451742 -0.33036995],[-1.22421086  0.68768775],-2.64427,"[ 1.06737618  1.2235975  -0.21649672  1.87315871 -0.24210666  0.48285768
 -0.31502903  2.30245577  1.3123903   0.09767208  0.        ]","[[ -0.2742359    1.01826669  -0.02939945   0.05613489]
 [ -9.89591677  19.03168576   0.           0.        ]]",[-1.77976583  1.92567381]
6,-0.183683012155,[-0.52451742 -0.33036995],[-0.81438434  0.57213497],-2.35228,"[ 0.94056765  0.7351995  -0.54434407  2.2526449  -0.24210654  0.4828574
 -0.40036809  2.79948274  1.12537023  0.0167672   0.        ]","[[ -0.50990167   1.43485264  -0.02939945   0.05613489]
 [-13.6582507   22.61483572   0.           0.        ]]",[-0.77166938  0.56154951]
7,-0.151939774113,[-0.52451742 -0.33036995],[-0.25813508  0.58019572],-1.9646,"[ 0.68082189  0.1537312  -0.90177808  2.12732545 -0.24210642  0.48285712
 -0.46353257  3.04571869  0.85622093 -0.11648562  0.        ]","[[ -0.81100544   1.90496178  -0.02939945   0.05613489]
 [-16.44298015  24.39006182   0.           0.        ]]",[-0.39884659 -0.21947978]
8,-0.115795472466,[-0.52451742 -0.33036995],[ 0.32654014  0.74154752],-1.63636,"[ 0.28205115 -0.34204312 -1.1866236   1.43665659 -0.2421063   0.48285684
 -0.49198074  2.85803934  0.52779662 -0.24249662  0.        ]","[[ -1.15244826   2.37918882  -0.02939945   0.05613489]
 [-17.69717969  23.03716106   0.           0.        ]]",[ 0.40989497  1.12893503]
9,-0.0748452922238,[-0.52451742 -0.33036995],[ 0.9811101   0.76492143],-1.40733,"[-0.17266706 -0.6450252  -1.31140022  0.27489023 -0.24210618  0.48285656
 -0.4472346   3.34392503  0.13834647 -0.27770289  0.        ]","[[ -1.48660098   2.87507674  -0.02939945   0.05613489]
 [-15.72447994  26.54008446   0.           0.        ]]",[ 2.26533063  0.78235242]
10,-0.0554813143464,[-0.52451742 -0.33036995],[ 1.19559586  1.65882659],-1.32315,"[-0.55441584 -0.68929178 -1.29030957 -0.42441839 -0.24210606  0.48285628
 -0.35039218 -0.02228799 -0.07498131 -0.26421137  0.        ]","[[ -1.75825522   3.13542167  -0.02939945   0.05613489]
 [-11.45502386   2.27269302   0.           0.        ]]",[ 2.28803904  0.72305953]
11,-0.0593633610057,[-0.52451742 -0.33036995],[ 0.95123804  1.93830419],-1.45072,"[-0.80778011 -0.68893384 -1.21212897 -0.37416066 -0.24210594  0.482856
 -0.25544587 -0.67390773 -0.03885001 -0.27895723  0.        ]","[[-1.94535835  3.11693485 -0.02939945  0.05613489]
 [-7.26916026 -2.42490483  0.          0.        ]]",[ 0.6743116   2.12385881]
12,-0.0656420938768,[-0.52451742 -0.33036995],[ 0.85077602  1.88175273],-1.46568,"[-0.957782   -0.68603019 -1.13797702 -0.24457616 -0.24210582  0.48285572
 -0.19162307 -0.62509911  0.0058076  -0.31338484  0.        ]","[[-2.0625106   3.06921396 -0.02939945  0.05613489]
 [-4.45542907 -2.07304146  0.          0.        ]]",[ 0.61244757  1.90064857]
13,-0.0699192316668,[-0.52451742 -0.33036995],[ 0.83262485  1.7986517 ],-1.4132,"[-1.03586758 -0.68242275 -1.08977521 -0.1565958  -0.2421057   0.48285544
 -0.13461916 -0.50373312  0.03093849 -0.34162319  0.        ]","[[-2.12640432  3.03672653 -0.02939945  0.05613489]
 [-1.94232029 -1.19810402  0.          0.        ]]",[ 1.58858458  1.96623351]
14,-0.0717858057067,[-0.52451742 -0.33036995],[ 0.87260723  1.72793818],-1.45961,"[-1.03434953 -0.67993953 -1.0907795  -0.10943053 -0.24210558  0.48285516
 -0.04393923 -0.42097486  0.0428555  -0.35296841  0.        ]","[[-2.12513974  3.01926677 -0.02939945  0.05613489]
 [ 2.05545204 -0.60149327  0.          0.        ]]",[ 0.82890054  1.20127432]
15,-0.0717019349257,[-0.52451742 -0.33036995],[ 0.91435063  1.67362499],-1.48884,"[-0.94405256 -0.67859998 -1.14572906 -0.08662027 -0.24210546  0.48285488
  0.02957923 -0.37647132  0.04809416 -0.34656088  0.        ]","[[-2.05151086  3.01080968 -0.02939945  0.05613489]
 [ 5.29663308 -0.28066448  0.          0.        ]]",[ 0.20101624  1.83629574]
16,-0.0704870589828,[-0.52451742 -0.33036995],[ 0.92969847  1.63481784],-1.47003,"[-0.79894515 -0.67795824 -1.21579727 -0.0762093  -0.24210534  0.4828546
  0.04525365 -0.35490829  0.04892682 -0.3302138   0.        ]","[[-1.93864483  3.00694665 -0.02939945  0.05613489]
 [ 5.98766578 -0.12521603  0.          0.        ]]",[ 0.38200592  1.99936271]
17,-0.0686022511971,[-0.52451742 -0.33036995],[ 0.93711019  1.58929586],-1.47038,"[-0.61879372 -0.67766981 -1.27557432 -0.07163132 -0.24210522  0.48285432
  0.07687186 -0.34505655  0.04584087 -0.3092213   0.        ]","[[-1.80490566  3.00524734 -0.02939945  0.05613489]
 [ 7.38160591 -0.05419522  0.          0.        ]]",[ 0.27664979  1.6787583 ]
18,-0.0661019919287,[-0.52451742 -0.33036995],[ 0.9395718   1.53575206],-1.47014,"[-0.39987287 -0.67754486 -1.31226715 -0.06966994 -0.24210509  0.48285404
  0.09840237 -0.34072231  0.03833539 -0.28488876  0.        ]","[[-1.64774983  3.00451918 -0.02939945  0.05613489]
 [ 8.33081402 -0.02295061  0.          0.        ]]",[ 0.13482606  2.19467119]
19,-0.0632131240923,[-0.52451742 -0.33036995],[ 0.93934906  1.47443509],-1.37884,"[-0.15977002 -0.67749187 -1.3101594  -0.06884553 -0.24210497  0.48285376
  0.10676985 -0.33886484  0.02639864 -0.26034159  0.        ]","[[-1.4774323   3.0042131  -0.02939945  0.05613489]
 [ 8.69970934 -0.00956122  0.          0.        ]]",[ 1.54445403  1.64971626]
20,-0.0595130695524,[-0.52451742 -0.33036995],[ 0.9744066   1.38772988],-1.4301,"[ 0.13297767 -0.67746962 -1.24692955 -0.06850414 -0.24210485  0.48285348
  0.19267054 -0.33808358  0.00686337 -0.23378727  0.        ]","[[ -1.26544124e+00   3.00408636e+00  -2.93994527e-02   5.61348946e-02]
 [  1.24867758e+01  -3.93037057e-03   0.00000000e+00   0.00000000e+00]]",[ 0.59848077  2.34792857]
