timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.0350434498403,[-0.64052773 -0.46759912],[-0.62297755 -1.26404226],-2.447,"[ 1.06345915  1.60081888  0.37383904 -0.15423163  1.61171774 -0.03919603
 -0.13356478 -0.30981177 -0.17006234  0.55334837  0.        ]","[[ 0.08452331  0.03227604  0.18505133 -0.00442152]
 [-0.00050493 -0.00313048  0.          0.        ]]",[-2.10615307 -0.63064101]
1,-0.0287050092522,[-0.64052773 -0.46759912],[-0.02444718 -0.62676191],-2.27276,"[ 1.06711822  1.60140848  0.3127798  -0.21433181  1.61171578 -0.03919602
 -0.22422548 -0.6666815  -0.162942    0.43914229  0.        ]","[[ 0.04483255  0.00717548  0.18505133 -0.00442152]
 [-3.95540597 -2.49861344  0.          0.        ]]",[ 0.13794924 -0.72022628]
2,-0.0260650511773,[-0.64052773 -0.46759912],[ 0.44278669  0.15110791],-2.0716,"[ 1.06799164  1.59843417  0.20051602 -0.40121104  1.61171382 -0.03919601
 -0.20989753 -1.06746662 -0.16566227  0.19260367  0.        ]","[[ -2.80044381e-02  -7.09159261e-02   1.85051328e-01  -4.42152211e-03]
 [ -3.33038062e+00  -5.30118580e+00   0.00000000e+00   0.00000000e+00]]",[ 0.64143345  1.30954815]
3,-0.0334195242694,[-0.64052773 -0.46759912],[ 0.30175677 -0.29607308],-2.09546,"[ 1.06520346  1.59037539  0.13814839 -0.55662121  1.61171186 -0.03919599
 -0.15025625 -0.4863546  -0.18190041  0.03203925  0.        ]","[[-0.06850821 -0.13616889  0.18505133 -0.00442152]
 [-0.7286487  -1.23764951  0.          0.        ]]",[-0.55629054  0.63849714]
4,-0.0386084515065,[-0.64052773 -0.46759912],[ 0.5188933  -0.47174633],-2.04268,"[ 1.06068789  1.59051375  0.08206384 -0.55456256  1.61170989 -0.03919598
 -0.20039479 -0.12118268 -0.19171244 -0.04499452  0.        ]","[[-0.10502604 -0.13530141  0.18505133 -0.00442152]
 [-2.9158469   1.31588452  0.          0.        ]]",[ 0.49864091 -0.99566386]
5,-0.04572937501,[-0.64052773 -0.46759912],[ 0.70042646  0.12666124],-2.01312,"[ 1.05399443  1.58822702  0.02403737 -0.58658458  1.61170793 -0.03919597
 -0.15381903 -0.68881116 -0.20796746 -0.14026434  0.        ]","[[-0.14295753 -0.14880854  0.18505133 -0.00442152]
 [-0.8840743  -2.65336702  0.          0.        ]]",[ 0.43121381 -0.3204625 ]
6,-0.0512421109439,[-0.64052773 -0.46759912],[ 0.73453259  0.45943177],-1.94518,"[ 1.05391507  1.5741531   0.02344802 -0.74032601  1.61170597 -0.03919595
 -0.11430343 -0.86285395 -0.2271516  -0.21137062  0.        ]","[[-0.14334374 -0.21408678  0.18505133 -0.00442152]
 [ 0.8397127  -3.8703974   0.          0.        ]]",[ 0.8375186   0.47018762]
7,-0.0474785656241,[-0.64052773 -0.46759912],[ 0.26017496  0.07959455],-1.99164,"[ 1.06231774  1.55748224  0.09977414 -0.87506355  1.611704   -0.03919594
 -0.03875097 -0.58583197 -0.22488603 -0.16887879  0.        ]","[[-0.09348163 -0.272059    0.18505133 -0.00442152]
 [ 4.1355358  -1.93327133  0.          0.        ]]",[ 0.15146025  0.11555641]
8,-0.0357281437588,[-0.64052773 -0.46759912],[-0.10416957 -0.11896867],-2.00085,"[ 1.06852426  1.54601194  0.23507949 -0.95240538  1.61170204 -0.03919593
 -0.02689491 -0.51494931 -0.20481821 -0.02010083  0.        ]","[[ -5.58173786e-03  -3.05751342e-01   1.85051328e-01  -4.42152211e-03]
 [  4.65273216e+00  -1.43761276e+00   0.00000000e+00   0.00000000e+00]]",[ 0.06081066  0.51740639]
9,-0.0245005001904,[-0.64052773 -0.46759912],[-0.56183034 -0.61931896],-2.05606,"[ 1.06290445  1.54312916  0.38064637 -0.97045063  1.61170008 -0.03919591
 -0.02350779 -0.2179028  -0.18713201  0.17230968  0.        ]","[[  8.89553924e-02  -3.13662861e-01   1.85051328e-01  -4.42152211e-03]
 [  4.80048777e+00   6.39538895e-01   0.00000000e+00   0.00000000e+00]]",[-0.13404799  0.41551416]
