timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.215566276526,"[[-0.09884544  0.01668794  0.08416363 -0.19453592]
 [ 0.0043261  -0.00429827  0.          0.        ]]",[-2.3399992  -2.54154086],-2.47672,"[ 1.14507656  1.96560904  0.02389269 -0.53884825  0.72758419 -1.68584072
 -0.05866288 -0.35024554  0.68971665  1.77479864  0.        ]",[-0.48795924 -0.31300068],[-2.20269831 -3.05733054]
1,-0.204510412374,"[[-0.13843483 -0.02310957  0.08416363 -0.19453592]
 [-3.95010445 -3.96226669  0.          0.        ]]",[-2.06991434 -2.23551965],-2.40174,"[ 1.13849604  1.96543732 -0.03487738 -0.65778734  0.72758357 -1.68583711
 -0.14792048 -0.89179965  0.67791619  1.65684312  0.        ]",[-0.48795924 -0.31300068],[-1.24884278 -3.67933573]
2,-0.170351706559,"[[-0.25632867 -0.14128048  0.08416363 -0.19453592]
 [-7.82639863 -7.84189499  0.          0.        ]]",[-1.52759922 -1.7137413 ],-2.06406,"[ 1.10605146  1.95280463 -0.20761763 -1.00958217  0.72758295 -1.6858335
 -0.23541441 -1.4226333   0.60491546  1.31533534  0.        ]",[-0.48795924 -0.31300068],[-1.64587924 -0.48165314]
3,-0.113170348245,"[[ -0.45098951  -0.3156803    0.08416363  -0.19453592]
 [-11.62709824  -9.59223946   0.           0.        ]]",[-0.3451831  -0.60356951],-1.73882,"[ 1.01153826  1.90142377 -0.4802119  -1.51664174  0.72758233 -1.6858299
 -0.32120204 -1.66212323  0.38167894  0.82865723  0.        ]",[-0.48795924 -0.31300068],[ 0.90580054 -0.97701487]
4,-0.0488358370634,"[[ -0.64526297  -0.54444692   0.08416363  -0.19453592]
 [ -7.81301272 -13.27214878   0.           0.        ]]",[ 0.92042679  0.86344302],-1.26113,"[ 0.86961758  1.7774809  -0.7277284  -2.13676328  0.72758171 -1.68582629
 -0.23511189 -2.16562478  0.00795175  0.431863    0.        ]",[-0.48795924 -0.31300068],[ 1.09450373  1.13559508]
5,-0.0172026419819,"[[-0.76030093 -0.76753897  0.08416363 -0.19453592]
 [-3.70432695 -9.05111517  0.          0.        ]]",[ 1.015028    0.94215155],-1.19541,"[ 0.76527333  1.6006402  -0.85889418 -2.66404361  0.72758109 -1.68582268
 -0.14237215 -1.58807439 -0.32873129  0.27670333  0.        ]",[-0.48795924 -0.31300068],[ 1.49987951  0.46282598]
6,-0.0339200280841,"[[-0.79396613 -0.928389    0.08416363 -0.19453592]
 [ 0.32448647 -7.04057314  0.          0.        ]]",[ 0.93141943  0.95752662],-1.18447,"[ 0.73212696  1.44371862 -0.89477521 -2.9817067   0.72758047 -1.68581907
 -0.05143526 -1.31297815 -0.511576    0.26508831  0.        ]",[-0.48795924 -0.31300068],[ 1.26790335  0.66434779]
7,-0.0396253331186,"[[-0.74785164 -1.04142037  0.08416363 -0.19453592]
 [ 4.27388684 -4.27176247  0.          0.        ]]",[ 0.49695298  0.6405794 ],-1.24278,"[ 0.77723914  1.32113476 -0.84532551 -3.16838746  0.72757985 -1.68581546
  0.03770914 -0.93413228 -0.54261054  0.30875628  0.        ]",[-0.48795924 -0.31300068],[-0.13373985  0.32002676]
8,-0.0380810763767,"[[-0.66853478 -1.11329077  0.08416363 -0.19453592]
 [ 3.65984311 -2.91978852  0.          0.        ]]",[ 0.21552242  0.44008413],-1.25802,"[ 0.84966112  1.23872156 -0.7552773  -3.27008873  0.72757923 -1.68581185
  0.02384915 -0.74914662 -0.49659486  0.36354953  0.        ]",[-0.48795924 -0.31300068],[ 0.04550939 -0.49783736]
9,-0.0396890947716,"[[-0.59425208 -1.19088431  0.08416363 -0.19453592]
 [ 3.76806102 -4.83318683  0.          0.        ]]",[ 0.20040618  0.65017879],-1.23572,"[ 0.91121189  1.14642504 -0.66564898 -3.36433192  0.72757861 -1.68580824
  0.02629179 -1.01094793 -0.46550177  0.42042297  0.        ]",[-0.48795924 -0.31300068],[ 0.01915605  1.10392366]
