timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.35355,"[ 1.04224903  1.91048305  0.06879699  0.56692585 -0.51934467  0.50016837
 -0.5237701   0.31912604  1.65738316 -0.35604881  0.        ]",[ 0.22138281 -1.55925797],-0.273429572709,[ 0.68608469 -1.40724063],[-0.14059822 -0.15399361],"[[ 0.06001152 -0.04331457 -0.05880368  0.05895452]
 [ 0.00192017  0.00440859  0.          0.        ]]"
1,-1.38008,"[ 1.04144544  1.90719147  0.08230139  0.46058418 -0.51934324  0.50016701
 -0.47141869 -0.21256567  1.65699914 -0.37656284  0.        ]",[-0.07788351 -2.49276813],-0.273857497667,[ 0.73170698 -1.34717846],[-0.14059822 -0.15399361],"[[ 0.06885178 -0.08295853 -0.05880368  0.05895452]
 [ 0.87917835 -3.95560587  0.          0.        ]]"
2,-1.40096,"[ 1.03991303  1.88532955  0.10417839  0.14664216 -0.5193418   0.50016565
 -0.49075267 -0.73366763  1.65091229 -0.45804054  0.        ]",[ 0.02821725 -1.96912474],-0.275140995044,[ 0.81308687 -1.28950143],[-0.14059822 -0.15399361],"[[ 0.08318459 -0.20101149 -0.05880368  0.05895452]
 [ 0.55516721 -7.8367551   0.          0.        ]]"
3,-1.39312,"[ 1.03839137  1.81044889  0.12266805 -0.35329797 -0.51934036  0.50016428
 -0.48466611 -1.24447079  1.62070389 -0.60899321  0.        ]",[ 1.23724853 -1.47375562],-0.275887673518,[ 0.90188968 -1.22542167],[-0.14059822 -0.15399361],"[[  0.09531144  -0.39591813  -0.05880368   0.05895452]
 [  0.65714057 -11.64122896   0.           0.        ]]"
4,-1.34003,"[ 1.02940809  1.63191933  0.20276047 -0.97777034 -0.51933892  0.50016292
 -0.24929444 -1.74533378  1.54907602 -0.74559145  0.        ]",[ 1.37374026 -1.69276118],-0.271819154461,[ 0.85764885 -1.15075552],[-0.14059822 -0.15399361],"[[  0.14802765  -0.66617245  -0.05880368   0.05895452]
 [  4.6013537  -15.37173679   0.           0.        ]]"
5,-1.19939,"[ 0.99054086  1.2988476   0.39833562 -1.59331211 -0.51933748  0.50016156
 -0.01856893 -2.23622212  1.43283146 -0.79651542  0.        ]",[ 1.17746702 -1.69707252],-0.259000991294,[ 0.75354016 -1.04114473],[-0.14059822 -0.15399361],"[[  0.27884653  -1.01029315  -0.05880368   0.05895452]
 [  8.46771032 -19.02807368   0.           0.        ]]"
6,-0.982311,"[ 0.8820868   0.79107056  0.69232542 -1.97676103 -0.51933605  0.50016019
  0.20762066 -2.71728798  1.25802097 -0.76530864  0.        ]",[ 1.42971714 -2.31436206],-0.234906566952,[ 0.63494676 -0.88987195],[-0.14059822 -0.15399361],"[[  0.48622934  -1.42680889  -0.05880368   0.05895452]
 [ 12.25805697 -22.61143647   0.           0.        ]]"
7,-0.651858,"[ 0.65013355  0.16276252  1.04117534 -1.84755718 -0.51933461  0.50015883
  0.42938031 -3.18868865  1.00407437 -0.6715138   0.        ]",[ 0.7373167  -1.08526077],-0.197570329311,[ 0.51298046 -0.70260704],[-0.14059822 -0.15399361],"[[  0.76867401  -1.91427234  -0.05880368   0.05895452]
 [ 15.97417248 -26.12306985   0.           0.        ]]"
8,-0.317275,"[ 0.25995379 -0.42185208  1.35102043 -0.98649715 -0.51933317  0.50015746
  0.58473513 -3.65062675  0.65230836 -0.56544286  0.        ]",[ 1.61476829  0.96660117],-0.147699022288,[ 0.52360976 -0.52293193],[-0.14059822 -0.15399361],"[[  1.11427748  -2.47126363  -0.05880368   0.05895452]
 [ 18.57752665 -29.56456457   0.           0.        ]]"
9,-0.0682256,"[-0.29009753 -0.69500592  1.50594504  0.35270872 -0.51933173  0.5001561
  0.79910103 -2.53148699  0.26860366 -0.50057498  0.        ]",[ 1.49949994  0.30301323],-0.0994703372951,[ 0.63868427 -0.48228523],[-0.14059822 -0.15399361],"[[  1.52186805  -3.01827294  -0.05880368   0.05895452]
 [ 22.16976048 -21.22897646   0.           0.        ]]"
