timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,0.0804108,"[  1.04575979e+00   1.88448076e+00  -1.44542329e-03   5.08520758e-01
   1.67372876e+00  -3.70323982e-01  -5.03118825e-01   3.14772645e-01
  -1.22628221e-01   3.71012370e-01   0.00000000e+00]",[-1.42717222 -1.05827409],-0.041762369779,[ 0.23666491 -0.93255424],[-0.13203867 -0.15092835],"[[ 0.01440193 -0.06223356  0.19332678 -0.04216802]
 [-0.00293296  0.00381658  0.          0.        ]]"
1,0.139844,"[ 1.04545043  1.88023298 -0.0622966   0.40395982  1.67371407 -0.37032301
 -0.74826991 -0.21591293 -0.12814539  0.26801261  0.        ]",[-0.53424632  0.17822142],-0.030131747412,[ 0.46954662 -0.84356064],[-0.13203867 -0.15092835],"[[-0.02533129 -0.10187039  0.19332678 -0.04216802]
 [-3.95723254 -3.95431318  0.          0.        ]]"
2,0.178966,"[ 1.03497707  1.86751394 -0.21430285  0.2172759   1.67369938 -0.37032204
 -0.87445974 -0.11069426 -0.16125897  0.03807172  0.        ]",[ 1.85243422 -0.08308989],-0.0113449151164,[ 0.70722759 -0.84331864],[-0.13203867 -0.15092835],"[[-0.1248985  -0.17308279  0.19332678 -0.04216802]
 [-5.99271393 -3.16954193  0.          0.        ]]"
3,0.13145,"[ 1.01686309  1.84989608 -0.33359837  0.04609918  1.6736847  -0.37032107
 -0.62185041 -0.14659917 -0.21097679 -0.14619223  0.        ]",[ 1.92934488 -1.71703578],-0.0255485407502,[ 0.7489779  -0.85285997],[-0.13203867 -0.15092835],"[[-0.20387199 -0.23916057  0.19332678 -0.04216802]
 [-1.91819575 -3.43734054  0.          0.        ]]"
4,0.140386,"[ 1.01734506  1.80936192 -0.33101355 -0.22697072  1.67367001 -0.37032009
 -0.37415109 -0.66856061 -0.24979192 -0.2282448   0.        ]",[-0.03788106 -1.15952968],-0.0353573408625,[ 0.69388765 -0.81603885],[-0.13203867 -0.15092835],"[[-0.20214954 -0.3469677   0.19332678 -0.04216802]
 [ 2.07713529 -7.33038781  0.          0.        ]]"
5,0.152434,"[ 1.02741375  1.70712764 -0.27130858 -0.66923141  1.67365533 -0.37031912
 -0.38590713 -1.17997158 -0.31014329 -0.30205209  0.        ]",[-0.21055783  0.51785274],-0.0455348701709,[ 0.6768555 -0.7675842],[-0.13203867 -0.15092835],"[[ -0.16250913  -0.53184641   0.19332678  -0.04216802]
 [  1.88749628 -11.14477179   0.           0.        ]]"
6,0.0307666,"[ 1.03340417  1.55353166 -0.22736599 -1.09592305  1.67364064 -0.37031815
 -0.43992492 -0.87542358 -0.40015981 -0.38743853  0.        ]",[ 1.33412249 -0.73571834],-0.0594820995748,[ 0.69377422 -0.78376663],[-0.13203867 -0.15092835],"[[-0.13350141 -0.73195176  0.19332678 -0.04216802]
 [ 1.01618264 -8.87333895  0.          0.        ]]"
7,0.00348037,"[ 1.04206837  1.35623414 -0.13624001 -1.45962075  1.67362596 -0.37031718
 -0.19583677 -1.24260777 -0.48630688 -0.41578122  0.        ]",[ 2.05217916 -0.91234627],-0.0681436261151,[ 0.54463893 -0.73444891],[-0.13203867 -0.15092835],"[[ -0.0736764   -0.93689703   0.19332678  -0.04216802]
 [  4.95325149 -11.61202094   0.           0.        ]]"
8,0.0952106,"[ 1.04298601  1.05321548  0.07463604 -1.79691257  1.67361127 -0.3703162
  0.0434567  -1.69623799 -0.57318553 -0.3584279   0.        ]",[-0.66558271 -1.76023044],-0.0699312262837,[ 0.30277288 -0.65432286],[-0.13203867 -0.15092835],"[[  0.06411378  -1.20308595   0.19332678  -0.04216802]
 [  8.81298411 -14.99551999   0.           0.        ]]"
9,0.00767449,"[ 1.0144211   0.62575475  0.29909386 -1.97255992  1.67359659 -0.37031523
 -0.13060875 -2.18717486 -0.72501318 -0.29498535  0.        ]",[ 1.06411233 -1.90023227],-0.0816435101019,[ 0.19049203 -0.54195893],[-0.13203867 -0.15092835],"[[  0.21220605  -1.53973647   0.19332678  -0.04216802]
 [  6.00536276 -18.65738981   0.           0.        ]]"
