timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.75084,"[ 0.89969399  2.04498882  0.11460612  1.06305241 -0.96468335 -1.53867429
 -0.69721774  0.3580047   2.27844158  2.27057213  0.        ]",[-2.53486763 -3.88138368],-0.374894327649,[-3.51505351 -2.71218872],[-0.37767047 -0.33524689],"[[ 0.05731667  0.02489718 -0.11180433 -0.17845371]
 [-0.00111247  0.00206851  0.          0.        ]]"
1,-3.53607,"[ 0.90187402  2.04526217  0.05082466  0.9541744  -0.96468226 -1.53867126
 -0.82812609 -0.21401758  2.2826386   2.13767994  0.        ]",[-2.31593616 -1.09595239],-0.368971813916,[-2.91662502 -2.08312178],[-0.37767047 -0.33524689],"[[ 0.01761959 -0.01477426 -0.11180433 -0.17845371]
 [-3.95543499 -3.95602625  0.          0.        ]]"
2,-3.29494,"[ 0.89471731  2.03314483 -0.13863851  0.63124095 -0.96468117 -1.53866823
 -0.95644738 -0.77471762  2.254604    1.74456088  0.        ]",[-2.47281865 -1.71321061],-0.348976220294,[-2.1497159  -1.48124266],[-0.37767047 -0.33524689],"[[-0.10037976 -0.13282161 -0.11180433 -0.17845371]
 [-7.83161821 -7.83577893  0.          0.        ]]"
3,-2.73905,"[ 0.8386806   1.97131422 -0.4452061   0.11132016 -0.96468008 -1.53866519
 -1.0822416  -1.32431045  2.08067449  1.13876586  0.        ]",[-1.43924727 -0.692734  ],-0.308815331104,[-1.28778803 -0.8303709 ],[-0.37767047 -0.33524689],"[[ -0.29513622  -0.32769313  -0.11180433  -0.17845371]
 [-11.63147608 -11.63868448   0.           0.        ]]"
4,-2.15268,"[ 0.67403041  1.81336801 -0.83862138 -0.52239649 -0.96467899 -1.53866216
 -1.20559234 -1.68716689  1.62986384  0.50227997  0.        ]",[ 0.32655287 -1.15960892],-0.242348913354,[ 0.05561273 -0.00942302],[-0.37767047 -0.33524689],"[[ -0.56514837  -0.58565894  -0.11180433  -0.17845371]
 [-15.35753595 -14.14948586   0.           0.        ]]"
5,-1.24477,"[ 0.39641702  1.5124794  -1.1921722  -1.16472145 -0.9646779  -1.53865913
 -1.15279272 -2.21890017  0.94478573  0.19265179  0.        ]",[ 0.6067622   2.14442414],-0.156522044783,[ 1.10391998  1.15533519],[-0.37767047 -0.33524689],"[[ -0.85629531  -0.90556527  -0.11180433  -0.17845371]
 [-13.76268552 -17.82885684   0.           0.        ]]"
6,-0.675539,"[ 0.0944119   1.13302299 -1.41396787 -1.58173971 -0.96467681 -1.5386561
 -1.06441609 -1.59567075  0.33866651  0.3386646   0.        ]",[ 0.32272742  0.84635832],-0.0820049453426,[ 1.4448967   1.58592367],[-0.37767047 -0.33524689],"[[ -1.10476728  -1.21887463  -0.11180433  -0.17845371]
 [-11.09316607 -13.51644633   0.           0.        ]]"
7,-0.580173,"[-0.18878876  0.81686976 -1.53174166 -1.73089672 -0.96467572 -1.53865307
 -1.01494915 -1.07266228 -0.03650877  0.67865993  0.        ]",[ 0.04971488  1.4576635 ],-0.0542330388619,[ 1.66156602  1.77127838],[-0.37767047 -0.33524689],"[[-1.31164071 -1.45289341 -0.11180433 -0.17845371]
 [-9.59897314 -9.89749751  0.          0.        ]]"
8,-0.708246,"[-0.46056069  0.59971182 -1.5813773  -1.74792943 -0.96467463 -1.53865004
 -1.00220098 -0.47206221 -0.2484593   1.0330246   0.        ]",[ 2.67657209  2.19476937],-0.0756455451337,[ 1.85974658  1.75931001],[-0.37767047 -0.33524689],"[[-1.49975829 -1.60914632 -0.11180433 -0.17845371]
 [-9.21392948 -5.74164606  0.          0.        ]]"
9,-0.961492,"[-0.66976482  0.49704091 -1.58129671 -1.73264904 -0.96467354 -1.53864701
 -0.86517274  0.11654254 -0.34931361  1.28168661  0.        ]",[ 2.52108845  0.90342139],-0.0989059935695,[ 1.71663332  1.41322255],[-0.37767047 -0.33524689],"[[-1.64250888 -1.68311469 -0.11180433 -0.17845371]
 [-5.07479546 -1.66879526  0.          0.        ]]"
