timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.39413,"[ 0.92526242  2.05568184  0.00233686  1.09402811 -0.81772985  1.38476414
 -0.69668826  0.35406291  2.09455648 -1.34585606  0.        ]",[ 1.41885927 -1.16241395],-0.341401428531,[ 2.19995499 -1.57709539],[-0.36308724 -0.29300305],"[[  1.03067446e-04   5.24130583e-02  -9.37712778e-02   1.61893550e-01]
 [  3.03674998e-03   4.92861468e-03   0.00000000e+00   0.00000000e+00]]"
1,-2.36043,"[ 0.92411108  2.0574625   0.06579519  0.98304597 -0.81772887  1.38476126
 -0.55810653 -0.20730927  2.09391814 -1.30588239  0.        ]",[ 2.23036823 -2.14478797],-0.339525179869,[ 2.1938262  -1.33093417],[-0.36308724 -0.29300305],"[[ 0.03986915  0.01276737 -0.09377128  0.16189355]
 [ 3.9603896  -3.95629108  0.          0.        ]]"
2,-2.37178,"[ 0.90723321  2.04989719  0.253321    0.65284283 -0.8177279   1.38475837
 -0.42226668 -0.75756149  2.08473354 -1.18805483  0.        ]",[ 1.74043088  0.41049476],-0.333366286057,[ 2.12282825 -1.12866855],[-0.36308724 -0.29300305],"[[ 0.15799667 -0.10531552 -0.09377128  0.16189355]
 [ 7.83944734 -7.8390471   0.          0.        ]]"
3,-2.22935,"[ 0.83606151  2.01647058  0.55387825  0.26993866 -0.81772693  1.38475549
 -0.28918732 -0.50541726  2.04212905 -0.93778085  0.        ]",[ 2.61796774 -0.83473858],-0.318596097998,[ 2.0167954  -1.26763678],[-0.36308724 -0.29300305],"[[  0.35291421  -0.2442454   -0.09377128   0.16189355]
 [ 11.63967781  -6.0598431    0.           0.        ]]"
4,-2.0836,"[ 0.65327086  1.94965862  0.93365538 -0.13679296 -0.81772595  1.38475261
 -0.15866754 -0.95698388  1.92589274 -0.57206129  0.        ]",[ 2.0564935  -1.36643364],-0.293018802431,[ 1.92114878 -1.13130975],[-0.36308724 -0.29300305],"[[  0.62310285  -0.397413    -0.09377128   0.16189355]
 [ 15.36681699  -9.24624356   0.           0.        ]]"
5,-1.84188,"[ 0.29957695  1.79968571  1.31624307 -0.68072719 -0.81772498  1.38474973
 -0.03070752 -1.49227781  1.70398273 -0.20366013  0.        ]",[ 1.63185415  0.20532593],-0.257468053082,[ 1.80673432 -0.92573869],[-0.36308724 -0.29300305],"[[  0.96710038  -0.62023701  -0.09377128   0.16189355]
 [ 19.02085938 -13.02346411   0.           0.        ]]"
6,-1.37477,"[-0.25246498  1.56587245  1.570449   -1.19352177 -0.81772401  1.38474684
  0.09468731 -1.34050324  1.34376382  0.12278872  0.        ]",[ 1.67017588 -0.73919044],-0.20843580954,[ 1.66058326 -0.94703102],[-0.36308724 -0.29300305],"[[  1.38344336  -0.86996268  -0.09377128   0.16189355]
 [ 22.60165006 -11.95251464   0.           0.        ]]"
7,-0.783016,"[-0.94962392  1.2562781   1.52712526 -1.59307656 -0.81772303  1.38474396
  0.21767413 -1.72158916  0.85302499  0.29317925  0.        ]",[ 1.0404299  -1.00647175],-0.14603804262,[ 1.58374202 -0.86644077],[-0.36308724 -0.29300305],"[[  1.87071184  -1.13599554  -0.09377128   0.16189355]
 [ 26.1136774  -14.64161069   0.           0.        ]]"
8,-0.363204,"[-1.61577135  0.81845053  1.04752826 -1.83821497 -0.81772206  1.38474108
  0.33827817 -2.24129449  0.34361437  0.15729254  0.        ]",[ 1.07588921  0.04385906],-0.0813498863434,[ 1.55907786 -0.82759559],[-0.36308724 -0.29300305],"[[  2.42753782  -1.46562501  -0.09377128   0.16189355]
 [ 29.55766264 -18.30888751   0.           0.        ]]"
9,-0.428371,"[-1.96358852  0.32310968  0.14408348 -1.76269306 -0.81772109  1.3847382
  0.45650755 -2.16478443 -0.0481403  -0.27678072  0.        ]",[ 2.2428002  -1.27215906],-0.0585565281195,[ 1.53357947 -0.85570294],[-0.36308724 -0.29300305],"[[  3.05256372  -1.82638836  -0.09377128   0.16189355]
 [ 32.93383806 -17.76906817   0.           0.        ]]"
