timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.52114,"[ 0.89021028  1.90577111  0.01849042  0.96007236 -0.7203286  -0.78105033
 -0.68807875  0.3617274   2.16877347  1.31138535  0.        ]",[-2.33075732 -3.4588965 ],-0.303179587262,[-2.32125354 -3.38367987],[-0.50893724 -0.40701094],"[[-0.00613371 -0.06526153 -0.08257635 -0.08897067]
 [-0.0044773   0.00200948  0.          0.        ]]"
1,-3.34496,"[ 0.88863687  1.90111356 -0.04472283  0.85596094 -0.72032822 -0.7810499
 -0.80870117 -0.24590114  2.1594145   1.16403721  0.        ]",[-1.662614   -1.51846693],-0.299024356776,[-1.64541686 -2.71678972],[-0.50893724 -0.40701094],"[[-0.04589752 -0.10493415 -0.08257635 -0.08897067]
 [-3.95874717 -3.95608465  0.          0.        ]]"
2,-3.22755,"[ 0.86984221  1.87452708 -0.23134842  0.54937445 -0.72032784 -0.78104946
 -0.92694155 -0.84150181  2.08852759  0.73641172  0.        ]",[-2.39581429 -2.88658993],-0.284811819609,[-0.9849515  -2.05596209],[-0.50893724 -0.40701094],"[[-0.16396299 -0.22298262 -0.08257635 -0.08897067]
 [-7.83493232 -7.83583063  0.          0.        ]]"
3,-2.67643,"[ 0.79340364  1.78992991 -0.53019163  0.06298409 -0.72032747 -0.78104903
 -1.04285655 -1.42530267  1.84028696  0.10306476  0.        ]",[ 1.39451919 -1.11871142],-0.255729464039,[ 0.18242361 -1.31814182],[-0.50893724 -0.40701094],"[[ -0.35878656  -0.41785502  -0.08257635  -0.08897067]
 [-11.63489179 -11.63871871   0.           0.        ]]"
4,-2.30074,"[ 0.66638334  1.5946216  -0.80230849 -0.54081734 -0.72032709 -0.7810486
 -0.91514555 -1.99798151  1.39647522 -0.40899796  0.        ]",[-1.17335393 -1.3149265 ],-0.21463102063,[ 0.47888196 -0.72824568],[-0.50893724 -0.40701094],"[[ -0.54947809  -0.68805837  -0.08257635  -0.08897067]
 [ -7.44827839 -15.36917195   0.           0.        ]]"
5,-1.65186,"[ 0.49593311  1.23644455 -1.04019523 -1.12908623 -0.72032671 -0.78104817
 -1.03136782 -2.55889255  0.79560661 -0.62864973  0.        ]",[ 2.02807558 -0.47412128],-0.160113463947,[ 2.14424276  0.70627856],[-0.50893724 -0.40701094],"[[ -0.73666696  -1.03210194  -0.08257635  -0.08897067]
 [-11.25831001 -19.0229945    0.           0.        ]]"
6,-0.862383,"[ 0.2908929   0.72521996 -1.23697407 -1.47515857 -0.72032634 -0.78104773
 -0.9039475  -2.78936916  0.19352194 -0.43034921  0.        ]",[ 3.35163339  1.16057402],-0.0955477458297,[ 2.28947687  1.43145132],[-0.50893724 -0.40701094],"[[ -0.91992391  -1.42762588  -0.08257635  -0.08897067]
 [ -7.08122524 -20.52437884   0.           0.        ]]"
7,-0.682563,"[ 0.16480476  0.22226511 -1.32730115 -1.43658292 -0.72032596 -0.7810473
 -0.77903621 -2.11921485 -0.11522571  0.00595984  0.        ]",[ 2.48540672  2.21535337],-0.0440338873432,[ 2.1608634   1.81179321],[-0.50893724 -0.40701094],"[[ -1.02046795  -1.7943144   -0.08257635  -0.08897067]
 [ -2.9863879  -16.15899563   0.           0.        ]]"
8,-0.75157,"[ 0.13946203 -0.13811871 -1.3432087  -1.17489323 -0.72032558 -0.78104687
 -0.65653015 -1.46230362 -0.18024447  0.37083955  0.        ]",[ 1.42592737  1.80538734],-0.0232468217498,[ 1.83272612  1.90228069],[-0.50893724 -0.40701094],"[[ -1.03990497  -2.07456066  -0.08257635  -0.08897067]
 [  1.02960417 -11.8798574    0.           0.        ]]"
9,-0.771101,"[ 0.2168398  -0.36028412 -1.29236764 -0.88393806 -0.72032521 -0.78104643
 -0.53640811 -0.8183666  -0.13054344  0.58127544  0.        ]",[ 1.98376204  2.28593993],-0.0339861806521,[ 1.22152507  1.87869871],[-0.50893724 -0.40701094],"[[-0.97980482 -2.27007205 -0.08257635 -0.08897067]
 [ 4.96744536 -7.68522484  0.          0.        ]]"
