timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.08372,"[ 0.88850323  1.99308594 -0.13259172  0.86891241 -1.16375178  0.21593584
 -0.7019094   0.35842744  2.49817923 -0.27990756  0.        ]",[-0.03149764 -3.04336074],-0.346193274318,[ 0.31207031 -2.30418468],[-0.3936848  -0.35524291],"[[-0.09711227 -0.0663439  -0.13390813  0.02630921]
 [ 0.00396735 -0.00312158  0.          0.        ]]"
1,-3.07206,"[ 0.88833545  1.98832676 -0.13443989  0.76192711 -1.16375048  0.21593574
 -0.70582716 -0.22645455  2.49124923 -0.329429    0.        ]",[-0.16848834 -1.74173264],-0.346106702715,[ 0.47892955 -1.87641525],[-0.3936848  -0.35524291],"[[-0.09826846 -0.10613307 -0.13390813  0.02630921]
 [-0.11918282 -3.96259944  0.          0.        ]]"
2,-2.98617,"[ 0.88696201  1.9613671  -0.14887155  0.44745946 -1.16374919  0.21593563
 -0.72691186 -0.79972617  2.45976096 -0.48629561  0.        ]",[ 1.66764404 -1.52642546],-0.345112655062,[ 0.6147809  -1.55010605],[-0.3936848  -0.35524291],"[[-0.10730103 -0.2243232  -0.13390813  0.02630921]
 [-0.78188702 -7.84348015  0.          0.        ]]"
3,-3.00942,"[ 0.89037114  1.8758949  -0.11014216 -0.05116888 -1.16374789  0.21593552
 -0.60051004 -1.36190525  2.39860614 -0.64718563  0.        ]",[ 0.35200238 -1.42004109],-0.341393035021,[ 0.60558093 -1.27820623],[-0.3936848  -0.35524291],"[[ -0.08307877  -0.41937775  -0.13390813   0.02630921]
 [  3.19088309 -11.64927539   0.           0.        ]]"
4,-2.89957,"[ 0.89545309  1.67893789  0.01365416 -0.66971606 -1.1637466   0.21593542
 -0.55817421 -1.91279598  2.30220544 -0.75425515  0.        ]",[ 0.29002575 -0.48141453],-0.332911344312,[ 0.6733824  -1.01676488],[-0.3936848  -0.35524291],"[[ -5.91048747e-03  -6.89781642e-01  -1.33908132e-01   2.63092073e-02]
 [  4.52147786e+00  -1.53786694e+01   0.00000000e+00   0.00000000e+00]]"
5,-2.75731,"[ 0.88878032  1.34258435  0.17572815 -1.24266281 -1.1637453   0.21593531
 -0.52450469 -2.14943041  2.15210389 -0.82853973  0.        ]",[ 0.89083878 -1.14074282],-0.317817165246,[ 0.72357869 -0.8862431 ],[-0.3936848  -0.35524291],"[[  0.09513659  -1.01342847  -0.13390813   0.02630921]
 [  5.57969287 -16.98065444   0.           0.        ]]"
6,-2.50444,"[ 0.85267332  0.8589943   0.4065053  -1.6068715  -1.16374401  0.2159352
 -0.41584243 -2.68475075  1.95195186 -0.81287324  0.        ]",[ 0.94696661 -0.33425087],-0.294619709432,[ 1.0028497  -0.76103359],[-0.3936848  -0.35524291],"[[  0.2409958   -1.38940359  -0.13390813   0.02630921]
 [  8.99491392 -20.60469438   0.           0.        ]]"
7,-2.21411,"[ 0.74367038  0.27906264  0.73149061 -1.57386256 -1.16374271  0.2159351
 -0.30225694 -2.81999511  1.71318744 -0.66956605  0.        ]",[ 1.83199678 -1.41586857],-0.263064346892,[ 1.12223566 -0.72398293],[-0.3936848  -0.35524291],"[[  0.45671069  -1.81068561  -0.13390813   0.02630921]
 [ 12.56487171 -21.52034443   0.           0.        ]]"
8,-1.8156,"[ 0.50286488 -0.29117266  1.11240047 -1.00643614 -1.16374142  0.21593499
 -0.18420204 -3.3418569   1.41813099 -0.43808831  0.        ]",[ 2.4139623  -0.57114882],-0.2225214283,[ 1.26597464 -0.65303051],[-0.3936848  -0.35524291],"[[  0.74523497  -2.27654128  -0.13390813   0.02630921]
 [ 16.27530261 -25.0533554    0.           0.        ]]"
9,-1.33643,"[ 0.07659841 -0.69635457  1.45986051  0.13180911 -1.16374012  0.21593488
 -0.06846965 -3.60250679  1.03668956 -0.19486151  0.        ]",[ 1.11050179 -0.08633649],-0.172044208568,[ 1.38146019 -0.65829432],[-0.3936848  -0.35524291],"[[  1.10723616e+00  -2.79531419e+00  -1.33908132e-01   2.63092073e-02]
 [  1.99127376e+01  -2.68180631e+01   0.00000000e+00   0.00000000e+00]]"
