timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-5.41457,"[ 0.9071758   1.68543966  0.08808238  1.52670736 -1.4571974   0.11041899
 -0.60581119  0.35685049  3.1851497   0.5181173   0.        ]",[-1.23882144 -2.09191332],-0.377522650746,[-0.39925647 -2.3465364 ],[-0.74873942 -0.69056314],"[[ 0.03589169  0.08544904 -0.16837071  0.0125459 ]
 [ 0.0002449   0.00444771  0.          0.        ]]"
1,-5.36795,"[ 0.90821358  1.68897494  0.0273903   1.42410011 -1.45719645  0.11041897
 -0.7264677  -0.29778503  3.19269322  0.35081675  0.        ]",[-0.3135183  -1.69440219],-0.378363565188,[-0.11719474 -1.73961091],[-0.74873942 -0.69056314],"[[ -3.77857192e-03   4.58246825e-02  -1.68370712e-01   1.25458998e-02]
 [ -3.95410683e+00  -3.95369769e+00   0.00000000e+00   0.00000000e+00]]"
2,-5.25319,"[ 0.90095153  1.68685796 -0.11122447  1.11803538 -1.4571955   0.11041894
 -0.76187813 -0.93963838  3.17444563 -0.07148155  0.        ]",[ 0.12802994 -1.04829701],-0.37854410859,[-0.05494925 -1.07923687],[-0.74873942 -0.69056314],"[[-0.09450455 -0.07218723 -0.16837071  0.0125459 ]
 [-5.11464093 -7.83455894  0.          0.        ]]"
3,-5.10429,"[ 0.87867995  1.64216173 -0.25685402  0.62036087 -1.45719456  0.11041892
 -0.74329703 -1.56889431  3.06566928 -0.59880715  0.        ]",[-0.40940121 -1.4403777 ],-0.373916960988,[-0.37528914 -0.77517205],[-0.74873942 -0.69056314],"[[ -0.19068702  -0.26705222  -0.16837071   0.0125459 ]
 [ -4.50568003 -11.63925649   0.           0.        ]]"
4,-4.75519,"[ 0.83726816  1.49868013 -0.41339971 -0.02295479 -1.45719361  0.1104189
 -0.78997026 -2.18555275  2.80016135 -1.16795844  0.        ]",[-0.52406697 -0.90118067],-0.359717475651,[-0.80761313 -0.657058  ],[-0.74873942 -0.69056314],"[[ -2.96146708e-01  -5.37247026e-01  -1.68370712e-01   1.25458998e-02]
 [ -6.03533647e+00  -1.53677957e+01   0.00000000e+00   0.00000000e+00]]"
5,-4.25167,"[ 0.75541986  1.19938775 -0.61369943 -0.69063389 -1.45719266  0.11041887
 -0.8496026  -2.72525566  2.30312544 -1.67115607  0.        ]",[-1.28492303  0.36947138],-0.329138172526,[-1.11832356 -0.53058302],[-0.74873942 -0.69056314],"[[ -4.36459602e-01  -8.77344298e-01  -1.68370712e-01   1.25458998e-02]
 [ -7.98971052e+00  -1.86310515e+01   0.00000000e+00   0.00000000e+00]]"
6,-3.75588,"[ 0.59107866  0.78235931 -0.87376979 -1.14212365 -1.45719171  0.11041885
 -0.96560085 -2.42205405  1.62081333 -1.88076003  0.        ]",[-1.14538486  0.18076577],-0.280002993115,[-0.44216818 -0.43058074],[-0.74873942 -0.69056314],"[[ -6.34395616e-01  -1.23157196e+00  -1.68370712e-01   1.25458998e-02]
 [ -1.17913979e+01  -1.67978102e+01   0.00000000e+00   0.00000000e+00]]"
7,-3.26887,"[ 0.28169885  0.3483004  -1.1726947  -1.28977027 -1.45719076  0.11041883
 -1.07932665 -2.24840964  0.91238709 -1.65863132  0.        ]",[ 0.40439456  0.21769621],-0.215579615586,[ 1.0257616   0.03211075],[-0.74873942 -0.69056314],"[[ -9.07618417e-01  -1.55699453e+00  -1.68370712e-01   1.25458998e-02]
 [ -1.55186123e+01  -1.57479118e+01   0.00000000e+00   0.00000000e+00]]"
8,-2.65426,"[-0.12942416 -0.0588108  -1.3924231  -1.18211473 -1.45718981  0.1104188
 -1.02121266 -2.05417434  0.43398816 -1.05722296  0.        ]",[ 1.70355341  1.28917544],-0.149046427779,[ 2.18852448  0.85166502],[-0.74873942 -0.69056314],"[[ -1.19888301e+00  -1.86016935e+00  -1.68370712e-01   1.25458998e-02]
 [ -1.36140245e+01  -1.45735091e+01   0.00000000e+00   0.00000000e+00]]"
9,-2.21396,"[-0.49103424 -0.3680786  -1.4816296  -0.92311099 -1.45718886  0.11041878
 -0.89227868 -1.35155407  0.29723788 -0.45303402  0.        ]",[ 2.12713517  1.12933186],-0.106495806391,[ 2.35335779  1.03633368],[-0.74873942 -0.69056314],"[[ -1.42877002  -2.10901465  -0.16837071   0.0125459 ]
 [ -9.38841066 -10.32521689   0.           0.        ]]"
10,-2.1337,"[-0.72855409 -0.55024495 -1.49702267 -0.67479686 -1.45718791  0.11041876
 -0.76584851 -0.66287279  0.32920661 -0.08272647  0.        ]",[ 2.6116907   1.17886557],-0.0938024929288,[ 1.97645724  0.96488452],[-0.74873942 -0.69056314],"[[-1.57496652 -2.27373985 -0.16837071  0.0125459 ]
 [-5.24485333 -6.16120054  0.          0.        ]]"
11,-2.22668,"[-0.83301298 -0.63259443 -1.49346624 -0.53022324 -1.45718696  0.11041873
 -0.64189687  0.01216252  0.37705531  0.07155791  0.        ]",[ 0.93505147  0.65969376],-0.0939623902558,[ 1.40830743  0.65385926],[-0.74873942 -0.69056314],"[[-1.63910573 -2.3560127  -0.16837071  0.0125459 ]
 [-1.1825245  -2.07969201  0.          0.        ]]"
12,-2.26156,"[-0.81068501 -0.64689694 -1.49475485 -0.50254608 -1.45718602  0.11041871
 -0.52823626  0.45097722  0.3914038   0.07162938  0.        ]",[ 1.53300092 -0.66075263],-0.0953607411687,[ 0.71358371  0.17439568],[-0.74873942 -0.69056314],"[[-1.6253816  -2.37098583 -0.16837071  0.0125459 ]
 [ 2.54253224  0.57354116  0.          0.        ]]"
13,-2.29877,"[-0.66393463 -0.66090625 -1.49606985 -0.47461401 -1.45718507  0.11041869
 -0.40897654  0.01639224  0.42036277 -0.00433274  0.        ]",[ 0.84007118  0.78443021],-0.100063582594,[ 0.42943674  0.29035985],[-0.74873942 -0.69056314],"[[-1.53531526 -2.38587935 -0.16837071  0.0125459 ]
 [ 6.45109205 -2.05411643  0.          0.        ]]"
14,-2.50732,"[-0.40337832 -0.66973619 -1.4675577  -0.45657286 -1.45718412  0.11041866
 -0.31139779  0.53684445  0.47107529 -0.14762468  0.        ]",[-1.02706879 -0.87957749],-0.109062058856,[-0.6767571  -0.28234243],[-0.74873942 -0.69056314],"[[-1.37420668 -2.39538864 -0.16837071  0.0125459 ]
 [ 9.64909021  1.09272561  0.          0.        ]]"
15,-2.533,"[-0.16600136 -0.68193772 -1.40533901 -0.43106597 -1.45718317  0.11041864
 -0.43801778 -0.0427069   0.53455455 -0.26401383  0.        ]",[-0.11759598  0.14084587],-0.11879765119,[-0.37055063  0.20206988],[-0.74873942 -0.69056314],"[[-1.2228612  -2.40869234 -0.16837071  0.0125459 ]
 [ 5.49930304 -2.41144976  0.          0.        ]]"
16,-2.61805,"[-0.00960332 -0.71940717 -1.34325362 -0.34823844 -1.45718222  0.11041862
 -0.45554278  0.05743837  0.59856824 -0.29125794  0.        ]",[-0.14725946  0.19645343],-0.125584252102,[-0.62836993  0.14646959],[-0.74873942 -0.69056314],"[[-1.11863784 -2.45084597 -0.16837071  0.0125459 ]
 [ 4.92494317 -1.8059356   0.          0.        ]]"
