timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.62663,"[ 0.88178869  2.00813156  0.17542408  0.93301891  1.1911163   1.47096653
 -0.69702226  0.36071174  0.26224633 -1.4047864   0.        ]",[ 3.69882338 -1.84120275],-0.171511448076,[ 3.13367796 -1.24564385],[-0.39443317 -0.35577193],"[[ 0.09143389 -0.04326098  0.13625418  0.1695336 ]
 [-0.00448436  0.0032492   0.          0.        ]]"
1,-1.62524,"[ 0.87524687  2.00464056  0.23885141  0.8263417   1.19111495  1.47096435
 -0.57182175 -0.22482098  0.25858918 -1.36170827  0.        ]",[ 2.10107258 -1.51696954],-0.167776092073,[ 2.78323007 -0.92246312],[-0.39443317 -0.35577193],"[[ 0.13105106 -0.08293991  0.13625418  0.1695336 ]
 [ 3.95302013 -3.95793441  0.          0.        ]]"
2,-1.5076,"[ 0.84211659  1.98135713  0.42539806  0.51152082  1.19111361  1.47096218
 -0.44909776 -0.79875244  0.24005135 -1.23490324  0.        ]",[ 2.44311041  0.32312768],-0.156419106757,[ 2.37325001 -0.66993248],[-0.39443317 -0.35577193],"[[ 0.24903282 -0.20105517  0.13625418  0.1695336 ]
 [ 7.8322455  -7.84063605  0.          0.        ]]"
3,-1.35213,"[ 0.74390613  1.92802559  0.72008956  0.1422523   1.19111226  1.47096001
 -0.32886169 -0.5868768   0.18152905 -0.97140494  0.        ]",[ 3.35504815 -0.493481  ],-0.131879541768,[ 2.10037827 -0.85357511],[-0.39443317 -0.35577193],"[[  0.44380981  -0.34348692   0.13625418   0.1695336 ]
 [ 11.63283033  -6.40728118   0.           0.        ]]"
4,-1.04141,"[ 0.52484286  1.84547201  1.0831791  -0.21829629  1.19111092  1.47095784
 -0.21095813 -0.85711394  0.04065335 -0.57728232  0.        ]",[ 0.35073508 -0.50834863],-0.0922631376725,[ 1.63941944 -0.8093816 ],[-0.39443317 -0.35577193],"[[  0.7138586   -0.48997589   0.13625418   0.1695336 ]
 [ 15.35968629  -8.23546339   0.           0.        ]]"
5,-0.699002,"[ 0.1638803   1.70537215  1.41109408 -0.63026819  1.19110957  1.47095567
 -0.17663653 -1.13051461 -0.19684349 -0.19844522  0.        ]",[ 1.65796883 -1.67922706],-0.0485712099732,[ 1.15499759 -0.74420893],[-0.39443317 -0.35577193],"[[  1.03193686  -0.67324314   0.13625418   0.1695336 ]
 [ 16.44456776 -10.08505028   0.           0.        ]]"
6,-0.481603,"[-0.34258782  1.46825056  1.61519701 -1.08183009  1.19110823  1.4709535
 -0.06169563 -1.68631632 -0.52750702  0.07894396  0.        ]",[ 0.25034505 -1.16995446],-0.0293351617851,[ 1.02007115 -0.67654657],[-0.39443317 -0.35577193],"[[  1.39728005  -0.91267149   0.13625418   0.1695336 ]
 [ 20.07777509 -13.84511718   0.           0.        ]]"
7,-0.767025,"[-0.94428237  1.08625961  1.5954732  -1.48643307  1.19110689  1.47095133
 -0.04284549 -2.23088201 -0.90779471  0.16289548  0.        ]",[ 1.58747205 -1.11691161],-0.0684133899997,[ 1.052279   -0.56935668],[-0.39443317 -0.35577193],"[[  1.80481331  -1.22653808   0.13625418   0.1695336 ]
 [ 20.6736152  -17.52919613   0.           0.        ]]"
8,-1.0333,"[-1.5382305   0.55669254  1.27787534 -1.64206043  1.19110554  1.47094916
  0.06949836 -2.76465701 -1.27290291  0.0083248   0.        ]",[ 0.76953848 -0.10340919],-0.114233035723,[ 1.30685163 -0.47893447],[-0.39443317 -0.35577193],"[[  2.25391323  -1.61335542   0.13625418   0.1695336 ]
 [ 24.22472977 -21.14031518   0.           0.        ]]"
9,-1.55927,"[-1.98207285 -0.00918177  0.62201575 -1.35814665  1.1911042   1.47094699
  0.15077374 -2.76294844 -1.5720432  -0.35624249  0.        ]",[ 2.19178454 -1.82463334],-0.158678886879,[ 1.69143009 -0.47460258],[-0.39443317 -0.35577193],"[[  2.76418299  -2.03604731   0.13625418   0.1695336 ]
 [ 26.79379142 -21.12883179   0.           0.        ]]"
