timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-4.02409,"[ 0.88329407  1.90294737 -0.04321975  1.18352768 -0.52226119 -1.08579737
 -0.67949324  0.36284266  1.99040097  1.74839317  0.        ]",[-2.5176126 -3.6335654],-0.294654881469,[-2.87515521 -3.42883611],[-0.51534748 -0.43767065],"[[-0.0466034   0.01510148 -0.06057009 -0.12517706]
 [ 0.00216484  0.0045457   0.          0.        ]]"
1,-3.91112,"[ 0.87926171  1.90268658 -0.10610607  1.07943183 -0.52226097 -1.08579659
 -0.7994461  -0.24754924  1.98261424  1.5994754   0.        ]",[-2.45729976 -3.78973695],-0.289042268134,[-2.06690121 -2.70052695],[-0.51534748 -0.43767065],"[[-0.08623559 -0.02452091 -0.06057009 -0.12517706]
 [-3.95222298 -3.95359779  0.          0.        ]]"
2,-3.33242,"[ 0.85311845  1.8890863  -0.29158506  0.77066254 -0.52226075 -1.08579581
 -0.9170287  -0.84585942  1.91575338  1.16505378  0.        ]",[-1.33881765 -0.62582355],-0.270514243771,[-1.20057249 -1.94755936],[-0.51534748 -0.43767065],"[[-0.20417138 -0.14252016 -0.06057009 -0.12517706]
 [-7.82847599 -7.83339761  0.          0.        ]]"
3,-2.86565,"[ 0.76462589  1.83185262 -0.58679179  0.31118403 -0.52226053 -1.08579503
 -1.03231196 -1.20384057  1.68074929  0.53098735  0.        ]",[ 0.24259847 -1.03211802],-0.235721540012,[ 0.06061731 -1.2233938 ],[-0.51534748 -0.43767065],"[[ -0.39887125  -0.32247929  -0.06057009  -0.12517706]
 [-11.62893393 -10.15476496   0.           0.        ]]"
4,-2.2945,"[ 0.60009515  1.68956496 -0.89254477 -0.25908818 -0.52226031 -1.08579425
 -0.99620242 -1.78348301  1.22429278 -0.03920729  0.        ]",[ 1.70303784 -1.39879901],-0.186856956312,[ 0.93797767 -0.31053132],[-0.51534748 -0.43767065],"[[ -0.61950541  -0.56328763  -0.06057009  -0.12517706]
 [-10.43856606 -13.9135251    0.           0.        ]]"
5,-1.48676,"[ 0.43477895  1.40315829 -1.09493509 -0.87871725 -0.5222601  -1.08579347
 -0.86993336 -2.35179772  0.67041486 -0.27968264  0.        ]",[ 2.15994998  1.04178371],-0.132827481774,[ 1.3449862   0.82374346],[-0.51534748 -0.43767065],"[[ -0.78651157  -0.87853435  -0.06057009  -0.12517706]
 [ -6.27598962 -17.59884912   0.           0.        ]]"
6,-1.01933,"[ 0.33921111  1.03812495 -1.18582943 -1.29267951 -0.52225988 -1.08579269
 -0.74622052 -1.68761729  0.25186755 -0.20172228  0.        ]",[ 0.04485546  1.16226261],-0.0880010223044,[ 1.06603742  1.12875831],[-0.51534748 -0.43767065],"[[ -0.87111508  -1.18729869  -0.06057009  -0.12517706]
 [ -2.19767805 -13.29191492   0.           0.        ]]"
7,-0.830891,"[ 0.28939839  0.74121922 -1.22751832 -1.44995659 -0.52225966 -1.08579191
 -0.73956778 -1.03642732  0.01429615 -0.03344269  0.        ]",[ 1.26018981  1.15753689],-0.0577405509816,[ 1.12642741  1.26162422],[-0.51534748 -0.43767065],"[[-0.91286946 -1.41076919 -0.06057009 -0.12517706]
 [-1.978376   -9.06920686  0.          0.        ]]"
8,-0.851269,"[ 0.29002884  0.54885529 -1.22701148 -1.48299102 -0.52225944 -1.08579113
 -0.6183644  -0.39824091 -0.07732647  0.09914365  0.        ]",[-0.00217619  0.83861915],-0.0428071601751,[ 0.34809405  0.70945144],[-0.51534748 -0.43767065],"[[-0.91234948 -1.55063175 -0.06057009 -0.12517706]
 [ 2.01721087 -4.93081813  0.          0.        ]]"
9,-0.833637,"[ 0.33758808  0.45997971 -1.18724163 -1.4809627  -0.52225922 -1.08579035
 -0.61985337  0.12888903 -0.06460305  0.15351095  0.        ]",[ 0.86020704  1.40988287],-0.041809202214,[ 0.08233231  0.20892081],[-0.51534748 -0.43767065],"[[-0.872498   -1.61495188 -0.06057009 -0.12517706]
 [ 1.96811637 -1.51258692  0.          0.        ]]"
10,-0.961291,"[ 0.42073056  0.47347435 -1.10928681 -1.48196908 -0.522259   -1.08578957
 -0.51778462  0.74404602  0.03480492  0.12882232  0.        ]",[-0.50068849 -1.35489425],-0.0529382642608,[-0.90774351 -0.95258784],[-0.51534748 -0.43767065],"[[-0.79937536 -1.60518033 -0.06057009 -0.12517706]
 [ 5.3329109   2.47646604  0.          0.        ]]"
11,-0.971312,"[ 0.51089779  0.48634133 -1.01017113 -1.48269486 -0.52225878 -1.0857888
 -0.58107475  0.12593761  0.1519358   0.11508595  0.        ]",[-0.17262322 -1.22183779],-0.0657552247789,[-0.67126852 -0.23836514],[-0.51534748 -0.43767065],"[[-0.71365126 -1.59586634 -0.06057009 -0.12517706]
 [ 3.24647845 -1.5317224   0.          0.        ]]"
12,-0.922549,"[ 0.56658864  0.38971041 -0.93943649 -1.4716403  -0.52225856 -1.08578802
 -0.60372743 -0.47997555  0.17498749  0.17856011  0.        ]",[ 0.04023919 -0.44006318],-0.066716627981,[-0.50472587  0.67184675],[-0.51534748 -0.43767065],"[[-0.65621411 -1.66592275 -0.06057009 -0.12517706]
 [ 2.49970085 -5.46082975  0.          0.        ]]"
13,-0.911637,"[ 0.61277126  0.21837124 -0.87381165 -1.41976557 -0.52225834 -1.08578724
 -0.6003908  -0.7320096   0.15058727  0.29564541  0.        ]",[-0.27323712  1.05652842],-0.0622675257047,[-0.49757212  1.28261435],[-0.51534748 -0.43767065],"[[-0.60511642 -1.79153725 -0.06057009 -0.12517706]
 [ 2.6096872  -7.0951724   0.          0.        ]]"
