timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.06583,"[ 0.89768961  2.03974872  0.11972345  1.06320593 -1.50179074  1.31292133
 -0.69782102  0.35736851  2.78696272 -1.18703225  0.        ]",[ 2.46629537 -2.28439304],-0.406705077442,[ 2.25268698 -1.59768629],[-0.37806746 -0.33924827],"[[ 0.05983162  0.02259628 -0.17362157  0.15166378]
 [-0.0002106  -0.00498437  0.          0.        ]]"
1,-3.08321,"[ 0.8930468   2.0398911   0.18337743  0.95411263 -1.50178797  1.3129193
 -0.56765184 -0.21678124  2.78439434 -1.14550504  0.        ]",[ 1.91100649 -1.51612663],-0.405101144562,[ 2.2066586  -1.28579283],[-0.37806746 -0.33924827],"[[ 0.09953339 -0.01724571 -0.17362157  0.15166378]
 [ 3.95720647 -3.96600777  0.          0.        ]]"
2,-3.03229,"[ 0.86567654  2.02732935  0.37079452  0.63136988 -1.50178519  1.31291726
 -0.4400579  -0.7795571   2.7692671  -1.02295419  0.        ]",[ 2.84774216 -0.58811688],-0.399668647807,[ 2.13513923 -1.02082276],[-0.37806746 -0.33924827],"[[ 0.21759793 -0.13552095 -0.17362157  0.15166378]
 [ 7.83633317 -7.84856535  0.          0.        ]]"
3,-3.00059,"[ 0.7771193   1.97189335  0.66835023  0.15475081 -1.50178241  1.31291523
 -0.31500588 -1.09477441  2.71900804 -0.80944082  0.        ]",[ 1.17299252 -0.0843747 ],-0.388027162087,[ 2.04837084 -0.90726364],[-0.37806746 -0.33924827],"[[  0.41246938  -0.3143118   -0.17362157   0.15166378]
 [ 11.63818119 -10.02323728   0.           0.        ]]"
4,-2.81278,"[ 0.57115583  1.85874551  1.03823368 -0.35011855 -1.50177964  1.3129132
 -0.19244295 -1.1145873   2.59709096 -0.488622    0.        ]",[ 2.10128929 -0.31005304],-0.366510904774,[ 1.95755386 -0.90951204],[-0.37806746 -0.33924827],"[[  0.68261815  -0.51614878  -0.17362157   0.15166378]
 [ 15.36435609 -10.15993482   0.           0.        ]]"
5,-2.58676,"[ 0.1919316   1.68569191  1.39965804 -0.82405751 -1.50177686  1.31291117
 -0.07227775 -1.26345603  2.3607068  -0.10474785  0.        ]",[ 2.35638998 -2.55938349],-0.332323733979,[ 1.85504293 -0.82833922],[-0.37806746 -0.33924827],"[[  1.02655873  -0.7296533   -0.17362157   0.15166378]
 [ 19.0176349  -11.18698305   0.           0.        ]]"
6,-2.24977,"[-0.38121969  1.41082437  1.61890266 -1.28931424 -1.50177408  1.31290914
  0.04556441 -1.8052461   1.99324324  0.20604412  0.        ]",[ 0.34064091  0.47378382],-0.285372012701,[ 1.76182389 -0.63435978],[-0.37806746 -0.33924827],"[[  1.44285577  -0.99089723  -0.17362157   0.15166378]
 [ 22.60028839 -14.92478761   0.           0.        ]]"
7,-1.69403,"[-1.04897852  1.06372923  1.54362447 -1.61206433 -1.50177131  1.31290711
  0.07523041 -1.49022227  1.53895335  0.33931338  0.        ]",[ 1.84661539  0.83468848],-0.229542280427,[ 1.72618866 -0.80729854],[-0.37806746 -0.33924827],"[[  1.90391001  -1.26758825  -0.17362157   0.15166378]
 [ 23.50219874 -12.75147471   0.           0.        ]]"
8,-1.17637,"[-1.66073626  0.76474674  1.09930105 -1.72734287 -1.50176853  1.31290508
  0.19013435 -0.97427969  1.02200198  0.28310138  0.        ]",[ 1.57959389 -0.64807542],-0.165762081367,[ 1.70278931 -1.01992846],[-0.37806746 -0.33924827],"[[  2.40900278  -1.48690632  -0.17362157   0.15166378]
 [ 26.99552291  -9.19202077   0.           0.        ]]"
9,-0.870752,"[-2.01923181  0.47616769  0.27710875 -1.71599689 -1.50176575  1.31290305
  0.302822   -1.31942179  0.5328256  -0.06592134  0.        ]",[ 0.30531992 -1.8245129 ],-0.109749448436,[ 1.69838476 -0.91252601],[-0.37806746 -0.33924827],"[[  2.98328534  -1.6946391   -0.17362157   0.15166378]
 [ 30.42146749 -11.57315255   0.           0.        ]]"
