timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.956,"[ 0.88644416  1.99735973  0.05515629  0.99940064 -1.4067052  -0.69244054
 -0.69848224  0.36107441  2.77647236  1.20564046  0.        ]",[-3.03180719 -2.788505  ],-0.38152590266,[-2.33803439 -2.85213637],[-0.40053272 -0.36063573],"[[ 0.01538344 -0.02341741 -0.16288913 -0.08013642]
 [ 0.00231207 -0.00037029  0.          0.        ]]"
1,-3.89854,"[ 0.88618151  1.99496286 -0.0086473   0.89283943 -1.40670336 -0.69244009
 -0.82207077 -0.2276958   2.77282425  1.06510558  0.        ]",[-1.08715701 -4.0032137 ],-0.378618324155,[-1.8946836  -2.33635092],[-0.40053272 -0.36063573],"[[-0.02424586 -0.06313714 -0.16288913 -0.08013642]
 [-3.95208307 -3.95841615  0.          0.        ]]"
2,-3.61893,"[ 0.87156638  1.97492944 -0.19776868  0.57824302 -1.40670151 -0.69243964
 -0.94321787 -0.80481184  2.7202546   0.65366319  0.        ]",[-1.89557344 -0.7001376 ],-0.367489675884,[-1.31043375 -1.86765623],[-0.40053272 -0.36063573],"[[-0.1421791  -0.18123178 -0.16288913 -0.08013642]
 [-7.82836634 -7.83811768  0.          0.        ]]"
3,-3.29387,"[ 0.80276721  1.90638493 -0.50182602  0.10560852 -1.40669967 -0.69243919
 -1.06199377 -1.19387649  2.51162423  0.04506109  0.        ]",[-0.58849118 -1.31372976],-0.342158188596,[-0.61885595 -1.61321783],[-0.40053272 -0.36063573],"[[ -0.33687628  -0.36423664  -0.16288913  -0.08013642]
 [-11.62878674 -10.45363661   0.           0.        ]]"
4,-2.75448,"[ 0.63400282  1.74585395 -0.86609113 -0.47824611 -1.40669782 -0.69243874
 -1.12755303 -1.75192539  2.04446264 -0.55650186  0.        ]",[ 0.76898431 -2.05604766],-0.296158679345,[ 0.71851844 -1.12695646],[-0.40053272 -0.36063573],"[[ -0.59049683  -0.61095011  -0.16288913  -0.08013642]
 [-13.72647631 -14.20517546   0.           0.        ]]"
5,-2.07229,"[ 0.39963292  1.43557105 -1.15971333 -1.09362311 -1.40669598 -0.69243829
 -1.0240032  -2.29918108  1.40217888 -0.81836721  0.        ]",[ 1.39123991  0.2926202 ],-0.232581974194,[ 1.59861207 -0.38481852],[-0.40053272 -0.36063573],"[[ -0.83178282  -0.93196644  -0.16288913  -0.08013642]
 [-10.4132945  -17.88418132   0.           0.        ]]"
6,-1.57779,"[ 0.20296052  1.011936   -1.32301666 -1.50618126 -1.40669413 -0.69243784
 -0.89398058 -2.07428056  0.87232619 -0.66504316  0.        ]",[ 1.441686    0.92113253],-0.170445994661,[ 1.87501693  0.23210964],[-0.40053272 -0.36063573],"[[ -0.99830984  -1.27448103  -0.16288913  -0.08013642]
 [ -6.25307458 -16.37230214   0.           0.        ]]"
7,-1.2704,"[ 0.09471882  0.61749706 -1.39153138 -1.62311398 -1.40669229 -0.69243739
 -0.76650105 -1.48362855  0.59606154 -0.36248273  0.        ]",[ 1.15306102  0.70212861],-0.128335459198,[ 1.64530933  0.49696758],[-0.40053272 -0.36063573],"[[ -1.08244998  -1.56208798  -0.16288913  -0.08013642]
 [ -2.17421871 -12.40160522   0.           0.        ]]"
8,-1.09645,"[ 0.09029482  0.31652218 -1.39405604 -1.56478928 -1.40669044 -0.69243693
 -0.6414921  -1.03364089  0.51679901 -0.11501163  0.        ]",[ 2.19344597  0.19622959],-0.110521620597,[ 1.09392548  0.51778197],[-0.40053272 -0.36063573],"[[-1.08580503 -1.77976881 -0.16288913 -0.08013642]
 [ 1.82559131 -9.37652759  0.          0.        ]]"
9,-1.14261,"[ 0.18831552  0.08007722 -1.33306884 -1.42475993 -1.4066886  -0.69243648
 -0.51892096 -0.89050086  0.55094877  0.04822486  0.        ]",[ 0.24792617  0.88175629],-0.110290626448,[ 0.42058629  0.45709231],[-0.40053272 -0.36063573],"[[-1.00994554 -1.95764508 -0.16288913 -0.08013642]
 [ 5.74740299 -8.41426014  0.          0.        ]]"
