timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.46826,"[ 0.8860024   1.92325207 -0.08277495  1.36470733  1.55859476 -1.01660728
 -0.69380274  0.36115553 -0.12270095  1.65019388  0.        ]",[-1.78139509 -1.35739697],-0.115453659777,[-1.79521942 -1.05877495],[-0.49388975 -0.40716425],"[[-0.06908288  0.09471036  0.18075934 -0.11584506]
 [ 0.0047456  -0.00247105  0.          0.        ]]"
1,-2.21752,"[ 0.88069207  1.927358   -0.1456826   1.25980062  1.55859282 -1.01660653
 -0.81486286 -0.24199372 -0.12678696  1.50449885  0.        ]",[ 0.22415309 -0.02342886],-0.103114194883,[-0.79282904 -0.13577494],[-0.49388975 -0.40716425],"[[-0.10866403  0.05494899  0.18075934 -0.11584506]
 [-3.94969638 -3.96048025  0.          0.        ]]"
2,-1.93377,"[ 0.86573036  1.92902949 -0.25513224  1.04990304  1.55859087 -1.01660578
 -0.78532453 -0.24423896 -0.15334128  1.23903652  0.        ]",[-1.25645947  1.13123449],-0.0801651708792,[-0.55807137 -0.24214026],[-0.49388975 -0.40716425],"[[-0.17797727 -0.02440847  0.18075934 -0.11584506]
 [-2.9848426  -3.97521466  0.          0.        ]]"
3,-1.59232,"[ 0.83207471  1.92666219 -0.40868706  0.94689118  1.55858893 -1.01660503
 -0.90466923  0.37137533 -0.20757547  0.96044775  0.        ]",[ 0.55391258 -1.11837737],-0.0552377874447,[ 0.40112972 -0.75485599],[-0.49388975 -0.40716425],"[[-0.27678809 -0.06338004  0.18075934 -0.11584506]
 [-6.88325284  0.06459074  0.          0.        ]]"
4,-1.20103,"[ 0.77547867  1.9222721  -0.58090816  0.84548622  1.55858699 -1.01660427
 -0.83337265 -0.23234569 -0.2985129   0.65959311  0.        ]",[ 2.13341737 -0.24169861],-0.027073566664,[ 0.75652993 -0.1919571 ],[-0.49388975 -0.40716425],"[[-0.39108668 -0.10183786  0.18075934 -0.11584506]
 [-4.55436928 -3.89716659  0.          0.        ]]"
5,-1.04237,"[ 0.74461853  1.90491054 -0.65458612  0.61834002  1.55858505 -1.01660352
 -0.70949964 -0.36666375 -0.38549112  0.45947812  0.        ]",[-0.02273936  0.87561401],-0.00841375658368,[ 0.45835769 -0.2093794 ],[-0.49388975 -0.40716425],"[[-0.44157641 -0.18862489  0.18075934 -0.11584506]
 [-0.50807479 -4.77859338  0.          0.        ]]"
6,-0.979112,"[ 0.73744503  1.88697537 -0.67038072  0.463805    1.55858311 -1.01660277
 -0.71198749  0.17609523 -0.43108823  0.37762142  0.        ]",[ 1.0948286 -1.5721343],-0.00686641444217,[ 0.44506162 -0.77682245],[-0.49388975 -0.40716425],"[[-0.45255349 -0.24846097  0.18075934 -0.11584506]
 [-0.58935324 -1.21688556  0.          0.        ]]"
7,-0.988503,"[ 0.75543794  1.86255426 -0.62987692  0.30151324  1.55858116 -1.01660202
 -0.59047796 -0.4238534  -0.44319481  0.3727238   0.        ]",[ 0.612198   -1.42712703],-0.00820277374831,[-0.09566668 -0.23662315],[-0.49388975 -0.40716425],"[[-0.42451747 -0.31229998  0.18075934 -0.11584506]
 [ 3.37974005 -5.15388417  0.          0.        ]]"
8,-0.997929,"[ 0.80643169  1.78932337 -0.4946582  -0.04615734  1.55857922 -1.01660127
 -0.51833727 -1.01182326 -0.44720264  0.42395898  0.        ]",[-0.40507703  0.4467789 ],-0.0100761061614,[-0.5659743   0.52223432],[-0.49388975 -0.40716425],"[[-0.33327959 -0.45409035  0.18075934 -0.11584506]
 [ 5.7362037  -9.01227798  0.          0.        ]]"
9,-1.06058,"[ 0.84778357  1.67628269 -0.34538754 -0.41167382  1.55857728 -1.01660052
 -0.57089073 -0.71494937 -0.46740961  0.47698483  0.        ]",[-1.4697853   0.30540595],-0.0147158396664,[-0.63815159  0.54952699],[-0.49388975 -0.40716425],"[[-0.23577925 -0.61478937  0.18075934 -0.11584506]
 [ 4.01953952 -7.06412808  0.          0.        ]]"
10,-1.04129,"[ 0.86069623  1.56550488 -0.28320805 -0.67457958  1.55857534 -1.01659977
 -0.69445628 -0.50914678 -0.52503931  0.4522742   0.        ]",[-1.79606351  1.66001437],-0.0192410738506,[-0.07116205  0.82808805],[-0.49388975 -0.40716425],"[[-0.19588521 -0.74252148  0.18075934 -0.11584506]
 [-0.01673222 -5.71360748  0.          0.        ]]"
11,-0.95892,"[ 0.8477306   1.49421501 -0.34561531 -0.81271666  1.5585734  -1.01659902
 -0.81560874  0.11168047 -0.62273727  0.3291387   0.        ]",[ 0.32298885 -0.18722541],-0.0291319741214,[ 0.67031115  0.53654701],[-0.49388975 -0.40716425],"[[-0.2359262  -0.81591777  0.18075934 -0.11584506]
 [-3.97418366 -1.63960259  0.          0.        ]]"
12,-0.949196,"[ 0.82128648  1.45328496 -0.4469347  -0.88351677  1.55857145 -1.01659826
 -0.77407522  0.00359673 -0.72751309  0.19591272  0.        ]",[ 0.64368173  1.59154463],-0.0436357391967,[ 0.81954098  0.72391367],[-0.49388975 -0.40716425],"[[-0.30179796 -0.85582614  0.18075934 -0.11584506]
 [-2.61750947 -2.34887159  0.          0.        ]]"
13,-0.971875,"[ 0.80897629  1.44617318 -0.48682419 -0.89525032  1.55856951 -1.01659751
 -0.69456338  0.61395262 -0.76353246  0.15095535  0.        ]",[-0.57440864  0.45285226],-0.048930514619,[ 0.31472057 -0.16836053],[-0.49388975 -0.40716425],"[[-0.32808945 -0.86261719  0.18075934 -0.11584506]
 [-0.02027469  1.65641682  0.          0.        ]]"
14,-0.982683,"[ 0.79728714  1.49832831 -0.5217424  -0.80526921  1.55856757 -1.01659676
 -0.76414138  0.88231239 -0.7459891   0.13921299  0.        ]",[ 1.17057885 -0.76853932],-0.0474666629858,[ 0.6455906  -0.46466917],[-0.49388975 -0.40716425],"[[-0.35129845 -0.81181982  0.18075934 -0.11584506]
 [-2.29304757  3.41745461  0.          0.        ]]"
