timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.21202,"[ 0.98816587  2.05840075 -0.07806184  1.01072389  0.9525736   1.70028046
 -0.62401543  0.34055846  0.48745284 -1.63950943  0.        ]",[ 4.41462447 -0.33906776],-0.219190012962,[ 2.62793827 -1.15953946],[-0.23900858 -0.17138045],"[[-0.04074588  0.08331387  0.10950764  0.19549789]
 [ 0.00386054  0.00085263  0.          0.        ]]"
1,-1.1732,"[ 0.98934321  2.05978611 -0.0161925   0.97186916  0.95257106  1.7002712
 -0.44251187  0.1587259   0.48688034 -1.57876807  0.        ]",[ 2.10765014 -0.54203376],-0.213075112497,[ 2.53943372 -1.12194967],[-0.23900858 -0.17138045],"[[ -9.73655986e-04   6.98449010e-02   1.09507645e-01   1.95497892e-01]
 [  3.96018640e+00  -1.34326617e+00   0.00000000e+00   0.00000000e+00]]"
2,-1.0678,"[ 0.97959157  2.06276477  0.16718409  0.83273271  0.95256851  1.70026194
 -0.26458495 -0.12822288  0.47602537 -1.40671504  0.        ]",[ 2.9478475  -1.51045997],-0.195380918592,[ 2.38790464 -1.06089032],[-0.23900858 -0.17138045],"[[ 0.11714291  0.02169738  0.10950764  0.19549789]
 [ 7.83855332 -3.46441232  0.          0.        ]]"
3,-0.894536,"[ 0.92062993  2.0579711   0.46306135  0.51960784  0.95256597  1.70025268
 -0.09014516 -0.65479476  0.4330656  -1.1555386   0.        ]",[ 3.3386074  -0.50569926],-0.168183419949,[ 2.1558938  -0.94490165],[-0.23900858 -0.17138045],"[[  0.31206412  -0.08664533   0.10950764   0.19549789]
 [ 11.64091011  -7.35687166   0.           0.        ]]"
4,-0.69908,"[ 0.75491553  2.0199848   0.84101842  0.04741284  0.95256343  1.70024342
  0.08081378 -0.90614415  0.32476665 -0.84283172  0.        ]",[ 1.22718564 -0.43182915],-0.130755235836,[ 1.87426734 -0.87563086],[-0.23900858 -0.17138045],"[[  0.58227091  -0.25242516   0.10950764   0.19549789]
 [ 15.36739291  -9.21487642   0.           0.        ]]"
5,-0.315149,"[ 0.42146366  1.92652152  1.22918661 -0.49377776  0.95256088  1.70023416
  0.24839967 -1.11289631  0.10774732 -0.49280583  0.        ]",[ 1.66496024  0.67239432],-0.0813289224864,[ 1.62075996 -0.79331267],[-0.23900858 -0.17138045],"[[  0.92626929  -0.45205797   0.10950764   0.19549789]
 [ 19.02035201 -10.74322445   0.           0.        ]]"
6,0.00180146,"[-0.11142862  1.79561856  1.50100367 -0.95330065  0.95255834  1.7002249
  0.41261769 -0.72398837 -0.26928503 -0.15222485  0.        ]",[ 1.64154641 -0.93443184],-0.0270252146563,[ 1.36102247 -0.8384158 ],[-0.23900858 -0.17138045],"[[  1.34259029  -0.63807972   0.10950764   0.19549789]
 [ 22.5999021   -7.86840807   0.           0.        ]]"
7,-0.129562,"[-0.79764335  1.62014387  1.4894308  -1.36687303  0.9525558   1.70021564
  0.57371489 -1.20336852 -0.80004417  0.02928738  0.        ]",[ 2.1832354  -0.26244912],-0.0758426628498,[ 1.2257576  -0.66703898],[-0.23900858 -0.17138045],"[[  1.8298192   -0.83100395   0.10950764   0.19549789]
 [ 26.11143088 -11.41203931   0.           0.        ]]"
8,-0.602743,"[-1.46928833  1.35957293  1.05164705 -1.76418439  0.95255325  1.70020638
  0.73162655 -1.31314941 -1.38102748 -0.0954083   0.        ]",[ 1.28168343 -2.51372311],-0.156287809098,[ 1.16225016 -0.67031407],[-0.23900858 -0.17138045],"[[  2.38658188  -1.0673894    0.10950764   0.19549789]
 [ 29.55353056 -12.22358234   0.           0.        ]]"
9,-1.20492,"[-1.84383192  1.00273152  0.18712713 -2.05228608  0.95255071  1.70019712
  0.88650273 -1.81563437 -1.84786997 -0.56056754  0.        ]",[ 1.83606877 -1.15022523],-0.230580577971,[ 1.16167021 -0.68333691],[-0.23900858 -0.17138045],"[[  3.01152212  -1.34913213   0.10950764   0.19549789]
 [ 32.92947658 -15.9380618    0.           0.        ]]"
10,-1.53389,"[-1.63723527  0.52287844 -0.8435211  -2.09726815  0.95254817  1.70018787
  1.03837622 -2.30796381 -2.00219946 -1.23058403  0.        ]",[-0.27702851 -2.3385234 ],-0.282165109029,[ 1.30841398 -0.69619536],[-0.23900858 -0.17138045],"[[  3.70332483  -1.70441182   0.10950764   0.19549789]
 [ 36.23998838 -19.57755311   0.           0.        ]]"
