timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.80985,"[ 0.88925817  1.96322737 -0.03276902  1.04992137 -0.18295549 -1.73400168
 -0.69970923  0.36174434  1.59592959  2.47288581  0.        ]",[-4.46693513 -1.25170618],-0.298243020651,[-3.4742074  -2.19967079],[-0.44094872 -0.38198406],"[[-0.03756707 -0.0135019  -0.02056974 -0.19880464]
 [-0.00498943  0.00493878  0.          0.        ]]"
1,-3.61455,"[ 0.8858374   1.96139467 -0.09639849  0.94434514 -0.18295542 -1.73399887
 -0.82226595 -0.23361316  1.58729244  2.33050391  0.        ]",[-2.1145784  -1.46287067],-0.289558827565,[-2.72797155 -1.36581039],[-0.44094872 -0.38198406],"[[-0.07734094 -0.05311651 -0.02056974 -0.19880464]
 [-3.95923861 -3.95321219  0.          0.        ]]"
2,-3.12344,"[ 0.86181     1.94310109 -0.28375131  0.63185104 -0.18295534 -1.73399606
 -0.94240144 -0.81718619  1.51971725  1.91660709  0.        ]",[-1.42154109  0.24645609],-0.261902505725,[-1.82530165 -0.54644549],[-0.44094872 -0.38198406],"[[-0.19541581 -0.17110811 -0.02056974 -0.19880464]
 [-7.83537279 -7.8330174   0.          0.        ]]"
3,-2.54013,"[ 0.77770665  1.89452495 -0.58223779  0.25616746 -0.18295526 -1.73399325
 -1.06022621 -0.64684352  1.3108386   1.3471949   0.        ]",[-0.01635787 -1.44664072],-0.216047336599,[-0.62089086 -0.43982795],[-0.44094872 -0.38198406],"[[ -0.39026541  -0.31640588  -0.02056974  -0.19880464]
 [-11.63695873  -6.70052119   0.           0.        ]]"
4,-1.59021,"[ 0.61041756  1.80098844 -0.90544632 -0.16630558 -0.18295519 -1.73399044
 -1.05506738 -1.22243885  0.92166641  0.8154636   0.        ]",[ 0.55513054  0.81063505],-0.156536117751,[ 0.42472237  0.51066107],[-0.44094872 -0.38198406],"[[ -0.62133398  -0.48881169  -0.02056974  -0.19880464]
 [-11.47054083 -10.52729087   0.           0.        ]]"
5,-0.982453,"[ 0.4073248   1.66787555 -1.15129315 -0.55974094 -0.18295511 -1.73398763
 -0.98002217 -0.70838709  0.46620762  0.51785016  0.        ]",[ 0.41225601  0.61592798],-0.0982720205158,[ 0.82440066  0.32780302],[-0.44094872 -0.38198406],"[[-0.8264522  -0.66506768 -0.02056974 -0.19880464]
 [-9.04926997 -7.10969504  0.          0.        ]]"
6,-0.688025,"[ 0.21532451  1.56121567 -1.31171131 -0.79214585 -0.18295503 -1.73398482
 -0.92396004 -0.32044635  0.09871504  0.42602453  0.        ]",[ 1.06499701  0.37760805],-0.0541671830269,[ 1.13363433  0.28480113],[-0.44094872 -0.38198406],"[[-0.98929    -0.78138393 -0.02056974 -0.19880464]
 [-7.24047606 -4.5305286   0.          0.        ]]"
7,-0.627336,"[ 0.08138528  1.48558219 -1.39562159 -0.92823621 -0.18295496 -1.73398201
 -0.79691639 -0.08224451 -0.13624751  0.42997113  0.        ]",[ 1.02186839 -0.08915019],-0.0270675184665,[ 0.88384569  0.1218614 ],[-0.44094872 -0.38198406],"[[-1.09297371 -0.85610514 -0.02056974 -0.19880464]
 [-3.14149397 -2.94687931  0.          0.        ]]"
8,-0.680446,"[ 0.05127906  1.41906012 -1.41184559 -1.03250345 -0.18295488 -1.7339792
 -0.67236137 -0.12674957 -0.22507748  0.46119873  0.        ]",[-0.17194757 -0.37084831],-0.018705891296,[ 0.40549359  0.1572575 ],[-0.44094872 -0.38198406],"[[-1.1154831  -0.9180115  -0.02056974 -0.19880464]
 [ 0.87719768 -3.24276477  0.          0.        ]]"
9,-0.712549,"[ 0.06542918  1.32958838 -1.40433089 -1.15364013 -0.18295481 -1.73397639
 -0.69397319 -0.33792953 -0.27306298  0.50679216  0.        ]",[-0.30717241  0.62180961],-0.0175823249164,[ 0.59192026  0.67186075],[-0.44094872 -0.38198406],"[[-1.10493527 -0.99695355 -0.02056974 -0.19880464]
 [ 0.17988981 -4.64676328  0.          0.        ]]"
