timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.218447400039,"[[-0.05628895 -0.04635325  0.00532564  0.06139086]
 [ 0.00082336  0.0048951   0.          0.        ]]",[ 1.99801207  1.53593731],-6.05079,"[ 0.83493493  1.36760013 -0.10230803 -0.81150258  0.0541506   0.52344341
  0.628402   -0.34220608  1.42613357 -1.41421928  0.        ]",[-0.91573924 -0.99605858],[ 1.19718613  1.74085075]
1,-0.214889202478,"[[-0.01659758 -0.00654392  0.00532564  0.06139086]
 [ 3.95515142  3.96285289  0.          0.        ]]",[ 1.31890559  1.16470909],-5.92071,"[ 0.83730275  1.36891034 -0.03866317 -0.72828618  0.05415058  0.52344327
  0.74551524  0.38902125  1.43301978 -1.23251496  0.        ]",[-0.91573924 -0.99605858],[ 1.09944151  1.2629159 ]
2,-0.203611728551,"[[  1.01396048e-01   1.11638626e-01   5.32563870e-03   6.13908591e-02]
 [  7.83132737e+00   7.84247272e+00   0.00000000e+00   0.00000000e+00]]",[ 0.32294685  0.8367781 ],-5.60265,"[ 0.82911688  1.36118338  0.15039709 -0.48162303  0.05415057  0.52344313
  0.86031382  1.10577544  1.40368288 -0.69420557  0.        ]",[-0.91573924 -0.99605858],[ 1.35063102  0.57020258]
3,-0.184220713035,"[[  2.96152782e-01   2.89567822e-01   5.32563870e-03   6.13908591e-02]
 [  1.16317606e+01   9.94343161e+00   0.00000000e+00   0.00000000e+00]]",[-1.23360801  0.63100797],-4.93082,"[ 0.76623587  1.31708589  0.45627856 -0.11747326  0.05415056  0.52344299
  0.97286908  1.49392382  1.20830198  0.11666365  0.        ]",[-0.91573924 -0.99605858],[-1.66680893  0.72142941]
4,-0.162317837756,"[[  4.86783137e-01   5.15136302e-01   5.32563870e-03   6.13908591e-02]
 [  7.44525582e+00   1.26045374e+01   0.00000000e+00   0.00000000e+00]]",[-1.88841009  0.54135829],-4.55787,"[ 0.64730445  1.20731295  0.73860705  0.31565433  0.05415055  0.52344285
  0.84887901  1.98555743  0.81456535  0.82517251  0.        ]",[-0.91573924 -0.99605858],[-1.57603139  1.22020436]
5,-0.141022449609,"[[  5.94512868e-01   8.04464643e-01   5.32563870e-03   6.13908591e-02]
 [  3.34143108e+00   1.63159108e+01   0.00000000e+00   0.00000000e+00]]",[-2.41743612 -0.34192699],-4.45509,"[ 0.55654569  0.98721378  0.88674965  0.79205081  0.05415054  0.52344271
  0.72733769  2.67122361  0.35815603  1.18232386  0.        ]",[-0.91573924 -0.99605858],[-2.62911829 -0.33248829]
6,-0.120216114653,"[[  6.20996685e-01   1.11434498e+00   5.32563870e-03   6.13908591e-02]
 [ -6.79818744e-01   1.46775473e+01   0.00000000e+00   0.00000000e+00]]",[-2.03239298 -0.45096368],-4.38809,"[ 0.53178053  0.67246028  0.92163597  1.16253995  0.05415053  0.52344257
  0.608242    2.36853545 -0.02233576  1.21537243  0.        ]",[-0.91573924 -0.99605858],[-1.36453094 -0.35806298]
7,-0.101365972878,"[[  5.67843643e-01   1.39076495e+00   5.32563870e-03   6.13908591e-02]
 [ -4.62254063e+00   1.29700846e+01   0.00000000e+00   0.00000000e+00]]",[-1.26224601 -0.65583283],-4.23646,"[ 0.58052225  0.3465311   0.85098113  1.34283699  0.05415052  0.52344243
  0.49147208  2.05308267 -0.2268016   1.05658259  0.        ]",[-0.91573924 -0.99605858],[-1.50477732 -1.08273101]
8,-0.0862540077711,"[[  4.36612695e-01   1.60786839e+00   5.32563870e-03   6.13908591e-02]
 [ -8.48786308e+00   8.75424008e+00   0.00000000e+00   0.00000000e+00]]",[ 0.22745226 -0.07393429],-4.15437,"[ 0.68389993  0.07736888  0.66653588  1.37519772  0.0541505   0.52344229
  0.37699447  1.2742132  -0.24931458  0.83547031  0.        ]",[-0.91573924 -0.99605858],[ 0.26629896 -0.22929112]
9,-0.0752068023374,"[[  2.79114052e-01   1.77210033e+00   5.32563870e-03   6.13908591e-02]
 [ -7.26604893e+00   7.67258172e+00   0.00000000e+00   0.00000000e+00]]",[ 0.65395015 -0.21185148],-4.03412,"[ 0.77415042 -0.12548739  0.43005899  1.33440476  0.05415049  0.52344215
  0.41318029  1.07437854 -0.20111085  0.61952526  0.        ]",[-0.91573924 -0.99605858],[ 1.1588846  -0.28325173]
10,-0.0645855012583,"[[  1.74947931e-01   1.91276856e+00   5.32563870e-03   6.13908591e-02]
 [ -3.16415675e+00   6.39853908e+00   0.00000000e+00   0.00000000e+00]]",[ 0.64010048 -0.473764  ],-3.94065,"[ 0.81252911 -0.29411365  0.26727003  1.25554025  0.05415048  0.523442
  0.53466409  0.83900147 -0.2128338   0.44671472  0.        ]",[-0.91573924 -0.99605858],[ 0.61503412 -0.61722922]
11,-0.0553843897711,"[[ 0.13672119  2.01494464  0.00532564  0.06139086]
 [-0.66682397  3.82765321  0.          0.        ]]",[ 0.35851634 -0.45627433],-3.90972,"[ 0.82224422 -0.41160924  0.20667582  1.17373429  0.05415047  0.52344186
  0.60862633  0.36403546 -0.26650426  0.34007257  0.        ]",[-0.91573924 -0.99605858],[ 0.23126511 -0.39948265]
12,-0.0492802897128,"[[ 0.13270349  2.0748661   0.00532564  0.06139086]
 [ 0.26195719  2.17002003  0.          0.        ]]",[ 0.07381722 -0.24059588],-3.91072,"[ 0.82312759 -0.47799448  0.20028713  1.11653254  0.05415046  0.52344172
  0.63613345  0.05779103 -0.31602756  0.28401271  0.        ]",[-0.91573924 -0.99605858],[ 0.61853551 -0.57053167]
13,-0.0463105315456,"[[ 0.16245819  2.09516782  0.00532564  0.06139086]
 [ 2.70536868 -0.13217827  0.          0.        ]]",[-0.6131236   0.24417099],-3.8895,"[ 0.81596245 -0.50000807  0.24751269  1.09565028  0.05415045  0.52344158
  0.7084987  -0.36753549 -0.3634686   0.27769934  0.        ]",[-0.91573924 -0.99605858],[-0.79331498 -0.30591533]
14,-0.0472616999901,"[[ 0.18452149  2.08039907  0.00532564  0.06139086]
 [-0.48839158 -1.340664    0.          0.        ]]",[-0.49866077  0.78222662],-3.91553,"[ 0.80972524 -0.48401873  0.2823847   1.11091492  0.05415043  0.52344144
  0.61391028 -0.59080073 -0.37340724  0.30151931  0.        ]",[-0.91573924 -0.99605858],[-0.84849747  1.18003354]
15,-0.0470745111303,"[[ 0.14114895  2.09358203  0.00532564  0.06139086]
 [-3.83771461  2.64566381  0.          0.        ]]",[ 0.44268289 -0.29857582],-3.91095,"[ 0.82123889 -0.49829744  0.2137122   1.09730731  0.05415042  0.5234413
  0.51471465  0.14566571 -0.3407662   0.27011749  0.        ]",[-0.91573924 -0.99605858],[ 1.03926495 -0.99620885]
16,-0.0468570558579,"[[ 0.10487552  2.10638981  0.00532564  0.06139086]
 [ 0.19693909 -1.35155256  0.          0.        ]]",[-0.33159792  0.79814041],-3.89658,"[ 0.828527   -0.5120663   0.15594837  1.08378539  0.05415041  0.52344116
  0.63420712 -0.59281238 -0.31598975  0.24095114  0.        ]",[-0.91573924 -0.99605858],[-0.92745427  0.96341447]
17,-0.0467733551787,"[[ 0.07193756  2.1179038   0.00532564  0.06139086]
 [-3.4784975   2.49013809  0.          0.        ]]",[ 0.60073596 -0.25326115],-3.88854,"[ 0.83328894 -0.52435533  0.10330265  1.07137748  0.0541504   0.52344102
  0.52535309  0.11693286 -0.29420532  0.21388659  0.        ]",[-0.91573924 -0.99605858],[ 0.1890964  -0.17985914]
18,-0.04459777395,"[[ 0.0105688   2.16006567  0.00532564  0.06139086]
 [-2.66109783  1.72859148  0.          0.        ]]",[ 0.54489058 -0.11743602],-3.87641,"[ 0.83743273 -0.56861032  0.00492536  1.0239355   0.05415039  0.52344088
  0.54956153 -0.0237615  -0.27450104  0.14337227  0.        ]",[-0.91573924 -0.99605858],[ 0.02500088 -0.50463759]
19,-0.0452920995955,"[[-0.04113087  2.17424565  0.00532564  0.06139086]
 [-2.50937064 -0.30381901  0.          0.        ]]",[ 0.40456384  0.54845351],-3.91751,"[ 0.83613886 -0.58322156 -0.07801654  1.00728069  0.05415038  0.52344074
  0.55405502 -0.39924565 -0.24105847  0.1017847   0.        ]",[-0.91573924 -0.99605858],[ 0.58048864  0.49598516]
20,-0.0450304206241,"[[-0.06776533  2.18793279  0.00532564  0.06139086]
 [-0.16189345  1.66597281  0.          0.        ]]",[ 0.47820103 -0.19610471],-3.90475,"[ 0.83376492 -0.5971902  -0.12069141  0.99087632  0.05415037  0.52344059
  0.62357913 -0.03533001 -0.2304673   0.07446636  0.        ]",[-0.91573924 -0.99605858],[ 0.3586581   0.73426548]
21,-0.0376804638391,"[[-0.0567268   2.25009147  0.00532564  0.06139086]
 [ 1.26103319  4.54031796  0.          0.        ]]",[ 0.45272806 -1.34672403],-3.86986,"[ 0.83488911 -0.65889078 -0.10301259  0.91240608  0.05415035  0.52344045
  0.66572118  0.49570026 -0.2963472   0.02649329  0.        ]",[-0.91573924 -0.99605858],[ 0.4355782  -1.36596453]
22,-0.0302840723467,"[[-0.01445388  2.30026746  0.00532564  0.06139086]
 [ 2.96057772  0.49077562  0.          0.        ]]",[-0.41387713 -0.42851228],-3.86009,"[ 0.83735193 -0.70650336 -0.03522652  0.8444641   0.05415034  0.52344031
  0.7160557  -0.2524459  -0.37403055 -0.00331014  0.        ]",[-0.91573924 -0.99605858],[-1.01308546  0.0882807 ]
