timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.189016626259,"[[-0.02658372 -0.01285061  0.06257598 -0.12543905]
 [ 0.00437269 -0.0023747   0.          0.        ]]",[-2.79488873 -0.41652945],-3.08767,"[ 0.90106566  1.57609833 -0.0544556  -0.97802075  0.52789284 -1.08514725
  0.75954715 -0.37988654  0.86715914  1.16995978  0.        ]",[-0.7165525  -0.71830827],[-2.85606388 -0.77222587]
1,-0.181322975713,"[[-0.06617571 -0.04356105  0.06257598 -0.12543905]
 [-3.95040981 -3.05848914  0.          0.        ]]",[-1.82743955  0.0749619 ],-2.96463,"[ 0.89829268  1.57500936 -0.11705243 -1.05517874  0.5278926  -1.08514642
  0.64546094 -0.90069167  0.86041492  1.02705348  0.        ]",[-0.7165525  -0.71830827],[-2.76402605  0.76494812]
2,-0.162624962179,"[[-0.18410257 -0.07371836  0.06257598 -0.12543905]
 [-7.82935567  0.03245467  0.          0.        ]]",[-1.02061129 -0.02809805],-2.70716,"[ 0.87607305  1.57278914 -0.30214646 -1.13084685  0.52789237 -1.0851456
  0.53356249 -0.37395036  0.82093069  0.68759842  0.        ]",[-0.7165525  -0.71830827],[-0.56024269  0.49590501]
3,-0.139365433506,"[[-0.36137987 -0.05336622  0.06257598 -0.12543905]
 [-9.89150467  1.99621269  0.          0.        ]]",[-0.06855105  0.00567606],-2.33168,"[ 0.80403761  1.57440932 -0.57202453 -1.07979386  0.52789213 -1.08514477
  0.47407426 -0.03929771  0.72802603  0.27911197  0.        ]",[-0.7165525  -0.71830827],[-0.2875877  -0.59355684]
4,-0.112451439555,"[[ -0.56865212  -0.03741535   0.06257598  -0.12543905]
 [-10.83259062  -0.39316436   0.           0.        ]]",[ 1.28676391  0.39008915],-2.1521,"[ 0.66389434  1.57531586 -0.86474376 -1.03974138  0.52789189 -1.08514395
  0.446926   -0.44648191  0.55443629 -0.17224695  0.        ]",[-0.7165525  -0.71830827],[ 1.58719327 -0.10193582]
5,-0.0906160315276,"[[-0.74346213 -0.04926635  0.06257598 -0.12543905]
 [-6.66229701 -0.79060683  0.          0.        ]]",[ 1.62393796  0.47175699],-2.09828,"[ 0.50303438  1.57466946 -1.08372115 -1.0695006   0.52789166 -1.08514312
  0.56722873 -0.51421165  0.34257186 -0.53414242  0.        ]",[-0.7165525  -0.71830827],[ 1.57168535  0.46768107]
6,-0.081660811442,"[[-0.83570269 -0.04635736  0.06257598 -0.12543905]
 [-2.57536315  1.07529066  0.          0.        ]]",[ 1.44134235  0.15655884],-2.09453,"[ 0.40414044  1.57484205 -1.18649086 -1.06219627  0.52789142 -1.0851423
  0.68512666 -0.1962355   0.21958677 -0.69431388  0.        ]",[-0.7165525  -0.71830827],[ 0.95963791  0.07490878]
7,-0.081682574796,"[[-0.84861141 -0.02210419  0.06257598 -0.12543905]
 [ 1.27168144  1.34911871  0.          0.        ]]",[ 0.99223518 -0.01129195],-2.11376,"[ 0.3895933   1.57588195 -1.20009493 -1.00127102  0.52789119 -1.08514147
  0.79610428 -0.14957115  0.21955604 -0.69505338  0.        ]",[-0.7165525  -0.71830827],[ 1.09280017  0.38108434]
8,-0.0902163115377,"[[-0.78374543  0.01973451  0.06257598 -0.12543905]
 [ 5.2018329   2.82982123  0.          0.        ]]",[ 0.07604326 -0.34185389],-2.01951,"[ 0.46096002  1.57594225 -1.12977399 -0.89611419  0.52789095 -1.08514065
  0.90947923  0.10276223  0.33752544 -0.54224084  0.        ]",[-0.7165525  -0.71830827],[-0.21316639 -0.2854201 ]
9,-0.103851560439,"[[-0.68919711  0.06443335  0.06257598 -0.12543905]
 [ 4.25614707  1.64401321  0.          0.        ]]",[-0.19965111 -0.26403692],-2.05907,"[ 0.5568468   1.57358014 -1.0189427  -0.78386942  0.52789072 -1.08513982
  0.88219789 -0.09931688  0.48093791 -0.31223206  0.        ]",[-0.7165525  -0.71830827],[ 0.46908081 -0.00661278]
10,-0.119226176746,"[[-0.58630045  0.09671736  0.06257598 -0.12543905]
 [ 6.02762177  1.58458592  0.          0.        ]]",[-0.94986236 -0.38755962],-2.14051,"[ 0.64934117  1.57031686 -0.88814351 -0.70298811  0.52789048 -1.085139
  0.93330012 -0.10944413  0.60510539 -0.05641976  0.        ]",[-0.7165525  -0.71830827],[-0.67479599  0.01914994]
11,-0.133982357925,"[[-0.49372735  0.12886583  0.06257598 -0.12543905]
 [ 3.23897162  1.63010752  0.          0.        ]]",[-1.20525563 -0.34700009],-2.3468,"[ 0.721207    1.56577349 -0.76250914 -0.62269764  0.52789025 -1.08513817
  0.85285366 -0.10168653  0.69784234  0.19383542  0.        ]",[-0.7165525  -0.71830827],[-0.57707996  0.66996275]
12,-0.143637842939,"[[-0.45250545  0.18776942  0.06257598 -0.12543905]
 [ 0.8910415   4.25151241  0.          0.        ]]",[-1.62181962 -0.50995684],-2.41621,"[ 0.74957583  1.55411715 -0.70443194 -0.47651249  0.52789001 -1.08513735
  0.785121    0.34503977  0.74479711  0.36708562  0.        ]",[-0.7165525  -0.71830827],[-1.36986595 -0.42543748]
13,-0.144911025184,"[[-0.47454543  0.25506875  0.06257598 -0.12543905]
 [-3.08182475  2.48430085  0.          0.        ]]",[-1.05479276 -0.24824002],-2.48748,"[ 0.73469147  1.53556766 -0.73563591 -0.31151237  0.52788977 -1.08513652
  0.67051287  0.04388049  0.74665339  0.4021968   0.        ]",[-0.7165525  -0.71830827],[-1.06023252  0.17135877]
14,-0.134351060618,"[[-0.57526406  0.31108365  0.06257598 -0.12543905]
 [-6.97707742  3.11507121  0.          0.        ]]",[-0.34824726 -0.11814693],-2.37534,"[ 0.658486    1.51593074 -0.87353726 -0.1763367   0.52788954 -1.0851357
  0.55814377  0.15137317  0.69138     0.23689419  0.        ]",[-0.7165525  -0.71830827],[-0.52838531  0.0057141 ]
15,-0.116196715324,"[[-0.73439372  0.37299987  0.06257598 -0.12543905]
 [-8.92939549  3.07666411  0.          0.        ]]",[ 0.47522703  0.04139844],-2.23595,"[ 0.51225655  1.48986677 -1.07310436 -0.02974524  0.5278893  -1.08513488
  0.50182377  0.14482797  0.5761681  -0.04230028  0.        ]",[-0.7165525  -0.71830827],[ 1.12561381 -0.40638824]
