timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.164475817705,"[[ 0.05309237 -0.08623709  0.19321901  0.16529953]
 [ 0.00337709  0.00448612  0.          0.        ]]",[ 1.32664716  0.66428459],-1.20409,"[ 1.1149428   2.14084245  0.15362601 -1.03905412  1.63333649  1.45030963
  1.04752072 -0.37162681 -0.08351125 -1.4839033   0.        ]",[-0.34586224 -0.32076359],[ 0.3760764   0.10711378]
1,-0.16086982732,"[[ 0.06808427 -0.08189866  0.19321901  0.16529953]
 [ 1.49086102  0.42794818  0.          0.        ]]",[ 1.23027205  0.61129057],-1.15278,"[ 1.11368023  2.14132859  0.17618648 -1.02555078  1.6333285   1.45030363
  1.10108164 -0.31115074 -0.0838079  -1.45175146  0.        ]",[-0.34586224 -0.32076359],[ 1.03791609 -0.3741252 ]
2,-0.147068749126,"[[ 0.13730199 -0.08830316  0.19321901  0.16529953]
 [ 5.41783429 -1.06342106  0.          0.        ]]",[ 1.00427067  0.58887577],-1.16082,"[ 1.10383589  2.14056235  0.2799711  -1.0454759   1.6333205   1.45029762
  1.24248737 -0.52413606 -0.08984611 -1.32931306  0.        ]",[-0.34586224 -0.32076359],[ 1.68908378  1.23058145]
3,-0.114293738878,"[[ 0.28425854 -0.06964732  0.19321901  0.16529953]
 [ 9.26501188  2.91575085  0.          0.        ]]",[ 0.35932946  0.21161354],-0.749784,"[ 1.06121996  2.14257491  0.49642997 -0.98739591  1.63331251  1.45029162
  1.38101841  0.04414002 -0.12955193 -1.04170239  0.        ]",[-0.34586224 -0.32076359],[-0.39161965 -0.56255119]
4,-0.077006841209,"[[ 0.45218532 -0.03425349  0.19321901  0.16529953]
 [ 7.53343205  0.63124068  0.          0.        ]]",[ 0.00110705  0.19601756],-0.588597,"[ 0.97746562  2.14509187  0.7323545  -0.87701826  1.63330452  1.45028561
  1.31865969 -0.28211699 -0.2239317  -0.71430389  0.        ]",[-0.34586224 -0.32076359],[ 0.39533787  0.10984971]
5,-0.0499214134446,"[[ 0.61704843 -0.01739542  0.19321901  0.16529953]
 [ 8.94816887  1.05316204  0.          0.        ]]",[-0.5679096   0.00989577],-0.520946,"[ 0.86107265  2.14567578  0.94598279 -0.82438894  1.63329653  1.45027961
  1.36959882 -0.22186081 -0.35558965 -0.433747    0.        ]",[-0.34586224 -0.32076359],[-1.84735854  0.53565318]
6,-0.0464016965233,"[[ 0.75453732  0.02475513  0.19321901  0.16529953]
 [ 4.81448747  3.15488111  0.          0.        ]]",[-0.91611379 -0.18542081],-0.500628,"[ 0.74038428  2.14544598  1.10627432 -0.69276729  1.63328853  1.4502736
  1.2207419   0.07829233 -0.51009823 -0.20413655  0.        ]",[-0.34586224 -0.32076359],[ 0.49993377 -0.68561447]
7,-0.0629315884957,"[[ 0.86972513  0.05998068  0.19321901  0.16529953]
 [ 6.69801774  0.37693344  0.          0.        ]]",[-1.2232877  -0.18345541],-0.513583,"[ 0.62448119  2.14337376  1.22567582 -0.58286554  1.63328054  1.4502676
  1.28856275 -0.31843535 -0.66144134 -0.03747604  0.        ]",[-0.34586224 -0.32076359],[-2.3069622  -0.14570883]
8,-0.079655507272,"[[ 0.962668    0.06167165  0.19321901  0.16529953]
 [ 2.60987964 -0.2058981   0.          0.        ]]",[-1.29486954 -0.1753248 ],-0.599352,"[ 0.52223881  2.14321609  1.31095422 -0.57759359  1.63327255  1.45026159
  1.1413466  -0.40167098 -0.77773355  0.06445842  0.        ]",[-0.34586224 -0.32076359],[-0.90702495  0.62020952]
9,-0.0847669659424,"[[ 0.97833777  0.08224836  0.19321901  0.16529953]
 [-1.03077779  2.25536173  0.          0.        ]]",[-1.26230705 -0.24870443],-0.559586,"[ 0.50430151  2.14116118  1.3242943  -0.51350148  1.63326456  1.45025559
  1.01024494 -0.05016922 -0.81214878  0.09015222  0.        ]",[-0.34586224 -0.32076359],[-1.89256425 -0.52149887]
10,-0.0757872553188,"[[ 0.91824439  0.10620486  0.19321901  0.16529953]
 [-4.96546282  0.14730728  0.          0.        ]]",[-0.9393267  -0.09878612],-0.566661,"[ 0.57201434  2.13803883  1.27147186 -0.43902099  1.63325656  1.45024959
  0.86855612 -0.35122821 -0.75172452  0.04127121  0.        ]",[-0.34586224 -0.32076359],[-1.24723466 -0.97789387]
11,-0.0510901307795,"[[ 0.7802451   0.07028698  0.19321901  0.16529953]
 [-8.82162544 -3.7261928   0.          0.        ]]",[-0.2769362  0.2690281],-0.528945,"[ 0.71562191  2.14238537  1.13414772 -0.55074515  1.63324857  1.45024358
  0.72969537 -0.9044164  -0.56451875 -0.13998298  0.        ]",[-0.34586224 -0.32076359],[-0.65930493 -0.53243645]
12,-0.0549936900149,"[[  0.57940322  -0.02463992   0.19321901   0.16529953]
 [-11.25447144  -5.75971705   0.           0.        ]]",[ 0.51279795  0.6202867 ],-0.635201,"[ 0.89047294  2.14535396  0.89906074 -0.84700129  1.63324058  1.45023758
  0.64208805 -1.19482852 -0.32060276 -0.49806823  0.        ]",[-0.34586224 -0.32076359],[ 0.75135909  3.12538134]
13,-0.0965688029507,"[[ 0.38635299 -0.09897453  0.19321901  0.16529953]
 [-8.06117497 -1.68730965  0.          0.        ]]",[ 0.8296448   0.58733487],-0.685092,"[ 1.01462364  2.13901146  0.64168733 -1.0786407   1.63323259  1.45023157
  0.75707627 -0.61323043 -0.16839518 -0.88731564  0.        ]",[-0.34586224 -0.32076359],[-0.35239242  0.83402444]
14,-0.132453619829,"[[ 0.21272958 -0.09924644  0.19321901  0.16529953]
 [-9.29704314  1.64900026  0.          0.        ]]",[ 1.18067753  0.57874209],-0.940701,"[ 1.08560139  2.13895847  0.3918946  -1.07948254  1.6332246   1.45022557
  0.71257151 -0.13675794 -0.10356307 -1.20060357  0.        ]",[-0.34586224 -0.32076359],[ 1.48818968  0.31846873]
15,-0.157766377305,"[[ 0.06831962 -0.0539578   0.19321901  0.16529953]
 [-5.15773505  2.87577479  0.          0.        ]]",[ 1.33123064  0.56051576],-1.16454,"[ 1.1136316   2.14371863  0.17650904 -0.93847543  1.63321661  1.45021956
  0.86162514  0.03844301 -0.08381122 -1.42404063  0.        ]",[-0.34586224 -0.32076359],[ 0.97154418  0.34578423]
16,-0.163331146459,"[[ 0.00474448  0.01670835  0.19321901  0.16529953]
 [-1.21291351  4.18647527  0.          0.        ]]",[ 1.274104    0.46516669],-1.31153,"[ 1.11684878  2.145516    0.08074024 -0.71787534  1.63320862  1.45021356
  1.00367472  0.22562978 -0.08222572 -1.47350729  0.        ]",[-0.34586224 -0.32076359],[ 1.28719089  1.37831262]
17,-0.146577042901,"[[ 0.02040244  0.13931857  0.19321901  0.16529953]
 [ 2.76548215  8.06163788  0.          0.        ]]",[ 0.9061389   0.15618742],-1.18721,"[ 1.11657234  2.13233917  0.10434467 -0.33637962  1.63320062  1.45020755
  1.14693243  0.77905836 -0.09235821 -1.32523488  0.        ]",[-0.34586224 -0.32076359],[ 2.40414843  0.89238912]
18,-0.106203058566,"[[  0.11484256   0.33438744   0.19321901   0.16529953]
 [  6.66562293  11.43401187   0.           0.        ]]",[ 0.35493541 -0.22766054],-0.67661,"[ 1.10772011  2.0693428   0.24634871  0.25485438  1.63319263  1.45020155
  1.28737113  1.2606789  -0.16614444 -0.97280183  0.        ]",[-0.34586224 -0.32076359],[-0.12350311 -1.83498523]
