timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.175011926828,"[[-0.05524473  0.06650765  0.14068831  0.15648773]
 [ 0.00235263  0.00237834  0.          0.        ]]",[ 3.90115452 -0.16365004],-6.09783,"[ 0.84692663  1.38943962 -0.10264865 -0.61873171  1.20705773  1.35222476
  0.64977262 -0.35071341  0.11283201 -2.57601314  0.        ]",[-0.90614665 -0.96969187],[ 4.1168667  -0.31739075]
1,-0.168671910607,"[[-0.01550271  0.05393006  0.14068831  0.15648773]
 [ 3.95867369 -1.25593927  0.          0.        ]]",[ 3.19034481 -0.06410682],-5.96851,"[ 0.84919489  1.39038023 -0.03918757 -0.64582557  1.20705705  1.3522239
  0.76585913 -0.58052857  0.11347669 -2.47784735  0.        ]",[-0.90614665 -0.96969187],[ 3.02749834 -0.22402157]
2,-0.149165252696,"[[ 0.102579    0.02014568  0.14068831  0.15648773]
 [ 7.83658463 -2.11961607  0.          0.        ]]",[ 1.98865139  0.06172723],-5.56474,"[ 0.84090353  1.39193531  0.14921048 -0.71868128  1.20705638  1.35222303
  0.87964485 -0.73826766  0.10123642 -2.18105883  0.        ]",[-0.90614665 -0.96969187],[ 2.31604569 -0.00712929]
3,-0.114704791744,"[[  0.29744595  -0.02212369   0.14068831   0.15648773]
 [ 11.63745549  -2.10735362   0.           0.        ]]",[ 0.28123194 -0.02075785],-4.91247,"[ 0.77850762  1.39188239  0.45390394 -0.80989484  1.20705571  1.35222217
  0.99116997 -0.73602782  0.03145219 -1.67997478  0.        ]",[-0.90614665 -0.96969187],[ 0.37930063 -0.20486211]
4,-0.0697180417127,"[[  0.5429433   -0.07199561   0.14068831   0.15648773]
 [ 12.90805082  -2.87726374   0.           0.        ]]",[-1.25525761  0.35825512],-4.21111,"[ 0.61725888  1.38896357  0.81116749 -0.91739179  1.20705504  1.3522213
  1.02845144 -0.87664158 -0.14175453 -1.08207474  0.        ]",[-0.90614665 -0.96969187],[-1.05578775  0.30571025]
5,-0.0295675037118,"[[ 0.75884736 -0.11680723  0.14068831  0.15648773]
 [ 8.69637815 -1.60813647  0.          0.        ]]",[-1.61261797  0.48036242],-3.85046,"[ 0.40651097  1.38370905  1.08509597 -1.01365979  1.20705437  1.35222043
  0.90487171 -0.64485171 -0.36516242 -0.6148554   0.        ]",[-0.90614665 -0.96969187],[-2.2039532   0.75732583]
6,-0.00210211546631,"[[ 0.89134675 -0.11854726  0.14068831  0.15648773]
 [ 4.56730897  1.42401773  0.          0.        ]]",[-1.56265235 -0.0825865 ],-3.70487,"[ 0.24951039  1.38345403  1.22864253 -1.01738848  1.2070537   1.35221957
  0.78371583 -0.09106789 -0.55046768 -0.33392158  0.        ]",[-0.90614665 -0.96969187],[-1.08262165  0.1008656 ]
7,-0.0122803727247,"[[ 0.94209443 -0.0863268   0.14068831  0.15648773]
 [ 0.52093428  1.79677965  0.          0.        ]]",[-1.0990411   0.15073389],-3.71729,"[ 0.18450888  1.38755119  1.27797453 -0.9482212   1.20705303  1.3522187
  0.66498643 -0.02298772 -0.65409855 -0.20196255  0.        ]",[-0.90614665 -0.96969187],[-1.17509292  0.19924103]
8,-0.0108951130124,"[[ 0.91271625 -0.04281723  0.14068831  0.15648773]
 [-3.44554305  2.55165665  0.          0.        ]]",[-0.29832196  0.18721266],-3.69501,"[ 0.22244742  1.39104218  1.24981238 -0.85452678  1.20705236  1.35221784
  0.54860143  0.11488084 -0.64273064 -0.21257049  0.        ]",[-0.90614665 -0.96969187],[-0.34863034  0.22924806]
9,-0.000482640717017,"[[ 0.83064852  0.0168217   0.14068831  0.15648773]
 [-4.75686308  3.40937616  0.          0.        ]]",[ 0.24539535 -0.0973272 ],-3.66314,"[ 0.32381338  1.39200529  1.16544257 -0.72585081  1.20705169  1.35221697
  0.51012438  0.27153227 -0.56353064 -0.30985461  0.        ]",[-0.90614665 -0.96969187],[-0.34433826 -0.05842333]
10,-0.0152968100952,"[[ 0.72278943  0.08201586  0.14068831  0.15648773]
 [-6.02482608  3.11103     0.          0.        ]]",[ 0.94952345  0.05485442],-3.68186,"[ 0.44578952  1.38799923  1.04257772 -0.585353    1.20705101  1.35221611
  0.47291952  0.2170431  -0.45655686 -0.46324336  0.        ]",[-0.90614665 -0.96969187],[ 1.31534944  0.81901588]
11,-0.0216566190051,"[[ 0.64316671  0.17614026  0.14068831  0.15648773]
 [-1.9509983   6.29082188  0.          0.        ]]",[ 0.39643925 -1.1173799 ],-3.64697,"[ 0.52688006  1.37293373  0.94391027 -0.38398892  1.20705034  1.35221524
  0.59245412  0.79779135 -0.41894146 -0.53495924  0.        ]",[-0.90614665 -0.96969187],[ 0.31613181 -1.25496143]
12,-0.0178570493203,"[[ 0.61709729  0.26097426  0.14068831  0.15648773]
 [-0.66024872  2.20619412  0.          0.        ]]",[ 0.33343259 -0.19313884],-3.69516,"[ 0.55167501  1.35006046  0.91025399 -0.20531894  1.20704967  1.35221438
  0.63032727  0.05178596 -0.45118881 -0.50433841  0.        ]",[-0.90614665 -0.96969187],[ 0.23437539  0.14360156]
13,-0.0133995093629,"[[ 0.61332403  0.31036129  0.14068831  0.15648773]
 [ 0.27979533  2.73076243  0.          0.        ]]",[ 0.11674395 -0.46356708],-3.68375,"[ 0.55518995  1.33275042  0.90532968 -0.10306736  1.207049    1.35221351
  0.65790996  0.14759169 -0.48727938 -0.46473903  0.        ]",[-0.90614665 -0.96969187],[-0.25600362 -0.4601274 ]
14,-0.0107055110242,"[[ 0.60871043  0.3461581   0.14068831  0.15648773]
 [-0.73777317  0.8551668   0.          0.        ]]",[ 0.29837081  0.16514197],-3.70067,"[ 0.55946218  1.31839534  0.899291   -0.0299437   1.20704833  1.35221265
  0.62805212 -0.19496213 -0.51163307 -0.44146811  0.        ]",[-0.90614665 -0.96969187],[ 0.75167262 -0.27211808]
