timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.423794476221,"[[-0.06800138  0.01194698 -0.19888086  0.09995082]
 [ 0.00151093  0.00244913  0.          0.        ]]",[ 3.08801794  2.22403264],-4.54261,"[ 1.02864414  2.0242594  -0.09065671 -0.85820321 -1.72061613  0.8481833
  0.95088349 -0.38444196  2.87302003 -1.2269152   0.        ]",[-0.45789021 -0.44221455],[ 2.68232847  2.96308262]
1,-0.420913673435,"[[-0.0282964   0.05170787 -0.19888086  0.09995082]
 [ 3.95582878  3.96045382  0.          0.        ]]",[ 2.49546719  1.76599407],-4.41136,"[ 1.03133159  2.02253994 -0.02974167 -0.7409523  -1.72061064  0.84818212
  1.07288642  0.21329136  2.87557525 -1.1034622   0.        ]",[-0.45789021 -0.44221455],[ 2.84094616  1.21713321]
2,-0.409632423003,"[[ 0.08971094  0.16984286 -0.19888086  0.09995082]
 [ 7.83202955  7.84011574  0.          0.        ]]",[ 1.67575133  1.30821776],-4.25642,"[ 1.0262341   2.00487888  0.1513355  -0.39472462 -1.72060515  0.84818095
  1.19247868  0.799193    2.84455421 -0.73942193  0.        ]",[-0.45789021 -0.44221455],[ 2.22833181  1.68477002]
3,-0.382519532058,"[[  0.28447614   0.36480019  -0.19888086   0.09995082]
 [ 11.63194621  11.6429278    0.           0.        ]]",[ 0.37357301  0.87517428],-3.68211,"[ 0.97533125  1.93533121  0.44482356  0.15920079 -1.72059967  0.84817977
  1.30971673  1.37348689  2.67227042 -0.18154628  0.        ]",[-0.45789021 -0.44221455],[ 1.29509982 -0.48804872]
4,-0.3348799063,"[[  0.55451408   0.57593999  -0.19888086   0.09995082]
 [ 15.35949716   9.47822542   0.           0.        ]]",[-0.85175973  0.92785621],-3.08415,"[ 0.8210179   1.8061426   0.82250575  0.7134964  -1.72059418  0.8481786
  1.42472136  1.04657406  2.27315402  0.37834065  0.        ]",[-0.45789021 -0.44221455],[-0.02867077  1.09400604]
5,-0.268315248564,"[[  0.85751616   0.80334499  -0.19888086   0.09995082]
 [ 14.94226834  13.24967876   0.           0.        ]]",[-1.81300795  0.49653021],-2.2186,"[ 0.54541649  1.61086887  1.17532376  1.23001865 -1.72058869  0.84817743
  1.41184499  1.61613022  1.68359794  0.69934429  0.        ]",[-0.45789021 -0.44221455],[-2.53316251  0.90352423]
6,-0.193239631224,"[[  1.11370863   1.10160864  -0.19888086   0.09995082]
 [ 10.69120298  16.5656364    0.           0.        ]]",[-2.10338116 -0.25046664],-1.61224,"[ 0.24569075  1.28337279  1.39209433  1.73825872 -1.7205832   0.84817625
  1.28068211  2.11689262  1.08530438  0.62634044  0.        ]",[-0.45789021 -0.44221455],[-2.02770697 -0.06685848]
7,-0.13365254629,"[[  1.28573335   1.42698149  -0.19888086   0.09995082]
 [  6.52496921  15.97361519   0.           0.        ]]",[-1.91847324 -0.71253175],-1.10582,"[ 0.02035758  0.86566622  1.48779146  2.02664045 -1.72057772  0.84817508
  1.1521372   2.02747823  0.69960187  0.27672828  0.        ]",[-0.45789021 -0.44221455],[-2.43647113 -1.48616898]
8,-0.108642573228,"[[  1.37525388   1.70355921  -0.19888086   0.09995082]
 [  2.44036664  11.69838884   0.           0.        ]]",[-1.67685235 -0.81588918],-0.889948,"[-0.10196277  0.49279455  1.5205034   2.0311272  -1.72057223  0.8481739
  1.0261114   1.38183913  0.55726545 -0.0802105   0.        ]",[-0.45789021 -0.44221455],[-1.07544788 -1.3005683 ]
9,-0.109798505702,"[[ 1.38387641  1.89548045 -0.19888086  0.09995082]
 [-1.56497203  7.5076745   0.          0.        ]]",[-1.49313354 -0.74043173],-0.849099,"[-0.11387584  0.240371    1.52301674  1.90292337 -1.72056674  0.84817273
  0.90253155  0.74896561  0.55710837 -0.29257268  0.        ]",[-0.45789021 -0.44221455],[-1.75795443 -0.95244318]
