timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.285182716875,"[[-0.04844374  0.06809728 -0.06752478 -0.06890813]
 [ 0.00168927 -0.0024584   0.          0.        ]]",[-0.53723055  0.65215313],-7.24785,"[ 0.81704227  1.3161868  -0.09462258 -0.49790134 -0.57810851 -0.59819121
  0.58924786 -0.32756473  2.20718362  0.69886983  0.        ]",[-0.93113649 -1.05402684],[-0.38462225  0.53735167]
1,-0.284887709857,"[[-0.06368445  0.08940235 -0.06752478 -0.06890813]
 [-1.52068832  2.12587038  0.          0.        ]]",[-0.41525605  0.81385005],-7.30352,"[ 0.81560023  1.31408648 -0.11917976 -0.456028   -0.57810837 -0.59819107
  0.54332821  0.07577397  2.20614886  0.68597295  0.        ]",[-0.93113649 -1.05402684],[-0.35356364  1.03052494]
2,-0.284280109696,"[[-0.10784482  0.17123062 -0.06752478 -0.06890813]
 [-2.8907812   6.04389602  0.          0.        ]]",[-0.70361024  0.97262841],-7.31965,"[ 0.80921417  1.30076817 -0.19017988 -0.2961112  -0.57810823 -0.59819092
  0.50200194  0.8182773   2.20036511  0.68202869  0.        ]",[-0.93113649 -1.05402684],[-0.66864076  0.96583754]
3,-0.282230357709,"[[-0.19164     0.32928846 -0.06752478 -0.06890813]
 [-5.48011539  9.74952431  0.          0.        ]]",[-1.37708676  1.14859569],-7.23563,"[ 0.78811521  1.25177972 -0.3238596   0.00548755 -0.5781081  -0.59819078
  0.42389967  1.52052867  2.17910315  0.67966803  0.        ]",[-0.93113649 -1.05402684],[-2.43282155  1.98251944]
4,-0.27566874173,"[[ -0.33986116   0.56208368  -0.06752478  -0.06890813]
 [ -9.32921747  13.51739524   0.           0.        ]]",[-2.18877172  1.32929516],-7.19161,"[ 0.72245413  1.12634254 -0.55445672  0.41868832 -0.57810796 -0.59819063
  0.30779898  2.23457396  2.12204104  0.60211989  0.        ]",[-0.93113649 -1.05402684],[-2.68407308  1.42080445]
5,-0.261472238329,"[[ -0.56430336   0.86948428  -0.06752478  -0.06890813]
 [-13.10252049  17.21026455   0.           0.        ]]",[-3.14241838  1.23430562],-7.07915,"[ 0.55727362  0.87462524 -0.87959916  0.87420888 -0.57810782 -0.59819049
  0.19398462  2.93440258  1.99708226  0.4309501   0.        ]",[-0.93113649 -1.05402684],[-3.05580058  1.30214373]
6,-0.236896843583,"[[ -0.8634688    1.25000203  -0.06752478  -0.06890813]
 [-16.80184471  20.82930092   0.           0.        ]]",[-4.23334885  0.58441633],-6.71466,"[ 0.22779488  0.46133081 -1.24315523  1.23892528 -0.57810768 -0.59819034
  0.0824017   3.62023413  1.76540456  0.21794844  0.        ]",[-0.93113649 -1.05402684],[-3.93553499 -0.13065294]
7,-0.201712755741,"[[ -1.23588632   1.6572538   -0.06752478  -0.06890813]
 [-20.42806894  19.89881267   0.           0.        ]]",[-4.17646742  0.39290047],-6.21131,"[-0.31434595 -0.04187608 -1.54064801  1.33213924 -0.57810754 -0.5981902
 -0.02697631  3.44389051  1.41998091 -0.00710045  0.        ]",[-0.93113649 -1.05402684],[-4.35744324  0.27815042]
8,-0.159027431754,"[[ -1.68012354   2.06231239  -0.06752478  -0.06890813]
 [-23.98395727  20.60457537   0.           0.        ]]",[-4.14580917 -0.12176934],-5.51161,"[-1.05346337 -0.52496693 -1.62067714  1.10610627 -0.57810741 -0.59819005
 -0.13423277  3.57762966  0.98747848 -0.14184187  0.        ]",[-0.93113649 -1.05402684],[-4.21703138 -0.29818963]
9,-0.11646039764,"[[ -2.194778     2.45844406  -0.06752478  -0.06890813]
 [-27.46992031  19.01387611   0.           0.        ]]",[-3.44667053 -0.27690983],-4.96354,"[-1.85566703 -0.90534523 -1.32619679  0.61246657 -0.57810727 -0.59818991
 -0.23938007  3.27617252  0.54174381 -0.05291808  0.        ]",[-0.93113649 -1.05402684],[-3.77591362  0.33122617]
