timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.162479126951,"[[ 0.09084024 -0.00637393  0.08419022 -0.08544196]
 [-0.00046684  0.00070798  0.          0.        ]]",[-2.03631687  0.2401199 ],-2.24865,"[ 0.93989544  1.76700295  0.12337411 -1.02175922  0.74164827 -0.74270281
  0.83673918 -0.39068219  0.67379228  0.90960822  0.        ]",[-0.61110669 -0.60090435],[-1.57618889 -0.34351322]
1,-0.156891387746,"[[ 0.0511458  -0.0199915   0.08419022 -0.08544196]
 [-3.95580949 -1.35794229  0.          0.        ]]",[-1.27510011  0.61193967],-2.13457,"[ 0.94400205  1.76676707  0.06126547 -1.05879894  0.74164774 -0.74270228
  0.72290811 -0.61269936  0.67902709  0.80055767  0.        ]",[-0.61110669 -0.60090435],[-1.88138959  0.29224984]
2,-0.142094384123,"[[-0.06688048 -0.03525498  0.08419022 -0.08544196]
 [-7.83390505 -0.17236047  0.          0.        ]]",[-0.30851316  0.76707149],-1.90734,"[ 0.94264739  1.76621765 -0.12377183 -1.10030324  0.74164721 -0.74270175
  0.61130021 -0.41896271  0.67385812  0.50662978  0.        ]",[-0.61110669 -0.60090435],[-0.68423584  0.76814868]
3,-0.123531236025,"[[ -2.49173451e-01  -8.14100102e-03   8.41902165e-02  -8.54419569e-02]
 [ -1.03868869e+01   2.87360286e+00   0.00000000e+00   0.00000000e+00]]",[ 0.63305449  0.59492898],-1.70926,"[ 0.90085311  1.76697631 -0.40578478 -1.026563    0.74164669 -0.74270122
  0.53782774  0.07877961  0.62394169  0.12021926  0.        ]",[-0.61110669 -0.60090435],[ 0.92504991  0.35298215]
4,-0.110514618421,"[[-0.41813944  0.06276834  0.08419022 -0.08544196]
 [-6.52257869  4.21287052  0.          0.        ]]",[ 0.74650556  0.38651931],-1.65231,"[ 0.82021956  1.76446496 -0.65592976 -0.83377809  0.74164616 -0.74270069
  0.64903811  0.29762995  0.54982166 -0.17139388  0.        ]",[-0.61110669 -0.60090435],[ 0.97606634  0.74356136]
5,-0.107117774305,"[[-0.50856717  0.17571336  0.08419022 -0.08544196]
 [-2.53346415  7.07211016  0.          0.        ]]",[ 0.1852762  -0.17583105],-1.64935,"[ 0.76127611  1.74706674 -0.78278465 -0.52887418  0.74164563 -0.74270017
  0.76384017  0.76485955  0.52276559 -0.23538133  0.        ]",[-0.61110669 -0.60090435],[ 0.96830787 -0.60162272]
6,-0.110249887323,"[[-0.52029073  0.29183462  0.08419022 -0.08544196]
 [ 1.34819155  4.54843653  0.          0.        ]]",[-0.21170956 -0.0799152 ],-1.65615,"[ 0.75286019  1.71223853 -0.79879471 -0.22175117  0.7416451  -0.74269964
  0.87554955  0.35246418  0.54474243 -0.12408196  0.        ]",[-0.61110669 -0.60090435],[ 0.068208    0.26972788]
7,-0.116756791021,"[[-0.49089036  0.39261461  0.08419022 -0.08544196]
 [ 1.59104597  5.52630367  0.          0.        ]]",[-0.66621453 -0.26249328],-1.70706,"[ 0.77363227  1.66844489 -0.75844479  0.03639621  0.74164457 -0.74269911
  0.88253793  0.51225787  0.57641552  0.06149805  0.        ]",[-0.61110669 -0.60090435],[-1.51505322 -0.30665039]
8,-0.119350429013,"[[-0.49907184  0.48987515  0.08419022 -0.08544196]
 [-2.39594822  4.20414488  0.          0.        ]]",[-0.31984639  0.00516775],-1.76375,"[ 0.76796206  1.6146585  -0.76973826  0.27554127  0.74164405 -0.74269858
  0.76779573  0.29620272  0.57758354  0.16228786  0.        ]",[-0.61110669 -0.60090435],[-1.41647196 -0.2677276 ]
9,-0.112501897595,"[[-0.58620419  0.56250053  0.08419022 -0.08544196]
 [-6.30429689  3.06217587  0.          0.        ]]",[ 0.33954787  0.27199423],-1.7208,"[ 0.70234032  1.5674176  -0.88675213  0.44634359  0.74164352 -0.74269805
  0.65531697  0.10959254  0.5393919   0.06161954  0.        ]",[-0.61110669 -0.60090435],[ 0.61482757  1.14598073]
10,-0.10492928907,"[[-0.68664874  0.66285386  0.08419022 -0.08544196]
 [-3.74863533  6.96018334  0.          0.        ]]",[-0.09232996 -0.31727955],-1.67847,"[ 0.61528627  1.49269266 -1.01341959  0.66958932  0.74164299 -0.74269752
  0.72886583  0.74656901  0.48900273 -0.02834407  0.        ]",[-0.61110669 -0.60090435],[-0.2410455  -0.88654288]
11,-0.0987544875964,"[[-0.77043365  0.76545705  0.08419022 -0.08544196]
 [-4.626957    3.31228487  0.          0.        ]]",[ 0.377482    0.07193407],-1.66994,"[ 0.5339299   1.40567696 -1.11145993  0.88040833  0.74164246 -0.74269699
  0.70358813  0.15046235  0.44218671 -0.07474681  0.        ]",[-0.61110669 -0.60090435],[ 0.86434965  0.79494924]
12,-0.09469405328,"[[-0.82775384  0.8626146   0.08419022 -0.08544196]
 [-1.1166968   6.39322529  0.          0.        ]]",[-0.16199912 -0.43077341],-1.63139,"[ 0.47400305  1.31420753 -1.17415611  1.06179699  0.74164193 -0.74269646
  0.80460933  0.65392158  0.40694762 -0.0705414   0.        ]",[-0.61110669 -0.60090435],[-1.51403201 -0.92718129]
13,-0.0897773033511,"[[-0.88955132  0.95238614  0.08419022 -0.08544196]
 [-5.05001382  2.59655318  0.          0.        ]]",[ 0.4865762   0.09765783],-1.71447,"[ 0.40576964  1.22260716 -1.23749296  1.21210855  0.74164141 -0.74269593
  0.69141188  0.03350329  0.36621387 -0.08116532  0.        ]",[-0.61110669 -0.60090435],[ 2.51942779  0.39738169]
14,-0.0845444059547,"[[-0.94985613  1.01957604  0.08419022 -0.08544196]
 [-0.99393658  4.11739578  0.          0.        ]]",[ 0.06020111 -0.28590378],-1.64299,"[ 0.33580084  1.15004863 -1.29481657  1.31299019  0.74164088 -0.7426954
  0.8081412   0.28202579  0.32528484 -0.11348006  0.        ]",[-0.61110669 -0.60090435],[ 0.59957912 -0.76194792]
15,-0.085399424712,"[[-0.94572581  1.07082877  0.08419022 -0.08544196]
 [ 1.39899609  1.01821112  0.          0.        ]]",[-0.0951963 -0.0310761],-1.68752,"[ 0.34069426  1.09262423 -1.29103444  1.38293367  0.74164035 -0.74269487
  0.87700675 -0.22441565  0.32311813 -0.04336483  0.        ]",[-0.61110669 -0.60090435],[ 0.39708803 -1.17952818]
16,-0.0896556727515,"[[-0.90224842  1.05125848  0.08419022 -0.08544196]
 [ 2.94358756 -2.96197918  0.          0.        ]]",[-0.17821419  0.57144809],-1.69197,"[ 0.39130657  1.11475031 -1.24993352  1.35695438  0.74163982 -0.74269434
  0.92145781 -0.87482297  0.34937274  0.0147347   0.        ]",[-0.61110669 -0.60090435],[-1.36746351  0.29884275]
