timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.294656969674,"[[ 0.02441944  0.00729659 -0.03079964  0.17586885]
 [ 0.00142968  0.00055917  0.          0.        ]]",[ 3.01022792  1.81507719],-3.07125,"[ 1.05255606  2.05939352  0.06406054 -0.84010241 -0.26119287  1.50429306
  0.973377   -0.38188108  1.56600599 -1.71144651  0.        ]",[-0.44645873 -0.42174271],[ 3.3673296   1.32831398]
1,-0.286866079505,"[[ 0.06412281  0.04702005 -0.03079964  0.17586885]
 [ 3.95574852  3.95860129  0.          0.        ]]",[ 2.43956208  1.21958828],-2.89381,"[ 1.05009157  2.05791854  0.12463383 -0.72039703 -0.26119262  1.50428862
  1.09870028  0.20644246  1.55991946 -1.59141609  0.        ]",[-0.44645873 -0.42174271],[ 1.90407819  1.06274686]
2,-0.261864249392,"[[ 0.18212853  0.16511837 -0.03079964  0.17586885]
 [ 7.83194744  7.83830021  0.          0.        ]]",[ 1.58123374  0.60346663],-2.53951,"[ 1.02978946  2.0409342   0.30338927 -0.36656595 -0.26119236  1.50428418
  1.2215471   0.78312062  1.50405939 -1.24158091  0.        ]",[-0.44645873 -0.42174271],[ 0.74045054  0.71045079]
3,-0.218048672615,"[[  0.36659441   0.34854062  -0.03079964   0.17586885]
 [ 10.60548297  10.49505802   0.           0.        ]]",[ 0.53099608  0.05048499],-2.00333,"[ 0.95984236  1.977722    0.57419243  0.16752043 -0.26119211  1.50427974
  1.30944637  1.17801928  1.31081553 -0.74504523  0.        ]",[-0.44645873 -0.42174271],[ 0.12676873 -0.10175391]
4,-0.162293561466,"[[  0.58163901   0.55231148  -0.03079964   0.17586885]
 [ 10.89803865   9.88404824   0.           0.        ]]",[-0.21137139 -0.12531969],-1.5536,"[ 0.82250628  1.85741481  0.86582834  0.7196119  -0.26119186  1.50427531
  1.31871515  1.08719651  0.95811383 -0.30333718  0.        ]",[-0.44645873 -0.42174271],[ 0.32824433  0.45035177]
5,-0.0993213902746,"[[  0.81046927   0.76591358  -0.03079964   0.17586885]
 [ 11.98148495  11.470853     0.           0.        ]]",[-0.8831501  -0.55918884],-1.06683,"[ 0.61731658  1.68004672  1.13342526  1.22771479 -0.26119161  1.50427087
  1.35304963  1.32305618  0.48752167 -0.03958051  0.        ]",[-0.44645873 -0.42174271],[-1.77700402 -0.58049324]
6,-0.0417242403966,"[[ 1.00804355  0.97000006 -0.03079964  0.17586885]
 [ 7.78976339  8.94621701  0.          0.        ]]",[-0.9668889 -0.5983876],-0.829418,"[ 0.39918109  1.46887594  1.31849251  1.62472303 -0.26119135  1.50426643
  1.22019768  0.94779243  0.04181712 -0.01000126  0.        ]",[-0.44645873 -0.42174271],[-1.25996312  0.23376809]
7,-0.00338786477268,"[[ 1.1225991   1.15644456 -0.03079964  0.17586885]
 [ 3.67941528  9.69573493  0.          0.        ]]",[-0.88918972 -0.92298019],-0.681235,"[ 0.25878371  1.2478541   1.40315955  1.89752552 -0.2611911   1.50426199
  1.08992537  1.05919882 -0.24759477 -0.1228375   0.        ]",[-0.44645873 -0.42174271],[-0.7855379  -1.33467051]
8,-0.0224949436275,"[[ 1.16428476  1.30871308 -0.03079964  0.17586885]
 [ 0.49959787  5.54493941  0.          0.        ]]",[-0.71881735 -0.73845327],-0.728633,"[ 0.20561834  1.05291417  1.4295403   2.04968473 -0.26119085  1.50425755
  0.98914498  0.44222371 -0.38890224 -0.2519459   0.        ]",[-0.44645873 -0.42174271],[-0.6995505  -0.08530161]
9,-0.0316107384725,"[[ 1.1464047   1.41512769 -0.03079964  0.17586885]
 [-2.27839799  5.0979956   0.          0.        ]]",[-0.51758385 -0.7922231 ],-0.732246,"[ 0.22854542  0.91156561  1.41851529  2.11616663 -0.2611906   1.50425312
  0.90109989  0.37578951 -0.41977326 -0.33357717  0.        ]",[-0.44645873 -0.42174271],[-0.55085268 -0.65726513]
