timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.326511646829,"[[ -5.07587688e-02   6.36176339e-02  -1.03492561e-01   8.80942390e-02]
 [  5.38806265e-05  -3.46664772e-04   0.00000000e+00   0.00000000e+00]]",[ 2.94116092  2.70351052],-6.25669,"[ 0.88458927  1.51401771 -0.09357276 -0.75387731 -0.90159609  0.76190522
  0.72931117 -0.3733506   2.37818613 -1.45434099  0.        ]",[-0.77372688 -0.77548724],[ 2.77277477  2.90764689]
1,-0.322852790266,"[[-0.01108256  0.10332318 -0.10349256  0.08809424]
 [ 3.95441081  3.95771444  0.          0.        ]]",[ 2.2934227   2.02516484],-6.0811,"[ 0.88647129  1.50988901 -0.03063893 -0.657874   -0.90159558  0.76190485
  0.84360739  0.31333607  2.37512964 -1.29335466  0.        ]",[-0.77372688 -0.77548724],[ 1.86666526  1.44657123]
2,-0.309902200865,"[[ 0.10689704  0.22140391 -0.10349256  0.08809424]
 [ 7.83068038  7.8374282   0.          0.        ]]",[ 1.43464923  1.58005691],-5.84441,"[ 0.87780426  1.48610239  0.15627705 -0.3752857  -0.90159507  0.76190447
  0.95564648  0.9864299   2.32082564 -0.82207888  0.        ]",[-0.77372688 -0.77548724],[ 2.25819446  2.12089508]
3,-0.282174174565,"[[  0.30163639   0.41630795  -0.10349256   0.08809424]
 [ 11.6307209   11.64028495   0.           0.        ]]",[ 0.26694852  1.22385466],-5.16176,"[ 0.81727023  1.41004331  0.45843436  0.07309673 -0.90159456  0.76190409
  1.0654821   1.64618846  2.09147315 -0.1118186   0.        ]",[-0.77372688 -0.77548724],[ 0.63890674  0.69012436]
4,-0.23517728905,"[[  0.55730309   0.674207    -0.10349256   0.08809424]
 [ 13.92848588  14.14125027   0.           0.        ]]",[-1.46426773  0.57630825],-4.12914,"[ 0.65432317  1.24373557  0.8263376   0.60665948 -0.90159405  0.76190372
  1.13189587  2.08007911  1.57443944  0.58088178  0.        ]",[-0.77372688 -0.77548724],[-1.52250448  0.5828689 ]
5,-0.176960526074,"[[  0.79342408   0.9773883   -0.10349256   0.08809424]
 [  9.69772956  16.17011077   0.           0.        ]]",[-1.98048055 -0.23561126],-3.41551,"[ 0.428282    0.96692778  1.11813142  1.10350971 -0.90159354  0.76190334
  1.00960951  2.43206184  0.90879147  0.86616281  0.        ]",[-0.77372688 -0.77548724],[-1.62595302 -1.05589094]
6,-0.12677539398,"[[  0.94578352   1.25785942  -0.10349256   0.08809424]
 [  5.55174327  11.89125606   0.           0.        ]]",[-1.58141005 -0.39564556],-3.09526,"[ 0.24978095  0.65356032  1.27397305  1.40049487 -0.90159303  0.76190297
  0.88977349  1.68972041  0.4101224   0.74817802  0.        ]",[-0.77372688 -0.77548724],[-1.04712545  0.09433552]
7,-0.0911357623112,"[[  1.01602241   1.4970785   -0.10349256   0.08809424]
 [  1.48556314  12.03017117   0.           0.        ]]",[-1.25414944 -1.18814683],-2.77417,"[ 0.16021435  0.36155364  1.33596825  1.51174885 -0.90159252  0.76190259
  0.77224428  1.7138187   0.13952787  0.49269968  0.        ]",[-0.77372688 -0.77548724],[-1.43071277 -0.68258847]
8,-0.0707464073853,"[[ 1.00574154  1.70818132 -0.10349256  0.08809424]
 [-2.50056246  9.08987384  0.          0.        ]]",[-0.55878061 -1.21799326],-2.59961,"[ 0.17358401  0.09897025  1.32730137  1.49547401 -0.90159201  0.76190222
  0.65702904  1.20370559  0.04639496  0.24385883  0.        ]",[-0.77372688 -0.77548724],[-0.91971253 -1.31608679]
9,-0.0692891670046,"[[ 0.9197097   1.84844944 -0.10349256  0.08809424]
 [-6.09077079  4.95069234  0.          0.        ]]",[ 0.27762133 -0.57608849],-2.61337,"[ 0.28192513 -0.0720249   1.24932307  1.42540524 -0.9015915   0.76190184
  0.55325745  0.48559889  0.08943732  0.11171088  0.        ]",[-0.77372688 -0.77548724],[-0.78393048 -1.25153461]
10,-0.0831419105624,"[[ 0.76797441  1.90675314 -0.10349256  0.08809424]
 [-9.07283135  0.89316252  0.          0.        ]]",[ 0.90352255  0.55654538],-2.70832,"[ 0.45577098 -0.14131412  1.08943345  1.38268324 -0.90159099  0.76190147
  0.46706378 -0.21834198  0.23055258  0.10289832  0.        ]",[-0.77372688 -0.77548724],[ 0.18205876  0.56136367]
11,-0.100066826457,"[[ 0.59554635  1.9467367  -0.10349256  0.08809424]
 [-8.17298346  3.09785893  0.          0.        ]]",[ 1.44935119  0.28265777],-2.79186,"[ 0.62233355 -0.18803796  0.87721534  1.34887506 -0.90159048  0.76190109
  0.49307281  0.16415091  0.39655286  0.09234848  0.        ]",[-0.77372688 -0.77548724],[ 1.81824693  0.22488965]
12,-0.107750579127,"[[ 0.47342194  2.01700739 -0.10349256  0.08809424]
 [-4.05314447  3.92649411  0.          0.        ]]",[ 1.2623446  -0.08329743],-2.8012,"[ 0.71775467 -0.26833659  0.71053276  1.28075283 -0.90158997  0.76190071
  0.61215244  0.30791083  0.48345685  0.01769705  0.        ]",[-0.77372688 -0.77548724],[ 1.65135499 -0.41393902]
13,-0.107058162345,"[[ 0.43288044  2.07830912 -0.10349256  0.08809424]
 [-0.01443577  2.20942118  0.          0.        ]]",[ 0.79190183 -0.07920724],-2.77771,"[ 0.7449941  -0.33623077  0.65268896  1.21248854 -0.90158946  0.76190034
  0.72888702  0.01001554  0.48717411 -0.05184147  0.        ]",[-0.77372688 -0.77548724],[ 1.15990574  0.32533768]
14,-0.0987930840908,"[[ 0.47231072  2.13498103 -0.10349256  0.08809424]
 [ 3.94431229  3.45362141  0.          0.        ]]",[ 0.11355846 -0.8281011 ],-2.71513,"[ 0.71853073 -0.39697778  0.70896211  1.1422869  -0.90158895  0.76189996
  0.84331033  0.22587205  0.41864794 -0.11886691  0.        ]",[-0.77372688 -0.77548724],[-0.18439668 -1.11242668]
15,-0.0898901904834,"[[ 0.54309286  2.16363954 -0.10349256  0.08809424]
 [ 3.13656087 -0.57434431  0.          0.        ]]",[-0.17788658  0.04588449],-2.68315,"[ 0.66572501 -0.42689394  0.80710646  1.10426477 -0.90158844  0.76189959
  0.81996263 -0.47294067  0.34101294 -0.16322615  0.        ]",[-0.77372688 -0.77548724],[ 0.45225745  0.79378955]
16,-0.0810514911643,"[[ 0.62316228  2.18380091 -0.10349256  0.08809424]
 [ 4.86464934  2.57996207  0.          0.        ]]",[-0.56334043 -1.09715891],-2.65895,"[ 0.59807386 -0.44759866  0.91315201  1.07652364 -0.90158793  0.76189921
  0.86991088  0.07430094  0.26333432 -0.20804894  0.        ]",[-0.77372688 -0.77548724],[-0.38870615 -1.15563322]
17,-0.0729925281507,"[[ 0.70405293  2.1951599  -0.10349256  0.08809424]
 [ 3.229837   -1.43068884  0.          0.        ]]",[-0.77109736 -0.14899427],-2.66372,"[ 0.52162113 -0.45913582  1.01425634  1.06053786 -0.90158742  0.76189884
  0.82265778 -0.62150813  0.1917693  -0.25068351  0.        ]",[-0.77372688 -0.77548724],[-0.58721142 -0.51281282]
18,-0.0707943359755,"[[ 0.74468638  2.14645828 -0.10349256  0.08809424]
 [ 0.84148232 -3.43279223  0.          0.        ]]",[-0.66626644  0.58858812],-2.66962,"[ 0.48029677 -0.4090252   1.06254794  1.12725742 -0.90158691  0.76189846
  0.75362431 -0.96885327  0.16925203 -0.20110498  0.        ]",[-0.77372688 -0.77548724],[-0.76465899  0.39574038]
19,-0.0745277397898,"[[ 0.73097847  2.09420795 -0.10349256  0.08809424]
 [-2.20212119 -1.79768782  0.          0.        ]]",[-0.11281338  0.47304422],-2.68126,"[ 0.49444922 -0.35347674  1.04645015  1.1934674  -0.90158641  0.76189809
  0.66565157 -0.68517802  0.19608647 -0.12552579  0.        ]",[-0.77372688 -0.77548724],[-0.99477331  0.87099046]
20,-0.0833220591632,"[[ 0.64786256  2.09321587 -0.10349256  0.08809424]
 [-6.09651207  1.68684509  0.          0.        ]]",[ 0.81629491 -0.11701483],-2.67624,"[ 0.57557038 -0.35240497  0.94469596  1.1946687  -0.9015859   0.76189771
  0.55308769 -0.08064485  0.27366027 -0.09694769  0.        ]",[-0.77372688 -0.77548724],[ 0.18055503  0.19356743]
