timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.98772845  1.40794586  0.68104937 -1.24362716 -1.03110395 -1.09118327
  0.45795007 -0.38038959  2.70738029  2.15901037  0.        ]","[[ 0.06836714  0.05414871 -0.11825705 -0.12529283]
 [ 0.00414193 -0.00116852  0.          0.        ]]",[-4.6478792  -1.72699236],-7.29637,-0.358118634962,[-0.87404245 -0.88836271],[-3.32803988 -1.37095678]
1,"[ 0.99046823  1.40974225  0.61071889 -1.34811253 -1.03110301 -1.09118222
  0.27410589 -1.15405723  2.71722823  1.99038966  0.        ]","[[ 0.02877408  0.01441316 -0.11825705 -0.12529283]
 [-3.95028452 -3.95920047  0.          0.        ]]",[-2.68436067 -0.14833288],-6.982,-0.354015421638,[-0.87404245 -0.88836271],[-2.81922078 -0.55851161]
2,"[ 0.98539714  1.40665643  0.40122756 -1.56971125 -1.03110208 -1.09118117
  0.09383541 -1.2532449   2.69953103  1.53766165  0.        ]","[[-0.08913623 -0.06986218 -0.11825705 -0.12529283]
 [-7.82784202 -4.46664448  0.          0.        ]]",[-1.97383721 -0.05331654],-6.49923,-0.34114710383,[-0.87404245 -0.88836271],[-2.36309695  0.02117744]
3,"[ 0.9340103   1.39292316  0.06149741 -1.80630803 -1.03110114 -1.09118012
 -0.08287901 -1.2769268   2.56046489  0.88468523  0.        ]","[[ -0.28383017  -0.16041079  -0.11825705  -0.12529283]
 [-11.62890995  -4.58780693   0.           0.        ]]",[-1.97913364  0.03983944],-5.72655,-0.317544302134,[-0.87404245 -0.88836271],[-1.75750303  0.78783172]
4,"[ 0.7779495   1.36893557 -0.37581491 -2.03613986 -1.03110021 -1.09117907
 -0.25610905 -1.22802518  2.19479202  0.13133344  0.        ]","[[ -0.55379347  -0.24965708  -0.11825705  -0.12529283]
 [-15.35503006  -4.33763668   0.           0.        ]]",[-0.98729732  2.12849147],-4.50079,-0.279752396668,[-0.87404245 -0.88836271],[-0.85175294  1.85356188]
5,"[ 0.45483685  1.35252179 -0.83036043 -2.15305955 -1.03109927 -1.09117801
 -0.4236433  -0.43692997  1.56450545 -0.51712999  0.        ]","[[ -0.89705041  -0.29580335  -0.11825705  -0.12529283]
 [-18.9586366   -0.29045015   0.           0.        ]]",[ 0.20309167  2.20149345],-3.0672,-0.227997018464,[-0.87404245 -0.88836271],[ 0.18795188  2.12515974]
6,"[-0.00470918  1.36486705 -1.13616346 -2.06711053 -1.03109833 -1.09117696
 -0.3689242   0.33815964  0.83187189 -0.84853599  0.        ]","[[ -1.26441439  -0.26182701  -0.11825705  -0.12529283]
 [-17.78165282   3.67485343   0.           0.        ]]",[ 1.94815744  2.5460076 ],-2.70233,-0.172904689612,[-0.87404245 -0.88836271],[ 1.2756629   2.14038253]
7,"[-0.44336603  1.39517004 -1.21895439 -1.77752537 -1.0310974  -1.09117591
 -0.16872209  1.09763256  0.26354942 -0.89438696  0.        ]","[[ -1.57684124  -0.14934593  -0.11825705  -0.12529283]
 [-13.47538183   7.56026622   0.           0.        ]]",[ 1.28562375  2.08562434],-2.53612,-0.13067920568,[-0.87404245 -0.88836271],[ 1.69274187  1.58559835]
8,"[-0.76424161  1.40880698 -1.17084311 -1.28060953 -1.03109646 -1.09117486
  0.02751489  1.84203302 -0.02327783 -0.84870393  0.        ]","[[ -1.80399832   0.04006966  -0.11825705  -0.12529283]
 [ -9.25439948  11.36858257   0.           0.        ]]",[ 1.85525744  0.52713495],-2.38603,-0.108963421378,[-0.87404245 -0.88836271],[ 1.59385371  0.50348622]
9,"[-0.95932666  1.35618712 -1.0942339  -0.64341737 -1.03109553 -1.09117381
  0.21990468  2.20570296 -0.05054294 -0.81251079  0.        ]","[[ -1.94756648   0.28610863  -0.11825705  -0.12529283]
 [ -5.11616825  13.22912234   0.           0.        ]]",[ 1.05332131 -0.34796968],-2.22978,-0.105254710323,[-0.87404245 -0.88836271],[ 1.00298405 -0.39600664]
