timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.02500887  1.83953576  0.35636619 -1.1621255  -0.13942791 -0.48763562
  0.59943324 -0.39628282  1.46960038  0.54060114  0.        ]","[[-0.03310733  0.00422543 -0.01473471 -0.05610935]
 [ 0.00473561 -0.00490789  0.          0.        ]]",[-1.23767679  0.94954491],-1.76639,-0.230049682487,[-0.47779253 -0.52173269],[-1.79118919  0.41674232]
1,"[ 1.02197321  1.83835267  0.29176408 -1.06035449 -0.13942775 -0.48763493
  0.4090715   0.23028784  1.46768954  0.49795384  0.        ]","[[-0.07271873  0.04186706 -0.01473471 -0.05610935]
 [-3.95269429  3.75652935  0.          0.        ]]",[-1.55784073  1.7575935 ],-1.8381,-0.228974794918,[-0.47779253 -0.52173269],[-1.44551623  0.18160191]
2,"[ 0.99955022  1.82309607  0.10085667 -0.75337286 -0.13942758 -0.48763424
  0.22247182  0.87772365  1.45389268  0.37409135  0.        ]","[[-0.19069398  0.15599431 -0.01473471 -0.05610935]
 [-7.83191675  7.64322928  0.          0.        ]]",[-1.48275757  0.39996209],-1.66054,-0.225336282696,[-0.47779253 -0.52173269],[-1.13263953  0.1596428 ]
3,"[ 0.9195434   1.76942883 -0.20368388 -0.3144821  -0.13942742 -0.48763355
  0.03960302  1.11654546  1.40381345  0.15248349  0.        ]","[[ -0.38547521   0.32324415  -0.01473471  -0.05610935]
 [-11.633578     9.07694214   0.           0.        ]]",[-0.35161462 -0.43084223],-1.39296,-0.217497785388,[-0.47779253 -0.52173269],[-0.62534529  0.4002696 ]
4,"[ 0.74800346  1.68288719 -0.55153198  0.08937887 -0.13942726 -0.48763286
 -0.01621549  0.80246318  1.29105263 -0.1567102   0.        ]","[[ -0.62978924   0.48586553  -0.01473471  -0.05610935]
 [-12.79398886   7.19145114   0.           0.        ]]",[ 0.80048228  1.25713756],-1.19932,-0.20525421517,[-0.47779253 -0.52173269],[ 0.03017568  0.84671783]
5,"[ 0.53196448  1.54863072 -0.81810128  0.50161513 -0.1394271  -0.48763217
  0.14821241  1.43807214  1.15305823 -0.36748585  0.        ]","[[ -0.85137278   0.66797859  -0.01473471  -0.05610935]
 [ -9.37569894  11.00717016   0.           0.        ]]",[-0.01773097  0.53033529],-1.17827,-0.192805082725,[-0.47779253 -0.52173269],[ 0.05549373  0.37005562]
6,"[ 0.31363601  1.31995137 -0.99624406  0.95667151 -0.13942694 -0.48763148
  0.15371839  1.75151093  1.02794435 -0.42049516  0.        ]","[[ -1.0377384    0.90700167  -0.01473471  -0.05610935]
 [ -9.26123175  12.88885759   0.           0.        ]]",[-0.22704096  0.4650182 ],-1.13286,-0.180158806082,[-0.47779253 -0.52173269],[ 0.20659186  0.04381594]
7,"[ 0.061589    1.00078709 -1.12899506  1.32774988 -0.13942677 -0.48763079
  0.11928422  2.01568437  0.88136407 -0.41256868  0.        ]","[[ -1.23014525   1.18069154  -0.01473471  -0.05610935]
 [ -9.97707806  14.47481959   0.           0.        ]]",[ 0.67910432 -0.80986258],-0.928257,-0.163910840035,[-0.47779253 -0.52173269],[ 0.38268411 -0.32722715]
8,"[-0.17712616  0.66916157 -1.19928451  1.50608431 -0.13942661 -0.48763011
  0.25807357  1.43361891  0.73640917 -0.36228907  0.        ]","[[ -1.40073832   1.43512838  -0.01473471  -0.05610935]
 [ -7.09179386  10.98056849   0.           0.        ]]",[ 0.24428733  0.30058484],-0.833715,-0.146776925972,[-0.47779253 -0.52173269],[ 0.19226283 -0.28435168]
9,"[-0.36525076  0.35948606 -1.22157839  1.51906602 -0.13942645 -0.48762942
  0.31131615  1.59559458  0.61370273 -0.26573437  0.        ]","[[ -1.53146924   1.66449615  -0.01473471  -0.05610935]
 [ -5.98493243  11.95298793   0.           0.        ]]",[ 0.56670258 -0.32523533],-0.716227,-0.130995731307,[-0.47779253 -0.52173269],[ 0.11542819 -0.69566119]
10,"[-0.50420274  0.06364661 -1.22021526  1.39578516 -0.13942629 -0.48762873
  0.42491892  1.34158827  0.50471566 -0.12403162  0.        ]","[[ -1.62747286   1.88825631  -0.01473471  -0.05610935]
 [ -3.62324896  10.42814725   0.           0.        ]]",[-0.01841479 -0.38191104],-0.672923,-0.116369178972,[-0.47779253 -0.52173269],[-0.10064432 -0.88904643]
11,"[-0.60866759 -0.17313723 -1.20923179  1.18837152 -0.13942612 -0.48762804
  0.42487272  1.05528867  0.40471555  0.00967586  0.        ]","[[-1.69994709  2.07957479 -0.01473471 -0.05610935]
 [-3.62419757  8.70942945  0.          0.        ]]",[-0.36634443 -0.60715416],-0.636184,-0.104048791931,[-0.47779253 -0.52173269],[-0.10809796 -0.93485105]
12,"[-0.73175696 -0.3405856  -1.18506531  0.96772879 -0.13942596 -0.48762735
  0.35856969  0.62610389  0.30562023  0.08877648  0.        ]","[[-1.78626003  2.22791258 -0.01473471 -0.05610935]
 [-5.00254943  6.13292406  0.          0.        ]]",[ 0.76556314 -0.4200937 ],-0.543687,-0.0929589311619,[-0.47779253 -0.52173269],[ 0.08127403 -0.7645632 ]
13,"[-0.82805565 -0.44809343 -1.15735041  0.78326117 -0.1394258  -0.48762666
  0.50911564  0.32877333  0.23134129  0.14250193  0.        ]","[[-1.85491017  2.33266184 -0.01473471 -0.05610935]
 [-1.87286542  4.34797266  0.          0.        ]]",[ 0.10897578 -0.94764627],-0.521757,-0.0850613935258,[-0.47779253 -0.52173269],[-0.14876264 -0.7802695 ]
14,"[-0.87335693 -0.49442025 -1.14151263  0.69055559 -0.13942564 -0.48762597
  0.53165336 -0.31060997  0.19660584  0.16804418  0.        ]","[[-1.88766633  2.38110951 -0.01473471 -0.05610935]
 [-1.4043176   0.50958744  0.          0.        ]]",[ 0.15679055 -1.13959053],-0.496127,-0.0815265718275,[-0.47779253 -0.52173269],[-0.192342   -0.23295555]
15,"[-0.9029382  -0.46634555 -1.13016722  0.74779907 -0.13942548 -0.48762528
  0.56285129 -0.97186439  0.20099597  0.12372773  0.        ]","[[-1.90924535  2.35147206 -0.01473471 -0.05610935]
 [-0.75573369 -3.46010231  0.          0.        ]]",[-0.41915419  0.81221893],-0.593435,-0.0814327260409,[-0.47779253 -0.52173269],[-0.15258251  0.53409481]
16,"[-0.94586789 -0.43087559 -1.11225371  0.81550921 -0.13942531 -0.4876246
  0.4837491  -0.42472983  0.20099693  0.06486732  0.        ]","[[-1.94085894  2.31522532 -0.01473471 -0.05610935]
 [-2.40015469 -0.17551943  0.          0.        ]]",[-0.74659391 -0.0783845 ],-0.52783,-0.0810090440929,[-0.47779253 -0.52173269],[ 0.06281862  0.05961004]
17,"[-1.04839382 -0.42429631 -1.06217165  0.82753868 -0.13942515 -0.48762391
  0.34386258 -0.47584702  0.16502482  0.00719403  0.        ]","[[-2.0180395   2.30863609 -0.01473471 -0.05610935]
 [-5.30820808 -0.48239246  0.          0.        ]]",[ 1.27590759  1.25771034],-0.559291,-0.0769171053011,[-0.47779253 -0.52173269],[ 0.549209    0.31118041]
18,"[ -1.13236467e+00  -4.54093515e-01  -1.01286449e+00   7.71738996e-01
  -1.39424989e-01  -4.87623218e-01   5.39338963e-01   1.85295901e-01
   1.23032519e-01  -1.19562320e-04   0.00000000e+00]","[[-2.08343118  2.33881035 -0.01473471 -0.05610935]
 [-1.2444907   3.4866088   0.          0.        ]]",[ 0.06716177  0.07330015],-0.508214,-0.0721923471152,[-0.47779253 -0.52173269],[ 0.10788658 -0.62396383]
19,"[-1.15991694 -0.52164369 -0.99491628  0.63163623 -0.13942483 -0.48762253
  0.55331339  0.22214287  0.09280617  0.06516371  0.        ]","[[-2.10540607  2.41076192 -0.01473471 -0.05610935]
 [-0.95396363  3.70781139  0.          0.        ]]",[-0.17955889 -1.26134659],-0.449914,-0.0687669126142,[-0.47779253 -0.52173269],[ 0.079927   -0.69801641]
20,"[-1.19208177 -0.55150174 -0.97278642  0.56277425 -0.13942466 -0.48762184
  0.52002795 -0.44966093  0.07092167  0.08725946  0.        ]","[[-2.13142777  2.4444538  -0.01473471 -0.05610935]
 [-1.64590794 -0.32518331  0.          0.        ]]",[ 0.23765371  0.18903489],-0.503475,-0.0664280229952,[-0.47779253 -0.52173269],[ 0.17386441 -0.05135331]
21,"[-1.22026066 -0.55243074 -0.95230957  0.56055217 -0.1394245  -0.48762115
  0.5668519  -0.32390653  0.06011817  0.07633949  0.        ]","[[-2.15457924  2.44552458 -0.01473471 -0.05610935]
 [-0.67248338  0.42974581  0.          0.        ]]",[ 1.0165284  -1.13009117],-0.442646,-0.0651303843871,[-0.47779253 -0.52173269],[ 0.10202637 -0.20257744]
22,"[-1.18808108 -0.52483659 -0.9756004   0.6244851  -0.13942434 -0.48762046
  0.75792723 -0.98490485  0.08105618  0.05657785  0.        ]","[[-2.12817422  2.41430603 -0.01473471 -0.05610935]
 [ 3.29974095 -3.53838305  0.          0.        ]]",[ 0.04500483  0.3502257 ],-0.515338,-0.0674037263509,[-0.47779253 -0.52173269],[-0.33623451  0.32398316]
23,"[-1.10392862 -0.47274382 -1.03042645  0.73502811 -0.13942418 -0.48761977
  0.76335184 -0.74223912  0.1293154   0.03405623  0.        ]","[[-2.06104763  2.3581546  -0.01473471 -0.05610935]
 [ 3.41253984 -2.08161624  0.          0.        ]]",[-1.42360212 -0.1630828 ],-0.511155,-0.0728307914477,[-0.47779253 -0.52173269],[-0.44124627  0.09589928]
24,"[ -1.06808556e+00  -4.26113319e-01  -1.05128218e+00   8.24214498e-01
  -1.39424016e-01  -4.87619085e-01   5.69672231e-01  -8.42925800e-01
   1.56634302e-01  -3.92769381e-04   0.00000000e+00]","[[-2.03319435  2.31045749 -0.01473471 -0.05610935]
 [-0.61377375 -2.68606963  0.          0.        ]]",[-0.63381755  1.23056053],-0.570381,-0.0759957146644,[-0.47779253 -0.52173269],[ 0.04588158  0.48498201]
25,"[-1.11599722 -0.41257441 -1.0230697   0.84856679 -0.13942385 -0.4876184
  0.44955461 -0.17447974  0.139711   -0.03808044  0.        ]","[[-2.07052359  2.29699809 -0.01473471 -0.05610935]
 [-3.1108385   1.32675155  0.          0.        ]]",[ 0.71785205 -0.60980285],-0.483522,-0.0743350812948,[-0.47779253 -0.52173269],[ 0.34991121 -0.1121223 ]
