timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.992391    1.54001172  0.63064358 -1.22999681  1.36065935 -0.97568628
  0.50295579 -0.38558658 -0.19375589  1.69409268  0.        ]","[[ 0.06277098  0.03411868  0.15770096 -0.11276227]
 [ 0.00042199 -0.00113945  0.          0.        ]]",[-1.87577232 -1.26412919],-2.56512,-0.139560430441,[-0.68680251 -0.75443399],[-1.46644354 -0.99588823]
1,"[ 0.99483686  1.54075506  0.56178533 -1.33447261  1.36065692 -0.97568509
  0.32042016 -1.11325677 -0.18706516  1.54177819  0.        ]","[[ 0.02310428 -0.00561628  0.15770096 -0.11276227]
 [-3.95393066 -3.95917102  0.          0.        ]]",[-0.80428317  0.34589565],-2.58029,-0.128140352013,[-0.68680251 -0.75443399],[-0.45278284  0.2640807 ]
2,"[ 0.98976848  1.53751948  0.37045544 -1.50431704  1.3606545  -0.9756839
  0.1771369  -0.84682557 -0.2040083   1.17914073  0.        ]","[[-0.08711778 -0.07025942  0.15770096 -0.11276227]
 [-7.05794077 -2.50997406  0.          0.        ]]",[ 0.05779693  0.11474464],-2.24309,-0.100472312727,[-0.68680251 -0.75443399],[ 0.30630928  0.46974415]
3,"[ 0.95912284  1.53199891  0.13467126 -1.62251131  1.36065207 -0.97568271
  0.19412533 -0.75418247 -0.27468435  0.78242435  0.        ]","[[-0.22458404 -0.11540302  0.15770096 -0.11276227]
 [-6.68990993 -2.00606365  0.          0.        ]]",[ 0.24775634  1.0026839 ],-2.0959,-0.0691876019083,[-0.68680251 -0.75443399],[ 0.57546431  0.72346354]
4,"[ 0.90943404  1.53199585 -0.06967322 -1.62250517  1.36064964 -0.97568152
  0.24540398 -0.01899804 -0.36190959  0.49193562  0.        ]","[[-0.34723658 -0.11540208  0.15770096 -0.11276227]
 [-5.57903427  1.99283043  0.          0.        ]]",[-0.05287603 -0.40616344],-1.70838,-0.0456830475621,[-0.68680251 -0.75443399],[ 0.5352307   0.02400622]
5,"[ 0.84593818  1.53517743 -0.249466   -1.56149199  1.36064721 -0.97568033
  0.24087177 -0.32191189 -0.45371466  0.26456619  0.        ]","[[-0.4598023  -0.09207679  0.15770096 -0.11276227]
 [-5.67721395  0.34518867  0.          0.        ]]",[-0.51886907  0.51823421],-1.81008,-0.0277359593685,[-0.68680251 -0.75443399],[ 0.93206674  0.68370008]
6,"[ 0.74996444  1.53800551 -0.44917625 -1.48957383  1.36064479 -0.97567913
  0.15126997  0.05422584 -0.58644896  0.01168616  0.        ]","[[-0.59282205 -0.06464555  0.15770096 -0.11276227]
 [-7.61829329  2.39111522  0.          0.        ]]",[ 1.92180592  1.24644865],-1.99431,-0.0160668555634,[-0.68680251 -0.75443399],[ 1.6049403   0.61769515]
7,"[ 0.65350846  1.54042528 -0.60307534 -1.26074656  1.36064236 -0.97567794
  0.34076226  0.77318957 -0.67003785 -0.11979935  0.        ]","[[-0.70400072  0.02241368  0.15770096 -0.11276227]
 [-3.51323973  6.30177714  0.          0.        ]]",[ 0.82516343 -0.61469784],-1.61244,-0.0216346810549,[-0.68680251 -0.75443399],[ 0.9247303  -0.44876677]
8,"[ 0.6185316   1.53082975 -0.65105299 -0.99764984  1.36063993 -0.97567675
  0.49469589  0.30253953 -0.65207002 -0.08608016  0.        ]","[[-0.74080714  0.12276381  0.15770096 -0.11276227]
 [-0.17850664  3.74177326  0.          0.        ]]",[-0.17659305 -0.88227146],-1.5517,-0.0193380813391,[-0.68680251 -0.75443399],[ 0.37520826 -0.20049077]
9,"[ 0.60825829  1.52352657 -0.66448904 -0.89601454  1.36063751 -0.97567556
  0.4626748  -0.35328865 -0.64138765 -0.06430849  0.        ]","[[-0.75133707  0.16180797  0.15770096 -0.11276227]
 [-0.87218417  0.17453014  0.          0.        ]]",[ 0.78728726  1.10080628],-1.87577,-0.0179928452668,[-0.68680251 -0.75443399],[ 0.60481387  0.70353895]
