timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.02148915  1.82122306  0.51836859 -0.9722293  -1.51203282 -0.12399736
  0.59436953 -0.39454564  2.86524374  0.40362373  0.        ]","[[ 0.06218891  0.07788877 -0.17272756 -0.01391785]
 [-0.00251855  0.00319312  0.          0.        ]]",[-3.02006355 -0.007217  ],-4.27045,-0.383104309044,[-0.48748639 -0.52120298],[-3.25045991  0.64962435]
1,"[ 1.02392114  1.82123619  0.45333813 -0.97278687 -1.51202731 -0.12399722
  0.40468468 -0.39908041  2.87138111  0.3177401   0.        ]","[[ 0.0224486   0.07768069 -0.17272756 -0.01391785]
 [-3.95834135 -0.02391654  0.          0.        ]]",[-3.05153684  0.93728531],-4.25086,-0.383115247037,[-0.48748639 -0.52120298],[-3.00031066  0.89856231]
2,"[ 1.01766657  1.81646046  0.26016061 -0.87402716 -1.5120218  -0.12399708
  0.21868195  0.22212037  2.87224038  0.10407771  0.        ]","[[-0.09563775  0.11445844 -0.17272756 -0.01391785]
 [-7.83737636  3.68930631  0.          0.        ]]",[-2.89935195 -0.05641674],-4.17651,-0.382305508689,[-0.48748639 -0.52120298],[-2.81437421  0.73832905]
3,"[ 0.96360309  1.80216408 -0.05261881 -0.68512846 -1.51201629 -0.12399694
  0.03643058  0.17276372  2.83382743 -0.23329301  0.        ]","[[ -0.29051975   0.18528465  -0.17272756  -0.01391785]
 [-11.63817822   3.39427894   0.           0.        ]]",[-2.1285999   1.59882847],-3.94889,-0.378841690364,[-0.48748639 -0.52120298],[-2.34453368  1.2913965 ]
4,"[ 0.80258089  1.76799095 -0.4544274  -0.4049056  -1.51201078 -0.1239968
 -0.14229787  0.82414471  2.70546155 -0.66795565  0.        ]","[[ -5.60680502e-01   2.92236630e-01  -1.72727564e-01  -1.39178458e-02]
 [ -1.53655106e+01   7.28790296e+00   0.00000000e+00   0.00000000e+00]]",[-2.07839032  0.88218257],-3.67874,-0.369863908438,[-0.48748639 -0.52120298],[-1.98642516  1.38368154]
5,"[ 0.47108578  1.67776561 -0.87119468  0.0435354  -1.51200527 -0.12399666
 -0.317495    1.38452298  2.44694572 -1.1054519   0.        ]","[[ -9.04648597e-01   4.71603896e-01  -1.72727564e-01  -1.39178458e-02]
 [ -1.90191990e+01   1.06375767e+01   0.00000000e+00   0.00000000e+00]]",[-1.25466969  1.90783422],-3.14229,-0.352270393404,[-0.48748639 -0.52120298],[-1.31198061  1.53066134]
6,"[-0.06573178  1.48811385 -1.17052362  0.60078254 -1.51199976 -0.12399652
 -0.48926219  2.01172975  2.03779289 -1.45742413  0.        ]","[[ -1.32097217e+00   7.21973707e-01  -1.72727564e-01  -1.39178458e-02]
 [ -2.26013596e+01   1.43867605e+01   0.00000000e+00   0.00000000e+00]]",[-0.07709765  3.42183572],-2.4771,-0.322710187542,[-0.48748639 -0.52120298],[-0.39697415  1.3473959 ]
7,"[-0.71254323  1.15033617 -1.18845702  1.15341155 -1.51199425 -0.12399638
 -0.48257773  2.62618266  1.56542583 -1.58141012  0.        ]","[[ -1.77160030e+00   1.04656235e+00  -1.72727564e-01  -1.39178458e-02]
 [ -2.24619712e+01   1.80597910e+01   0.00000000e+00   0.00000000e+00]]",[-0.49825442  0.25830043],-1.96893,-0.28272596211,[-0.48748639 -0.52120298],[ 0.35060635  0.51892793]
8,"[-1.31767288  0.68438078 -0.87195595  1.48278804 -1.51198873 -0.12399624
 -0.55591559  2.73713782  1.12831709 -1.46062498  0.        ]","[[ -2.23618398e+00   1.41441538e+00  -1.72727564e-01  -1.39178458e-02]
 [ -2.39914217e+01   1.87231840e+01   0.00000000e+00   0.00000000e+00]]",[ 0.79328445  0.66637187],-1.50348,-0.235947343765,[-0.48748639 -0.52120298],[ 0.68922526 -0.1930171 ]
9,"[-1.72003877  0.15163371 -0.31324696  1.43785879 -1.51198322 -0.12399611
 -0.38272349  3.11604464  0.84760122 -1.14383834  0.        ]","[[ -2.67977606e+00   1.81160448e+00  -1.72727564e-01  -1.39178458e-02]
 [ -2.03795781e+01   2.09883523e+01   0.00000000e+00   0.00000000e+00]]",[-0.49507826 -0.84069362],-1.16431,-0.192181924302,[-0.48748639 -0.52120298],[ 0.24790323 -0.77083075]
