timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.05294541  2.00524877  0.18839209 -0.96354737 -1.52483638 -0.64882186
  0.64111601 -0.39704371  2.7494666   0.56240638  0.        ]","[[-0.09743079  0.03950969 -0.17457531 -0.07447627]
 [-0.00393417 -0.00181954  0.          0.        ]]",[-2.30663358  1.57493762],-3.72723,-0.388330102129,[-0.38801768 -0.46945286],[-2.91935277  1.03636336]
1,"[ 1.04628047  2.00197604  0.12572567 -0.85227954 -1.52482839 -0.64882041
  0.43946285  0.23056968  2.74557827  0.52514741  0.        ]","[[-0.13721465  0.07921693 -0.17457531 -0.07447627]
 [-3.96127188  3.95933596  0.          0.        ]]",[-2.88527442 -0.1889166 ],-3.72232,-0.38729357184,[-0.38801768 -0.46945286],[-2.87538838  0.75401688]
2,"[ 1.01334029  1.99074484 -0.05793979 -0.65456302 -1.52482041 -0.64881896
  0.24189163  0.09986413  2.7230143   0.36742617  0.        ]","[[-0.25534146  0.15012688 -0.17457531 -0.07447627]
 [-7.83850653  3.13439609  0.          0.        ]]",[-1.32514291  0.99881921],-3.45226,-0.382584428591,[-0.38801768 -0.46945286],[-2.63109326  1.09628427]
3,"[ 0.91714051  1.96265131 -0.34761666 -0.37476522 -1.52481242 -0.6488175
  0.04813242  0.71687471  2.65459199  0.10014089  0.        ]","[[ -0.45026232   0.25188717  -0.17457531  -0.07447627]
 [-11.64093321   7.02862891   0.           0.        ]]",[-2.90184055  1.25851118],-3.46352,-0.372567551534,[-0.38801768 -0.46945286],[-2.45754194  0.95933747]
4,"[ 0.70420938  1.87993968 -0.70378042  0.09789378 -1.52480443 -0.64881605
 -0.14180322  1.32236835  2.51148139 -0.20297104  0.        ]","[[ -0.72047853   0.43080337  -0.17457531  -0.07447627]
 [-15.36832418  10.85019572   0.           0.        ]]",[-2.59733372  1.99078979],-3.13845,-0.355881044858,[-0.38801768 -0.46945286],[-2.21665359  0.93546283]
5,"[ 0.32288493  1.6940296  -1.04449775  0.70250298 -1.52479644 -0.6488146
 -0.32800449  1.91578328  2.26444635 -0.49266884  0.        ]","[[ -1.06450671   0.68538718  -0.17457531  -0.07447627]
 [-19.02243131  14.59558585   0.           0.        ]]",[-3.73455242  0.63462906],-2.81382,-0.329660545385,[-0.38801768 -0.46945286],[-1.89514065  0.8494339 ]
6,"[-0.24241095  1.3711254  -1.23707401  1.28722235 -1.52478845 -0.64881314
 -0.51053967  2.26807723  1.89908069 -0.70308743  0.        ]","[[ -1.48089454   0.99961111  -0.17457531  -0.07447627]
 [-22.60459715  16.81921496   0.           0.        ]]",[-1.62195814 -0.10819699],-1.94059,-0.291163918884,[-0.38801768 -0.46945286],[-1.28273511  0.72404158]
7,"[-0.92453658  0.95559046 -1.11985224  1.65073158 -1.52478046 -0.64881169
 -0.689479    2.14718878  1.42835851 -0.77246268  0.        ]","[[ -1.96821745   1.32834342  -0.17457531  -0.07447627]
 [-26.11620387  16.05634674   0.           0.        ]]",[-0.52677579 -0.05807356],-1.18648,-0.239130710453,[-0.38801768 -0.46945286],[-0.68642879  0.59175658]
8,"[-1.52229925  0.5226028  -0.59855793  1.72532065 -1.52477247 -0.64881024
 -0.76949976  2.05992722  0.94518638 -0.63112177  0.        ]","[[ -2.50629698   1.64394647  -0.17457531  -0.07447627]
 [-27.68659905  15.50569918   0.           0.        ]]",[ 0.47610609 -0.14534932],-0.671842,-0.179223007166,[-0.38801768 -0.46945286],[-0.52787691  0.23080803]
9,"[-1.79337563  0.1180458   0.17497529  1.53837759 -1.52476449 -0.64880879
 -0.6456708   1.91957488  0.61705841 -0.304011    0.        ]","[[ -3.03564901   1.94517186  -0.17457531  -0.07447627]
 [-25.25656307  14.61994459   0.           0.        ]]",[-1.17280125  0.60201468],-0.561579,-0.130379596112,[-0.38801768 -0.46945286],[-0.68806314  0.15989229]
10,"[-1.6688137  -0.25403707  1.00957267  1.09463519 -1.5247565  -0.64880733
 -0.82202763  2.25097353  0.49724406  0.10734005  0.        ]","[[ -3.57550413   2.25855906  -0.17457531  -0.07447627]
 [-28.71749277  16.71173606   0.           0.        ]]",[-1.68206139 -0.40100729],-0.553093,-0.111918663345,[-0.38801768 -0.46945286],[-0.90424883  0.20926109]
11,"[-1.09216309 -0.54179338  1.71246829  0.43589042 -1.52474851 -0.64880588
 -0.99489285  1.94655712  0.56612423  0.49216131  0.        ]","[[ -4.18389159   2.57351666  -0.17457531  -0.07447627]
 [-32.10991881  14.79046191   0.           0.        ]]",[-1.52984664 -0.05569582],-0.620385,-0.130172179981,[-0.38801768 -0.46945286],[-1.21324372  0.24840686]
12,"[-0.16120058 -0.70607557  1.91174226 -0.3055563  -1.52474052 -0.64880443
 -1.16431473  1.86488018  0.76552082  0.70155029  0.        ]","[[ -4.85945048   2.86415298  -0.17457531  -0.07447627]
 [-35.43479517  14.2750272    0.           0.        ]]",[-1.08585608  0.01614536],-0.79653,-0.161450528519,[-0.38801768 -0.46945286],[-1.41081405  0.0777629 ]
13,"[ 0.73942932 -0.7560632   1.34294584 -0.89330184 -1.52473253 -0.64880298
 -1.33036526  0.15724031  0.92452001  0.69936592  0.        ]","[[ -5.60084245   3.07701999  -0.17457531  -0.07447627]
 [-38.69354177   3.49693051   0.           0.        ]]",[-1.83135545  0.41233286],-0.961283,-0.178716038426,[-0.38801768 -0.46945286],[-1.69649196  0.19434015]
