timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.71364564 -0.75869268],"[[-0.06267544  0.05973352  0.04047926  0.13500688]
 [ 0.00192111  0.00487738  0.          0.        ]]",[ 2.09742273  1.84898367],"[ 0.99666602  1.51618436  0.4269653  -1.16680304  0.34479881  1.16062178
  0.50014571 -0.38392256  0.98769801 -1.56759953  0.        ]",-2.97435,-0.220724785976,[ 1.52227461  2.32406187]
1,[-0.71364564 -0.75869268],"[[-0.02296226  0.09954251  0.04047926  0.13500688]
 [ 3.95624017  3.96283491  0.          0.        ]]",[ 1.34189163  1.31498837],"[ 0.99911249  1.51201347  0.49608628 -1.06260329  0.34479858  1.16062016
  0.68059913  0.34988147  0.98617026 -1.41150359  0.        ]",-2.80188,-0.21267943631,[ 0.9203397  1.2988373]
2,[-0.71364564 -0.75869268],"[[ 0.09505354  0.21772464  0.04047926  0.13500688]
 [ 7.83247053  7.84244739  0.          0.        ]]",[ 0.10165483  1.11801315],"[ 0.99299078  1.48745348  0.70144308 -0.7563366   0.34479835  1.16061853
  0.85748876  1.06915958  0.93143634 -0.95409776  0.        ]",-2.44409,-0.187650556783,[-0.09595803  0.33121625]
3,[-0.71364564 -0.75869268],"[[  0.25417159   0.41274192   0.04047926   0.13500688]
 [  8.07859509  11.64659399   0.           0.        ]]",[-0.37392469 -0.2212679 ],"[ 0.95322753  1.40799871  0.97415834 -0.27023543  0.34479812  1.16061691
  0.86871967  1.77444325  0.72015909 -0.34144749  0.        ]",-1.93749,-0.148740599005,[-0.72312838 -0.38282105]
4,[-0.71364564 -0.75869268],"[[  0.39930822   0.63457466   0.04047926   0.13500688]
 [  6.44051514  10.54035962   0.           0.        ]]",[-0.7308194  -1.19045194],"[ 0.88620954  1.26229807  1.2134294   0.23319326  0.34479789  1.16061528
  0.79396563  1.56934463  0.36969684  0.15279532  0.        ]",-1.65936,-0.107927832484,[-0.93710321 -0.79719698]
5,[-0.71364564 -0.75869268],"[[ 0.49784996  0.8035697   0.04047926  0.13500688]
 [ 3.4235954   6.37302917  0.          0.        ]]",[-0.15468191 -0.44434652],"[ 0.8246964   1.11596369  1.36806099  0.56669875  0.34479766  1.16061366
  0.65628884  0.79672324  0.0550679   0.40334596  0.        ]",-1.55124,-0.0789199779648,[-0.80430931 -0.58993769]
6,[-0.71364564 -0.75869268],"[[ 0.5595103   0.91211325  0.04047926  0.13500688]
 [ 2.74466881  4.48760829  0.          0.        ]]",[-0.66856766 -0.8389372 ],"[ 0.7799192   1.00795177  1.46080324  0.75303724  0.34479743  1.16061204
  0.6253057   0.44716692 -0.1612074   0.51085668  0.        ]",-1.52546,-0.0616503104651,[-0.89920908 -0.53941464]
7,[-0.71364564 -0.75869268],"[[ 0.58732957  0.96765285  0.04047926  0.13500688]
 [ 0.04620167  1.07771311  0.          0.        ]]",[-1.06762283  0.57514283],"[ 0.75818743  0.94893203  1.50151409  0.8390566   0.3447972   1.16061041
  0.5021615  -0.18502596 -0.26851723  0.54605658  0.        ]",-1.65295,-0.0538886667322,[-0.66244084 -0.10725847]
8,[-0.71364564 -0.75869268],"[[ 0.54853961  1.01185376  0.04047926  0.13500688]
 [-3.91203088  3.33483733  0.          0.        ]]",[ 0.43937277 -0.66882948],"[ 0.78822875  0.90030699  1.4445435   0.90276073  0.34479697  1.16060879
  0.32152833  0.23344393 -0.25349194  0.50597262  0.        ]",-1.53523,-0.0533990635608,[ 0.16332352 -0.14436808]
9,[-0.71364564 -0.75869268],"[[ 0.48852544  1.05131135  0.04047926  0.13500688]
 [-2.09542902  0.61997973  0.          0.        ]]",[-0.18660128  0.38870851],"[ 0.83105004  0.85574535  1.35374128  0.95595802  0.34479674  1.16060716
  0.40442827 -0.26988983 -0.20079588  0.44132227  0.        ]",-1.59565,-0.0557021426851,[-0.16105291  0.14861473]
10,[-0.71364564 -0.75869268],"[[ 0.43962045  1.07903208  0.04047926  0.13500688]
 [-2.79274995  2.14700077  0.          0.        ]]",[-0.82643087  0.08368746],"[ 0.86256558  0.82382611  1.27755493  0.99121357  0.34479651  1.16060554
  0.37260591  0.01321964 -0.1553347   0.38640335  0.        ]",-1.565,-0.058399028992,[ 0.09997632  0.0522439 ]
11,[-0.71364564 -0.75869268],"[[ 0.35150938  1.12487849  0.04047926  0.13500688]
 [-6.0076694   2.43664907  0.          0.        ]]",[ 2.16666828  0.91372446],"[ 0.91143718  0.77000047  1.13594442  1.04560645  0.34479628  1.16060392
  0.22589349  0.06692039 -0.07453894  0.28234412  0.        ]",-1.67404,-0.0643969060382,[ 0.75611645  0.24300489]
12,[-0.71364564 -0.75869268],"[[ 0.27223912  1.20941619  0.04047926  0.13500688]
 [-1.93286721  6.00526386  0.          0.        ]]",[ 0.10232097 -0.0594594 ],"[ 0.94645125  0.66770776  1.00453363  1.1327725   0.34479605  1.16060229
  0.41184619  0.72854117 -0.05581532  0.19025967  0.        ]",-1.5734,-0.0656502141985,[ 0.42646682 -0.3621622 ]
