timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.72990769 -0.78140587],"[[ 0.00192877  0.0725126   0.02239708  0.01701361]
 [ 0.00272934 -0.00139273  0.          0.        ]]",[-0.50822753  0.84486059],"[ 0.99410448  1.50921823  0.53680382 -1.15827183  0.18793664  0.15469405
  0.490812   -0.38551126  1.17515956  0.03878595  0.        ]",-2.13532,-0.187497256644,[-0.62749463  1.03865552]
1,[-0.72990769 -0.78140587],"[[-0.01820205  0.10605734  0.02239708  0.01701361]
 [-2.0091081   3.34471234  0.          0.        ]]",[-0.74071428  0.30693469],"[ 0.99386932  1.50525872  0.50150183 -1.07045574  0.18793654  0.15469396
  0.39864172  0.24013638  1.17377822  0.03201949  0.        ]",-2.15493,-0.187387265936,[-0.47529307  0.58458811]
2,[-0.72990769 -0.78140587],"[[-0.08738944  0.18449222  0.02239708  0.01701361]
 [-4.90000886  4.49493487  0.          0.        ]]",[ 0.10245776  0.73756979],"[ 0.98865178  1.49023859  0.38036086 -0.86651795  0.18793643  0.15469387
  0.2661982   0.45520241  1.16911681 -0.04153916  0.        ]",-2.13599,-0.187310768518,[-0.03156229  0.84710741]
3,[-0.72990769 -0.78140587],"[[-0.18036164  0.30279796  0.02239708  0.01701361]
 [-4.3988713   7.32620322  0.          0.        ]]",[-0.28937707  0.7010222 ],"[ 0.9709236   1.45250129  0.21883239 -0.5649188   0.18793632  0.15469378
  0.28915709  0.98458653  1.15342396 -0.12198196  0.        ]",-2.16454,-0.186403837122,[-0.0196329   0.81292152]
4,[-0.72990769 -0.78140587],"[[-0.27896197  0.47572049  0.02239708  0.01701361]
 [-5.45763269  9.95727144  0.          0.        ]]",[ 0.25982722  0.72994845],"[ 0.93885953  1.3657904   0.05052512 -0.14492891  0.18793621  0.15469369
  0.24065094  1.47653609  1.11745903 -0.14103134  0.        ]",-2.16475,-0.18307128355,[ 0.18593058  0.75862962]
5,[-0.72990769 -0.78140587],"[[ -0.37672757   0.70188264   0.02239708   0.01701361]
 [ -4.32265427  12.6499772    0.           0.        ]]",[ 0.09218994  0.20974474],"[ 0.89388975  1.19997939 -0.11173025  0.34836906  0.18793611  0.15469361
  0.2926486   1.9800074   1.04854503 -0.08633286  0.        ]",-2.17093,-0.175820174504,[ 0.28002548  0.38610679]
6,[-0.72990769 -0.78140587],"[[ -0.45866327   0.96070011   0.02239708   0.01701361]
 [ -3.87238492  13.22984028   0.           0.        ]]",[ 0.09558557  0.01287019],"[ 0.84640493  0.94771997 -0.24303069  0.80554941  0.187936    0.15469352
  0.31327704  2.08842267  0.93552562  0.04232998  0.        ]",-2.14085,-0.163907171962,[ 0.41415885  0.08057708]
7,[-0.72990769 -0.78140587],"[[ -0.53154423   1.22317846   0.02239708   0.01701361]
 [ -3.41720909  13.01870336   0.           0.        ]]",[ 0.1744126  0.2085181],"[ 0.79693183  0.64041985 -0.35546957  1.12252185  0.18793589  0.15469343
  0.33413025  2.04893896  0.7815604   0.17730208  0.        ]",-2.09412,-0.148548281885,[ 0.50000304 -0.16861326]
8,[-0.72990769 -0.78140587],"[[ -0.59228276   1.48924832   0.02239708   0.01701361]
 [ -2.65912208  13.58640172   0.           0.        ]]",[ 0.23574233 -0.01702791],"[ 0.75069245  0.29751424 -0.4455945   1.27100029  0.18793578  0.15469334
  0.36886103  2.15507878  0.58542895  0.31037427  0.        ]",-1.95834,-0.129872534915,[ 0.57916838 -0.53110141]
9,[-0.72990769 -0.78140587],"[[ -0.63557071   1.75759916   0.02239708   0.01701361]
 [ -1.67292971  13.24981745   0.           0.        ]]",[ 0.45292485 -0.20750937],"[ 0.71505855 -0.05594101 -0.50764111  1.23400654  0.18793568  0.15469326
  0.41404221  2.09213917  0.34779372  0.43035492  0.        ]",-1.80606,-0.108214540497,[ 0.54906148 -0.81082517]
