timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.72004217 -0.75969726],"[[ 0.08522955  0.05578888 -0.19226558  0.09459438]
 [ 0.00295698  0.00199968  0.          0.        ]]",[-1.62563217  1.61479529],"[ 0.99034237  1.51853789  0.68204914 -1.19706657 -1.66552312  0.82909463
  0.49436502 -0.38540224  3.3326738  -0.73397228  0.        ]",-6.2418,-0.406984673251,[-1.81841147  1.60685563]
1,[-0.72004217 -0.75969726],"[[ 0.04558214  0.09557174 -0.19226558  0.09459438]
 [-3.95451822  3.9630784   0.          0.        ]]",[-1.43307819  1.18314153],"[ 0.99404721  1.5145569   0.6127741  -1.09279347 -1.66551957  0.82909384
  0.31320568  0.35278828  3.33524793 -0.78287071  0.        ]",-6.25156,-0.407939360596,[-1.91021848  1.6446054 ]
2,[-0.72004217 -0.75969726],"[[-0.07242932  0.21378883 -0.19226558  0.09459438]
 [-7.83371739  7.8456747   0.          0.        ]]",[-2.04748429  2.03061522],"[ 0.9917818   1.49047863  0.40625953 -0.78592223 -1.66551602  0.82909305
  0.13562956  1.076352    3.33359479 -0.92897229  0.        ]",-6.31015,-0.410096330605,[-1.99020743  1.73497021]
3,[-0.72004217 -0.75969726],"[[ -0.26725571   0.40888522  -0.19226558   0.09459438]
 [-11.63629296  11.65123931   0.           0.        ]]",[-1.99902952  1.98932791],"[ 0.94475637  1.41155406  0.07053444 -0.29849775 -1.66551247  0.82909226
 -0.038439    1.78555703  3.3003029  -1.16657312  0.        ]",-6.28551,-0.411366162498,[-2.02177787  1.8928721 ]
4,[-0.72004217 -0.75969726],"[[ -0.53738182   0.67933355  -0.19226558   0.09459438]
 [-15.36398835  15.38107039   0.           0.        ]]",[-2.00207643  2.36824758],"[ 0.79394146  1.22694531 -0.36339982  0.30791635 -1.66550893  0.82909147
 -0.2090798   2.48064163  3.19366151 -1.47371565  0.        ]",-6.13111,-0.408382889826,[-2.03541899  1.96746767]
5,[-0.72004217 -0.75969726],"[[ -0.88132822   1.02363086  -0.19226558   0.09459438]
 [-19.01862935  19.03632348   0.           0.        ]]",[-2.30607875  1.72962651],"[ 0.4751068   0.88606578 -0.81815967  0.90129165 -1.66550538  0.82909068
 -0.37637639  3.16181621  2.9682873  -1.79558136  0.        ]",-5.81407,-0.396785373749,[-1.94493008  1.73707819]
6,[-0.72004217 -0.75969726],"[[ -1.29765193   1.44029683  -0.19226558   0.09459438]
 [-22.60199974  22.61813735   0.           0.        ]]",[-1.53663812  0.69185364],"[-0.04888201  0.37004583 -1.15322412  1.26272428 -1.66550183  0.82908989
 -0.54041039  3.82928701  2.59794626 -2.03261822  0.        ]",-5.12041,-0.371992984677,[-1.49638438  0.7236625 ]
7,[-0.72004217 -0.75969726],"[[ -1.78494091   1.91563401  -0.19226558   0.09459438]
 [-26.11537358  24.90778674   0.           0.        ]]",[-0.78191252 -0.27980467],"[-0.73864299 -0.24918626 -1.17814303  1.13032284 -1.66549828  0.8290891
 -0.70124006  4.25593547  2.11232904 -2.06644365  0.        ]",-4.23113,-0.331841050033,[-1.285676   -0.71148372]
8,[-0.72004217 -0.75969726],"[[ -2.33314291   2.39770038  -0.19226558   0.09459438]
 [-28.69625117  23.30421797   0.           0.        ]]",[-2.075981   -2.14946443],"[-1.42244773 -0.77533115 -0.73345917  0.43641056 -1.66549473  0.82908831
 -0.81938308  3.95706335  1.6362725  -1.84108283  0.        ]",-3.41632,-0.282523169292,[-1.27600205 -1.31037331]
9,[-0.72004217 -0.75969726],"[[ -2.94111076   2.81940609  -0.19226558   0.09459438]
 [-32.08911653  18.88123733   0.           0.        ]]",[-1.34417191 -1.58401922],"[-1.8362814  -1.05666812  0.18426435 -0.5112849  -1.66549119  0.82908752
 -0.97469588  3.13280137  1.3379255  -1.44441739  0.        ]",-2.75998,-0.24029681932,[-1.47643936 -1.2888453 ]
10,[-0.72004217 -0.75969726],"[[ -3.61625494   3.11478495  -0.19226558   0.09459438]
 [-35.41426664   5.67346903   0.           0.        ]]",[-1.79071667 -0.94839137],"[-1.706808   -1.12424832  1.33331727 -1.27318403 -1.66548764  0.82908673
 -1.12690853  0.6714845   1.27906559 -1.1669603   0.        ]",-2.55469,-0.224031571863,[-2.05923939 -0.60054117]
11,[-0.72004217 -0.75969726],"[[ -4.35723593   3.12480386  -0.19226558   0.09459438]
 [-38.67286106  -2.35668606   0.           0.        ]]",[-2.28429918  0.74120166],"[-0.93203297 -1.12453572  2.17482379 -1.29951263 -1.66548409  0.82908594
 -1.27607401 -0.82496418  1.24600735 -1.15411367  0.        ]",-2.63403,-0.220659763996,[-2.43653941  0.55719614]
12,[-0.72004217 -0.75969726],"[[ -5.16273656   3.07522166  -0.19226558   0.09459438]
 [-41.86653416  -2.23609986   0.           0.        ]]",[-1.27178501  1.04791681],"[ 0.18785402 -1.12180853  2.1095049  -1.16929928 -1.66548054  0.82908515
 -1.42226703 -0.80249174  1.11612937 -1.10155793  0.        ]",-2.71417,-0.207349481303,[-2.69152999  0.37100577]
13,[-0.72004217 -0.75969726],"[[ -6.03147546   3.03994578  -0.19226558   0.09459438]
 [-44.99692465  -1.30845262   0.           0.        ]]",[-2.96781246  0.46376622],"[ 0.95046519 -1.11789225  0.96911173 -1.07689932 -1.66547699  0.82908436
 -1.56556249 -0.62962064  1.10440299 -0.92649194  0.        ]",-2.4052,-0.199863309424,[-2.51456499  0.22119178]
