timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.34008059 -0.43972391],"[[ 0.0696221   0.05904545 -0.05740093 -0.05726562]
 [ 0.00128825  0.00400773  0.          0.        ]]",[-1.16671372  0.9363001 ],"[ 1.09001026  2.05968899  0.41164231 -0.85206699 -0.4999898  -0.51816534
  0.66958678 -0.39375072  1.73524224  0.75362277  0.        ]",-2.15147,-0.277534424339,[-2.15577102  0.9260565 ]
1,[-0.34008059 -0.43972391],"[[ 0.02994262  0.09633741 -0.05740093 -0.05726562]
 [-3.95605651  3.71282114  0.          0.        ]]",[-2.60165791  0.71540114],"[ 1.09281454  2.05565574  0.35006488 -0.74404168 -0.49998863 -0.51816411
  0.46238706  0.1799063   1.73705414  0.71500382  0.        ]",-2.28994,-0.276594858415,[-1.96536601  0.71318746]
2,[-0.34008059 -0.43972391],"[[-0.08809494  0.19829257 -0.05740093 -0.05726562]
 [-7.83479066  6.47347972  0.          0.        ]]",[-0.94911219  2.16798782],"[ 1.08793111  2.03489434  0.1668321  -0.45113306 -0.49998745 -0.51816287
  0.25930346  0.60690788  1.73598032  0.59106719  0.        ]",-2.156,-0.273145645319,[-1.74064648  0.65807074]
3,[-0.34008059 -0.43972391],"[[ -0.28092272   0.36621703  -0.05740093  -0.05726562]
 [-11.43602203  10.3061567    0.           0.        ]]",[-0.92710506  0.68184452],"[ 1.0376776   1.97010089 -0.12725783  0.01693498 -0.49998628 -0.51816164
  0.07074943  1.19972002  1.71015015  0.39299004  0.        ]",-1.99905,-0.265943862421,[-1.43720603  0.54656005]
4,[-0.34008059 -0.43972391],"[[ -0.5441845    0.5973909   -0.05740093  -0.05726562]
 [-14.87876232  12.80283573   0.           0.        ]]",[-0.60218206  1.14957505],"[ 0.88794498  1.82188482 -0.50093279  0.61084834 -0.49998511 -0.51816041
 -0.10950628  1.58588198  1.62883608  0.14080049  0.        ]",-1.8619,-0.25305540756,[-0.99276078  0.53605807]
5,[-0.34008059 -0.43972391],"[[ -0.86272928   0.89063269  -0.05740093  -0.05726562]
 [-16.96882929  16.50890127   0.           0.        ]]",[-0.17808276 -0.0659048 ],"[ 0.59604866  1.54749178 -0.87681556  1.23550366 -0.49998394 -0.51815917
 -0.21893835  2.159091    1.46745193 -0.10593901  0.        ]",-1.55758,-0.232920312312,[-0.49050272  0.26512924]
6,[-0.34008059 -0.43972391],"[[ -1.20581622   1.21490355  -0.05740093  -0.05726562]
 [-17.33868776  15.92010126   0.           0.        ]]",[ 0.57934333  1.06043892],"[ 0.1786039   1.15856358 -1.14798064  1.70000307 -0.49998276 -0.51815794
 -0.2383031   2.06799911  1.23568328 -0.2845      0.        ]",-1.13067,-0.206108522278,[-0.10391957  0.13308918]
7,[-0.34008059 -0.43972391],"[[ -1.52616538   1.56985375  -0.05740093  -0.05726562]
 [-14.70482137  19.56286129   0.           0.        ]]",[ 0.93451531 -1.20879593],"[-0.26569765  0.67675007 -1.24878064  1.88206425 -0.49998159 -0.51815671
 -0.10039747  2.63139289  0.98788593 -0.30907127  0.        ]",-0.721597,-0.175874144594,[-0.01013855 -0.52680194]
8,[-0.34008059 -0.43972391],"[[ -1.78023315   1.91748363  -0.05740093  -0.05726562]
 [-10.71512764  15.21474918   0.           0.        ]]",[ 1.06960522 -0.6947153 ],"[-0.62494172  0.20430809 -1.21636702  1.70917935 -0.49998042 -0.51815547
  0.1084973   1.95885147  0.78082023 -0.19623265  0.        ]",-0.519413,-0.147790192006,[-0.19588992 -0.55787981]
9,[-0.34008059 -0.43972391],"[[ -1.95269294   2.19115008  -0.05740093  -0.05726562]
 [ -6.54464207  12.16215954   0.           0.        ]]",[-0.61710021 -1.06393815],"[-0.85934609 -0.13060308 -1.13837461  1.34065356 -0.49997925 -0.51815424
  0.32685803  1.4867002   0.63407636 -0.05031884  0.        ]",-0.570817,-0.127377055962,[-0.38387573 -0.56520474]
10,[-0.34008059 -0.43972391],"[[-2.10679643  2.39224853 -0.05740093 -0.05726562]
 [-8.85807902  7.96165813  0.          0.        ]]",[-0.62964381 -0.48037339],"[-1.05569134 -0.33971565 -1.0323938   0.95561787 -0.49997807 -0.51815301
  0.20572876  0.83700981  0.51434858  0.05776197  0.        ]",-0.499158,-0.111902559036,[-0.293717   -0.33616295]
11,[-0.34008059 -0.43972391],"[[ -2.30721109   2.53081353  -0.05740093  -0.05726562]
 [-11.17568779   5.90168719   0.           0.        ]]",[-0.75339835 -0.87481921],"[-1.28463335 -0.46043792 -0.84766982  0.64282075 -0.4999769  -0.51815177
  0.08438109  0.51839457  0.40062101  0.10627648  0.        ]",-0.391532,-0.0977926274758,[-0.12412894 -0.1205309 ]
12,[-0.34008059 -0.43972391],"[[ -2.55843438   2.61291654  -0.05740093  -0.05726562]
 [-13.9374336    2.32052495   0.           0.        ]]",[-0.50199997 -0.72369471],"[-1.51664038 -0.52182632 -0.55209088  0.44199868 -0.49997573 -0.51815054
 -0.06022112 -0.03550153  0.29200809  0.11195454  0.        ]",-0.280413,-0.0841649840633,[-0.0545419   0.22088853]
13,[-0.34008059 -0.43972391],"[[ -2.85435698   2.63011044  -0.05740093  -0.05726562]
 [-15.6490959   -0.59144651   0.           0.        ]]",[-0.26492921  1.84423805],"[-1.6934628  -0.53367252 -0.13664194  0.39864526 -0.49997456 -0.51814931
 -0.14984198 -0.48589408  0.17321428  0.07796587  0.        ]",-0.390305,-0.0688899092221,[-0.01772484  0.5373733 ]
14,[-0.34008059 -0.43972391],"[[ -3.17475425   2.65812134  -0.05740093  -0.05726562]
 [-16.38820806   3.37929956   0.           0.        ]]",[-2.52865513  0.58977306],"[-1.75095047 -0.55220514  0.35509816  0.32712342 -0.49997338 -0.51814807
 -0.18854095  0.12826056  0.04948154  0.09414466  0.        ]",-0.370349,-0.0534646831723,[-0.06132188  0.33921823]
15,[-0.34008059 -0.43972391],"[[ -3.53898861   2.74845969  -0.05740093  -0.05726562]
 [-20.02314287   5.64695212   0.           0.        ]]",[-0.83804947  0.22685104],"[-1.6408608  -0.60534698  0.90496053  0.08952801 -0.49997221 -0.51814684
 -0.37886284  0.47899769 -0.03374354  0.19973132  0.        ]",-0.362588,-0.0461412809613,[-0.2242046   0.24588548]
16,[-0.34008059 -0.43972391],"[[ -3.96876804   2.86928177  -0.05740093  -0.05726562]
 [-22.94506609   6.43264182   0.           0.        ]]",[ 0.48863908 -0.99847987],"[-1.29215565 -0.66003017  1.44726679 -0.24207896 -0.49997104 -0.51814561
 -0.5318517   0.60051911 -0.05686902  0.33762233  0.        ]",-0.319963,-0.0514976477827,[-0.42289597  0.1926713 ]
17,[-0.34008059 -0.43972391],"[[ -4.40370468   2.95698532  -0.05740093  -0.05726562]
 [-20.55651927   2.35136269   0.           0.        ]]",[-1.13936788  0.24125042],"[-0.7613098  -0.68756102  1.7839995  -0.49021015 -0.49996986 -0.51814438
 -0.40678777 -0.03073469 -0.04908295  0.43390128  0.        ]",-0.470084,-0.0594433884378,[-0.63685536  0.319922  ]
18,[-0.34008059 -0.43972391],"[[ -4.8504772    3.01312493  -0.05740093  -0.05726562]
 [-24.10892802   2.59045435   0.           0.        ]]",[-1.86843205  1.33984633],"[-0.13329788 -0.69969306  1.84263855 -0.65131348 -0.49996869 -0.51814314
 -0.5927888   0.00624581 -0.03678632  0.49622781  0.        ]",-0.635594,-0.0655737055459,[-0.72981465  0.2223447 ]
19,[-0.34008059 -0.43972391],"[[ -5.3675939    3.02969108  -0.05740093  -0.05726562]
 [-27.59109194  -0.1632673    0.           0.        ]]",[ 0.84311518  0.02866112],"[ 0.53769993 -0.70244511  1.53564813 -0.69909883 -0.49996752 -0.51814191
 -0.77511124 -0.41967462 -0.03762419  0.56093979  0.        ]",-0.347231,-0.0710720710577,[-0.75048292  0.2002473 ]
20,[-0.34008059 -0.43972391],"[[ -5.88044297   3.02065135  -0.05740093  -0.05726562]
 [-23.7067495   -0.5421878    0.           0.        ]]",[-0.04406996 -0.54428027],"[ 0.97965211 -0.70098718  0.91257223 -0.67300879 -0.49996635 -0.51814068
 -0.57172698 -0.47828168 -0.02446113  0.63927688  0.        ]",-0.258361,-0.0790464571866,[-0.70247459  0.16862997]
21,[-0.34008059 -0.43972391],"[[ -6.35162049   2.98828925  -0.05740093  -0.05726562]
 [-23.41197204  -2.68688622   0.           0.        ]]",[-1.43246614  0.19104878],"[ 1.09014035 -0.69485167  0.19728554 -0.57986159 -0.49996517 -0.51813944
 -0.55629115 -0.81000318  0.02386764  0.71961561  0.        ]",-0.358154,-0.0897435240814,[-0.71895927  0.25581947]
22,[-0.34008059 -0.43972391],"[[ -6.85493325   2.94266925  -0.05740093  -0.05726562]
 [-26.90765312  -1.87785242   0.           0.        ]]",[-1.03767112  0.49716494],"[ 0.86721235 -0.68376793 -0.53726345 -0.44936702 -0.499964   -0.51813821
 -0.73932213 -0.68486663  0.12444824  0.76686462  0.        ]",-0.437499,-0.101397200686,[-0.48863164  0.18211457]
23,[-0.34008059 -0.43972391],"[[ -7.42746503   2.92522801  -0.05740093  -0.05726562]
 [-30.33412196   0.12700782   0.           0.        ]]",[ 0.23365917  0.09716305],"[ 0.2594     -0.67878049 -1.1111211  -0.39977737 -0.49996283 -0.51813698
 -0.91872829 -0.37477031  0.22921385  0.71216857  0.        ]",-0.457139,-0.105813759746,[-0.06811282 -0.00835291]
24,[-0.34008059 -0.43972391],"[[ -8.01884038   2.93159539  -0.05740093  -0.05726562]
 [-28.80850024   0.50847663   0.           0.        ]]",[-0.0231163   0.16557157],"[-0.56259918 -0.68064657 -1.22925541 -0.41785896 -0.49996166 -0.51813574
 -0.83884428 -0.31576706  0.27223768  0.59487266  0.        ]",-0.461572,-0.10160177908,[ 0.07384376  0.03552279]
25,[-0.34008059 -0.43972391],"[[ -8.59020673   2.94823464  -0.05740093  -0.05726562]
 [-28.3297349    1.15331242   0.           0.        ]]",[-0.74934392  0.00460389],"[-1.28439688 -0.68526625 -0.84788023 -0.46522528 -0.49996048 -0.51813451
 -0.81377365 -0.21602834  0.24959683  0.48491321  0.        ]",-0.41026,-0.0924353546842,[ 0.08000124  0.18244502]
26,[-0.34008059 -0.43972391],"[[ -9.18094247   2.97124687  -0.05740093  -0.05726562]
 [-30.73582137   1.1479251    0.           0.        ]]",[-0.91341127 -0.19598487],"[-1.70963362 -0.69103495 -0.07159046 -0.53098562 -0.49995931 -0.51813328
 -0.93975281 -0.21686118  0.18363805  0.41389378  0.        ]",-0.323575,-0.0812781465985,[-0.03741969  0.36229166]
27,[-0.34008059 -0.43972391],"[[ -9.82583982   2.98618286  -0.05740093  -0.05726562]
 [-33.74388344   0.3483269    0.           0.        ]]",[-0.37799515  0.26865131],"[-1.63881659 -0.69439133  0.91018319 -0.57380829 -0.49995814 -0.51813204
 -1.09725017 -0.34053668  0.09409636  0.38649074  0.        ]",-0.384089,-0.0700713291829,[-0.32937253  0.43771145]
28,[-0.34008059 -0.43972391],"[[-10.50903077   3.0037452   -0.05740093  -0.05726562]
 [-34.5724728    1.07196752   0.           0.        ]]",[ 0.21755384  0.27631171],"[-0.99427386 -0.69794726  1.67710179 -0.62428868 -0.49995697 -0.51813081
 -1.1406301  -0.22860841  0.01095145  0.42378162  0.        ]",-0.432322,-0.0641367565439,[-0.62464404  0.31082687]
29,[-0.34008059 -0.43972391],"[[-11.18497184   3.01090169  -0.05740093  -0.05726562]
 [-33.02676406  -0.04675075   0.           0.        ]]",[-1.22673478  0.97338349],"[-0.06128009 -0.69927369  1.8296208  -0.64489414 -0.49995579 -0.51812958
 -1.05969277 -0.40164359 -0.04092621  0.50398006  0.        ]",-0.537717,-0.0658942005972,[-0.74543065  0.24988624]
30,[-0.34008059 -0.43972391],"[[-11.87867208   3.00870023  -0.05740093  -0.05726562]
 [-36.33224133  -0.12851167   0.           0.        ]]",[-1.33085873 -0.50586082],"[ 0.77014132 -0.6988706   1.28986662 -0.63855121 -0.49995462 -0.51812834
 -1.23276127 -0.41428895 -0.04481584  0.61138845  0.        ]",-0.298751,-0.0750858494376,[-0.68986881  0.13116458]
31,[-0.34008059 -0.43972391],"[[-12.63782578   2.98604902  -0.05740093  -0.05726562]
 [-39.57231208  -2.12998741   0.           0.        ]]",[ 0.26672891 -0.41114472],"[ 1.08984996 -0.6943548   0.19259555 -0.57341742 -0.49995345 -0.51812711
 -1.40240296 -0.72386307  0.0247132   0.72200782  0.        ]",-0.267484,-0.0900217263651,[-0.38443089  0.23204695]
32,[-0.34008059 -0.43972391],"[[-13.41081535   2.92752796  -0.05740093  -0.05726562]
 [-37.73274926  -3.71687461   0.           0.        ]]",[-0.47736629  1.460937  ],"[ 0.61569495 -0.67944419 -0.8581409  -0.40629254 -0.49995228 -0.51812588
 -1.30607734 -0.9693099   0.18232588  0.75404769  0.        ]",-0.504727,-0.105021395175,[-0.06423219  0.42098337]
