timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.05064469  1.90575186  0.34827037 -1.30319582  1.44704314 -1.3106693
  0.63214422 -0.39979209 -0.10956082  1.41529349  0.        ]","[[-0.03131065 -0.05678903  0.16776038 -0.14912068]
 [ 0.00173779 -0.00140057  0.          0.        ]]",[-1.09922038 -0.43578909],-1.33563,-0.142566161299,[-0.43820283 -0.49853966],[-1.76678574 -0.36036941]
1,"[ 1.0477121   1.90419557  0.28452424 -1.35099714  1.44703741 -1.31066474
  0.44008693 -0.68269302 -0.11758317  1.31370085  0.        ]","[[-0.07096005 -0.07411429  0.16776038 -0.14912068]
 [-3.95351224 -1.72538392  0.          0.        ]]",[-1.92988492 -0.08316832],-1.35423,-0.132577383569,[-0.43820283 -0.49853966],[-1.118204    0.22949804]
2,"[ 1.02562033  1.89945034  0.09630096 -1.45410992  1.44703167 -1.31066017
  0.25180103 -0.73087699 -0.16326118  1.03076402  0.        ]","[[-0.18893522 -0.11156812  0.16776038 -0.14912068]
 [-7.83109644 -2.01902177  0.          0.        ]]",[ 0.48660338 -0.40781959],-0.857825,-0.104038204806,[-0.43820283 -0.49853966],[-0.23176201  0.74377608]
3,"[ 0.97580735  1.88877572 -0.11491731 -1.60794791  1.44702593 -1.31065561
  0.35282082 -0.98942771 -0.26310111  0.70571708  0.        ]","[[-0.32468356 -0.16775709  0.16776038 -0.14912068]
 [-5.75067014 -3.5946223   0.          0.        ]]",[ 1.50617723  1.75932474],-0.901912,-0.0694700918499,[-0.43820283 -0.49853966],[ 0.01530572  1.15919995]
4,"[ 0.93784627  1.88093701 -0.22661262 -1.69348799  1.4470202  -1.31065104
  0.55035663 -0.32824214 -0.33766169  0.53730958  0.        ]","[[-0.39888071 -0.19922324  0.16776038 -0.14912068]
 [-1.68257529  0.43458128  0.          0.        ]]",[-0.69635545  1.27000475],-0.897091,-0.050699746008,[-0.43820283 -0.49853966],[-0.27133614  0.30370006]
5,"[ 0.90115349  1.8924043  -0.31584977 -1.56185336  1.44701446 -1.31064648
  0.41813626  0.3202804  -0.36630454  0.47063553  0.        ]","[[-0.45985242 -0.15087952  0.16776038 -0.14912068]
 [-4.40552179  4.38661861  0.          0.        ]]",[ 0.71063737 -1.0277271 ],-0.474916,-0.0433429732804,[-0.43820283 -0.49853966],[ 0.19117428 -0.24027488]
6,"[ 0.8610515   1.9005502  -0.39969695 -1.43260952  1.44700872 -1.31064192
  0.55894809 -0.34391606 -0.3967259   0.40799495  0.        ]","[[-0.51886713 -0.10375754  0.16776038 -0.14912068]
 [-1.50561245  0.33907036  0.          0.        ]]",[ 0.06971023 -0.16872495],-0.582816,-0.0363735649859,[-0.43820283 -0.49853966],[-0.00792194  0.40372676]
7,"[ 0.84120392  1.90054035 -0.43720877 -1.43257697  1.44700299 -1.31063735
  0.57379638 -0.4546675  -0.42377238  0.36087456  0.        ]","[[-0.54591112 -0.10374774  0.16776038 -0.14912068]
 [-1.19980574 -0.33584115  0.          0.        ]]",[-0.03672517  0.71386823],-0.693615,-0.0311145891527,[-0.43820283 -0.49853966],[ 0.04985744  0.54532492]
8,"[ 0.82187511  1.9032748  -0.47164923 -1.37279587  1.44699725 -1.31063279
  0.56784012  0.0102774  -0.43731739  0.33644493  0.        ]","[[-0.57113779 -0.08203693  0.16776038 -0.14912068]
 [-1.3224494   2.49747952  0.          0.        ]]",[ 0.04138497  0.89896894],-0.714639,-0.0284574442251,[-0.43820283 -0.49853966],[ 0.09748365  0.03189543]
9,"[ 0.80231536  1.90784218 -0.50464443 -1.13753867  1.44699151 -1.31062822
  0.57699282  0.58626905 -0.41546822  0.37001898  0.        ]","[[ -5.95695433e-01   3.12992083e-03   1.67760376e-01  -1.49120684e-01]
 [ -1.13393826e+00   6.00750787e+00   0.00000000e+00   0.00000000e+00]]",[ 0.90111739 -1.0591917 ],-0.431561,-0.0321914041396,[-0.43820283 -0.49853966],[ 0.01496208 -0.66247165]
10,"[ 0.81301858  1.90321772 -0.48680226 -0.91874401  1.44698578 -1.31062366
  0.75125195 -0.08324194 -0.36353234  0.46785986  0.        ]","[[-0.58236742  0.08234491  0.16776038 -0.14912068]
 [ 2.45478667  1.92759311  0.          0.        ]]",[-0.5402657  -0.75034275],-0.531347,-0.0431663440269,[-0.43820283 -0.49853966],[-0.56413686 -0.17358345]
11,"[ 0.83417842  1.90222049 -0.4499376  -0.89568899  1.44698004 -1.31061909
  0.64517039 -0.57691223 -0.33527663  0.52532009  0.        ]","[[-0.55519057  0.09071288  0.16776038 -0.14912068]
 [ 0.2701675  -1.08077244  0.          0.        ]]",[ 0.21640459  1.11552125],-0.744506,-0.049641964589,[-0.43820283 -0.49853966],[-0.35742483  0.48084062]
12,"[ 0.84466773  1.89971829 -0.43080594 -0.84527043  1.44697431 -1.31061453
  0.68640401  0.07631181 -0.31579801  0.56902731  0.        ]","[[-0.5412671   0.10903664  0.16776038 -0.14912068]
 [ 1.11935856  2.89988317  0.          0.        ]]",[-0.91739327 -0.35459585],-0.661977,-0.0545149427368,[-0.43820283 -0.49853966],[-0.57105708 -0.35118112]
13,"[ 0.83393257  1.89200453 -0.45037091 -0.72643109  1.44696857 -1.31060997
  0.50913351 -0.16328312 -0.31097953  0.58616174  0.        ]","[[-0.55550828  0.15238513  0.16776038 -0.14912068]
 [-2.53132744  1.43982605  0.          0.        ]]",[ 1.00648254 -0.40759218],-0.513995,-0.0563203577376,[-0.43820283 -0.49853966],[-0.09379418  0.109963  ]
14,"[ 0.82591393  1.88934549 -0.46458685 -0.69283779  1.44696283 -1.3106054
  0.70368448 -0.43305411 -0.31508764  0.57918349  0.        ]","[[-0.56593541  0.16468735  0.16776038 -0.14912068]
 [ 1.47527275 -0.20412014  0.          0.        ]]",[-1.41519936  0.56768563],-0.816512,-0.0555043285249,[-0.43820283 -0.49853966],[-0.58697671  0.19638158]
15,"[ 0.81771564  1.88496286 -0.47878942 -0.64237986  1.4469571  -1.31060084
  0.51013394 -0.06327483 -0.3170024   0.57856217  0.        ]","[[-0.57642219  0.18321385  0.16776038 -0.14912068]
 [-2.51067715  2.04925407  0.          0.        ]]",[-0.39823895 -0.61930563],-0.573804,-0.055374101248,[-0.43820283 -0.49853966],[-0.07329795 -0.00950876]
16,"[ 0.76352864  1.88081149 -0.56527306 -0.59899522  1.44695136 -1.31059627
  0.43609272 -0.47224352 -0.36835051  0.47525926  0.        ]","[[-0.64193433  0.19919401  0.16776038 -0.14912068]
 [-4.03546215 -0.44293583  0.          0.        ]]",[ 0.59481124  0.25125272],-0.579051,-0.0437247807646,[-0.43820283 -0.49853966],[ 0.34227434  0.61195767]
17,"[ 0.71297923  1.88047544 -0.63630908 -0.59573778  1.44694563 -1.31059171
  0.5542072  -0.30770171 -0.42216157  0.3772612   0.        ]","[[-0.69823802  0.20039552  0.16776038 -0.14912068]
 [-1.60300607  0.55975022  0.          0.        ]]",[ 0.2585602   0.62902355],-0.635022,-0.0327652984458,[-0.43820283 -0.49853966],[ 0.20130059  0.34833059]
18,"[ 0.69275109  1.86980879 -0.66256722 -0.49837045  1.44693989 -1.31058715
  0.60536706  0.09913473 -0.4277022   0.37510542  0.        ]","[[-0.71972711  0.236465    0.16776038 -0.14912068]
 [-0.54940449  3.03893748  0.          0.        ]]",[-0.46331167 -0.30004242],-0.559198,-0.0324502758309,[-0.43820283 -0.49853966],[ 0.06462045 -0.19172895]
19,"[ 0.66439971  1.85284621 -0.69753524 -0.36943082  1.44693415 -1.31058258
  0.51691793 -0.10558421 -0.43636357  0.37202266  0.        ]","[[-0.7489907   0.28472703  0.16776038 -0.14912068]
 [-2.37089607  1.79141868  0.          0.        ]]",[-0.42758613 -0.95651635],-0.470752,-0.0320089886784,[-0.43820283 -0.49853966],[ 0.34077767  0.13286644]
20,"[ 0.59937163  1.85379721 -0.77059485 -0.37612501  1.44692842 -1.31057802
  0.4371282  -0.73282135 -0.50515234  0.26266684  0.        ]","[[-0.81289497  0.28220539  0.16776038 -0.14912068]
 [-4.01405902 -2.03084823  0.          0.        ]]",[-0.00220171  0.91871502],-0.678565,-0.0212304273822,[-0.43820283 -0.49853966],[ 0.79859185  1.02202928]
21,"[ 0.5127458   1.85518824 -0.85487626 -0.38599758  1.44692268 -1.31057345
  0.44049236 -0.12927399 -0.59955258  0.13352454  0.        ]","[[-0.89248088  0.27848993  0.16776038 -0.14912068]
 [-3.94476422  1.64704583  0.          0.        ]]",[ 1.01848371  0.35319931],-0.598965,-0.0170367383693,[-0.43820283 -0.49853966],[ 1.02244103  0.40431929]
22,"[ 0.46882872  1.83628263 -0.89275891 -0.26289115  1.44691695 -1.31056889
  0.63634936  0.09462332 -0.62128649  0.11740598  0.        ]","[[-0.93090735  0.32512006  0.16776038 -0.14912068]
 [ 0.08869837  3.01142966  0.          0.        ]]",[ 1.07026899 -0.11628087],-0.548355,-0.0187073018276,[-0.43820283 -0.49853966],[ 0.5414387  -0.08855572]
23,"[ 0.51614385  1.81038138 -0.85181204 -0.12018704  1.44691121 -1.31056433
  0.82836928  0.00903873 -0.54472943  0.23260402  0.        ]","[[-0.88945727  0.3801159   0.16776038 -0.14912068]
 [ 4.04315133  2.4898959   0.          0.        ]]",[-0.46952459  0.26931947],-0.615675,-0.0198388533526,[-0.43820283 -0.49853966],[-0.18272591 -0.31013849]
24,"[ 0.58335635  1.77775545 -0.78720946  0.0319732   1.44690548 -1.31055976
  0.73427377  0.17606137 -0.45475667  0.39272798  0.        ]","[[-0.82803628  0.44012574  0.16776038 -0.14912068]
 [ 2.10539972  3.50769551  0.          0.        ]]",[-0.68315098 -0.21524616],-0.572276,-0.0338957543701,[-0.43820283 -0.49853966],[-0.22235154 -0.52465224]
25,"[ 0.59877588  1.74009676 -0.77120889  0.18209008  1.44689974 -1.3105552
  0.60103464  0.02496689 -0.42101914  0.48049129  0.        ]","[[-0.81345824  0.50104167  0.16776038 -0.14912068]
 [-0.63847341  2.5869613   0.          0.        ]]",[ 0.87255665  0.68034954],-0.61937,-0.0430149262916,[-0.43820283 -0.49853966],[ 0.00863529 -0.28439829]
26,"[ 0.62162741  1.68524414 -0.74661341  0.36759895  1.44689401 -1.31055064
  0.76922408  0.45843328 -0.38280167  0.60189589  0.        ]","[[-0.79147593  0.57928331  0.16776038 -0.14912068]
 [ 2.82520892  5.22840506  0.          0.        ]]",[-0.90669525 -1.75516653],-0.464906,-0.0557252065041,[-0.43820283 -0.49853966],[-0.62040967 -1.05945277]
27,"[ 0.64196006  1.63531973 -0.72379106  0.512093    1.44688827 -1.31054607
  0.59239802 -0.20812418 -0.35720075  0.70674724  0.        ]","[[-0.77150745  0.64309772  0.16776038 -0.14912068]
 [-0.81627851  1.16656733  0.          0.        ]]",[-0.63687889  0.79446887],-0.774866,-0.0666026574719,[-0.43820283 -0.49853966],[-0.28979823 -0.23717943]
28,"[ 0.59929356  1.58900769 -0.77065565  0.63053532  1.44688254 -1.31054151
  0.47077868  0.30445278 -0.38111312  0.69205329  0.        ]","[[-0.81296218  0.69776844  0.16776038 -0.14912068]
 [-3.32085737  4.29008314  0.          0.        ]]",[-0.57747106 -0.13542998],-0.653705,-0.0646621443023,[-0.43820283 -0.49853966],[ 0.06812374 -0.71416521]
29,"[ 0.50238778  1.51606318 -0.86406435  0.79335421  1.4468768  -1.31053695
  0.36303537  0.20262577 -0.43989608  0.62423906  0.        ]","[[-0.90164123  0.77734454  0.16776038 -0.14912068]
 [-5.5396793   3.66957766  0.          0.        ]]",[ 0.04546294 -0.40941006],-0.568037,-0.0571531559092,[-0.43820283 -0.49853966],[ 0.52510333 -0.48415211]
