timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.07207446 -0.27734643],"[[ 0.09178653 -0.02727964 -0.08120704  0.09486019]
 [-0.00475207 -0.00061957  0.          0.        ]]",[-0.34797062  2.22147821],"[ 1.12550614  1.93049018  0.23193737 -0.82449178 -0.71473471  0.82314607
  0.58604519 -0.35922011  1.78277908 -0.64198506  0.        ]",-1.40836,-0.301001788367,[-0.79864848  1.42527986]
1,[-0.07207446 -0.27734643],"[[ 0.07786586  0.01244131 -0.08120704  0.09486019]
 [-1.38272184  3.95951443  0.          0.        ]]",[-1.68863764  1.04180454],"[ 1.127115    1.93082583  0.21094025 -0.71217235 -0.71472871  0.8231384
  0.47963345  0.21065017  1.7820284  -0.63046639  0.        ]",-1.52841,-0.300530445492,[-0.76128328  1.32595515]
2,[-0.07207446 -0.27734643],"[[ 0.01078017  0.13058823 -0.08120704  0.09486019]
 [-5.31276005  7.84222882  0.          0.        ]]",[-2.08364251  0.35432378],"[ 1.13119055  1.91971292  0.10950971 -0.37911783 -0.71472271  0.82313072
  0.17614893  0.76937699  1.77952622 -0.63940515  0.        ]",-1.58158,-0.300480089909,[-0.68908286  1.24903286]
3,[-0.07207446 -0.27734643],"[[-0.13411667  0.29996606 -0.08120704  0.09486019]
 [-9.16412324  9.09136603  0.          0.        ]]",[-1.43839259  0.42341779],"[ 1.11889821  1.87228075 -0.10921515  0.08824115 -0.7147167   0.82312305
 -0.1212601   0.94912177  1.77036749 -0.73352932  0.        ]",-1.54643,-0.302518890838,[-0.60722727  1.25253105]
4,[-0.07207446 -0.27734643],"[[ -0.35527941   0.49682142  -0.08120704   0.09486019]
 [-12.93963215  10.58912345   0.           0.        ]]",[-0.22145801  1.83322367],"[ 1.04530128  1.77226978 -0.43335899  0.60049234 -0.7147107   0.82311537
 -0.4128111   1.16463867  1.73581044 -0.9256281   0.        ]",-1.48966,-0.305945088622,[-0.47377208  1.22632217]
5,[-0.07207446 -0.27734643],"[[ -0.6203117    0.74622644  -0.08120704   0.09486019]
 [-13.56154338  14.33884454   0.           0.        ]]",[-0.50381478  1.3105301 ],"[ 0.87485071  1.582322   -0.78671389  1.17238362 -0.7147047   0.8231077
 -0.46083367  1.70419766  1.65079063 -1.12566644  0.        ]",-1.47383,-0.3052774443,[-0.30984181  1.05543268]
6,[-0.07207446 -0.27734643],"[[ -0.90886853   1.06988184  -0.08120704   0.09486019]
 [-15.2884368   18.01436943   0.           0.        ]]",[-0.43805501 -0.08243277],"[ 0.60090639  1.24923484 -1.10083218  1.73302891 -0.7146987   0.82310003
 -0.59418518  2.23303668  1.50774236 -1.26084984  0.        ]",-1.36407,-0.295795878349,[-0.13978074  0.8266052 ]
7,[-0.07207446 -0.27734643],"[[ -1.22900188   1.42330961  -0.08120704   0.09486019]
 [-16.72023026  17.33061508   0.           0.        ]]",[-0.88650557  0.57278311],"[ 0.21631703  0.81225405 -1.33293759  2.04968661 -0.7146927   0.82309235
 -0.70474717  2.13457971  1.30782234 -1.35448903  0.        ]",-1.22361,-0.278825941949,[-0.04525141  0.73029625]
8,[-0.07207446 -0.27734643],"[[ -1.59530475   1.78922676  -0.08120704   0.09486019]
 [-19.89960492  19.25456309   0.           0.        ]]",[ 0.7276381   1.28116456],"[-0.27867459  0.33545171 -1.42002156  2.01313818 -0.7146867   0.82308468
 -0.9502597   2.41133567  1.05641559 -1.40075734  0.        ]",-0.965705,-0.254957423378,[-0.00933215  0.49340102]
9,[-0.07207446 -0.27734643],"[[ -1.96046593   2.21020354  -0.08120704   0.09486019]
 [-16.62713039  22.83136119   0.           0.        ]]",[-0.72951653 -1.20358616],"[-0.7677358  -0.16281627 -1.30697947  1.52168007 -0.7146807   0.82307701
 -0.69754172  2.92585126  0.79850818 -1.29331453  0.        ]",-0.790067,-0.219315535235,[-0.026504    0.23480983]
10,[-0.07207446 -0.27734643],"[[ -2.31869059   2.6225589   -0.08120704   0.09486019]
 [-19.18689259  18.41888457   0.           0.        ]]",[ 0.54592454  0.03373392],"[-1.18087375 -0.51889733 -1.01646697  0.6552391  -0.7146747   0.82306933
 -0.89520734  2.29088026  0.57724982 -1.09427418  0.        ]",-0.571962,-0.179598428541,[-0.06165419  0.24015954]
11,[-0.07207446 -0.27734643],"[[ -2.67693726   2.98861307  -0.08120704   0.09486019]
 [-16.64611696  18.18741652   0.           0.        ]]",[ 0.09821111  0.48898781],"[-1.47518778 -0.67626176 -0.5850407  -0.31652893 -0.7146687   0.82306166
 -0.69899298  2.25749967  0.42590312 -0.86015153  0.        ]",-0.462961,-0.143308527379,[-0.09129781  0.22314116]
12,[-0.07207446 -0.27734643],"[[ -3.00266169   3.14957371  -0.08120704   0.09486019]
 [-15.92858898   0.18583976   0.           0.        ]]",[-0.2050734   0.99369233],"[-1.6078044  -0.69152696 -0.11634492 -0.7699914  -0.7146627   0.82305399
 -0.64357746 -0.33254422  0.38625554 -0.74598094  0.        ]",-0.430161,-0.129035825336,[-0.16649646  0.44905528]
13,[-0.07207446 -0.27734643],"[[ -3.32621805   3.11232587  -0.08120704   0.09486019]
 [-16.42533271  -2.66757229   0.           0.        ]]",[-0.51609289 -0.52624727],"[-1.59764488 -0.69100155  0.37116986 -0.66467068 -0.7146567   0.82304632
 -0.68193263 -0.74308545  0.38351546 -0.80976937  0.        ]",-0.407392,-0.134563433554,[-0.18386957  0.4978126 ]
14,[-0.07207446 -0.27734643],"[[ -3.67196464   3.03859622  -0.08120704   0.09486019]
 [-18.14358611  -4.69864218   0.           0.        ]]",[-0.33754126  0.40693122],"[-1.43194972 -0.68460893  0.85900372 -0.45668107 -0.7146507   0.82303864
 -0.81461651 -1.03530368  0.33571317 -0.88759351  0.        ]",-0.497478,-0.137674947316,[-0.1941921   0.52452123]
15,[-0.07207446 -0.27734643],"[[ -4.04463968   2.96172083  -0.08120704   0.09486019]
 [-19.12066063  -2.99459875   0.           0.        ]]",[-0.5140412  -0.33679845],"[-1.09698207 -0.67039825  1.28186872 -0.24151753 -0.7146447   0.82303097
 -0.89006197 -0.79011904  0.24648331 -0.92053469  0.        ]",-0.518332,-0.133801093545,[-0.20930552  0.4787108 ]
16,[-0.07207446 -0.27734643],"[[ -4.44367443   2.88903935  -0.08120704   0.09486019]
 [-20.77727114  -4.26933036   0.           0.        ]]",[-1.06034839  0.17642355],"[-0.61019367 -0.6499529   1.55264029 -0.04081939 -0.7146387   0.8230233
 -1.01798191 -0.97351707  0.14573154 -0.88003481  0.        ]",-0.554833,-0.122242058529,[-0.22590369  0.50775647]
