timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.50738943 -0.56966156],"[[ 0.05478515  0.09762894  0.15442048  0.03965729]
 [-0.00254106 -0.00392513  0.          0.        ]]",[-0.80045867  1.03283863],"[ 1.01912071  1.73253769  0.54246672 -0.95531054  1.3343008   0.32439669
  0.57552001 -0.39289557 -0.07488293 -0.09239339  0.        ]",-0.6184,-0.0569057697802,[-0.26727411  0.82449609]
1,[-0.50738943 -0.56966156],"[[ 0.02294875  0.13729137  0.15442048  0.03965729]
 [-3.17054722  3.95696258  0.          0.        ]]",[ 1.10485766  0.60783792],"[ 1.02091048  1.72632084  0.48962851 -0.85041519  1.33429732  0.32439635
  0.43008945  0.28651772 -0.07497667 -0.11772618  0.        ]",-0.688343,-0.0576544171161,[ 0.20749299  0.2591812 ]
2,[-0.50738943 -0.56966156],"[[ -1.51197070e-04   2.39777114e-01   1.54420484e-01   3.96572860e-02]
 [  8.47194986e-01   6.28386530e+00   0.00000000e+00   0.00000000e+00]]",[-0.97927403 -0.25281099],"[ 1.02128989  1.70066007  0.45126264 -0.58242896  1.33429384  0.32439602
  0.61452675  0.68565221 -0.09052448 -0.04986459  0.        ]",-0.532212,-0.0541644675256,[-0.29884854 -0.39855117]
3,[-0.50738943 -0.56966156],"[[-0.02223933  0.35417741  0.15442048  0.03965729]
 [-3.04307708  5.15989807  0.          0.        ]]",[-0.45832294  0.46643981],"[ 1.02092978  1.65594609  0.41457711 -0.29125409  1.33429036  0.32439568
  0.4359397   0.49285656 -0.11682889  0.03210809  0.        ]",-0.589777,-0.0499151270047,[ 0.18342006 -0.1138114 ]
4,[-0.50738943 -0.56966156],"[[-0.10069528  0.47488739  0.15442048  0.03965729]
 [-4.7966848   6.90527237  0.          0.        ]]",[ 0.9477209  -1.06190607],"[ 1.01394907  1.59101712  0.28454178  0.00281437  1.33428688  0.32439535
  0.35543826  0.79224113 -0.13584921 -0.00563321  0.        ]",-0.509049,-0.0484031853264,[ 0.56418061 -0.26215804]
5,[-0.50738943 -0.56966156],"[[-0.15804474  0.57187914  0.15442048  0.03965729]
 [-0.9510576   2.8075781   0.          0.        ]]",[ 0.61305706 -0.07887259],"[ 1.00323232  1.52626125  0.19009365  0.2264559   1.3342834   0.32439501
  0.53197501  0.08935926 -0.15783922 -0.02370716  0.        ]",-0.564076,-0.0464100897753,[ 0.12263907  0.21937361]
6,[-0.50738943 -0.56966156],"[[-0.15254135  0.62433091  0.15442048  0.03965729]
 [ 1.49326595  2.43883365  0.          0.        ]]",[ 0.24134211 -0.60182706],"[ 1.00446333  1.48679717  0.19912452  0.34188242  1.33427992  0.32439467
  0.64418336  0.02610805 -0.18193753  0.04482604  0.        ]",-0.517636,-0.042679565553,[-0.24411604  0.10126132]
7,[-0.50738943 -0.56966156],"[[-0.11338393  0.64871055  0.15442048  0.03965729]
 [ 2.41938366  0.00723341  0.          0.        ]]",[-1.04177518  0.09220101],"[ 1.0119799   1.46742996  0.26358629  0.39409371  1.33427644  0.32439434
  0.68669683 -0.39098724 -0.20793102  0.15359999  0.        ]",-0.530558,-0.0398811440585,[-0.51806664  0.41520789]
8,[-0.50738943 -0.56966156],"[[-0.1051717   0.65253053  0.15442048  0.03965729]
 [-1.58482756  0.37354034  0.          0.        ]]",[-0.44741672  0.63072955],"[ 1.01327522  1.46433408  0.27714509  0.40218832  1.33427296  0.324394
  0.50287858 -0.32815372 -0.21333016  0.17484143  0.        ]",-0.588789,-0.0395964710998,[-0.01651457  0.52974153]
9,[-0.50738943 -0.56966156],"[[-0.1543222   0.68499052  0.15442048  0.03965729]
 [-3.32443213  2.86415128  0.          0.        ]]",[-0.13922392 -0.2495581 ],"[ 1.00406338  1.43743916  0.19620043  0.47001089  1.33426948  0.32439366
  0.42301962  0.09906478 -0.21052898  0.10468961  0.        ]",-0.528746,-0.0392682743274,[ 0.34448689  0.18016246]
10,[-0.50738943 -0.56966156],"[[-0.22567424  0.73179151  0.15442048  0.03965729]
 [-3.80916149  1.81942642  0.          0.        ]]",[ 0.60795868  1.57966992],"[ 0.98454773  1.39675254  0.07984217  0.56465503  1.33426601  0.32439333
  0.40076712 -0.08013868 -0.2106176   0.0030139   0.        ]",-0.729145,-0.0402072085959,[ 0.55047488  0.46547225]
