timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.69844198 -0.74967521],"[[  8.48366338e-02   9.21771818e-02   8.42915461e-02   1.93752182e-01]
 [  1.82762880e-03   1.40696588e-04   0.00000000e+00   0.00000000e+00]]",[ 1.56751829  1.75641655],"[ 0.99584438  1.55594664  0.67021291 -1.08789363  0.72374676  1.68995199
  0.50855356 -0.38799349  0.53616089 -1.88800823  0.        ]",-3.1202,-0.206905916081,[ 1.69414103  1.84822321]
1,[-0.69844198 -0.74967521],"[[ 0.12454804  0.13189239  0.08429155  0.19375218]
 [ 3.95615811  3.95819374  0.          0.        ]]",[ 2.15257764  0.52050175],"[ 0.98990086  1.55005511  0.738836   -0.98405198  0.72374608  1.68994799
  0.68910156  0.33924202  0.5134053  -1.73634265  0.        ]",-2.95339,-0.195614412198,[ 1.13867199  0.9337272 ]
2,[-0.69844198 -0.74967521],"[[ 0.24256966  0.23093319  0.08429155  0.19375218]
 [ 7.83312007  5.93928239  0.          0.        ]]",[ 0.38051077  1.04065155],"[ 0.95906852  1.52636353  0.94035763 -0.72782705  0.7237454   1.689944
  0.86611679  0.70323833  0.40759518 -1.32468846  0.        ]",-2.61869,-0.162936704808,[ 0.09887698  0.0214256 ]
3,[-0.69844198 -0.74967521],"[[ 0.41276789  0.38826092  0.08429155  0.19375218]
 [ 9.18228133  9.78067937  0.          0.        ]]",[-0.83052627 -0.45575761],"[ 0.8807221   1.46285533  1.22003442 -0.33393939  0.72374473  1.68994
  0.92771639  1.4090382   0.14141633 -0.7785072   0.        ]",-2.03485,-0.112279896344,[-0.74335766 -0.88923532]
4,[-0.69844198 -0.74967521],"[[ 0.56163741  0.56383699  0.08429155  0.19375218]
 [ 5.71616467  7.78357932  0.          0.        ]]",[-0.64826452 -1.05660234],"[ 0.78101043  1.35628025  1.44841024  0.07615837  0.72374405  1.689936
  0.76945801  1.04209815 -0.21739403 -0.37205512  0.        ]",-1.75191,-0.0630629190727,[-0.7060281  -1.06854057]
5,[-0.69844198 -0.74967521],"[[ 0.64911128  0.67824343  0.08429155  0.19375218]
 [ 3.04006343  3.67077095  0.          0.        ]]",[-0.57200329 -1.35683307],"[ 0.70974857  1.26803849  1.57335697  0.32085058  0.72374337  1.689932
  0.64727069  0.286428   -0.47397109 -0.19364304  0.        ]",-1.62644,-0.0344021483447,[-0.62334067 -0.75645429]
6,[-0.69844198 -0.74967521],"[[ 0.68661797  0.71120959  0.08429155  0.19375218]
 [ 0.7183089  -0.36071932  0.          0.        ]]",[-0.88410051 -0.86357766],"[ 0.67648662  1.24004909  1.62452217  0.38748644  0.7237427   1.68992801
  0.54126241 -0.45430101 -0.57231036 -0.13836931  0.        ]",-1.64631,-0.0250483957604,[-0.32613012  0.06535354]
7,[-0.69844198 -0.74967521],"[[ 0.66575928  0.66977065  0.08429155  0.19375218]
 [-2.79246447 -3.77181021  0.          0.        ]]",[-0.2963342   0.73776611],"[ 0.69517903  1.27504759  1.59624876  0.30343087  0.72374202  1.68992401
  0.38096539 -1.0810396  -0.49274641 -0.1750262   0.        ]",-1.81508,-0.03202129855,[ 0.24443477  1.01226139]
8,[-0.69844198 -0.74967521],"[[ 0.59869183  0.62439713  0.08429155  0.19375218]
 [-3.91056786 -0.77553081  0.          0.        ]]",[ 0.1357907  0.8007794],"[ 0.75192271  1.3113197   1.50224723  0.20818298  0.72374135  1.68992001
  0.32991418 -0.530515   -0.33581129 -0.28400698  0.        ]",-1.86199,-0.0493564057134,[ 0.52955496  0.70016408]
9,[-0.69844198 -0.74967521],"[[ 0.52663549  0.64085131  0.08429155  0.19375218]
 [-3.2971109   2.41033337  0.          0.        ]]",[ 0.53476039 -0.87481758],"[ 0.80695358  1.29841525  1.39635943  0.24309969  0.72374067  1.68991601
  0.3579235   0.05484296 -0.24116488 -0.38537097  0.        ]",-1.76426,-0.0620128413702,[ 0.59736437  0.16565454]
