timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.42864752 -0.48828569],"[[-0.08452145 -0.06745245  0.16680414  0.14823933]
 [-0.00113159  0.00031034  0.          0.        ]]",[ 1.69964373  1.54708424],"[ 1.04290841  1.95436776  0.23447319 -1.31338419  1.42339364  1.28315279
  0.62995393 -0.39806815 -0.09051426 -1.69990801  0.        ]",-1.76903,-0.178249598834,[ 0.94892406  1.01042938]
1,[-0.42864752 -0.48828569],"[[-0.04486877 -0.02773388  0.16680414  0.14823933]
 [ 3.95323602  3.95836015  0.          0.        ]]",[-0.38842891  0.33633817],"[ 1.04658623  1.95695818  0.29792758 -1.20352692  1.42338785  1.28314823
  0.81909705  0.24233363 -0.08014315 -1.57531133  0.        ]",-1.16776,-0.166312185362,[ 0.49140361  0.35912058]
2,[-0.42864752 -0.48828569],"[[ 0.0179896   0.06401533  0.16680414  0.14823933]
 [ 2.33798359  5.21237908  0.          0.        ]]",[ 0.04836447  0.43808857],"[ 1.04779608  1.95465345  0.39870897 -0.94959188  1.42338206  1.28314366
  0.74183486  0.44523016 -0.08010183 -1.34556835  0.        ]",-1.09188,-0.143942621304,[ 0.46046233  0.19567183]
3,[-0.42864752 -0.48828569],"[[ 0.06619883  0.18463125  0.16680414  0.14823933]
 [ 2.48247067  6.84377579  0.          0.        ]]",[-0.05733045  0.0521687 ],"[ 1.04488036  1.93404813  0.4759468  -0.61837087  1.42337628  1.2831391
  0.74874439  0.70918507 -0.10762677 -1.11753568  0.        ]",-0.908284,-0.120965164628,[ 0.27000406 -0.09091714]
4,[-0.42864752 -0.48828569],"[[ 0.11308061  0.32222088  0.16680414  0.14823933]
 [ 2.20663191  6.91494879  0.          0.        ]]",[ 0.4697218   0.26151615],"[ 1.03885175  1.88654909  0.55082287 -0.24982994  1.42337049  1.28313454
  0.73554895  0.72069924 -0.1684375  -0.88313586  0.        ]",-0.854774,-0.096156792966,[ 0.14313342 -0.17162833]
5,[-0.42864752 -0.48828569],"[[ 0.17541747  0.4695288   0.16680414  0.14823933]
 [ 4.02104576  7.81285267  0.          0.        ]]",[ 0.3450124  -2.05060105],"[ 1.02598405  1.80835255  0.64973898  0.12619404  1.4233647   1.28312997
  0.82233418  0.86597624 -0.27543923 -0.62746457  0.        ]",-0.480668,-0.0675576269514,[-0.24163991 -0.51473641]
6,[-0.42864752 -0.48828569],"[[ 0.26875182  0.58450099  0.16680414  0.14823933]
 [ 5.30807602  3.69807795  0.          0.        ]]",[ 0.41128691  1.03220712],"[ 0.99647257  1.72872297  0.79569155  0.40121434  1.42335891  1.28312541
  0.88389335  0.2002135  -0.42362203 -0.37234109  0.        ]",-0.654904,-0.0388577892982,[-0.57646209 -0.17348319]
7,[-0.42864752 -0.48828569],"[[ 0.39017388  0.69744962  0.16680414  0.14823933]
 [ 6.82914068  7.58382948  0.          0.        ]]",[-0.44514247 -1.65347067],"[ 0.94009643  1.63571671  0.97983135  0.6517678   1.42335313  1.28312085
  0.95664653  0.82891939 -0.63495522 -0.11565023  0.        ]",-0.313377,-0.0265068454214,[-0.95981807 -1.00712812]
8,[-0.42864752 -0.48828569],"[[ 0.50774843  0.80789711  0.16680414  0.14823933]
 [ 4.93454544  3.47461661  0.          0.        ]]",[-0.51042958 -0.69572564],"[ 0.86686119  1.53174872  1.14960192  0.87487588  1.42334734  1.28311629
  0.8660221   0.16405546 -0.87402905  0.07797154  0.        ]",-0.39183,-0.0521084806145,[-1.05872262 -0.67667937]
9,[-0.42864752 -0.48828569],"[[ 0.58520784  0.84906577  0.16680414  0.14823933]
 [ 2.81840906  0.65166149  0.          0.        ]]",[-1.73281766 -0.03165854],"[ 0.80907264  1.48995098  1.25570332  0.95193226  1.42334155  1.28311172
  0.76480128 -0.29269408 -1.01535147  0.16830266  0.        ]",-0.571997,-0.0703150950264,[-0.9670673  -0.31384569]
10,[-0.42864752 -0.48828569],"[[ 0.60132072  0.8607244   0.16680414  0.14823933]
 [-1.19376521  0.51465592  0.          0.        ]]",[-0.33370867 -0.28762998],"[ 0.79613606  1.47782634  1.27712367  0.97311763  1.42333576  1.28310716
  0.57288953 -0.31486094 -1.04839966  0.18517922  0.        ]",-0.528647,-0.0745375437074,[-0.5775131  -0.19093943]
11,[-0.42864752 -0.48828569],"[[ 0.56443889  0.85949235  0.16680414  0.14823933]
 [-2.49009967 -0.63403615  0.          0.        ]]",[-0.21335564 -0.82409372],"[ 0.8252827   1.47910642  1.22774032  0.97088947  1.42332998  1.2831026
  0.5108822  -0.50071723 -0.99637998  0.14951096  0.        ]",-0.438642,-0.0676980405043,[-0.38411999  0.0994442 ]
12,[-0.42864752 -0.48828569],"[[ 0.5066724   0.81420037  0.16680414  0.14823933]
 [-3.28388365 -3.88433132  0.          0.        ]]",[ 0.20303391 -0.59831027],"[ 0.86760432  1.52542685  1.14807718  0.88688779  1.42332419  1.28309804
  0.472913   -1.02660917 -0.87824933  0.07845383  0.        ]",-0.414494,-0.0526139793454,[-0.21711358  0.77975607]
13,[-0.42864752 -0.48828569],"[[ 0.44971505  0.71351264  0.16680414  0.14823933]
 [-2.41473642 -6.17680024  0.          0.        ]]",[-0.87503529  1.9798797 ],"[ 0.90523274  1.62132656  1.06698717  0.68561715  1.4233184   1.28309347
  0.51448538 -1.39752296 -0.71842293 -0.02664407  0.        ]",-0.665922,-0.0333605906641,[-0.19041194  1.28926682]
14,[-0.42864752 -0.48828569],"[[ 0.36715324  0.63094275  0.16680414  0.14823933]
 [-5.83008148 -2.09380604  0.          0.        ]]",[ 0.34754314  0.01231292],"[ 0.95230217  1.69213396  0.94550374  0.50676572  1.42331262  1.28308891
  0.35112108 -0.73689762 -0.55633933 -0.18567328  0.        ]",-0.428531,-0.0242456355211,[ 0.33471325  0.94962114]
15,[-0.42864752 -0.48828569],"[[ 0.26550431  0.58996576  0.16680414  0.14823933]
 [-4.33978034 -2.00418336  0.          0.        ]]",[ 0.92872731  0.26924053],"[ 0.99768464  1.72448253  0.79063959  0.41379515  1.42330683  1.28308435
  0.42240501 -0.72239528 -0.4244169  -0.37386978  0.        ]",-0.574189,-0.0390073993041,[ 0.4286865   1.08076859]
16,[-0.42864752 -0.48828569],"[[ 0.21643066  0.56096296  0.16680414  0.14823933]
 [-0.58011576 -0.89976809  0.          0.        ]]",[ 0.01780578  0.94828785],"[ 1.01449616  1.74621679  0.71421875  0.34641953  1.42330104  1.28307978
  0.60223768 -0.54370098 -0.36198203 -0.47894178  0.        ]",-0.609062,-0.0504693312421,[ 0.16259445  0.86645913]
17,[-0.42864752 -0.48828569],"[[ 0.2056368   0.58081946  0.16680414  0.14823933]
 [-0.49953089  2.8728448   0.          0.        ]]",[ 0.19218218  0.69522689],"[ 1.01773994  1.7314257   0.69729103  0.39268392  1.42329526  1.28307522
  0.60609114  0.06670474 -0.36599024 -0.48235783  0.        ]",-0.622559,-0.0507248942678,[ 0.17218959  0.25730887]
18,[-0.42864752 -0.48828569],"[[ 0.20336457  0.66532284  0.16680414  0.14823933]
 [ 0.2697699   5.56851237  0.          0.        ]]",[ 0.72348043  0.44416668],"[ 1.01839974  1.66350647  0.69372153  0.58265683  1.42328947  1.28307066
  0.64288749  0.50286138 -0.42155784 -0.42416746  0.        ]",-0.65381,-0.0441148712503,[ 0.06393304 -0.24653673]
19,[-0.42864752 -0.48828569],"[[ 0.23742064  0.79322303  0.16680414  0.14823933]
 [ 3.12638457  7.21602204  0.          0.        ]]",[ 0.51509497 -0.54712377],"[ 1.00770707  1.54617423  0.74701317  0.84656783  1.42328368  1.2830661
  0.77952488  0.76942614 -0.54943045 -0.28917944  0.        ]",-0.485047,-0.0330619028067,[-0.31192598 -0.69690645]
20,[-0.42864752 -0.48828569],"[[ 0.31978536  0.91436727  0.16680414  0.14823933]
 [ 5.10349918  4.90609964  0.          0.        ]]",[ 0.29620834 -1.03983661],"[ 0.97518848  1.42044708  0.87397302  1.06687368  1.4232779   1.28306154
  0.87409323  0.39568081 -0.73852609 -0.11742264  0.        ]",-0.404446,-0.0378340294941,[-0.72990245 -0.69953889]
21,[-0.42864752 -0.48828569],"[[ 0.43261512  0.97178261  0.16680414  0.14823933]
 [ 6.17586224  0.84895021  0.          0.        ]]",[-0.54041426 -1.07496373],"[ 0.91569596  1.35643289  1.04217566  1.1602331   1.42327211  1.28305697
  0.92538479 -0.26076506 -0.92560123  0.03202769  0.        ]",-0.395466,-0.0578391205137,[-1.06985188 -0.34823072]
22,[-0.42864752 -0.48828569],"[[ 0.53346478  0.94887075  0.16680414  0.14823933]
 [ 3.91661405 -3.12687206  0.          0.        ]]",[-0.67229131  0.15132964],"[ 0.84846175  1.38228947  1.18534256  1.12385981  1.42326632  1.28305241
  0.81731731 -0.90405118 -1.0364145   0.13088975  0.        ]",-0.554987,-0.0720224385355,[-0.99880666  0.23996055]
23,[-0.42864752 -0.48828569],"[[ 0.58432912  0.89297439  0.16680414  0.14823933]
 [ 1.17895329 -2.46496001  0.          0.        ]]",[-0.60648905  0.26849856],"[ 0.80973644  1.44358249  1.25449155  1.030211    1.42326054  1.28304785
  0.68636655 -0.79695199 -1.05442842  0.17294682  0.        ]",-0.599828,-0.0749545887405,[-0.79306853  0.20388958]
24,[-0.42864752 -0.48828569],"[[ 0.58359517  0.85483923  0.16680414  0.14823933]
 [-1.24427048 -1.35226446  0.          0.        ]]",[ 0.70967409  0.50599163],"[ 0.81031567  1.48385992  1.25350522  0.96243374  1.42325475  1.28304329
  0.57045639 -0.61691649 -1.01838028  0.16758663  0.        ]",-0.629697,-0.0706521298085,[-0.5423376   0.14704402]
25,[-0.42864752 -0.48828569],"[[ 0.58712183  0.84815553  0.16680414  0.14823933]
 [ 1.58750616  0.67713279  0.          0.        ]]",[-0.89109541 -0.17969681],"[ 0.80751605  1.49077996  1.25821506  0.95023713  1.42324896  1.28303872
  0.70590639 -0.28855894 -1.01708875  0.1700078   0.        ]",-0.52857,-0.0705584732074,[-0.84301728 -0.27774739]
26,[-0.42864752 -0.48828569],"[[ 0.58318592  0.85443593  0.16680414  0.14823933]
 [-1.96925646 -0.0466858   0.          0.        ]]",[-0.59527027 -0.57294824],"[ 0.81063578  1.48426619  1.25294877  0.96169565  1.42324318  1.28303416
  0.53577591 -0.40567253 -1.01745426  0.16713802  0.        ]",-0.487011,-0.070535196878,[-0.4685742  -0.03830555]
27,[-0.42864752 -0.48828569],"[[ 0.52056895  0.83075656  0.16680414  0.14823933]
 [-4.28471468 -2.3137045   0.          0.        ]]",[-0.26682836  1.60819059],"[ 0.85776595  1.50860621  1.16744664  0.91805476  1.42323739  1.2830296
  0.42502051 -0.7724761  -0.91134855  0.09809639  0.        ]",-0.712281,-0.056799994122,[-0.13840504  0.52156395]
28,[-0.42864752 -0.48828569],"[[ 0.42512056  0.82467234  0.16680414  0.14823933]
 [-5.25690453  1.69192686  0.          0.        ]]",[ 0.48621703  0.94560616],"[ 0.92015784  1.5147716   1.03121796  0.90665382  1.42323161  1.28302504
  0.37851737 -0.1243616  -0.78438034 -0.01515667  0.        ]",-0.605973,-0.0410803271026,[ 0.14474876  0.07603243]
29,[-0.42864752 -0.48828569],"[[ 0.34031455  0.89573456  0.16680414  0.14823933]
 [-3.23042097  5.40194562  0.          0.        ]]",[ 1.27943707 -1.07330655],"[ 0.96561729  1.44057928  0.90508734  1.03498116  1.42322582  1.28302048
  0.47544908  0.47592239 -0.74572853 -0.09759133  0.        ]",-0.432057,-0.0380147723668,[ 0.09497844 -0.53983366]
30,[-0.42864752 -0.48828569],"[[ 0.31605703  0.96296023  0.16680414  0.14823933]
 [ 0.79128578  1.33419627  0.          0.        ]]",[-0.33480949  0.10414404],"[ 0.9768416   1.3663864   0.86826     1.14634525  1.42322003  1.28301592
  0.66781769 -0.18224398 -0.77696122 -0.10587826  0.        ]",-0.471038,-0.0418163975313,[-0.29525286 -0.0452078 ]
31,[-0.42864752 -0.48828569],"[[ 0.31843338  0.9935205   0.16680414  0.14823933]
 [-0.54919017  1.72054059  0.          0.        ]]",[ 0.21951518 -0.30998639],"[ 0.97577459  1.33146053  0.87187878  1.19360154  1.42321425  1.28301135
  0.60369768 -0.11973277 -0.80689216 -0.0939086   0.        ]",-0.46511,-0.0449429961805,[-0.16570947 -0.10173959]
32,[-0.42864752 -0.48828569],"[[ 0.31627669  1.01527191  0.16680414  0.14823933]
 [ 0.33059003  0.4588064   0.          0.        ]]",[-0.61172091  0.0378843 ],"[ 0.9767384   1.30617108  0.8685907   1.2259175   1.42320846  1.28300679
  0.64577896 -0.3238829  -0.82387548 -0.09069714  0.        ]",-0.469285,-0.0468370704033,[-0.25629523  0.04996528]
33,[-0.42864752 -0.48828569],"[[ 0.29853794  1.0258689   0.16680414  0.14823933]
 [-2.09638607  0.60041496  0.          0.        ]]",[-0.09542313 -0.72802312],"[ 0.98444302  1.2937228   0.84147456  1.24125685  1.42320268  1.28300223
  0.52968846 -0.30096994 -0.81296478 -0.10923104  0.        ]",-0.425858,-0.0460311237829,[ 0.02794801  0.12536961]
34,[-0.42864752 -0.48828569],"[[ 0.2532465   1.00883592  0.16680414  0.14823933]
 [-2.43163059 -2.29406688  0.          0.        ]]",[-0.17177229  0.30478692],"[ 1.00215456  1.31367938  0.77159048  1.21646137  1.42319689  1.28299767
  0.51365181 -0.76930123 -0.74719412 -0.17077545  0.        ]",-0.499912,-0.0409340587236,[ 0.15506278  0.69935286]
